V,IDS 150,IDS 151,IDS 152
-0.6,1.96223e-05,2.808927e-05,1.863493e-05
-0.58,1.921527e-05,2.69661e-05,1.807793e-05
-0.56,1.880097e-05,2.625817e-05,1.767767e-05
-0.54,1.840427e-05,2.561387e-05,1.731503e-05
-0.52,1.801623e-05,2.50063e-05,1.69702e-05
-0.5,1.76328e-05,2.44276e-05,1.664193e-05
-0.48,1.725713e-05,2.387083e-05,1.632527e-05
-0.46,1.688697e-05,2.33357e-05,1.6016e-05
-0.44,1.65222e-05,2.281777e-05,1.57159e-05
-0.42,1.61667e-05,2.231397e-05,1.54253e-05
-0.4,1.581883e-05,2.18243e-05,1.514157e-05
-0.38,1.548187e-05,2.134337e-05,1.48682e-05
-0.36,1.515353e-05,2.08753e-05,1.4602e-05
-0.34,1.483293e-05,2.041887e-05,1.434213e-05
-0.32,1.45247e-05,1.99713e-05,1.408943e-05
-0.3,1.422423e-05,1.95337e-05,1.384927e-05
-0.28,1.393503e-05,1.910533e-05,1.361663e-05
-0.26,1.36556e-05,1.868573e-05,1.339073e-05
-0.24,1.338797e-05,1.827453e-05,1.317407e-05
-0.22,1.312993e-05,1.787373e-05,1.296613e-05
-0.2,1.2883e-05,1.74796e-05,1.276793e-05
-0.18,1.26497e-05,1.70967e-05,1.257823e-05
-0.16,1.242793e-05,1.67246e-05,1.23988e-05
-0.14,1.222033e-05,1.6361e-05,1.223063e-05
-0.12,1.202907e-05,1.600937e-05,1.207197e-05
-0.1,1.1853e-05,1.567273e-05,1.192663e-05
-0.08,1.168827e-05,1.534717e-05,1.179427e-05
-0.06,1.1545e-05,1.503217e-05,1.16737e-05
-0.04,1.141903e-05,1.473293e-05,1.156687e-05
-0.02,1.130953e-05,1.444947e-05,1.147357e-05
0.0,1.12197e-05,1.417897e-05,1.139353e-05
0.02,1.114593e-05,1.39241e-05,1.132873e-05
0.04,1.108887e-05,1.36836e-05,1.1276e-05
0.06,1.104697e-05,1.346097e-05,1.12334e-05
0.08,1.101997e-05,1.32531e-05,1.120413e-05
0.1,1.10064e-05,1.305993e-05,1.118463e-05
0.12,1.1004e-05,1.288517e-05,1.117353e-05
0.14,1.10105e-05,1.272497e-05,1.116937e-05
0.16,1.102077e-05,1.25677e-05,1.11646e-05
0.18,1.10367e-05,1.242227e-05,1.11619e-05
0.2,1.107267e-05,1.231127e-05,1.117767e-05
0.22,1.111423e-05,1.221263e-05,1.119603e-05
0.24,1.11629e-05,1.212837e-05,1.121997e-05
0.26,1.121473e-05,1.205477e-05,1.124537e-05
0.28,1.1272e-05,1.19926e-05,1.127127e-05
0.3,1.13339e-05,1.194203e-05,1.130197e-05
0.32,1.140143e-05,1.19005e-05,1.133543e-05
0.34,1.147353e-05,1.18706e-05,1.13721e-05
0.36,1.15513e-05,1.18504e-05,1.141223e-05
0.38,1.163443e-05,1.183727e-05,1.14547e-05
0.4,1.172217e-05,1.183423e-05,1.150183e-05
0.42,1.18168e-05,1.183957e-05,1.15502e-05
