Time,Estabilidade,Positivo,Negativo
0.0,-3.09944e-07,-2.38419e-07,-2.6226e-07
0.04,-3.09944e-07,-2.26498e-07,-2.98023e-07
0.08,-2.98023e-07,-2.26498e-07,-1.78814e-07
0.12,-2.38419e-07,-2.38419e-07,-2.26498e-07
0.16,-2.86102e-07,-2.02656e-07,-2.14577e-07
0.2,-2.6226e-07,-2.14577e-07,-1.66893e-07
0.24,-2.98023e-07,-2.14577e-07,-1.78814e-07
0.28,-2.86102e-07,-2.26498e-07,-1.90735e-07
0.32,-3.21865e-07,-2.38419e-07,-1.78814e-07
0.36,-3.09944e-07,-2.6226e-07,-1.43051e-07
0.4,-2.98023e-07,-2.38419e-07,-1.43051e-07
0.44,-3.33786e-07,-2.38419e-07,-1.54972e-07
0.48,-3.09944e-07,-2.26498e-07,-1.43051e-07
0.52,-2.98023e-07,-1.90735e-07,-1.54972e-07
0.56,-2.86102e-07,-2.02656e-07,-1.78814e-07
0.6,-2.26498e-07,-2.14577e-07,-2.02656e-07
0.64,-2.74181e-07,-2.6226e-07,-1.54972e-07
0.68,-3.21865e-07,-2.38419e-07,-1.54972e-07
0.72,-2.6226e-07,-1.90735e-07,-1.78814e-07
0.76,-2.02656e-07,-2.26498e-07,-1.90735e-07
0.8,-1.43051e-07,-1.66893e-07,-1.78814e-07
0.84,-2.26498e-07,-2.26498e-07,-1.66893e-07
0.88,-2.6226e-07,-1.54972e-07,-1.19209e-07
0.92,-2.86102e-07,-1.66893e-07,-1.66893e-07
0.96,-2.5034e-07,-1.78814e-07,-2.02656e-07
1.0,-2.74181e-07,-1.66893e-07,-1.66893e-07
1.04,-2.74181e-07,-1.43051e-07,-1.54972e-07
1.08,-2.6226e-07,-1.43051e-07,-1.66893e-07
1.12,-3.09944e-07,-1.43051e-07,-9.53674e-08
1.16,-2.5034e-07,-1.90735e-07,-1.19209e-07
1.2,-3.09944e-07,-8.34465e-08,-1.54972e-07
1.24,-2.86102e-07,-1.19209e-07,-1.43051e-07
1.28,-2.98023e-07,-1.54972e-07,-1.66893e-07
1.32,-2.5034e-07,-1.19209e-07,-1.43051e-07
1.36,-2.86102e-07,-2.02656e-07,-1.78814e-07
1.4,-2.98023e-07,-1.90735e-07,-1.78814e-07
1.44,-2.86102e-07,-1.54972e-07,-1.78814e-07
1.48,-2.5034e-07,-1.66893e-07,-1.54972e-07
1.52,-1.90735e-07,-1.66893e-07,-1.54972e-07
1.56,-2.5034e-07,-1.43051e-07,-1.43051e-07
1.6,-2.02656e-07,-1.66893e-07,-1.54972e-07
1.64,-2.98023e-07,-1.3113e-07,-1.07288e-07
1.68,-2.26498e-07,-1.43051e-07,-1.3113e-07
1.72,-2.5034e-07,-1.07288e-07,-1.19209e-07
1.76,-2.6226e-07,-1.07288e-07,-1.19209e-07
1.8,-2.38419e-07,-1.19209e-07,-9.53674e-08
1.84,-2.02656e-07,-1.43051e-07,-9.53674e-08
1.88,-2.14577e-07,-1.19209e-07,-1.43051e-07
1.92,-2.74181e-07,-1.54972e-07,-1.07288e-07
1.96,-2.38419e-07,-2.02656e-07,-1.07288e-07
2.0,-2.86102e-07,-1.66893e-07,-7.15256e-08
2.04,-2.14577e-07,-2.14577e-07,-7.15256e-08
2.08,-1.66893e-07,-1.78814e-07,-2.38419e-08
2.12,-1.90735e-07,-1.90735e-07,-7.15256e-08
2.16,-2.26498e-07,-1.66893e-07,-8.34465e-08
2.2,-2.38419e-07,-1.43051e-07,-9.53674e-08
2.24,-2.02656e-07,-5.96046e-08,-1.3113e-07
2.28,-2.02656e-07,-1.3113e-07,-8.34465e-08
2.32,-2.26498e-07,-1.07288e-07,-4.76837e-08
2.36,-2.02656e-07,-1.43051e-07,-3.57628e-08
2.4,-1.54972e-07,-1.3113e-07,-8.34465e-08
2.44,-2.74181e-07,-2.02656e-07,-9.53674e-08
2.48,-2.5034e-07,-1.54972e-07,-4.76837e-08
2.52,-2.26498e-07,-1.43051e-07,-4.76837e-08
2.56,-2.26498e-07,-1.90735e-07,-2.38419e-08
2.6,-1.66893e-07,-1.90735e-07,-4.76837e-08
2.64,-2.74181e-07,-1.07288e-07,-8.34465e-08
2.68,-2.5034e-07,-1.19209e-07,-3.57628e-08
2.72,-2.74181e-07,-1.90735e-07,-5.96046e-08
2.76,-2.6226e-07,-1.54972e-07,-7.15256e-08
2.8,-2.86102e-07,-1.43051e-07,-8.34465e-08
2.84,-2.5034e-07,-1.3113e-07,-4.76837e-08
2.88,-2.5034e-07,-1.54972e-07,-7.15256e-08
2.92,-2.74181e-07,-1.66893e-07,-3.57628e-08
2.96,-2.86102e-07,-1.43051e-07,-7.15256e-08
3.0,-2.5034e-07,-1.43051e-07,-5.96046e-08
3.04,-2.86102e-07,-1.43051e-07,-7.15256e-08
3.08,-2.98023e-07,-1.78814e-07,-1.07288e-07
3.12,-2.98023e-07,-1.54972e-07,-1.07288e-07
3.16,-2.86102e-07,-1.90735e-07,-5.96046e-08
3.2,-2.26498e-07,-1.90735e-07,-1.43051e-07
3.24,-2.38419e-07,-1.54972e-07,-1.07288e-07
3.28,-3.09944e-07,-2.26498e-07,-9.53674e-08
3.32,-3.21865e-07,-2.02656e-07,-1.43051e-07
3.36,-3.57628e-07,-1.66893e-07,-1.54972e-07
3.4,-3.33786e-07,-1.90735e-07,-1.43051e-07
3.44,-3.33786e-07,-1.19209e-07,-1.43051e-07
3.48,-3.57628e-07,-1.19209e-07,-1.3113e-07
3.52,-3.69549e-07,-1.43051e-07,-1.19209e-07
3.56,-3.09944e-07,-8.34465e-08,-1.3113e-07
3.6,-3.69549e-07,-1.54972e-07,-8.34465e-08
3.64,-2.86102e-07,-1.54972e-07,-1.3113e-07
3.68,-3.21865e-07,-1.43051e-07,-1.19209e-07
3.72,-3.09944e-07,-1.66893e-07,-8.34465e-08
3.76,-3.09944e-07,-1.43051e-07,-3.57628e-08
3.8,-2.98023e-07,-8.34465e-08,-9.53674e-08
3.84,-2.5034e-07,-1.90735e-07,-7.15256e-08
3.88,-2.98023e-07,-1.19209e-07,-3.57628e-08
3.92,-3.09944e-07,-2.02656e-07,-5.96046e-08
3.96,-3.09944e-07,-1.66893e-07,-1.19209e-07
4.0,-3.57628e-07,-1.66893e-07,-1.43051e-07
4.04,-3.33786e-07,-1.54972e-07,-1.19209e-07
4.08,-2.86102e-07,-1.07288e-07,-1.66893e-07
4.12,-3.21865e-07,-1.54972e-07,-1.19209e-07
4.16,-2.5034e-07,-1.78814e-07,-1.07288e-07
4.2,-3.09944e-07,-1.54972e-07,-1.07288e-07
4.24,-2.5034e-07,-1.54972e-07,-1.66893e-07
4.28,-2.74181e-07,-1.66893e-07,-1.78814e-07
4.32,-2.74181e-07,-1.19209e-07,-1.43051e-07
4.36,-2.14577e-07,-1.66893e-07,-1.19209e-07
4.4,-2.74181e-07,-1.66893e-07,-1.07288e-07
4.44,-2.6226e-07,-1.43051e-07,-1.07288e-07
4.48,-3.45707e-07,-1.90735e-07,-1.43051e-07
4.52,-3.09944e-07,-1.43051e-07,-1.43051e-07
4.56,-2.86102e-07,-1.19209e-07,-7.15256e-08
4.6,-2.86102e-07,-1.07288e-07,-9.53674e-08
4.64,-3.33786e-07,-7.15256e-08,-9.53674e-08
4.68,-2.86102e-07,-9.53674e-08,-1.19209e-07
4.72,-2.74181e-07,-1.07288e-07,-1.3113e-07
4.76,-2.6226e-07,-1.07288e-07,-5.96046e-08
4.8,-2.98023e-07,-5.96046e-08,-1.66893e-07
4.84,-3.21865e-07,-1.07288e-07,-9.53674e-08
4.88,-3.21865e-07,-1.43051e-07,-8.34465e-08
4.92,-2.98023e-07,-9.53674e-08,-1.3113e-07
4.96,-2.86102e-07,-1.54972e-07,-1.3113e-07
5.0,-2.98023e-07,-1.43051e-07,-1.3113e-07
5.04,-2.86102e-07,-1.3113e-07,-8.34465e-08
5.08,-2.98023e-07,-1.54972e-07,-7.15256e-08
5.12,-3.57628e-07,-1.3113e-07,-7.15256e-08
5.16,-2.74181e-07,-5.96046e-08,-5.96046e-08
5.2,-3.21865e-07,-8.34465e-08,-8.34465e-08
5.24,-3.09944e-07,-1.43051e-07,-7.15256e-08
5.28,-2.6226e-07,-1.66893e-07,-9.53674e-08
5.32,-2.86102e-07,-1.54972e-07,-1.07288e-07
5.36,-2.5034e-07,-1.07288e-07,-5.96046e-08
5.4,-2.74181e-07,-1.07288e-07,-8.34465e-08
5.44,-3.09944e-07,-1.78814e-07,-5.96046e-08
5.48,-3.21865e-07,-1.90735e-07,-1.07288e-07
5.52,-2.74181e-07,-2.14577e-07,-1.43051e-07
5.56,-2.5034e-07,-1.66893e-07,-5.96046e-08
5.6,-2.74181e-07,-1.43051e-07,-7.15256e-08
5.64,-2.86102e-07,-1.66893e-07,-8.34465e-08
5.68,-2.6226e-07,-1.66893e-07,-4.76837e-08
5.72,-2.74181e-07,-2.5034e-07,-4.76837e-08
5.76,-3.69549e-07,-1.78814e-07,-8.34465e-08
5.8,-2.86102e-07,-2.02656e-07,-8.34465e-08
5.84,-3.8147e-07,-2.38419e-07,-8.34465e-08
5.88,-3.57628e-07,-1.78814e-07,-9.53674e-08
5.92,-3.09944e-07,-1.66893e-07,-7.15256e-08
5.96,-2.86102e-07,-1.43051e-07,-2.38419e-08
6.0,-3.09944e-07,-1.66893e-07,-1.19209e-08
6.04,-3.33786e-07,-1.43051e-07,-5.96046e-08
6.08,-3.09944e-07,-2.26498e-07,-7.15256e-08
6.12,-3.09944e-07,-1.90735e-07,-7.15256e-08
6.16,-2.74181e-07,-1.78814e-07,-4.76837e-08
6.2,-3.09944e-07,-2.26498e-07,-1.07288e-07
6.24,-2.86102e-07,-2.5034e-07,-9.53674e-08
6.28,-2.6226e-07,-1.90735e-07,-9.53674e-08
6.32,-2.5034e-07,-1.43051e-07,-1.54972e-07
6.36,-2.5034e-07,-1.43051e-07,-1.3113e-07
6.4,-3.33786e-07,-1.90735e-07,-1.3113e-07
6.44,-3.21865e-07,-2.02656e-07,-1.3113e-07
6.48,-3.21865e-07,-2.26498e-07,-9.53674e-08
6.52,-2.98023e-07,-1.90735e-07,-1.19209e-07
6.56,-2.98023e-07,-1.78814e-07,-1.3113e-07
6.6,-3.69549e-07,-2.02656e-07,-4.76837e-08
6.64,-3.57628e-07,-1.66893e-07,-8.34465e-08
6.68,-3.69549e-07,-1.54972e-07,-3.57628e-08
6.72,-3.33786e-07,-2.26498e-07,-8.34465e-08
6.76,-2.74181e-07,-1.66893e-07,-1.07288e-07
6.8,-3.21865e-07,-2.26498e-07,-7.15256e-08
6.84,-3.57628e-07,-1.54972e-07,-1.07288e-07
6.88,-3.8147e-07,-1.66893e-07,-3.57628e-08
6.92,-3.33786e-07,-1.19209e-07,1.19209e-08
6.96,-3.21865e-07,-1.54972e-07,-3.57628e-08
7.0,-3.57628e-07,-1.78814e-07,-4.76837e-08
7.04,-3.93391e-07,-1.19209e-07,-5.96046e-08
