V,IDS 150,IDS 151,IDS 152
-0.6,6.240893e-05,6.261523e-05,6.2319e-05
-0.58,6.234493e-05,6.24413e-05,6.22429e-05
-0.56,6.233577e-05,6.242033e-05,6.223557e-05
-0.54,6.232777e-05,6.24044e-05,6.222937e-05
-0.52,6.232253e-05,6.239427e-05,6.222257e-05
-0.5,6.231683e-05,6.238183e-05,6.221637e-05
-0.48,6.23124e-05,6.237147e-05,6.221393e-05
-0.46,6.230387e-05,6.236233e-05,6.22063e-05
-0.44,6.22971e-05,6.235547e-05,6.220227e-05
-0.42,6.229097e-05,6.234637e-05,6.219457e-05
-0.4,6.228287e-05,6.233947e-05,6.21889e-05
-0.38,6.227723e-05,6.232767e-05,6.218033e-05
-0.36,6.226457e-05,6.232273e-05,6.21748e-05
-0.34,6.226277e-05,6.23128e-05,6.21715e-05
-0.32,6.225713e-05,6.230803e-05,6.216707e-05
-0.3,6.22501e-05,6.229653e-05,6.21611e-05
-0.28,6.224543e-05,6.228787e-05,6.215247e-05
-0.26,6.224147e-05,6.227707e-05,6.214707e-05
-0.24,6.223787e-05,6.226953e-05,6.21411e-05
-0.22,6.22288e-05,6.226093e-05,6.21358e-05
-0.2,6.222343e-05,6.225097e-05,6.213153e-05
-0.18,6.2221e-05,6.224413e-05,6.212577e-05
-0.16,6.22164e-05,6.22376e-05,6.212633e-05
-0.14,6.22101e-05,6.22286e-05,6.21227e-05
-0.12,6.22076e-05,6.22186e-05,6.212083e-05
-0.1,6.22057e-05,6.221453e-05,6.21136e-05
-0.08,6.220037e-05,6.22062e-05,6.21131e-05
-0.06,6.219747e-05,6.219587e-05,6.210973e-05
-0.04,6.219927e-05,6.21905e-05,6.210573e-05
-0.02,6.219693e-05,6.21827e-05,6.210537e-05
0.0,6.219347e-05,6.21781e-05,6.21025e-05
0.02,6.218877e-05,6.21701e-05,6.210033e-05
0.04,6.21857e-05,6.21671e-05,6.210107e-05
0.06,6.218503e-05,6.215993e-05,6.21024e-05
0.08,6.218477e-05,6.215643e-05,6.210453e-05
0.1,6.218487e-05,6.214737e-05,6.210107e-05
0.12,6.218033e-05,6.214483e-05,6.209957e-05
0.14,6.218277e-05,6.214117e-05,6.20985e-05
0.16,6.218373e-05,6.213867e-05,6.210217e-05
0.18,6.218543e-05,6.2133e-05,6.210097e-05
0.2,6.218287e-05,6.212957e-05,6.210293e-05
0.22,6.218377e-05,6.21256e-05,6.21033e-05
0.24,6.21826e-05,6.212137e-05,6.209983e-05
0.26,6.218553e-05,6.21183e-05,6.210183e-05
0.28,6.21834e-05,6.2111e-05,6.20999e-05
0.3,6.21841e-05,6.21077e-05,6.20997e-05
0.32,6.218987e-05,6.21101e-05,6.209863e-05
0.34,6.21895e-05,6.211037e-05,6.210097e-05
0.36,6.219263e-05,6.210473e-05,6.21003e-05
0.38,6.219717e-05,6.210447e-05,6.209673e-05
0.4,6.219643e-05,6.210357e-05,6.209943e-05
0.42,6.2193e-05,6.210427e-05,6.209877e-05
0.44,6.21936e-05,6.21036e-05,6.209863e-05
0.46,6.21965e-05,6.21003e-05,6.209933e-05
0.48,6.21963e-05,6.210077e-05,6.21028e-05
0.5,6.219563e-05,6.20958e-05,6.210283e-05
0.52,6.21974e-05,6.209607e-05,6.210377e-05
0.54,6.219937e-05,6.209703e-05,6.210403e-05
0.56,6.22037e-05,6.209843e-05,6.210663e-05
0.58,6.22044e-05,6.210493e-05,6.210913e-05
0.6,6.22067e-05,6.2104e-05,6.210923e-05
-0.6,6.24633e-05,6.256943e-05,6.2383e-05
-0.58,6.233273e-05,6.239783e-05,6.22383e-05
-0.56,6.232517e-05,6.23802e-05,6.2225e-05
-0.54,6.23201e-05,6.23677e-05,6.221843e-05
-0.52,6.231423e-05,6.23612e-05,6.221403e-05
-0.5,6.230743e-05,6.235593e-05,6.220867e-05
-0.48,6.229963e-05,6.234553e-05,6.220383e-05
-0.46,6.229693e-05,6.234333e-05,6.219997e-05
