Time,Estabilidade,Positivo,Negativo
0.0,1.02162e-05,1.01089e-05,1.09911e-05
0.04,1.02401e-05,1.00613e-05,1.09434e-05
0.08,1.01566e-05,1.00851e-05,1.09673e-05
0.12,1.01924e-05,1.00613e-05,1.1003e-05
0.16,1.02043e-05,1.00493e-05,1.09315e-05
0.2,1.02043e-05,1.00493e-05,1.10149e-05
0.24,1.02043e-05,1.00613e-05,1.1003e-05
0.28,1.02282e-05,1.00136e-05,1.1003e-05
0.32,1.02162e-05,1.00732e-05,1.10626e-05
0.36,1.02043e-05,1.00613e-05,1.10745e-05
0.4,1.01566e-05,1.00851e-05,1.10507e-05
0.44,1.01566e-05,1.00493e-05,1.10865e-05
0.48,1.01924e-05,1.00613e-05,1.10149e-05
0.52,1.01566e-05,1.00493e-05,1.10388e-05
0.56,1.01566e-05,1.00136e-05,1.10388e-05
0.6,1.01566e-05,1.00374e-05,1.10269e-05
0.64,1.01209e-05,1.00136e-05,1.10865e-05
0.68,1.01686e-05,1.00613e-05,1.10865e-05
0.72,1.01686e-05,1.00017e-05,1.10865e-05
0.76,1.01089e-05,1.00374e-05,1.10745e-05
0.8,1.01209e-05,1.00374e-05,1.10507e-05
0.84,1.01209e-05,1.00851e-05,1.10745e-05
0.88,1.01209e-05,1.01328e-05,1.10507e-05
0.92,1.01566e-05,1.00851e-05,1.11222e-05
0.96,1.00851e-05,1.00851e-05,1.11103e-05
1.0,1.01566e-05,1.01209e-05,1.10507e-05
1.04,1.01566e-05,1.01089e-05,1.10626e-05
1.08,1.01447e-05,1.00493e-05,1.10984e-05
1.12,1.01805e-05,1.01328e-05,1.11103e-05
1.16,1.02162e-05,1.01209e-05,1.11103e-05
1.2,1.01805e-05,1.01089e-05,1.11699e-05
1.24,1.02639e-05,1.01328e-05,1.10507e-05
1.28,1.02401e-05,1.0097e-05,1.10745e-05
1.32,1.0252e-05,1.01328e-05,1.10865e-05
1.36,1.02282e-05,1.01089e-05,1.11103e-05
1.4,1.01924e-05,1.01209e-05,1.11222e-05
1.44,1.02282e-05,1.01209e-05,1.10865e-05
1.48,1.02043e-05,1.01209e-05,1.10745e-05
1.52,1.02162e-05,1.0097e-05,1.10745e-05
1.56,1.0252e-05,1.00732e-05,1.11103e-05
1.6,1.02639e-05,1.0097e-05,1.11341e-05
1.64,1.02878e-05,1.00374e-05,1.11341e-05
1.68,1.02758e-05,1.00851e-05,1.1158e-05
1.72,1.02758e-05,1.00613e-05,1.11699e-05
1.76,1.02401e-05,1.00851e-05,1.11699e-05
1.8,1.02639e-05,1.0097e-05,1.10745e-05
1.84,1.02639e-05,1.00732e-05,1.10626e-05
1.88,1.01924e-05,1.01328e-05,1.10626e-05
1.92,1.02282e-05,1.00732e-05,1.10865e-05
1.96,1.02162e-05,1.00851e-05,1.11103e-05
2.0,1.02043e-05,1.00493e-05,1.11461e-05
2.04,1.02401e-05,1.00732e-05,1.11461e-05
2.08,1.0252e-05,1.00613e-05,1.11341e-05
2.12,1.02878e-05,1.00493e-05,1.11699e-05
2.16,1.02401e-05,1.00613e-05,1.11103e-05
2.2,1.02282e-05,1.00255e-05,1.11699e-05
2.24,1.02639e-05,1.00732e-05,1.11699e-05
2.28,1.02401e-05,1.00136e-05,1.12057e-05
2.32,1.02401e-05,1.00374e-05,1.11699e-05
2.36,1.02401e-05,1.00732e-05,1.11341e-05
2.4,1.02401e-05,1.00374e-05,1.11818e-05
2.44,1.0252e-05,1.00732e-05,1.11699e-05
2.48,1.0252e-05,1.0097e-05,1.1158e-05
2.52,1.0252e-05,1.01089e-05,1.11699e-05
2.56,1.0252e-05,1.00493e-05,1.11938e-05
2.6,1.02282e-05,1.00613e-05,1.1158e-05
2.64,1.0252e-05,1.01089e-05,1.12295e-05
2.68,1.02758e-05,1.0097e-05,1.11461e-05
2.72,1.02282e-05,1.00613e-05,1.12057e-05
2.76,1.0252e-05,1.00374e-05,1.11699e-05
2.8,1.02282e-05,1.00493e-05,1.11461e-05
2.84,1.02162e-05,1.00732e-05,1.11938e-05
2.88,1.02401e-05,1.00613e-05,1.12057e-05
2.92,1.01805e-05,1.00613e-05,1.11699e-05
2.96,1.02043e-05,1.01209e-05,1.11222e-05
3.0,1.02162e-05,1.01686e-05,1.1158e-05
3.04,1.02401e-05,1.01328e-05,1.11461e-05
3.08,1.02878e-05,1.01566e-05,1.11461e-05
3.12,1.0252e-05,1.01686e-05,1.11699e-05
3.16,1.02401e-05,1.01089e-05,1.12295e-05
3.2,1.02878e-05,1.00851e-05,1.11938e-05
3.24,1.02639e-05,1.00851e-05,1.11818e-05
3.28,1.02401e-05,1.00732e-05,1.11818e-05
3.32,1.02758e-05,1.00255e-05,1.12057e-05
3.36,1.02401e-05,1.00374e-05,1.12057e-05
3.4,1.02282e-05,1.0097e-05,1.11938e-05
3.44,1.0252e-05,1.00851e-05,1.11818e-05
3.48,1.01566e-05,1.01328e-05,1.11461e-05
3.52,1.02162e-05,1.01089e-05,1.1158e-05
3.56,1.02282e-05,1.01089e-05,1.11818e-05
3.6,1.02043e-05,1.00732e-05,1.11699e-05
3.64,1.02162e-05,1.01089e-05,1.11938e-05
3.68,1.02282e-05,1.00851e-05,1.12057e-05
3.72,1.02162e-05,1.01089e-05,1.1158e-05
3.76,1.02639e-05,1.0097e-05,1.11818e-05
3.8,1.02282e-05,1.0097e-05,1.11699e-05
3.84,1.02997e-05,1.01089e-05,1.11938e-05
3.88,1.02639e-05,1.00851e-05,1.11938e-05
3.92,1.02878e-05,1.01566e-05,1.11938e-05
3.96,1.0252e-05,1.01328e-05,1.11222e-05
4.0,1.02758e-05,1.01566e-05,1.11818e-05
4.04,1.03116e-05,1.01209e-05,1.11938e-05
4.08,1.02997e-05,1.01447e-05,1.12176e-05
4.12,1.03235e-05,1.0097e-05,1.12295e-05
4.16,1.03593e-05,1.00493e-05,1.12057e-05
4.2,1.02997e-05,1.00613e-05,1.12057e-05
4.24,1.03116e-05,1.00732e-05,1.12057e-05
4.28,1.03235e-05,1.0097e-05,1.11699e-05
4.32,1.03235e-05,1.0097e-05,1.11699e-05
4.36,1.03235e-05,1.01566e-05,1.11699e-05
4.4,1.03235e-05,1.01328e-05,1.11818e-05
4.44,1.0252e-05,1.01447e-05,1.11461e-05
4.48,1.02639e-05,1.01209e-05,1.11461e-05
4.52,1.02639e-05,1.01566e-05,1.11699e-05
4.56,1.02997e-05,1.01686e-05,1.1158e-05
4.6,1.02997e-05,1.02043e-05,1.11699e-05
4.64,1.02282e-05,1.01328e-05,1.11699e-05
4.68,1.02639e-05,1.01566e-05,1.11699e-05
4.72,1.03235e-05,1.01566e-05,1.11699e-05
4.76,1.0252e-05,1.01686e-05,1.11699e-05
4.8,1.02282e-05,1.01924e-05,1.11222e-05
4.84,1.02758e-05,1.01447e-05,1.11699e-05
4.88,1.02997e-05,1.01209e-05,1.11222e-05
4.92,1.02758e-05,1.01328e-05,1.12057e-05
4.96,1.02758e-05,1.01805e-05,1.11341e-05
5.0,1.02282e-05,1.01209e-05,1.1158e-05
