Time,Estabilidade,Positivo,Negativo
0.0,-4.41074e-07,-4.52995e-07,-3.33786e-07
0.04,-3.93391e-07,-4.05312e-07,-2.98023e-07
0.08,-3.57628e-07,-4.17233e-07,-2.14577e-07
0.12,-3.45707e-07,-4.05312e-07,-2.74181e-07
0.16,-3.21865e-07,-4.41074e-07,-2.6226e-07
0.2,-3.21865e-07,-3.33786e-07,-2.26498e-07
0.24,-3.93391e-07,-3.8147e-07,-2.38419e-07
0.28,-4.52995e-07,-3.93391e-07,-1.78814e-07
0.32,-3.93391e-07,-3.33786e-07,-1.66893e-07
0.36,-3.93391e-07,-3.21865e-07,-1.66893e-07
0.4,-4.05312e-07,-2.98023e-07,-2.14577e-07
0.44,-3.57628e-07,-3.21865e-07,-2.02656e-07
0.48,-3.45707e-07,-3.33786e-07,-2.02656e-07
0.52,-3.69549e-07,-2.5034e-07,-1.90735e-07
0.56,-3.33786e-07,-2.5034e-07,-2.02656e-07
0.6,-3.33786e-07,-2.26498e-07,-2.14577e-07
0.64,-2.86102e-07,-2.74181e-07,-1.54972e-07
0.68,-3.57628e-07,-2.98023e-07,-1.54972e-07
0.72,-4.29153e-07,-2.5034e-07,-1.66893e-07
0.76,-3.45707e-07,-2.5034e-07,-1.78814e-07
0.8,-3.69549e-07,-2.5034e-07,-1.19209e-07
0.84,-3.33786e-07,-2.98023e-07,-1.07288e-07
0.88,-3.21865e-07,-2.86102e-07,-1.78814e-07
0.92,-3.45707e-07,-2.74181e-07,-1.66893e-07
0.96,-3.21865e-07,-2.98023e-07,-1.43051e-07
1.0,-3.33786e-07,-2.86102e-07,-1.66893e-07
1.04,-3.57628e-07,-3.45707e-07,-1.66893e-07
1.08,-2.74181e-07,-3.33786e-07,-1.54972e-07
1.12,-3.21865e-07,-2.74181e-07,-1.90735e-07
1.16,-3.33786e-07,-2.98023e-07,-1.90735e-07
1.2,-2.86102e-07,-3.09944e-07,-1.90735e-07
1.24,-3.21865e-07,-3.33786e-07,-1.90735e-07
1.28,-3.33786e-07,-2.74181e-07,-2.02656e-07
1.32,-2.86102e-07,-2.74181e-07,-2.02656e-07
1.36,-2.5034e-07,-2.74181e-07,-1.90735e-07
1.4,-3.09944e-07,-3.09944e-07,-1.66893e-07
1.44,-3.21865e-07,-2.74181e-07,-1.66893e-07
1.48,-3.33786e-07,-2.74181e-07,-1.43051e-07
1.52,-3.09944e-07,-2.98023e-07,-1.43051e-07
1.56,-3.45707e-07,-2.5034e-07,-1.43051e-07
1.6,-3.33786e-07,-3.69549e-07,-1.3113e-07
1.64,-2.5034e-07,-2.74181e-07,-1.54972e-07
