V,IDS 150,IDS 151,IDS 152
-0.6,6.73541e-05,6.821323e-05,6.74588e-05
-0.58,6.731487e-05,6.801513e-05,6.741713e-05
-0.56,6.72984e-05,6.797373e-05,6.740683e-05
-0.54,6.728047e-05,6.794243e-05,6.739447e-05
-0.52,6.726213e-05,6.79125e-05,6.7378e-05
-0.5,6.72424e-05,6.78845e-05,6.735417e-05
-0.48,6.721973e-05,6.785593e-05,6.733503e-05
-0.46,6.719457e-05,6.783057e-05,6.73141e-05
-0.44,6.716947e-05,6.7801e-05,6.729257e-05
-0.42,6.71437e-05,6.777113e-05,6.727357e-05
-0.4,6.71181e-05,6.773957e-05,6.725423e-05
-0.38,6.709283e-05,6.771073e-05,6.72328e-05
-0.36,6.706677e-05,6.768193e-05,6.72121e-05
-0.34,6.704733e-05,6.765e-05,6.718997e-05
-0.32,6.702433e-05,6.76207e-05,6.717107e-05
-0.3,6.700073e-05,6.759117e-05,6.71518e-05
-0.28,6.6974e-05,6.755873e-05,6.713037e-05
-0.26,6.69522e-05,6.75299e-05,6.71081e-05
-0.24,6.693027e-05,6.749787e-05,6.70927e-05
-0.22,6.69082e-05,6.746853e-05,6.707503e-05
-0.2,6.688637e-05,6.743763e-05,6.70536e-05
-0.18,6.686757e-05,6.7407e-05,6.70357e-05
-0.16,6.685103e-05,6.737643e-05,6.702063e-05
-0.14,6.683183e-05,6.734453e-05,6.70035e-05
-0.12,6.681577e-05,6.732007e-05,6.698927e-05
-0.1,6.67998e-05,6.729027e-05,6.69757e-05
-0.08,6.678007e-05,6.72585e-05,6.696357e-05
-0.06,6.676467e-05,6.723053e-05,6.695263e-05
-0.04,6.675367e-05,6.720407e-05,6.693873e-05
-0.02,6.67448e-05,6.71778e-05,6.692993e-05
0.0,6.67349e-05,6.714837e-05,6.691613e-05
0.02,6.672517e-05,6.712437e-05,6.69098e-05
0.04,6.672033e-05,6.71009e-05,6.68993e-05
0.06,6.671433e-05,6.707513e-05,6.689317e-05
0.08,6.67111e-05,6.705363e-05,6.688933e-05
0.1,6.6706e-05,6.70334e-05,6.68852e-05
0.12,6.669977e-05,6.70136e-05,6.688053e-05
0.14,6.669533e-05,6.69937e-05,6.68789e-05
0.16,6.669483e-05,6.697263e-05,6.68774e-05
0.18,6.669337e-05,6.695087e-05,6.68749e-05
0.2,6.668997e-05,6.693533e-05,6.687273e-05
0.22,6.669347e-05,6.691747e-05,6.686987e-05
0.24,6.669483e-05,6.690507e-05,6.686917e-05
0.26,6.66956e-05,6.689243e-05,6.686667e-05
0.28,6.669613e-05,6.687843e-05,6.686417e-05
0.3,6.670093e-05,6.686607e-05,6.686347e-05
0.32,6.670177e-05,6.686023e-05,6.685977e-05
0.34,6.669873e-05,6.685007e-05,6.68592e-05
0.36,6.670377e-05,6.683667e-05,6.685947e-05
0.38,6.670957e-05,6.68276e-05,6.685927e-05
0.4,6.671077e-05,6.682027e-05,6.68605e-05
0.42,6.671667e-05,6.68128e-05,6.685863e-05
0.44,6.672133e-05,6.680383e-05,6.68598e-05
0.46,6.672787e-05,6.679773e-05,6.685907e-05
0.48,6.673367e-05,6.67961e-05,6.686217e-05
0.5,6.673973e-05,6.679197e-05,6.686507e-05
0.52,6.674707e-05,6.678907e-05,6.686617e-05
0.54,6.67549e-05,6.678377e-05,6.686723e-05
0.56,6.67609e-05,6.678277e-05,6.686537e-05
0.58,6.676683e-05,6.678427e-05,6.68658e-05
0.6,6.677267e-05,6.678107e-05,6.68657e-05
-0.6,6.734153e-05,6.797747e-05,6.746787e-05
-0.58,6.727433e-05,6.78486e-05,6.736387e-05
-0.56,6.72678e-05,6.783123e-05,6.73662e-05
-0.54,6.72535e-05,6.781403e-05,6.735737e-05
-0.52,6.723547e-05,6.77973e-05,6.73467e-05
-0.5,6.721853e-05,6.77749e-05,6.733553e-05
-0.48,6.720023e-05,6.775357e-05,6.73188e-05
-0.46,6.71769e-05,6.77281e-05,6.730117e-05
-0.44,6.715467e-05,6.770293e-05,6.72836e-05
-0.42,6.71346e-05,6.767757e-05,6.726547e-05
-0.4,6.711423e-05,6.7656e-05,6.724637e-05
-0.38,6.709157e-05,6.76275e-05,6.72255e-05
