Type,Electrolyte,Potential [V],Width [s],VDS [V],IDSant (5sp 1sa) [A],IDSant (5sp 1sa) [A].1,IDSdep (5sp 10sd) [A],IDSdep (5sp 10sd) [A].1,delIDS [A],delIDS [A].1,RatioIDS,RatioIDS.1
Standard,KCl,-0.7,40.0,0.2,9.638490595238094e-06,1.3806011292902197e-06,8.824893412698414e-06,1.352980584384117e-06,-8.135971825396797e-07,2.7620544906102547e-08,0.914921180418862,0.009320896109052573
Standard,KCl,-0.6,40.0,0.2,8.929107619047617e-06,1.1172940374726257e-06,8.723187380952383e-06,1.241927556332852e-06,-2.0592023809523525e-07,1.2463351886022506e-07,0.9758761749660788,0.016976716061557037
Standard,KCl,-0.5,40.0,0.2,8.381642341269842e-06,1.1130791759804836e-06,8.457473373015872e-06,1.1598413820512373e-06,7.583103174603126e-08,4.6762206070754024e-08,1.0087540150830638,0.004416591959943809
Standard,KCl,-0.4,40.0,0.2,8.078747023809523e-06,1.1617139803904931e-06,8.276768015873015e-06,1.2089449533615055e-06,1.9802099206349313e-07,4.72309729710129e-08,1.0243426824772894,0.002345875958373698
Standard,KCl,-0.3,40.0,0.2,8.010675634920636e-06,1.1678028993311243e-06,8.145211468253968e-06,1.2158357089441696e-06,1.3453583333333246e-07,4.803280961304566e-08,1.0165331915012623,0.003585877390597679
Standard,KCl,-0.2,40.0,0.2,8.050789007936508e-06,1.1702109346385804e-06,8.14611e-06,1.2220563966722792e-06,9.532099206349156e-08,5.184546203369812e-08,1.0114933464309033,0.004769199928953015
Standard,KCl,-0.1,40.0,0.2,8.217351785714287e-06,1.1123413156662742e-06,8.23551865079365e-06,1.1878051543441456e-06,1.8166865079362835e-08,7.546383867787057e-08,1.0016039278616433,0.008966358672645494
Standard,KCl,0.1,40.0,0.2,8.282728452380952e-06,1.1217095826036213e-06,8.298337857142857e-06,1.1538207045269475e-06,1.5609404761906272e-08,3.211112192332661e-08,1.0016370672271844,0.003655173304459055
Standard,KCl,0.2,40.0,0.2,8.103205396825396e-06,1.1917533916841142e-06,8.089391666666666e-06,1.1806477746093073e-06,-1.3813730158729973e-08,1.1105617074806991e-08,0.9983785219968517,0.001132047716402135
Standard,KCl,0.3,40.0,0.2,7.987969801587303e-06,1.1453248165509916e-06,8.009255793650795e-06,1.1058556312539756e-06,2.12859920634916e-08,3.9469185297016474e-08,1.0030503398225918,0.005378439861678934
Standard,KCl,0.4,40.0,0.2,7.89534496031746e-06,1.1316785535874639e-06,8.103487817460319e-06,1.1196336068853961e-06,2.0814285714285814e-07,1.2044946702067956e-08,1.0267468206856587,0.005359328852804872
Standard,KCl,0.5,40.0,0.2,7.982860238095239e-06,1.1320787423538646e-06,8.395408730158727e-06,1.068589083580354e-06,4.125484920634902e-07,6.34896587735086e-08,1.0527738934245998,0.015437306678959456
Standard,KCl,0.6,40.0,0.2,8.085228412698414e-06,1.1005007003761342e-06,8.899163174603174e-06,1.0313263520385701e-06,8.139347619047609e-07,6.917434833756284e-08,1.1021983186192934,0.02246611478162772
Standard,KCl,0.7,40.0,0.2,8.25164865079365e-06,1.2237292092860557e-06,9.67180011904762e-06,1.201452820297318e-06,1.4201514682539694e-06,2.22763889887389e-08,1.174221202377153,0.028536838294969263
