Type,Electrolyte,Potential [V],Width [s],VDS [V],IDSant (5sp 1sa) [A],IDSant (5sp 1sa) [A].1,IDSdep (5sp 10sd) [A],IDSdep (5sp 10sd) [A].1,delIDS [A],delIDS [A].1,RatioIDS,RatioIDS.1
Standard,KCl,-0.8,0.01,0.1,4.055656207189191e-06,1.34011603322015e-07,4.045340344871449e-06,8.103408231159006e-08,-1.0315862317740564e-08,5.297752101042583e-08,0.997670969441308,0.012985667719495893
Standard,KCl,-0.7,0.01,0.1,4.026369320411408e-06,1.1702910721714141e-07,4.0360671429348675e-06,1.4457615200564588e-07,9.697822523460037e-09,2.7547044788504773e-08,1.0023101246197244,0.006774513412969904
Standard,KCl,-0.6,0.01,0.1,4.053343240160444e-06,1.0306975815483034e-07,4.072480621780882e-06,1.2606253614249158e-07,1.9137381620437582e-08,2.2992777987661253e-08,1.0046507638462465,0.00555428532667331
Standard,KCl,-0.5,0.01,0.1,4.040650947661727e-06,9.852749557822323e-08,4.020122446570262e-06,1.211034098531232e-07,-2.0528501091465163e-08,2.257591427489997e-08,0.9948498560616013,0.005712778796786644
Standard,KCl,-0.4,0.01,0.1,4.037364319912907e-06,5.060351527856387e-08,4.019113906377461e-06,8.241399360465297e-08,-1.8250413535445853e-08,3.18104783260891e-08,0.9954298858213133,0.007936301911304004
Standard,KCl,-0.3,0.01,0.1,4.031416705978276e-06,1.0582546044152034e-07,4.034677785791902e-06,1.1418540812205738e-07,3.261079813625955e-09,8.359947680537324e-09,1.0007819684890213,0.002053172894000741
Standard,KCl,-0.2,0.01,0.1,4.062963666900766e-06,1.810900584906133e-07,4.078662184941261e-06,1.7767608905891767e-07,1.5698518040494143e-08,3.4139694316953523e-09,1.0038863956116835,0.0010134860604043686
Standard,KCl,-0.1,0.01,0.1,4.1092826328037075e-06,1.9487288079943053e-07,4.073814720274258e-06,1.8472019626488036e-07,-3.546791252944936e-08,1.0152684534550478e-08,0.9914177635938914,0.002063678787799482
Standard,KCl,0.1,0.01,0.1,4.092112496042175e-06,1.8293971054778293e-07,4.0838153539500015e-06,2.1335612368711455e-07,-8.297142092173699e-09,3.0416413139331614e-08,0.997804065415653,0.0075311069298267894
Standard,KCl,0.2,0.01,0.1,4.082771903887116e-06,2.0358252338350332e-07,4.0893490315751325e-06,1.5136730250237118e-07,6.5771276880167065e-09,5.221522088113215e-08,1.0019322068072114,0.01288550662567158
Standard,KCl,0.3,0.01,0.1,4.100961003469039e-06,1.3177316816811494e-07,4.095696432778219e-06,1.2117983139029738e-07,-5.264570690819522e-09,1.059333677781756e-08,0.998757118632236,0.002543198619423268
Standard,KCl,0.4,0.01,0.1,4.030655820914585e-06,1.3209689269670522e-07,4.0631382985106295e-06,1.2302244037785897e-07,3.2482477596043925e-08,9.074452318845955e-09,1.0081000986795248,0.0025168237219138586
Standard,KCl,0.5,0.01,0.1,4.042228813693879e-06,8.15341917251378e-08,4.060841273516588e-06,9.838540413186671e-08,1.8612459822709237e-08,1.68512124067289e-08,1.004563389055319,0.004076746005260633
Standard,KCl,0.6,0.01,0.1,4.073370902442862e-06,1.4486798695038192e-07,4.057457440992009e-06,1.25146930316076e-07,-1.5913461450852923e-08,1.972105663430623e-08,0.9961769688762586,0.004705493869921452
Standard,KCl,0.7,0.01,0.1,4.024369501860525e-06,9.948583819108047e-08,4.018657403847499e-06,1.1520280769720622e-07,-5.712098013025095e-09,1.5716969506124855e-08,0.9985319012724704,0.003941741565044181
Standard,KCl,0.8,0.01,0.1,4.035481149377081e-06,1.3198461877659744e-07,4.063808351233393e-06,1.439632461847114e-07,2.8327201856310606e-08,1.1978627408114549e-08,1.0069747244361422,0.002740211303934727
