Type,Electrolyte,Potential [V],Width [s],VDS [V],IDSant (5sp 1sa) [A],IDSant (5sp 1sa) [A].1,IDSdep (5sp 10sd) [A],IDSdep (5sp 10sd) [A].1,delIDS [A],delIDS [A].1,RatioIDS,RatioIDS.1
Standard,KCl,-0.8,1.0,0.1,4.849671933333335e-06,1.5705038529857401e-06,4.8960053999999995e-06,1.571234193149436e-06,4.633346666666569e-08,6.036878320235843e-09,1.0101309071704605,0.003110621490144686
Standard,KCl,-0.7,1.0,0.1,4.810333266666666e-06,1.561429375078057e-06,4.818439666666667e-06,1.6003038213715082e-06,8.106400000000036e-09,3.896103480607241e-08,1.000223970720994,0.0067948283479779
Standard,KCl,-0.6,1.0,0.1,4.7592316e-06,1.5760043034132992e-06,4.8019880000000004e-06,1.5787776399202906e-06,4.2756400000000626e-08,1.8369204739455464e-08,1.0094714634845319,0.005238959221629085
Standard,KCl,-0.5,1.0,0.1,4.762966733333334e-06,1.5293453257005933e-06,4.764477199999999e-06,1.5462786862305896e-06,1.5104666666664178e-09,2.6230176862791655e-08,0.9996563032558803,0.0060528726200707456
Standard,KCl,-0.4,1.0,0.1,4.719654533333333e-06,1.5255788979818688e-06,4.769087733333333e-06,1.5418141082211615e-06,4.943320000000019e-08,1.7323880549114878e-08,1.0104588015409657,0.0015844154951471063
Standard,KCl,-0.3,1.0,0.1,4.7261708000000005e-06,1.4962966863214264e-06,4.7477076e-06,1.4993762264467046e-06,2.153679999999937e-08,1.6882338024101542e-08,1.0047169521911001,0.004374938559877898
Standard,KCl,-0.2,1.0,0.1,4.713137533333333e-06,1.509746636368107e-06,4.7383308e-06,1.4993319532776322e-06,2.5193266666666726e-08,2.8170567422281647e-08,1.0060982999570032,0.007631332999143286
Standard,KCl,-0.1,1.0,0.1,4.781087400000001e-06,1.5072114448522085e-06,4.768450333333333e-06,1.5072140435054379e-06,-1.2637066666667252e-08,3.3381000843799377e-09,0.9972000075942509,0.0011336221584304178
Standard,KCl,0.1,1.0,0.1,4.7388876e-06,1.5328144305282623e-06,4.7420656000000005e-06,1.5147849387078547e-06,3.1779999999994925e-09,1.833862049773743e-08,1.0014471425863487,0.00370360875012835
Standard,KCl,0.2,1.0,0.1,4.760423599999999e-06,1.4681162338704245e-06,4.755178066666667e-06,1.4950276671148852e-06,-5.245533333332878e-09,3.0418235370470956e-08,0.9977953527766822,0.006491320213202552
Standard,KCl,0.3,1.0,0.1,4.7272836e-06,1.4830165478328551e-06,4.755336600000001e-06,1.4834904944165845e-06,2.805300000000067e-08,1.813221540904492e-08,1.0062776085910417,0.004979567939462689
Standard,KCl,0.4,1.0,0.1,4.7365036666666664e-06,1.5230261288541626e-06,4.747391666666667e-06,1.5126955622896803e-06,1.0888000000000139e-08,1.1401084469471832e-08,1.0028565194381471,0.002864594683329857
Standard,KCl,0.5,1.0,0.1,4.759710066666667e-06,1.524389739727401e-06,4.782836e-06,1.5051800228222136e-06,2.312593333333378e-08,2.0524857579368264e-08,1.005924383069643,0.005292927472754429
Standard,KCl,0.6,1.0,0.1,4.7495364666666665e-06,1.5316984350136324e-06,4.8041337333333335e-06,1.5670443429631634e-06,5.4597266666666924e-08,3.555312239133669e-08,1.0107755613002027,0.0035002082350407706
Standard,KCl,0.7,1.0,0.1,4.751999733333334e-06,1.5742330990687026e-06,4.865806000000001e-06,1.573418896533622e-06,1.1380626666666733e-07,2.0275988613463998e-08,1.0255633600292118,0.009048950205959127
Standard,KCl,0.8,1.0,0.1,4.763205266666666e-06,1.564737018265565e-06,4.8696980000000005e-06,1.5882887153065215e-06,1.0649273333333326e-07,9.10340302810629e-08,1.0229968729573296,0.02316595110320313
