Type,Electrolyte,Potential [V],Width [s],VDS [V],IDSant (5sp 1sa) [A],IDSant (5sp 1sa) [A].1,IDSdep (5sp 10sd) [A],IDSdep (5sp 10sd) [A].1,delIDS [A],delIDS [A].1,RatioIDS,RatioIDS.1
Standard,KCl,-0.5,0.1,0.4,1.60945749500998e-05,2.500025988118677e-06,1.606086746506986e-05,2.458887193056822e-06,-3.370748502994022e-08,4.11387950618558e-08,0.9980810320713764,0.002257986028373215
Standard,KCl,-0.4,0.1,0.4,1.6210116766467066e-05,2.5736877432209334e-06,1.6200111776447104e-05,2.495569521728267e-06,-1.0004990019962455e-08,7.811822149266816e-08,0.9997623638942288,0.004781373353227811
Standard,KCl,-0.3,0.1,0.4,1.6296096506986025e-05,2.5639758221190904e-06,1.6353905688622756e-05,2.6133891779116165e-06,5.7809181636727226e-08,4.941335579252249e-08,1.0033503539431947,0.002505086372624878
Standard,KCl,-0.2,0.1,0.4,1.6378684031936126e-05,2.6684945315840704e-06,1.647926996007984e-05,2.641945000745303e-06,1.005859281437137e-07,2.6549530838767473e-08,1.0063577004618307,0.0026568080603891547
Standard,KCl,-0.1,0.1,0.4,1.649411626746507e-05,2.7601873684674993e-06,1.6599903393213577e-05,2.744369770847874e-06,1.057871257485049e-07,1.5817597619630307e-08,1.0065860861584843,0.002061124639273898
Standard,KCl,0.1,0.1,0.4,1.655533842315369e-05,2.732257356306021e-06,1.6613618762475053e-05,2.7597683265446823e-06,5.828033932136079e-08,2.751097023865892e-08,1.0034299198267218,0.001095691679439701
Standard,KCl,0.2,0.1,0.4,1.643689161676647e-05,2.6898612943366196e-06,1.6518912175648702e-05,2.6951816730239634e-06,8.202055888223696e-08,5.3203786873441356e-09,1.0050309087804548,0.0004996119891770471
Standard,KCl,0.3,0.1,0.4,1.6362019361277444e-05,2.5753955260657145e-06,1.6445205688622756e-05,2.5680968009209064e-06,8.318632734531031e-08,7.298725144810066e-09,1.0051834275261748,0.0012619531091787473
Standard,KCl,0.4,0.1,0.4,1.6257477045908185e-05,2.544257987215766e-06,1.6347019361277445e-05,2.554820835819357e-06,8.95423153692615e-08,1.0562848603593451e-08,1.0055245746790058,0.00021486080771163072
Standard,KCl,0.5,0.1,0.4,1.6108886127744507e-05,2.460137826427695e-06,1.622266746506986e-05,2.5100063557470318e-06,1.1378133732534878e-07,4.9868529319336166e-08,1.0069074292238924,0.0020408177909734806
