V,gm 150,gm 151,gm 152
0.46,7.614250000000057e-06,4.101749999999992e-06,5.2959999999999574e-06
0.48,7.981500000000066e-06,4.6209999999999546e-06,5.808250000000027e-06
0.5,8.354999999999984e-06,5.0839999999999805e-06,6.3507500000000035e-06
0.52,8.73174999999998e-06,5.523250000000039e-06,6.409250000000057e-06
0.54,8.966500000000017e-06,5.966750000000029e-06,6.630749999999967e-06
0.56,9.125750000000003e-06,6.401750000000048e-06,6.823250000000016e-06
0.58,9.219249999999958e-06,6.7457499999999345e-06,6.946749999999955e-06
0.6,9.423381355932133e-06,7.134407344632677e-06,7.1723926553672e-06
-0.6,9.76264322033899e-05,0.0001336362717514123,8.837425706214696e-05
-0.58,6.0739250000000006e-05,7.86789999999998e-05,5.3143249999999885e-05
-0.56,1.4711750000000027e-05,1.4101750000000018e-05,9.964000000000056e-06
-0.54,8.975000000000367e-07,2.9450000000000743e-06,3.298999999999956e-06
-0.52,6.735749999999994e-06,1.068849999999997e-05,7.88150000000001e-06
-0.5,1.1036750000000006e-05,1.4952499999999996e-05,1.1101000000000015e-05
-0.48,1.5160999999999972e-05,1.6667500000000003e-05,1.402924999999996e-05
-0.46,1.6488249999999972e-05,1.822325000000013e-05,1.485249999999994e-05
-0.44,1.7226500000000022e-05,2.0050749999999903e-05,1.5326750000000007e-05
-0.42,1.758100000000002e-05,2.0619999999999948e-05,1.5534000000000045e-05
-0.4,1.7769249999999976e-05,2.091425e-05,1.5562500000000006e-05
-0.38,1.7796499999999998e-05,2.0958249999999934e-05,1.548849999999998e-05
-0.36,1.7674250000000052e-05,2.091500000000004e-05,1.5299999999999992e-05
-0.34,1.7476000000000047e-05,2.079749999999998e-05,1.5067499999999964e-05
-0.32,1.714749999999997e-05,2.0635750000000007e-05,1.4848250000000008e-05
-0.3,1.6828250000000013e-05,2.0396750000000038e-05,1.4507500000000037e-05
-0.28,1.6353250000000015e-05,2.008175000000001e-05,1.4134999999999972e-05
-0.26,1.5830749999999974e-05,1.9795000000000023e-05,1.3777499999999981e-05
-0.24,1.5324999999999952e-05,1.9418249999999973e-05,1.3349999999999972e-05
-0.22,1.4731750000000017e-05,1.8995749999999934e-05,1.2913249999999953e-05
-0.2,1.414075000000009e-05,1.8592500000000063e-05,1.2452500000000044e-05
-0.18,1.3552499999999962e-05,1.8186000000000005e-05,1.1910749999999944e-05
-0.16,1.290849999999996e-05,1.775250000000001e-05,1.1406749999999977e-05
-0.14,1.2130750000000046e-05,1.724999999999996e-05,1.0916000000000029e-05
-0.12,1.1345749999999938e-05,1.6699999999999972e-05,1.0329999999999964e-05
-0.1,1.0540000000000018e-05,1.6215000000000034e-05,9.736499999999997e-06
-0.08,9.704250000000005e-06,1.5780000000000015e-05,9.150000000000033e-06
-0.06,8.865000000000045e-06,1.5336500000000025e-05,8.489250000000064e-06
-0.04,7.986500000000036e-06,1.454750000000007e-05,7.867499999999951e-06
-0.02,7.10175000000001e-06,1.3728500000000023e-05,7.2624999999999665e-06
0.0,6.2209999999999935e-06,1.306425e-05,6.530000000000034e-06
0.02,5.2867500000000015e-06,1.235400000000001e-05,5.853250000000031e-06
0.04,4.376500000000008e-06,1.163574999999995e-05,5.218250000000007e-06
0.06,3.5032499999999465e-06,1.0842499999999956e-05,4.542499999999911e-06
0.08,2.6674999999999876e-06,1.0065750000000004e-05,3.921750000000031e-06
0.1,1.8607499999999432e-06,9.234999999999962e-06,3.2717499999999878e-06
0.12,1.0842499999999685e-06,8.377500000000013e-06,2.6115000000000274e-06
0.14,3.4249999999997173e-07,7.542499999999984e-06,1.9867500000000297e-06
0.16,3.4250000000002594e-07,6.652500000000011e-06,1.3510000000000215e-06
0.18,9.857499999999897e-07,5.736749999999985e-06,7.639999999999947e-07
0.2,1.602500000000024e-06,4.843499999999934e-06,2.424999999999151e-07
0.22,2.049250000000038e-06,3.989999999999994e-06,1.9500000000003456e-07
0.24,2.5307499999999757e-06,3.2700000000000415e-06,5.174999999999624e-07
0.26,3.194999999999999e-06,2.793250000000043e-06,1.1699999999999905e-06
0.28,3.780999999999956e-06,1.7864999999999938e-06,1.9175000000000507e-06
0.3,4.270000000000012e-06,5.460000000000317e-07,2.3575000000000397e-06
0.32,4.69899999999999e-06,1.6499999999999588e-07,2.7667500000000053e-06
0.34,5.072500000000016e-06,8.217500000000637e-07,3.2182500000000128e-06
0.36,5.51000000000002e-06,1.495000000000012e-06,3.657499999999963e-06
0.38,5.924999999999995e-06,2.120749999999971e-06,4.074249999999992e-06
0.4,6.373499999999955e-06,2.6940000000000254e-06,4.521750000000045e-06
0.42,6.798999999999933e-06,3.261749999999993e-06,4.88575000000003e-06
0.44,7.1582499999999784e-06,3.819249999999989e-06,5.254000000000001e-06
0.46,7.574250000000023e-06,4.345e-06,5.663250000000021e-06
0.48,7.993250000000007e-06,4.861750000000032e-06,6.065000000000031e-06
0.5,8.390749999999977e-06,5.355750000000004e-06,6.366749999999984e-06
0.52,8.732499999999964e-06,5.807499999999988e-06,6.585999999999994e-06
0.54,9.009999999999997e-06,6.240999999999983e-06,6.88825000000001e-06
0.56,9.226000000000091e-06,6.65650000000002e-06,7.1050000000000345e-06
0.58,9.286000000000006e-06,7.029999999999992e-06,7.222499999999933e-06
0.6,9.264999999999978e-06,7.2019999999999964e-06,7.287999999999999e-06
