V,IGS 150,IGS 151,IGS 152
-0.6,-0.00015193529999999998,-0.0002248483,-0.000170379
-0.58,-7.566213e-05,-0.0001189917,-8.28906e-05
-0.56,-5.00059e-05,-8.194880000000001e-05,-5.441307e-05
-0.54,-3.565947e-05,-6.0574199999999993e-05,-3.84748e-05
-0.52,-2.611717e-05,-4.637637e-05,-2.798477e-05
-0.5,-1.92074e-05,-3.602703e-05,-2.048217e-05
-0.48,-1.3975300000000002e-05,-2.810317e-05,-1.46663e-05
-0.46,-9.86259e-06,-2.184433e-05,-1.016736e-05
-0.44,-6.51876e-06,-1.678347e-05,-6.536247e-06
-0.42,-3.6025070000000002e-06,-1.26032e-05,-3.182887e-06
-0.4,-9.465203e-07,-9.047587e-06,-5.686270000000001e-07
-0.38,6.790948e-07,-6.043117e-06,1.150368e-06
-0.36,2.2844499999999998e-06,-3.19481e-06,2.931757e-06
-0.34,3.75231e-06,-7.76846e-07,4.45644e-06
-0.32,5.002813e-06,8.694316e-07,5.761383e-06
-0.3,6.03398e-06,2.534787e-06,7.004737e-06
-0.28,7.001163e-06,4.043183e-06,7.975497e-06
-0.26,7.907947e-06,5.42164e-06,8.87275e-06
-0.24,8.669693e-06,6.5358469999999996e-06,9.701637e-06
-0.22,9.42588e-06,7.743437e-06,1.054486e-05
-0.2,9.951597e-06,9.061492999999999e-06,1.1257730000000001e-05
-0.18,1.0517410000000001e-05,9.68417e-06,1.19575e-05
-0.16,1.100977e-05,1.042604e-05,1.2457e-05
-0.14,1.15335e-05,1.13229e-05,1.3062569999999999e-05
-0.12,1.1854999999999999e-05,1.201867e-05,1.3561630000000001e-05
-0.1,1.2252730000000001e-05,1.271963e-05,1.406987e-05
-0.08,1.2614299999999999e-05,1.3333170000000001e-05,1.45646e-05
-0.06,1.297393e-05,1.3981269999999999e-05,1.511493e-05
-0.04,1.3228669999999999e-05,1.45968e-05,1.555243e-05
-0.02,1.3606170000000002e-05,1.51837e-05,1.5975630000000002e-05
0.0,1.39161e-05,1.574557e-05,1.646163e-05
0.02,1.4277300000000001e-05,1.636783e-05,1.700083e-05
0.04,1.4676670000000001e-05,1.70235e-05,1.765173e-05
0.06,1.499053e-05,1.757227e-05,1.8194129999999998e-05
0.08,1.541297e-05,1.81806e-05,1.904367e-05
0.1,1.5811529999999998e-05,1.883827e-05,1.957017e-05
0.12,1.62534e-05,1.954553e-05,2.0360529999999998e-05
0.14,1.670043e-05,2.0179769999999997e-05,2.122047e-05
0.16,1.5640670000000002e-05,1.908067e-05,2.00987e-05
0.18,1.698217e-05,2.0573930000000002e-05,2.21658e-05
0.2,1.78313e-05,2.171793e-05,2.36972e-05
0.22,1.8677329999999997e-05,2.269983e-05,2.518297e-05
0.24,1.9465299999999998e-05,2.362847e-05,2.66107e-05
0.26,2.02342e-05,2.46338e-05,2.81624e-05
0.28,2.11831e-05,2.557717e-05,2.9636999999999998e-05
0.3,2.21054e-05,2.666317e-05,3.133217e-05
0.32,2.3014170000000002e-05,2.76613e-05,3.3103629999999995e-05
0.34,2.395947e-05,2.876123e-05,3.4976e-05
0.36,2.508203e-05,2.99275e-05,3.673033e-05
0.38,2.624037e-05,3.1102499999999996e-05,3.8563800000000005e-05
0.4,2.741813e-05,3.228663e-05,4.082003e-05
0.42,2.868017e-05,3.34406e-05,4.3047669999999996e-05
0.44,2.9944929999999997e-05,3.465693e-05,4.4910499999999996e-05
0.46,3.12388e-05,3.59726e-05,4.6799569999999996e-05
0.48,3.278733e-05,3.735543e-05,4.879397e-05
0.5,3.433307e-05,3.86226e-05,5.072197e-05
0.52,3.6129570000000005e-05,3.997723e-05,5.28741e-05
0.54,3.79213e-05,4.13092e-05,5.492763e-05
0.56,3.99721e-05,4.282713e-05,5.72292e-05
0.58,4.22136e-05,4.414957e-05,5.96416e-05
0.6,4.4746799999999997e-05,4.561663e-05,6.197413000000001e-05
-0.6,-0.0003175057,-0.000372793,-0.0003911583
-0.58,-0.000122579,-0.000152747,-0.0001492143
-0.56,-7.47188e-05,-9.593330000000001e-05,-8.841157e-05
-0.54,-5.138793e-05,-6.779033000000001e-05,-6.091637000000001e-05
-0.52,-3.7242930000000004e-05,-5.047957e-05,-4.41865e-05
-0.5,-2.75576e-05,-3.8513730000000006e-05,-3.27893e-05
-0.48,-2.0531800000000002e-05,-2.973677e-05,-2.4427999999999997e-05
-0.46,-1.509787e-05,-2.3008170000000002e-05,-1.8060199999999997e-05
-0.44,-1.08381e-05,-1.7616730000000002e-05,-1.305223e-05
-0.42,-7.320643e-06,-1.319127e-05,-9.015002999999999e-06
-0.4,-4.396833e-06,-9.445352999999999e-06,-5.628667e-06
-0.38,-1.622039e-06,-6.3554469999999996e-06,-2.457301e-06
-0.36,2.4239229999999997e-07,-3.62555e-06,-3.179e-09
-0.34,1.6109149999999999e-06,-9.405626999999999e-07,1.711052e-06
-0.32,2.03371e-06,7.168454e-07,2.192257e-06
-0.3,3.92119e-06,8.217486e-07,4.260937e-06
-0.28,5.336207000000001e-06,3.213883e-06,5.9501299999999996e-06
-0.26,6.450417e-06,4.8458569999999995e-06,7.2773269999999995e-06
-0.24,7.39773e-06,6.1074900000000005e-06,8.430083e-06
-0.22,8.277497e-06,7.30554e-06,9.42588e-06
-0.2,8.956592999999999e-06,8.295377e-06,1.025675e-05
-0.18,9.670272999999999e-06,9.177913e-06,1.10527e-05
-0.16,1.021305e-05,1.00132e-05,1.182913e-05
-0.14,1.076537e-05,1.082661e-05,1.2466099999999999e-05
-0.12,1.1290300000000001e-05,1.167297e-05,1.30856e-05
-0.1,1.176793e-05,1.2295670000000001e-05,1.3588700000000001e-05
-0.08,1.2133899999999999e-05,1.291433e-05,1.422723e-05
-0.06,1.24947e-05,1.350047e-05,1.473187e-05
-0.04,1.294413e-05,1.4142599999999999e-05,1.53629e-05
-0.02,1.327753e-05,1.46834e-05,1.5815099999999997e-05
0.0,1.3651430000000002e-05,1.53605e-05,1.647233e-05
0.02,1.4016630000000001e-05,1.587947e-05,1.6991700000000002e-05
0.04,1.441677e-05,1.6436599999999998e-05,1.756153e-05
0.06,1.479823e-05,1.7071169999999998e-05,1.813213e-05
0.08,1.5138e-05,1.7667630000000002e-05,1.8756400000000002e-05
0.1,1.565577e-05,1.82728e-05,1.946847e-05
0.12,1.6151669999999998e-05,1.9040500000000002e-05,2.0178169999999997e-05
0.14,1.66599e-05,1.967427e-05,2.091207e-05
0.16,1.7172099999999998e-05,2.0338700000000002e-05,2.168217e-05
0.18,1.76791e-05,2.105473e-05,2.24515e-05
0.2,1.825253e-05,2.1787900000000002e-05,2.3329270000000002e-05
0.22,1.888317e-05,2.251943e-05,2.423723e-05
0.24,1.952253e-05,2.327877e-05,2.519173e-05
0.26,2.023937e-05,2.406917e-05,2.636037e-05
0.28,2.0966129999999998e-05,2.4904370000000003e-05,2.6977470000000002e-05
0.3,2.1683369999999998e-05,2.58549e-05,2.848427e-05
0.32,2.249953e-05,2.681573e-05,2.97797e-05
0.34,2.332847e-05,2.7797999999999997e-05,3.109373e-05
0.36,2.420743e-05,2.884427e-05,3.2494469999999997e-05
0.38,2.5250499999999998e-05,2.993663e-05,3.387253e-05
0.4,2.626777e-05,3.107903e-05,3.532013e-05
0.42,2.72914e-05,3.2194829999999994e-05,3.688853e-05
0.44,2.616883e-05,3.33953e-05,3.534077e-05
0.46,2.8491e-05,3.20319e-05,3.818273e-05
0.48,3.0266029999999997e-05,3.4352129999999995e-05,4.019897e-05
0.5,3.1872600000000004e-05,3.618083e-05,4.268127e-05
0.52,3.3613829999999995e-05,3.668587e-05,4.48922e-05
0.54,3.55323e-05,3.890987e-05,4.726133e-05
0.56,3.759023e-05,4.07263e-05,4.97544e-05
0.58,3.998357e-05,4.26249e-05,5.251683e-05
0.6,4.2751269999999996e-05,4.44897e-05,5.544623e-05
-0.6,-0.0003202867,-0.0003696497,-0.0003898347
-0.58,-0.00012263429999999999,-0.0001485583,-0.000148793
-0.56,-7.459997000000001e-05,-9.274242999999999e-05,-8.999147e-05
-0.54,-5.12477e-05,-6.512957e-05,-6.173053e-05
-0.52,-3.717743e-05,-4.82277e-05,-4.472653e-05
-0.5,-2.745987e-05,-3.66207e-05,-3.316403e-05
-0.48,-2.0496869999999998e-05,-2.812463e-05,-2.48015e-05
-0.46,-1.5070829999999998e-05,-2.1609870000000003e-05,-1.8459170000000002e-05
-0.44,-1.081943e-05,-1.63714e-05,-1.330573e-05
-0.42,-7.340113e-06,-1.213193e-05,-9.328533e-06
-0.4,-4.467167e-06,-8.61605e-06,-5.957683e-06
-0.38,-1.7098599999999999e-06,-5.60681e-06,-2.705258e-06
-0.36,1.700717e-07,-2.7135999999999997e-06,-1.9550329999999998e-07
-0.34,1.688403e-06,-3.564357e-07,1.216333e-06
-0.32,3.181697e-06,1.111428e-06,3.147523e-06
-0.3,4.49737e-06,2.735853e-06,4.74731e-06
-0.28,5.76814e-06,4.208483e-06,6.01053e-06
-0.26,6.780623e-06,5.4466699999999995e-06,7.222493e-06
-0.24,7.617873e-06,6.668967000000001e-06,8.251270000000001e-06
-0.22,8.382003e-06,7.674293000000001e-06,9.202167000000001e-06
