V,IGS 150,IGS 151,IGS 152
-0.6,-5.796317e-05,-0.000158603,-6.283207e-05
-0.58,-2.585293e-05,-7.581273000000001e-05,-2.80559e-05
-0.56,-1.62085e-05,-4.8869869999999996e-05,-1.763343e-05
-0.54,-1.1110729999999999e-05,-3.421507e-05,-1.21526e-05
-0.52,-7.899203e-06,-2.49684e-05,-8.734463e-06
-0.5,-5.63264e-06,-1.8934029999999997e-05,-6.276763e-06
-0.48,-4.033247e-06,-1.398243e-05,-4.620153e-06
-0.46,-2.77519e-06,-1.05075e-05,-3.2480569999999997e-06
-0.44,-1.5298509999999999e-06,-7.812183e-06,-2.017417e-06
-0.42,-5.892907e-07,-5.79953e-06,-8.571147e-07
-0.4,-9.934133e-09,-4.13736e-06,-1.23978e-07
-0.38,4.43856e-07,-2.744197e-06,3.2504399999999996e-07
-0.36,9.218837e-07,-1.3625619999999999e-06,8.281057e-07
-0.34,1.3550129999999999e-06,-3.000101e-07,1.292229e-06
-0.32,1.7623100000000001e-06,2.789498e-07,1.78019e-06
-0.3,2.123117e-06,8.94468e-07,2.161663e-06
-0.28,2.488297e-06,1.436475e-06,2.608297e-06
-0.26,2.8097630000000002e-06,2.0575500000000003e-06,2.947253e-06
-0.24,3.06169e-06,2.571347e-06,3.275077e-06
-0.22,3.3267329999999997e-06,3.045797e-06,3.6251570000000003e-06
-0.2,3.60489e-06,3.51707e-06,3.959737e-06
-0.18,3.813903e-06,3.902913e-06,4.227953e-06
-0.16,4.018543e-06,4.3539229999999995e-06,4.58002e-06
-0.14,4.2466300000000005e-06,4.669427e-06,4.8613529999999995e-06
-0.12,4.4353769999999995e-06,5.0230800000000005e-06,5.104147e-06
-0.1,4.692077e-06,5.39382e-06,5.45303e-06
-0.08,4.85897e-06,5.723637e-06,5.767343e-06
-0.06,5.108117e-06,6.0304e-06,6.10868e-06
-0.04,5.406933e-06,6.29266e-06,6.47982e-06
-0.02,5.622702999999999e-06,6.580353e-06,6.823937e-06
0.0,5.940997e-06,6.90738e-06,7.22766e-06
0.02,6.194113e-06,7.257857e-06,7.5578700000000005e-06
0.04,6.53823e-06,7.590053000000001e-06,7.992186999999999e-06
0.06,6.79811e-06,7.853113e-06,8.31882e-06
0.08,7.129907e-06,8.223852999999999e-06,8.782146999999999e-06
0.1,7.515350000000001e-06,8.57671e-06,9.2419e-06
0.12,7.892053e-06,8.99434e-06,9.69886e-06
0.14,8.296567000000001e-06,9.419523e-06,1.025083e-05
0.16,7.80662e-06,8.722943e-06,9.92337e-06
0.18,8.409023e-06,9.7235e-06,1.0858369999999999e-05
0.2,9.243487e-06,1.044393e-05,1.168173e-05
0.22,9.901937e-06,1.11075e-05,1.24935e-05
0.24,1.044471e-05,1.17608e-05,1.34424e-05
0.26,1.110593e-05,1.23453e-05,1.428723e-05
0.28,1.164513e-05,1.2976329999999998e-05,1.491743e-05
0.3,1.2248729999999999e-05,1.372653e-05,1.5773370000000002e-05
0.32,1.287023e-05,1.458367e-05,1.6622529999999998e-05
0.34,1.3500429999999999e-05,1.52282e-05,1.7543629999999998e-05
0.36,1.414813e-05,1.60988e-05,1.855173e-05
0.38,1.480777e-05,1.6890770000000002e-05,1.94661e-05
0.4,1.5584630000000002e-05,1.779797e-05,2.049327e-05
0.42,1.6422670000000002e-05,1.873813e-05,2.156097e-05
0.44,1.726743e-05,1.9739870000000002e-05,2.27841e-05
0.46,1.803277e-05,2.071263e-05,2.388437e-05
0.48,1.894517e-05,2.17839e-05,2.521473e-05
0.5,1.993617e-05,2.271017e-05,2.66385e-05
0.52,2.1173129999999998e-05,2.3822e-05,2.821683e-05
0.54,2.2433599999999998e-05,2.482293e-05,2.98762e-05
0.56,2.397137e-05,2.588907e-05,3.182927e-05
0.58,2.5776630000000002e-05,2.69731e-05,3.3963930000000004e-05
0.6,2.791203e-05,2.8190599999999997e-05,3.64268e-05
-0.6,-0.0001194659,-0.0001836173,-0.00013190229999999998
-0.58,-4.229307e-05,-7.290162999999999e-05,-4.730023e-05
-0.56,-2.459807e-05,-4.431923e-05,-2.7476530000000002e-05
-0.54,-1.64298e-05,-3.0359429999999998e-05,-1.8334e-05
-0.52,-1.16996e-05,-2.189713e-05,-1.307727e-05
-0.5,-8.606512999999999e-06,-1.62057e-05,-9.642047e-06
-0.48,-6.428163e-06,-1.22078e-05,-7.2844830000000005e-06
-0.46,-4.850622999999999e-06,-9.198587e-06,-5.499919999999999e-06
-0.44,-3.60489e-06,-6.925267e-06,-4.1004e-06
-0.42,-2.539557e-06,-5.210240000000001e-06,-3.004073e-06
-0.4,-1.5668060000000001e-06,-3.7666170000000003e-06,-1.923643e-06
-0.38,-7.8519e-07,-2.440213e-06,-1.034339e-06
-0.36,-2.249082e-07,-1.360179e-06,-3.433225e-07
-0.34,1.6252199999999998e-07,-4.625322e-07,8.58304e-08
-0.32,4.82003e-07,1.1722219999999999e-07,5.098183e-07
-0.3,3.0398379999999997e-07,-6.556499999999999e-08,4.454453e-07
-0.28,1.057386e-06,8.392333e-07,1.111427e-06
-0.26,1.49846e-06,1.487333e-06,1.3407070000000001e-06
-0.24,1.86165e-06,1.9741070000000003e-06,1.994773e-06
-0.22,2.201797e-06,2.437433e-06,2.419153e-06
-0.2,2.527637e-06,2.8713530000000003e-06,2.818903e-06
-0.18,2.83241e-06,3.270703e-06,3.184873e-06
-0.16,3.13322e-06,3.621183e-06,3.572307e-06
-0.14,3.36488e-06,4.03126e-06,3.887813e-06
-0.12,3.640653e-06,4.47949e-06,4.25895e-06
-0.1,3.956953e-06,4.791417e-06,4.604263e-06
-0.08,4.19895e-06,5.0866629999999995e-06,4.942417e-06
-0.06,4.472333e-06,5.387067e-06,5.330243e-06
-0.04,4.781483e-06,5.6684030000000005e-06,5.708533e-06
-0.02,5.100967e-06,6.017687e-06,6.094773e-06
0.0,5.490782999999999e-06,6.34273e-06,6.545382999999999e-06
0.02,5.820593e-06,6.6447230000000005e-06,6.93361e-06
0.04,6.114243e-06,6.97414e-06,7.2844830000000005e-06
0.06,6.462732999999999e-06,7.308323e-06,7.74463e-06
0.08,6.7993e-06,7.641317e-06,8.192857e-06
0.1,7.190707e-06,8.011657e-06,8.561213e-06
0.12,7.5622400000000005e-06,8.347433e-06,9.058712999999999e-06
0.14,7.928213e-06,8.776187e-06,9.553029999999999e-06
0.16,8.293787e-06,9.30786e-06,1.005017e-05
0.18,8.734467e-06,9.733827e-06,1.052101e-05
0.2,9.192627e-06,1.021109e-05,1.103083e-05
0.22,9.626533e-06,1.077217e-05,1.158877e-05
0.24,1.012207e-05,1.134313e-05,1.21665e-05
0.26,1.061877e-05,1.192887e-05,1.2693029999999999e-05
0.28,1.1123829999999999e-05,1.259523e-05,1.33109e-05
0.3,1.162567e-05,1.326557e-05,1.39908e-05
0.32,1.218917e-05,1.39483e-05,1.46242e-05
0.34,1.2721629999999999e-05,1.4703669999999999e-05,1.526633e-05
0.36,1.33538e-05,1.541853e-05,1.603207e-05
0.38,1.4010669999999999e-05,1.6291929999999998e-05,1.67759e-05
0.4,1.46838e-05,1.71693e-05,1.768193e-05
0.42,1.529613e-05,1.804707e-05,1.847187e-05
0.44,1.5997530000000003e-05,1.93441e-05,1.9459329999999997e-05
0.46,1.516143e-05,1.800417e-05,1.854103e-05
0.48,1.685143e-05,1.99596e-05,2.071223e-05
0.5,1.82148e-05,2.137703e-05,2.23994e-05
0.52,1.945893e-05,2.2705e-05,2.406397e-05
0.54,2.091807e-05,2.3941599999999998e-05,2.5902599999999998e-05
0.56,2.25544e-05,2.5266400000000003e-05,2.8076170000000002e-05
0.58,2.4350899999999998e-05,2.638777e-05,3.0351470000000004e-05
0.6,2.644977e-05,2.790097e-05,3.31358e-05
-0.6,-0.0001176052,-0.0001732123,-0.00013288270000000001
-0.58,-4.23344e-05,-6.6998e-05,-4.738293e-05
-0.56,-2.462107e-05,-4.0433000000000004e-05,-2.7542899999999997e-05
-0.54,-1.6525999999999997e-05,-2.756793e-05,-1.84945e-05
-0.52,-1.17779e-05,-1.9795899999999998e-05,-1.323977e-05
-0.5,-8.70506e-06,-1.46512e-05,-9.778743000000001e-06
-0.48,-6.488163e-06,-1.098197e-05,-7.361173e-06
-0.46,-4.87248e-06,-8.241332999999999e-06,-5.58694e-06
-0.44,-3.635087e-06,-6.21716e-06,-4.18981e-06
-0.42,-2.70168e-06,-4.668237e-06,-3.150307e-06
-0.4,-1.647073e-06,-3.3334899999999997e-06,-2.062717e-06
-0.38,-8.53935e-07,-2.090533e-06,-1.184543e-06
-0.36,-2.253055e-07,-1.048644e-06,-4.378953e-07
-0.34,1.1801710000000001e-07,-2.535183e-07,2.7021e-08
-0.32,4.5379e-07,1.879533e-07,4.22001e-07
-0.3,8.253243e-07,6.763153e-07,8.149940000000001e-07
-0.28,1.184145e-06,1.170634e-06,1.262822e-06
-0.26,1.517533e-06,1.66019e-06,1.6562129999999999e-06
-0.24,1.8544970000000001e-06,2.094507e-06,2.0356970000000004e-06
-0.22,2.23557e-06,2.4676300000000003e-06,2.465247e-06
-0.2,2.5371699999999996e-06,2.8645999999999996e-06,2.79784e-06
-0.18,2.792283e-06,3.240503e-06,3.100237e-06
-0.16,3.0907e-06,3.655353e-06,3.4829e-06
-0.14,3.3557399999999997e-06,3.9784130000000005e-06,3.7749629999999995e-06
-0.12,3.623167e-06,4.32253e-06,4.13696e-06
-0.1,3.569523e-06,4.59711e-06,4.491407e-06
-0.08,4.0602670000000005e-06,4.9591029999999995e-06,4.81248e-06
-0.06,4.38253e-06,5.269843e-06,5.155407000000001e-06
-0.04,4.6555199999999994e-06,5.58416e-06,5.555947e-06
-0.02,4.999637e-06,5.810657e-06,5.91914e-06
0.0,4.524387e-06,5.31713e-06,5.32786e-06
0.02,5.274613e-06,6.105102999999999e-06,6.335179999999999e-06
0.04,5.747477e-06,6.520353e-06,6.876787e-06
0.06,6.20683e-06,6.916126999999999e-06,7.3901799999999994e-06
0.08,6.574393e-06,7.374683e-06,7.91947e-06
0.1,6.947913e-06,7.76728e-06,8.388759999999999e-06
0.12,7.38144e-06,8.128483e-06,8.794067e-06
0.14,7.77721e-06,8.562799999999999e-06,9.326536999999999e-06
0.16,8.175373000000001e-06,9.077787e-06,9.73663e-06
0.18,8.642276999999999e-06,9.594357e-06,1.021425e-05
0.2,9.051957e-06,1.0103e-05,1.070937e-05
0.22,9.545493000000001e-06,1.0734000000000001e-05,1.12589e-05
0.24,9.998067e-06,1.1303e-05,1.179657e-05
0.26,1.046736e-05,1.1907e-05,1.238347e-05
0.28,1.095613e-05,1.2513369999999999e-05,1.296557e-05
0.3,1.1462e-05,1.312737e-05,1.3533429999999999e-05
0.32,1.201393e-05,1.38116e-05,1.418153e-05
0.34,1.2577369999999999e-05,1.457057e-05,1.484073e-05
0.36,1.3202829999999999e-05,1.5288199999999997e-05,1.54857e-05
0.38,1.37794e-05,1.614847e-05,1.624427e-05
0.4,1.44692e-05,1.7003230000000002e-05,1.692253e-05
0.42,1.5046199999999998e-05,1.79505e-05,1.781863e-05
0.44,1.58254e-05,1.885613e-05,1.87119e-05
0.46,1.6672630000000002e-05,1.9868599999999998e-05,1.963297e-05
0.48,1.74495e-05,2.073763e-05,2.073567e-05
0.5,1.84862e-05,2.1832399999999998e-05,2.20239e-05
0.52,1.958253e-05,2.309007e-05,2.342423e-05
0.54,2.092837e-05,2.416053e-05,2.505103e-05
0.56,2.235967e-05,2.5498469999999998e-05,2.702793e-05
0.58,2.414903e-05,2.660197e-05,2.9298870000000003e-05
0.6,2.6161269999999998e-05,2.7946230000000002e-05,3.194053e-05
-0.6,-0.0001184908,-0.0001652733,-0.00013068430000000002
-0.58,-4.244523e-05,-6.308357e-05,-4.6464999999999996e-05
-0.56,-2.471607e-05,-3.784857e-05,-2.7120099999999998e-05
-0.54,-1.65248e-05,-2.57639e-05,-1.820563e-05
-0.52,-1.176993e-05,-1.849653e-05,-1.2842400000000001e-05
-0.5,-8.720157e-06,-1.368283e-05,-9.522437e-06
-0.48,-6.461143e-06,-1.023729e-05,-7.156133e-06
-0.46,-5.4275999999999995e-06,-8.500413e-06,-6.0184770000000005e-06
-0.44,-3.744763e-06,-5.91596e-06,-4.194183e-06
-0.42,-2.61307e-06,-4.293123e-06,-3.03308e-06
-0.4,-1.6089279999999999e-06,-3.030697e-06,-1.98523e-06
-0.38,-8.24134e-07,-1.7758210000000002e-06,-9.640073e-07
-0.36,-1.998742e-07,-8.269147e-07,-2.658366e-07
-0.34,1.148383e-07,-1.2397770000000002e-07,1.05699e-07
-0.32,4.867717e-07,3.107388e-07,4.800160000000001e-07
-0.3,8.181747e-07,7.534033000000001e-07,8.686390000000001e-07
-0.28,1.2107679999999999e-06,1.197654e-06,1.3116979999999998e-06
-0.26,1.5652200000000002e-06,1.70787e-06,1.7213799999999998e-06
-0.24,1.8954299999999999e-06,2.0941070000000004e-06,2.066693e-06
-0.22,2.2041800000000003e-06,2.5188929999999997e-06,2.45174e-06
-0.2,2.490283e-06,2.86897e-06,2.76049e-06
-0.18,2.77797e-06,3.19918e-06,3.162227e-06
-0.16,3.037453e-06,3.63906e-06,3.50356e-06
-0.14,3.343027e-06,3.92636e-06,3.816287e-06
-0.12,3.639857e-06,4.275243e-06,4.1143100000000004e-06
-0.1,3.888603e-06,4.57644e-06,4.501743000000001e-06
-0.08,4.13974e-06,4.897117e-06,4.7977770000000005e-06
-0.06,4.45525e-06,5.2432230000000005e-06,5.16097e-06
-0.04,4.720293e-06,5.461773e-06,5.571843e-06
-0.02,4.966256999999999e-06,5.836883e-06,5.915563e-06
0.0,5.312363e-06,6.122587000000001e-06,6.3268329999999996e-06
0.02,5.64297e-06,6.476643e-06,6.724597e-06
0.04,5.96205e-06,6.744863e-06,7.1370599999999996e-06
0.06,6.324453e-06,7.066727e-06,7.549923e-06
0.08,6.697573e-06,7.4493899999999995e-06,7.981457e-06
0.1,7.038517e-06,7.775627e-06,8.428092999999999e-06
0.12,7.441047000000001e-06,8.180143e-06,8.800427e-06
0.14,7.78953e-06,8.581082999999998e-06,9.33011e-06
0.16,8.21511e-06,9.334493e-06,9.76285e-06
0.18,8.61009e-06,9.6357e-06,1.020153e-05
0.2,9.060703000000001e-06,1.0098629999999999e-05,1.0736369999999999e-05
0.22,9.53755e-06,1.0654929999999999e-05,1.1246199999999999e-05
0.24,1.000405e-05,1.122633e-05,1.170913e-05
0.26,1.04817e-05,1.182877e-05,1.230633e-05
0.28,1.103003e-05,1.24657e-05,1.2814999999999998e-05
0.3,1.0196369999999999e-05,1.159983e-05,1.1949930000000001e-05
0.32,1.145163e-05,1.309437e-05,1.3347499999999999e-05
0.34,1.2147030000000001e-05,1.406947e-05,1.4205400000000001e-05
0.36,1.292147e-05,1.4932969999999999e-05,1.5021529999999999e-05
0.38,1.351237e-05,1.58139e-05,1.583577e-05
0.4,1.417517e-05,1.672663e-05,1.657767e-05
0.42,1.492777e-05,1.7668e-05,1.73795e-05
0.44,1.5704629999999997e-05,1.85426e-05,1.835743e-05
0.46,1.643657e-05,1.950703e-05,1.929917e-05
0.48,1.726507e-05,2.071223e-05,2.03196e-05
0.5,1.834033e-05,2.173023e-05,2.151927e-05
0.52,1.9437470000000003e-05,2.2672e-05,2.297243e-05
0.54,2.066173e-05,2.3786269999999997e-05,2.451813e-05
0.56,2.209107e-05,2.507847e-05,2.6481570000000002e-05
0.58,2.381247e-05,2.6371469999999998e-05,2.857207e-05
0.6,2.606273e-05,2.777857e-05,3.114503e-05
