V,IGS 150,IGS 151,IGS 152
-0.6,-0.00017016229999999998,-0.0003331377,-0.000198571
-0.58,-7.309869999999999e-05,-0.0001566153,-8.513092999999999e-05
-0.56,-4.510043e-05,-0.0001002501,-5.230467e-05
-0.54,-3.0342730000000002e-05,-6.950977e-05,-3.511387e-05
-0.52,-2.104203e-05,-5.006113e-05,-2.455117e-05
-0.5,-1.467187e-05,-3.656067e-05,-1.7068e-05
-0.48,-9.990143e-06,-2.67601e-05,-1.178503e-05
-0.46,-6.396373e-06,-1.933257e-05,-7.79152e-06
-0.44,-3.219447e-06,-1.35823e-05,-4.392863e-06
-0.42,-9.50894e-07,-9.06545e-06,-1.537401e-06
-0.4,7.307517e-07,-5.284153e-06,3.774953e-07
-0.38,2.1708e-06,-1.7638980000000001e-06,1.94033e-06
-0.36,3.457467e-06,6.13134e-07,3.395873e-06
-0.34,4.594723e-06,2.2435189999999997e-06,4.6217399999999996e-06
-0.32,5.629857e-06,3.8747e-06,5.717677e-06
-0.3,6.71029e-06,5.411703e-06,6.64552e-06
-0.28,7.44343e-06,6.65585e-06,7.569392999999999e-06
-0.26,8.221466999999999e-06,7.698537e-06,8.467832999999999e-06
-0.24,8.98956e-06,8.722930000000001e-06,9.199770000000001e-06
-0.22,9.459250000000001e-06,9.620977e-06,9.896750000000001e-06
-0.2,1.005967e-05,1.040377e-05,1.054527e-05
-0.18,1.068272e-05,1.1245000000000002e-05,1.122396e-05
-0.16,1.12228e-05,1.205923e-05,1.185497e-05
-0.14,1.1735369999999999e-05,1.279313e-05,1.238347e-05
-0.12,1.2133899999999999e-05,1.353067e-05,1.30232e-05
-0.1,1.264573e-05,1.408417e-05,1.35394e-05
-0.08,1.312177e-05,1.4846330000000001e-05,1.427057e-05
-0.06,1.348217e-05,1.55465e-05,1.485703e-05
-0.04,1.390537e-05,1.616163e-05,1.547177e-05
-0.02,1.421213e-05,1.692453e-05,1.5921999999999998e-05
0.0,1.468697e-05,1.65689e-05,1.659473e-05
0.02,1.5137570000000002e-05,1.79899e-05,1.7308400000000002e-05
0.04,1.553613e-05,1.888713e-05,1.790487e-05
0.06,1.59188e-05,1.969137e-05,1.8461569999999997e-05
0.08,1.636547e-05,2.04877e-05,1.91915e-05
0.1,1.67803e-05,2.125183e-05,2.0058170000000002e-05
0.12,1.770373e-05,2.21634e-05,2.098007e-05
0.14,1.80598e-05,2.0982e-05,2.203027e-05
0.16,1.61302e-05,2.27531e-05,2.026003e-05
0.18,1.83324e-05,2.402463e-05,2.32049e-05
0.2,1.94959e-05,2.527993e-05,2.487023e-05
0.22,2.052863e-05,2.640803e-05,2.66087e-05
0.24,2.1444170000000002e-05,2.7560399999999998e-05,2.82534e-05
0.26,2.2293730000000002e-05,2.873143e-05,2.9963270000000003e-05
0.28,2.341433e-05,2.9916400000000004e-05,3.178077e-05
0.3,2.435883e-05,3.1261470000000003e-05,3.35638e-05
0.32,2.567963e-05,3.243563e-05,3.58335e-05
0.34,2.70291e-05,3.3965529999999994e-05,3.816563e-05
0.36,2.839803e-05,3.5524e-05,4.0499370000000005e-05
0.38,2.975543e-05,3.7070099999999996e-05,4.2892700000000004e-05
0.4,3.121893e-05,3.872237e-05,4.5617e-05
0.42,3.289343e-05,4.0431429999999996e-05,4.840973e-05
0.44,3.45397e-05,4.2212e-05,5.1125669999999995e-05
0.46,3.642e-05,4.39799e-05,5.409083e-05
0.48,3.797093e-05,4.593097e-05,5.7040469999999995e-05
0.5,3.987033e-05,4.77008e-05,6.02011e-05
0.52,4.20169e-05,4.945e-05,6.337283e-05
0.54,4.408637e-05,5.1595369999999995e-05,6.643930000000001e-05
0.56,4.656e-05,5.3780500000000005e-05,6.968497e-05
0.58,4.915837e-05,5.6002500000000005e-05,7.358153000000001e-05
0.6,5.179047e-05,5.803267e-05,7.715783e-05
-0.6,-0.000373302,-0.000489503,-0.00044637370000000004
-0.58,-0.0001173117,-0.00017099970000000002,-0.00013993669999999998
-0.56,-6.593663e-05,-0.0001006039,-7.81508e-05
-0.54,-4.27258e-05,-6.748557000000001e-05,-5.055387e-05
-0.52,-2.937517e-05,-4.774967e-05,-3.477733e-05
-0.5,-2.066773e-05,-3.457227e-05,-2.4594830000000003e-05
-0.48,-1.45177e-05,-2.507687e-05,-1.7335430000000002e-05
-0.46,-1.000603e-05,-1.81532e-05,-1.2084229999999999e-05
-0.44,-6.5736e-06,-1.27061e-05,-8.147952999999999e-06
-0.42,-3.395083e-06,-8.531413e-06,-4.793803e-06
-0.4,-1.128514e-06,-4.8661229999999995e-06,-1.9057610000000002e-06
-0.38,5.980316999999999e-07,-1.8135730000000002e-06,9.020133000000001e-08
-0.36,1.861254e-06,3.8107230000000004e-07,5.602837e-07
-0.34,3.094273e-06,1.955827e-06,2.6893599999999998e-06
-0.32,2.7779730000000002e-06,1.320045e-06,2.545117e-06
-0.3,4.526373e-06,4.0698069999999995e-06,4.498163e-06
-0.28,5.6866799999999996e-06,5.689063e-06,5.86152e-06
-0.26,6.703537e-06,6.891487e-06,6.901027e-06
-0.24,7.380643e-06,7.909537e-06,7.7041e-06
-0.22,8.1567e-06,8.842937e-06,8.530602999999999e-06
-0.2,8.736053e-06,9.650377e-06,9.35715e-06
-0.18,9.42388e-06,1.032431e-05,1.002431e-05
-0.16,9.948397e-06,1.108567e-05,1.0701430000000001e-05
-0.14,1.0573060000000001e-05,1.177667e-05,1.140833e-05
-0.12,1.009385e-05,1.245023e-05,1.200077e-05
-0.1,1.137617e-05,1.31138e-05,1.25873e-05
-0.08,1.201073e-05,1.38835e-05,1.336017e-05
-0.06,1.244703e-05,1.4536000000000001e-05,1.3916899999999999e-05
-0.04,1.291197e-05,1.5137229999999998e-05,1.464923e-05
-0.02,1.35092e-05,1.591483e-05,1.531127e-05
0.0,1.398323e-05,1.66627e-05,1.5963330000000002e-05
0.02,1.443663e-05,1.729807e-05,1.6735e-05
0.04,1.487413e-05,1.791677e-05,1.744507e-05
0.06,1.539547e-05,1.8741269999999998e-05,1.819213e-05
0.08,1.59987e-05,1.93731e-05,1.88875e-05
0.1,1.651923e-05,2.02167e-05,1.972357e-05
0.12,1.7152629999999998e-05,2.116323e-05,2.046503e-05
0.14,1.772127e-05,2.205847e-05,2.133927e-05
0.16,1.824737e-05,2.280433e-05,2.2440769999999998e-05
0.18,1.902143e-05,2.36241e-05,2.35033e-05
0.2,1.97804e-05,2.4463330000000002e-05,2.461393e-05
0.22,2.049247e-05,2.5554499999999997e-05,2.5696770000000002e-05
0.24,2.138057e-05,2.649627e-05,2.6830430000000002e-05
0.26,2.2227330000000002e-05,2.752543e-05,2.7956930000000002e-05
0.28,2.302407e-05,2.868693e-05,2.9548000000000002e-05
0.3,2.388797e-05,2.985677e-05,3.12833e-05
0.32,2.499423e-05,3.1127099999999995e-05,3.237447e-05
0.34,2.5954630000000003e-05,3.2478569999999996e-05,3.386697e-05
0.36,2.699733e-05,3.37529e-05,3.563643e-05
0.38,2.82395e-05,3.52685e-05,3.734587e-05
0.4,2.948403e-05,3.67999e-05,3.9177699999999996e-05
0.42,2.83543e-05,3.5158000000000005e-05,4.12758e-05
0.44,3.094673e-05,3.838023e-05,3.904937e-05
0.46,3.302813e-05,4.081687e-05,4.3915099999999996e-05
0.48,3.5134930000000003e-05,4.29924e-05,4.699627e-05
0.5,3.698507e-05,4.502737e-05,5.00838e-05
0.52,3.9167e-05,4.728437e-05,5.30716e-05
0.54,4.1412900000000005e-05,4.947223e-05,5.6422130000000005e-05
0.56,4.37967e-05,5.1883870000000004e-05,6.021697e-05
0.58,4.633943e-05,5.4444069999999994e-05,6.415642999999999e-05
0.6,4.9459130000000004e-05,5.68998e-05,6.779073e-05
-0.6,-0.000388405,-0.0004613037,-0.000440194
-0.58,-0.0001195017,-0.000157888,-0.00013741370000000002
-0.56,-6.624423e-05,-9.230849999999999e-05,-7.696033e-05
-0.54,-4.2783429999999996e-05,-6.168207e-05,-5.0003130000000005e-05
-0.52,-2.943633e-05,-4.3475629999999996e-05,-3.45552e-05
-0.5,-2.064863e-05,-3.13306e-05,-2.447807e-05
-0.48,-1.455507e-05,-2.33877e-05,-1.743793e-05
-0.46,-9.999690000000001e-06,-1.633723e-05,-1.21351e-05
