V,gm 150,gm 151,gm 152
-0.6,2.0580000000000047e-05,3.2220000000000824e-06,4.196499999999983e-06
-0.58,6.594999999999973e-06,1.0383500000000047e-05,2.1124999999999226e-06
-0.56,1.0027500000000188e-05,1.88015000000001e-05,9.923250000000092e-06
-0.54,1.3996749999999991e-05,2.073400000000001e-05,1.228599999999997e-05
-0.52,1.623499999999997e-05,2.173425000000001e-05,1.3623499999999996e-05
-0.5,1.7486499999999942e-05,2.2301749999999892e-05,1.4383250000000005e-05
-0.48,1.8055749999999987e-05,2.264325000000001e-05,1.4761499999999916e-05
-0.46,1.848000000000008e-05,2.2754249999999915e-05,1.4932500000000007e-05
-0.44,1.8675999999999968e-05,2.272599999999993e-05,1.502249999999996e-05
-0.42,1.8672499999999913e-05,2.2689000000000108e-05,1.498824999999999e-05
-0.4,1.8632500000000042e-05,2.2610000000000056e-05,1.4843500000000015e-05
-0.38,1.848500000000005e-05,2.2398499999999925e-05,1.462350000000002e-05
-0.36,1.8195750000000023e-05,2.2182499999999885e-05,1.437500000000001e-05
-0.34,1.7851749999999974e-05,2.1956500000000012e-05,1.4094999999999993e-05
-0.32,1.7476750000000032e-05,2.165149999999998e-05,1.3719999999999997e-05
-0.3,1.7033250000000042e-05,2.135099999999991e-05,1.3299000000000036e-05
-0.28,1.6544999999999917e-05,2.1014999999999933e-05,1.2906500000000036e-05
-0.26,1.6080999999999984e-05,2.0643249999999962e-05,1.2544249999999943e-05
-0.24,1.5522500000000026e-05,2.032249999999998e-05,1.2138499999999925e-05
-0.22,1.4900000000000037e-05,1.9982500000000048e-05,1.1638250000000044e-05
-0.2,1.4280750000000017e-05,1.9622500000000018e-05,1.1118250000000096e-05
-0.18,1.359324999999998e-05,1.920074999999991e-05,1.0586749999999968e-05
-0.16,1.2914250000000023e-05,1.8713499999999962e-05,1.001575000000003e-05
-0.14,1.2131750000000008e-05,1.8312500000000045e-05,9.394250000000002e-06
-0.12,1.1308999999999983e-05,1.7833999999999992e-05,8.75099999999993e-06
-0.1,1.045575000000002e-05,1.7291750000000047e-05,8.08899999999997e-06
-0.08,9.477499999999985e-06,1.6800000000000083e-05,7.381499999999997e-06
-0.06,8.547500000000033e-06,1.617425000000007e-05,6.647500000000041e-06
-0.04,7.600999999999984e-06,1.5481750000000008e-05,5.940000000000014e-06
-0.02,6.535750000000043e-06,1.4836500000000013e-05,5.1385000000000254e-06
0.0,5.445000000000027e-06,1.405174999999999e-05,4.161750000000015e-06
0.02,4.3609999999999266e-06,1.3203499999999942e-05,3.299999999999972e-06
0.04,3.3107500000000055e-06,1.2427499999999975e-05,2.5567500000000056e-06
0.06,2.2564999999999673e-06,1.1570750000000011e-05,1.7299999999999174e-06
0.08,1.2467499999999792e-06,1.0654999999999985e-05,9.114999999999861e-07
0.1,3.5249999999996656e-07,9.733249999999973e-06,2.1400000000000845e-07
0.12,5.034999999999588e-07,8.800749999999982e-06,4.349999999999645e-07
0.14,1.2407499999999932e-06,8.049249999999967e-06,9.69000000000024e-07
0.16,1.8965000000000453e-06,7.296750000000045e-06,1.4307500000000574e-06
0.18,2.6842500000000074e-06,6.042500000000056e-06,2.0149999999999595e-06
0.2,3.3317499999999567e-06,4.833249999999908e-06,2.550000000000035e-06
0.22,3.746500000000009e-06,3.906749999999957e-06,2.930000000000055e-06
0.24,4.161750000000015e-06,3.090750000000011e-06,3.210749999999949e-06
0.26,4.539249999999941e-06,2.3157500000000057e-06,3.397499999999989e-06
0.28,4.799999999999954e-06,1.5274999999999816e-06,3.6050000000000036e-06
0.3,5.104999999999986e-06,7.875000000000395e-07,3.857500000000022e-06
0.32,5.353250000000019e-06,6.60000000000092e-08,3.977500000000014e-06
0.34,5.559999999999994e-06,5.949999999999901e-07,4.047499999999978e-06
0.36,5.803250000000002e-06,1.2125000000000091e-06,4.161750000000015e-06
0.38,5.978249999999993e-06,1.744249999999952e-06,4.243499999999974e-06
0.4,6.166000000000049e-06,2.277500000000027e-06,4.3307500000000195e-06
0.42,6.367499999999969e-06,2.7700000000000294e-06,4.450000000000027e-06
