V,gm 150,gm 151,gm 152
0.42,5.9389999999999985e-06,4.791000000000029e-06,5.198424999999996e-06
0.44,6.123425000000005e-06,4.947675000000005e-06,5.332999999999998e-06
0.46,6.2658500000000274e-06,5.087650000000005e-06,5.486250000000026e-06
0.48,6.429650000000021e-06,5.216824999999982e-06,5.67007499999999e-06
0.5,6.586149999999964e-06,5.320349999999994e-06,5.778174999999963e-06
0.52,6.736100000000032e-06,5.450924999999987e-06,5.934924999999991e-06
0.54,6.85159999999998e-06,5.626074999999975e-06,6.074650000000042e-06
0.56,6.938150000000031e-06,5.764675000000048e-06,6.172750000000047e-06
0.58,7.052649999999991e-06,5.905249999999982e-06,6.312424999999999e-06
0.6,7.243420014124173e-06,6.101579096045088e-06,6.513338276836114e-06
-0.6,7.874456303672304e-05,8.124077683615801e-05,8.576462782485862e-05
-0.58,4.8209249999999854e-05,5.003367499999985e-05,5.4012674999999916e-05
-0.56,1.5305575000000077e-05,1.6304000000000026e-05,1.922307500000007e-05
-0.54,1.015557499999998e-05,1.0790650000000001e-05,1.2853399999999981e-05
-0.52,7.843074999999998e-06,8.296500000000011e-06,9.876500000000006e-06
-0.5,6.516250000000007e-06,6.88075e-06,8.144175e-06
-0.48,5.66285000000002e-06,5.942325000000021e-06,6.965100000000033e-06
-0.46,5.03250000000001e-06,5.312675000000006e-06,6.108425000000013e-06
-0.44,4.572999999999985e-06,4.989175000000008e-06,5.455575000000001e-06
-0.42,4.183925000000014e-06,4.415574999999997e-06,4.905650000000013e-06
-0.4,3.834900000000013e-06,3.889250000000007e-06,4.464999999999992e-06
-0.38,3.558074999999994e-06,3.7187500000000057e-06,4.081249999999994e-06
-0.36,3.2986749999999807e-06,3.4445749999999957e-06,3.716575000000023e-06
-0.34,3.0441750000000122e-06,3.2320999999999923e-06,3.4279999999999814e-06
-0.32,2.8074999999999964e-06,2.988174999999998e-06,3.1017499999999674e-06
-0.3,2.6707499999999846e-06,2.7942499999999775e-06,2.867424999999994e-06
-0.28,2.4775750000000302e-06,2.6309249999999836e-06,2.684425000000013e-06
-0.26,2.208074999999988e-06,2.3801500000000114e-06,2.433924999999999e-06
-0.24,1.9905999999999873e-06,2.1535749999999974e-06,2.1903249999999797e-06
-0.22,1.710924999999972e-06,1.9541750000000074e-06,1.985650000000007e-06
-0.2,1.4528250000000228e-06,1.7270750000000041e-06,1.7855000000000323e-06
-0.18,1.2133249999999923e-06,1.4721749999999805e-06,1.515425000000011e-06
-0.16,9.003249999999972e-07,1.2273500000000315e-06,1.2946750000000047e-06
-0.14,6.06675000000014e-07,9.353250000000062e-07,1.0756749999999988e-06
-0.12,2.930999999999854e-07,6.727499999999945e-07,8.420000000000031e-07
-0.1,6.242500000000983e-08,4.555750000000147e-07,6.275000000000139e-07
-0.08,3.6810000000000076e-07,1.4625000000002592e-07,4.1582499999998513e-07
-0.06,6.193249999999638e-07,1.1732500000000146e-07,1.69575000000011e-07
-0.04,9.192499999999726e-07,3.768499999999759e-07,6.207499999997179e-08
-0.02,1.2318250000000126e-06,6.405000000000017e-07,2.474999999999938e-07
0.0,1.4961499999999975e-06,8.856500000000074e-07,4.412500000000087e-07
0.02,1.743174999999992e-06,1.1295750000000018e-06,6.468250000000173e-07
0.04,1.954850000000048e-06,1.3344250000000071e-06,8.273250000000133e-07
0.06,2.128000000000004e-06,1.5322500000000021e-06,1.0156000000000314e-06
0.08,2.277250000000023e-06,1.7350749999999946e-06,1.2116749999999989e-06
0.1,2.4535750000000047e-06,1.9324999999999887e-06,1.4032500000000039e-06
0.12,2.624749999999992e-06,2.1017499999999973e-06,1.6016749999999867e-06
0.14,2.7511000000000354e-06,2.2476000000000223e-06,1.7785000000000034e-06
0.16,2.9265e-06,2.4205000000000287e-06,1.9640749999999953e-06
