V,IDS 150,IDS 151,IDS 152
-0.6,1.99923e-05,2.660487e-05,1.82076e-05
-0.58,2.0427e-05,2.654583e-05,1.82806e-05
-0.56,2.026083e-05,2.61452e-05,1.809677e-05
-0.54,1.998333e-05,2.569163e-05,1.78475e-05
-0.52,1.965587e-05,2.521937e-05,1.757007e-05
-0.5,1.929813e-05,2.47358e-05,1.727713e-05
-0.48,1.892247e-05,2.424977e-05,1.69762e-05
-0.46,1.85378e-05,2.37619e-05,1.66709e-05
-0.44,1.81495e-05,2.32755e-05,1.63654e-05
-0.42,1.776047e-05,2.279447e-05,1.606327e-05
-0.4,1.737423e-05,2.23168e-05,1.57656e-05
-0.38,1.698917e-05,2.184207e-05,1.54712e-05
-0.36,1.661147e-05,2.137587e-05,1.51827e-05
-0.34,1.624003e-05,2.091607e-05,1.49002e-05
-0.32,1.587497e-05,2.046227e-05,1.462453e-05
-0.3,1.551813e-05,2.001677e-05,1.43582e-05
-0.28,1.517173e-05,1.957893e-05,1.40995e-05
-0.26,1.483337e-05,1.914733e-05,1.384787e-05
-0.24,1.450523e-05,1.87231e-05,1.360447e-05
-0.22,1.418757e-05,1.830857e-05,1.33708e-05
-0.2,1.388093e-05,1.790037e-05,1.31463e-05
-0.18,1.3589e-05,1.75017e-05,1.29328e-05
-0.16,1.330823e-05,1.710993e-05,1.27286e-05
-0.14,1.304233e-05,1.672673e-05,1.25354e-05
-0.12,1.279127e-05,1.63528e-05,1.23532e-05
-0.1,1.25567e-05,1.598863e-05,1.218477e-05
-0.08,1.234097e-05,1.563313e-05,1.203007e-05
-0.06,1.21429e-05,1.529083e-05,1.188923e-05
-0.04,1.196527e-05,1.495623e-05,1.17645e-05
-0.02,1.180817e-05,1.463823e-05,1.165517e-05
0.0,1.16726e-05,1.433103e-05,1.15616e-05
0.02,1.155933e-05,1.40424e-05,1.148403e-05
0.04,1.146903e-05,1.376667e-05,1.142383e-05
0.06,1.139917e-05,1.350847e-05,1.138043e-05
0.08,1.135053e-05,1.326717e-05,1.13509e-05
0.1,1.13235e-05,1.304367e-05,1.133767e-05
0.12,1.131443e-05,1.28389e-05,1.13381e-05
0.14,1.132287e-05,1.26526e-05,1.135193e-05
0.16,1.134353e-05,1.247603e-05,1.137217e-05
0.18,1.13792e-05,1.23173e-05,1.140297e-05
0.2,1.14328e-05,1.21934e-05,1.144753e-05
0.22,1.149847e-05,1.208757e-05,1.14988e-05
0.24,1.15729e-05,1.199853e-05,1.155647e-05
0.26,1.16557e-05,1.192803e-05,1.161937e-05
0.28,1.17466e-05,1.187507e-05,1.168597e-05
0.3,1.184307e-05,1.18386e-05,1.175513e-05
0.32,1.194613e-05,1.18175e-05,1.18284e-05
0.34,1.20555e-05,1.181127e-05,1.19034e-05
0.36,1.216843e-05,1.18192e-05,1.198033e-05
0.38,1.2286e-05,1.184067e-05,1.205927e-05
0.4,1.240783e-05,1.187383e-05,1.21397e-05
0.42,1.25358e-05,1.191723e-05,1.222197e-05
0.44,1.266673e-05,1.197283e-05,1.23076e-05
0.46,1.280337e-05,1.203843e-05,1.239427e-05
0.48,1.294347e-05,1.211273e-05,1.248343e-05
0.5,1.30887e-05,1.21955e-05,1.257507e-05
0.52,1.323727e-05,1.22868e-05,1.266973e-05
0.54,1.339053e-05,1.238603e-05,1.276533e-05
0.56,1.354847e-05,1.2494e-05,1.286387e-05
0.58,1.370907e-05,1.260893e-05,1.29661e-05
0.6,1.38729e-05,1.27302e-05,1.306937e-05
-0.6,1.876253e-05,2.368063e-05,1.780657e-05
-0.58,1.949063e-05,2.459957e-05,1.80141e-05
-0.56,1.95768e-05,2.457653e-05,1.79779e-05
-0.54,1.943323e-05,2.43148e-05,1.780797e-05
-0.52,1.91887e-05,2.395773e-05,1.757467e-05
-0.5,1.888857e-05,2.354867e-05,1.730697e-05
-0.48,1.855567e-05,2.311573e-05,1.702297e-05
-0.46,1.82051e-05,2.26712e-05,1.67304e-05
-0.44,1.784473e-05,2.221717e-05,1.643463e-05
-0.42,1.747937e-05,2.176083e-05,1.613803e-05
-0.4,1.71149e-05,2.130493e-05,1.58444e-05
-0.38,1.675023e-05,2.08522e-05,1.555497e-05
-0.36,1.63953e-05,2.040573e-05,1.527063e-05
-0.34,1.60411e-05,1.99648e-05,1.499247e-05
-0.32,1.569417e-05,1.953327e-05,1.471943e-05
-0.3,1.53485e-05,1.910043e-05,1.445123e-05
-0.28,1.502083e-05,1.868963e-05,1.419743e-05
-0.26,1.470377e-05,1.828393e-05,1.395163e-05
-0.24,1.439497e-05,1.78847e-05,1.371317e-05
-0.22,1.409573e-05,1.749383e-05,1.348203e-05
-0.2,1.38068e-05,1.71121e-05,1.32613e-05
-0.18,1.353067e-05,1.673967e-05,1.30504e-05
-0.16,1.326673e-05,1.63764e-05,1.284833e-05
-0.14,1.301487e-05,1.602217e-05,1.26576e-05
-0.12,1.27789e-05,1.568047e-05,1.24764e-05
-0.1,1.255913e-05,1.534837e-05,1.2307e-05
-0.08,1.235463e-05,1.50254e-05,1.21492e-05
-0.06,1.21687e-05,1.471537e-05,1.20028e-05
-0.04,1.19996e-05,1.441783e-05,1.186963e-05
-0.02,1.185077e-05,1.413453e-05,1.17496e-05
0.0,1.172083e-05,1.386097e-05,1.16419e-05
0.02,1.160987e-05,1.360323e-05,1.154817e-05
0.04,1.151893e-05,1.33601e-05,1.14695e-05
0.06,1.144777e-05,1.31329e-05,1.14036e-05
0.08,1.13953e-05,1.292267e-05,1.135187e-05
0.1,1.136107e-05,1.27277e-05,1.13149e-05
0.12,1.134577e-05,1.255153e-05,1.128873e-05
0.14,1.13461e-05,1.23911e-05,1.127567e-05
0.16,1.136017e-05,1.224973e-05,1.127397e-05
0.18,1.138897e-05,1.212617e-05,1.128327e-05
0.2,1.142917e-05,1.202037e-05,1.13019e-05
0.22,1.148127e-05,1.193177e-05,1.13304e-05
0.24,1.154217e-05,1.18615e-05,1.136717e-05
0.26,1.161363e-05,1.1807e-05,1.14118e-05
0.28,1.169363e-05,1.17693e-05,1.14642e-05
0.3,1.17816e-05,1.17465e-05,1.152307e-05
0.32,1.187737e-05,1.17403e-05,1.158837e-05
0.34,1.197953e-05,1.174733e-05,1.165897e-05
0.36,1.20882e-05,1.17681e-05,1.173597e-05
0.38,1.220273e-05,1.179917e-05,1.181827e-05
0.4,1.232377e-05,1.184243e-05,1.19061e-05
0.42,1.245143e-05,1.1897e-05,1.199857e-05
0.44,1.258393e-05,1.19613e-05,1.209563e-05
0.46,1.27224e-05,1.203333e-05,1.219373e-05
0.48,1.286563e-05,1.21114e-05,1.22962e-05
0.5,1.301483e-05,1.220487e-05,1.240657e-05
0.52,1.317e-05,1.23065e-05,1.251883e-05
0.54,1.33297e-05,1.241477e-05,1.26342e-05
0.56,1.3494e-05,1.252997e-05,1.27527e-05
0.58,1.366127e-05,1.265047e-05,1.287253e-05
0.6,1.38307e-05,1.277793e-05,1.29955e-05
-0.6,1.87134e-05,2.298757e-05,1.766967e-05
-0.58,1.948627e-05,2.396093e-05,1.797757e-05
-0.56,1.959243e-05,2.3976e-05,1.798123e-05
-0.54,1.94574e-05,2.373837e-05,1.782413e-05
-0.52,1.921413e-05,2.339643e-05,1.759643e-05
-0.5,1.891053e-05,2.299933e-05,1.73317e-05
-0.48,1.857593e-05,2.257713e-05,1.704883e-05
-0.46,1.82226e-05,2.213763e-05,1.675497e-05
-0.44,1.786003e-05,2.168893e-05,1.64557e-05
-0.42,1.74914e-05,2.12407e-05,1.615673e-05
-0.4,1.712373e-05,2.07914e-05,1.585957e-05
-0.38,1.6756e-05,2.034403e-05,1.55655e-05
-0.36,1.639427e-05,1.990263e-05,1.52785e-05
-0.34,1.604107e-05,1.946973e-05,1.49981e-05
-0.32,1.56933e-05,1.904193e-05,1.472287e-05
-0.3,1.535447e-05,1.8625e-05,1.445713e-05
-0.28,1.502413e-05,1.821457e-05,1.42e-05
-0.26,1.470313e-05,1.781467e-05,1.394997e-05
-0.24,1.439343e-05,1.742353e-05,1.3709e-05
-0.22,1.409503e-05,1.70416e-05,1.347627e-05
-0.2,1.380827e-05,1.667177e-05,1.325467e-05
-0.18,1.353293e-05,1.631153e-05,1.304163e-05
-0.16,1.327117e-05,1.59611e-05,1.283797e-05
-0.14,1.302327e-05,1.56213e-05,1.264603e-05
-0.12,1.27887e-05,1.529333e-05,1.246407e-05
-0.1,1.25703e-05,1.497567e-05,1.229333e-05
-0.08,1.236903e-05,1.466917e-05,1.213473e-05
-0.06,1.218367e-05,1.437507e-05,1.19884e-05
-0.04,1.201623e-05,1.409427e-05,1.185407e-05
-0.02,1.18681e-05,1.3826e-05,1.173193e-05
0.0,1.172363e-05,1.355177e-05,1.161647e-05
0.02,1.161663e-05,1.33152e-05,1.15154e-05
0.04,1.15275e-05,1.309327e-05,1.143577e-05
0.06,1.145653e-05,1.288603e-05,1.136717e-05
0.08,1.140273e-05,1.26956e-05,1.131327e-05
0.1,1.136793e-05,1.25195e-05,1.127057e-05
0.12,1.13487e-05,1.236073e-05,1.123763e-05
0.14,1.134517e-05,1.22179e-05,1.122057e-05
0.16,1.13565e-05,1.20935e-05,1.121417e-05
0.18,1.137977e-05,1.198573e-05,1.121847e-05
0.2,1.141737e-05,1.18951e-05,1.12323e-05
0.22,1.146467e-05,1.182217e-05,1.125637e-05
0.24,1.152257e-05,1.17651e-05,1.12884e-05
0.26,1.158977e-05,1.172397e-05,1.13289e-05
0.28,1.16653e-05,1.16977e-05,1.137697e-05
0.3,1.174937e-05,1.168627e-05,1.143223e-05
0.32,1.18409e-05,1.168867e-05,1.149427e-05
0.34,1.19412e-05,1.170397e-05,1.156313e-05
0.36,1.204693e-05,1.17325e-05,1.16394e-05
0.38,1.215993e-05,1.17718e-05,1.172063e-05
0.4,1.228023e-05,1.182233e-05,1.18076e-05
0.42,1.240597e-05,1.188213e-05,1.19021e-05
0.44,1.2538e-05,1.195257e-05,1.200107e-05
0.46,1.267697e-05,1.20322e-05,1.21059e-05
0.48,1.282203e-05,1.212047e-05,1.221397e-05
