V,gm 150,gm 151,gm 152
-0.6,1.6914999999997434e-06,1.0058000000000226e-05,3.4200000000000422e-06
-0.58,1.153249999999266e-06,5.785749999999727e-06,1.9517499999996413e-06
-0.56,5.65000000000114e-07,1.3110000000001506e-06,4.3100000000017256e-07
-0.54,4.792499999999294e-07,1.0525000000000378e-06,4.424999999997573e-07
-0.52,5.117500000001701e-07,9.457500000000646e-07,4.824999999999535e-07
-0.5,5.557500000002123e-07,8.174999999999155e-07,3.932500000000932e-07
-0.48,5.750000000000546e-07,7.900000000002957e-07,4.5750000000031876e-07
-0.46,5.874999999997636e-07,8.567499999998559e-07,4.875000000001406e-07
-0.44,6.382499999999392e-07,7.924999999998471e-07,4.564999999997609e-07
-0.42,6.200000000000042e-07,7.43250000000183e-07,4.935000000000182e-07
-0.4,5.292500000000661e-07,7.907499999999009e-07,4.4850000000006864e-07
-0.38,6.050000000000933e-07,6.450000000000726e-07,4.5249999999969794e-07
-0.36,5.639999999999899e-07,5.924999999999507e-07,4.000000000000097e-07
-0.34,5.075000000000218e-07,6.842499999997961e-07,3.265000000000993e-07
-0.32,4.785000000003242e-07,6.942500000001704e-07,3.4575000000015843e-07
-0.3,4.4425000000013724e-07,7.057500000001889e-07,4.600000000000871e-07
-0.28,4.757499999996032e-07,6.882499999998591e-07,5.632499999997341e-07
-0.26,4.499999999999296e-07,6.242499999999356e-07,4.674999999998257e-07
-0.24,4.525000000001316e-07,7.399999999997253e-07,4.1425000000009857e-07
-0.22,4.682499999998646e-07,7.032500000002037e-07,3.884999999999913e-07
-0.2,4.7500000000021483e-07,5.47500000000218e-07,3.442500000000806e-07
-0.18,4.157500000001764e-07,6.182499999998411e-07,2.640000000000368e-07
-0.16,3.792500000000896e-07,6.517499999999891e-07,1.7249999999984292e-07
-0.14,3.9749999999980773e-07,6.90000000000239e-07,2.7500000000010155e-07
-0.12,3.764999999995855e-07,8.032500000000435e-07,3.49999999999873e-07
-0.1,2.985000000000921e-07,6.642499999999149e-07,3.534999999999823e-07
-0.08,2.5499999999978665e-07,5.559999999998639e-07,2.4900000000012586e-07
-0.06,2.8900000000010515e-07,6.492500000002208e-07,1.5000000000019338e-07
-0.04,2.6850000000027026e-07,6.414999999997464e-07,1.2999999999987848e-07
