V,IGS 150,IGS 151,IGS 152
-0.6,-0.0001850217,-0.0004424273,-0.00021747700000000002
-0.58,-7.986983000000001e-05,-0.0002125707,-9.40156e-05
-0.56,-4.872837e-05,-0.000136115,-5.705513e-05
-0.54,-3.236453e-05,-9.446819999999999e-05,-3.778063e-05
-0.52,-2.223727e-05,-6.825923e-05,-2.581637e-05
-0.5,-1.5203530000000001e-05,-5.0178e-05,-1.764217e-05
-0.48,-9.947197e-06,-3.72235e-05,-1.168533e-05
-0.46,-5.90523e-06,-2.73327e-05,-7.06911e-06
-0.44,-2.108016e-06,-1.977203e-05,-3.05414e-06
-0.42,3.238503e-07,-1.3699529999999999e-05,3.735367e-08
-0.4,2.41955e-06,-8.955812999999999e-06,2.022584e-06
-0.38,4.197757e-06,-4.5192229999999994e-06,4.063447e-06
-0.36,5.875427e-06,-9.437413000000001e-07,5.835297e-06
-0.34,7.2395799999999996e-06,1.677274e-06,7.284087e-06
-0.32,8.459887e-06,4.282393e-06,8.666522999999999e-06
-0.3,9.483907e-06,6.52472e-06,9.81807e-06
-0.28,1.043874e-05,8.477753e-06,1.079044e-05
-0.26,1.12331e-05,1.021783e-05,1.1755230000000001e-05
-0.24,1.191617e-05,1.1834729999999999e-05,1.246133e-05
-0.22,1.254283e-05,1.325407e-05,1.333597e-05
-0.2,1.320603e-05,1.454197e-05,1.3977299999999999e-05
-0.18,1.376987e-05,1.571377e-05,1.4727500000000001e-05
-0.16,1.416087e-05,1.689117e-05,1.545747e-05
-0.14,1.4613869999999999e-05,1.6797769999999998e-05,1.607337e-05
-0.12,1.51221e-05,1.845083e-05,1.660663e-05
-0.1,1.5502769999999998e-05,1.9478000000000002e-05,1.7142670000000002e-05
-0.08,1.589893e-05,2.04277e-05,1.77542e-05
-0.06,1.62836e-05,2.1435e-05,1.83829e-05
-0.04,1.664717e-05,2.2279e-05,1.895467e-05
-0.02,1.70537e-05,2.3132969999999998e-05,1.9688200000000002e-05
0.0,1.7464929999999998e-05,2.402543e-05,2.046307e-05
0.02,1.795053e-05,2.4950900000000002e-05,2.1014229999999998e-05
0.04,1.85303e-05,2.57667e-05,2.203303e-05
0.06,1.8994429999999998e-05,2.6516500000000003e-05,2.3005e-05
0.08,1.943707e-05,2.7396670000000003e-05,2.409497e-05
0.1,2.010147e-05,2.833443e-05,2.523343e-05
0.12,2.07313e-05,2.948087e-05,2.656857e-05
0.14,2.12852e-05,3.0516799999999996e-05,2.780637e-05
0.16,1.987853e-05,2.83845e-05,2.610323e-05
0.18,2.171873e-05,3.103613e-05,2.930007e-05
0.2,2.2982e-05,3.2746e-05,3.168863e-05
0.22,2.43032e-05,3.437437e-05,3.39226e-05
0.24,2.5400299999999998e-05,2.836543e-05,3.62261e-05
0.26,2.6775599999999998e-05,3.17907e-05,3.834647e-05
0.28,2.799113e-05,3.466847e-05,4.07497e-05
0.3,2.939023e-05,3.701127e-05,4.31494e-05
0.32,3.0933200000000004e-05,3.985443e-05,4.565753e-05
0.34,3.238797e-05,4.1873469999999996e-05,4.837473e-05
0.36,3.400087e-05,4.39183e-05,5.125447e-05
0.38,3.557167e-05,4.6138369999999996e-05,5.395373e-05
0.4,3.73161e-05,4.81347e-05,5.6524700000000004e-05
0.42,3.901797e-05,5.01275e-05,5.925137e-05
0.44,4.068217e-05,5.136093e-05,6.225029999999999e-05
0.46,4.246633e-05,5.3672e-05,6.478987e-05
0.48,4.44623e-05,5.55734e-05,6.770013e-05
0.5,4.645943e-05,5.7561399999999994e-05,7.066967e-05
0.52,4.900533e-05,5.941627e-05,7.405877e-05
0.54,5.155917e-05,6.136377e-05,7.72492e-05
0.56,5.4714270000000004e-05,6.349443e-05,8.08215e-05
0.58,5.823453e-05,6.568673e-05,8.451503e-05
0.6,6.256103e-05,6.778757e-05,8.864363e-05
-0.6,-0.0003993817,-0.0005714833,-0.0005070017
-0.58,-0.0001304853,-0.0002183843,-0.0001673407
-0.56,-7.300337e-05,-0.0001308433,-9.352727e-05
-0.54,-4.7221999999999996e-05,-8.84561e-05,-6.034297e-05
-0.52,-3.241897e-05,-6.306013e-05,-4.127227e-05
-0.5,-2.27336e-05,-4.59941e-05,-2.955517e-05
-0.48,-1.580517e-05,-3.378907e-05,-2.016187e-05
-0.46,-1.0675169999999999e-05,-2.477407e-05,-1.373133e-05
-0.44,-6.54896e-06,-1.768943e-05,-8.73963e-06
-0.42,-2.844333e-06,-1.218e-05,-4.533527e-06
-0.4,5.841167e-08,-7.629e-06,-1.092355e-06
-0.38,1.989204e-06,-3.42528e-06,1.2564669999999999e-06
-0.36,3.873903e-06,-1.88748e-07,3.433623e-06
-0.34,5.484027e-06,6.3578e-08,5.398193e-06
-0.32,6.8891030000000005e-06,3.57707e-06,7.09017e-06
-0.3,5.9513230000000005e-06,6.024833e-06,6.007753e-06
-0.28,8.314053e-06,8.170207e-06,8.869967000000001e-06
-0.26,8.82268e-06,9.901913e-06,1.040699e-05
-0.24,1.051228e-05,1.1387279999999999e-05,1.165907e-05
-0.22,1.143493e-05,1.270137e-05,1.273593e-05
-0.2,1.2180400000000001e-05,1.389543e-05,1.368243e-05
-0.18,1.281657e-05,1.5120900000000001e-05,1.4540770000000001e-05
-0.16,1.3452370000000001e-05,1.621723e-05,1.55115e-05
-0.14,1.4154130000000001e-05,1.71709e-05,1.64942e-05
-0.12,1.458807e-05,1.8092770000000002e-05,1.7186400000000002e-05
-0.1,1.502833e-05,1.89479e-05,1.772043e-05
-0.08,1.553577e-05,1.984237e-05,1.850923e-05
-0.06,1.5938669999999998e-05,2.059617e-05,1.900313e-05
-0.04,1.64823e-05,2.14068e-05,1.98567e-05
-0.02,1.70072e-05,2.22651e-05,2.046547e-05
0.0,1.751107e-05,2.344567e-05,2.118113e-05
0.02,1.794773e-05,2.3993630000000002e-05,2.192853e-05
0.04,1.8413429999999998e-05,2.478e-05,2.266727e-05
0.06,1.889627e-05,2.579013e-05,2.347783e-05
0.08,1.941123e-05,2.6627e-05,2.439263e-05
0.1,1.993813e-05,2.753377e-05,2.53614e-05
0.12,2.067723e-05,2.8528769999999998e-05,2.6357970000000002e-05
0.14,2.14179e-05,2.7550469999999998e-05,2.7354570000000002e-05
0.16,2.2024329999999997e-05,2.938347e-05,2.8591969999999998e-05
0.18,2.2732830000000002e-05,3.1036929999999996e-05,2.961e-05
0.2,2.363283e-05,3.25191e-05,3.099997e-05
0.22,2.45607e-05,3.397587e-05,3.2355369999999996e-05
0.24,2.531767e-05,3.54548e-05,3.36023e-05
0.26,2.623953e-05,3.690563e-05,3.503997e-05
0.28,2.715153e-05,3.7686829999999995e-05,3.654203e-05
0.3,2.8276830000000002e-05,3.97364e-05,3.80341e-05
0.32,2.938547e-05,4.136323e-05,3.9916430000000005e-05
0.34,3.0509599999999997e-05,4.296543e-05,4.1572270000000006e-05
0.36,3.162107e-05,4.4461499999999994e-05,4.3464869999999996e-05
0.38,3.2852100000000003e-05,4.59973e-05,4.505833e-05
0.4,3.430883e-05,4.30707e-05,4.7096400000000005e-05
0.42,3.593047e-05,4.71214e-05,4.979173e-05
0.44,3.423173e-05,4.9826699999999995e-05,5.1833800000000005e-05
0.46,3.719727e-05,5.1962900000000004e-05,4.930733e-05
0.48,3.9617600000000005e-05,5.418223e-05,5.45756e-05
0.5,4.21814e-05,5.61722e-05,5.83792e-05
0.52,4.4868770000000004e-05,5.8534170000000004e-05,6.21116e-05
0.54,4.78971e-05,6.05313e-05,6.59776e-05
0.56,5.129537e-05,6.278949999999999e-05,6.996033000000001e-05
0.58,5.530917e-05,6.509423e-05,7.444023e-05
0.6,6.0084269999999995e-05,6.53052e-05,7.95845e-05
-0.6,-0.0004026627,-0.0005623552999999999,-0.0004987876999999999
-0.58,-0.00013172569999999998,-0.00020209729999999998,-0.000164056
-0.56,-7.361453e-05,-0.000119029,-9.154403e-05
-0.54,-4.7617399999999996e-05,-7.896779999999999e-05,-5.909003e-05
-0.52,-3.26526e-05,-5.605937e-05,-4.0544669999999996e-05
