V,IDS 150,IDS 151,IDS 152
0.4,1.179907e-05,1.156637e-05,1.161413e-05
0.42,1.193267e-05,1.161017e-05,1.17027e-05
0.44,1.20765e-05,1.166633e-05,1.179823e-05
0.46,1.222553e-05,1.173353e-05,1.189597e-05
0.48,1.237973e-05,1.180603e-05,1.200373e-05
0.5,1.25436e-05,1.189627e-05,1.211763e-05
0.52,1.27142e-05,1.199877e-05,1.223527e-05
0.54,1.288933e-05,1.21085e-05,1.235793e-05
0.56,1.306873e-05,1.222747e-05,1.248337e-05
0.58,1.325093e-05,1.235307e-05,1.26122e-05
0.6,1.343423e-05,1.248687e-05,1.27432e-05
-0.6,1.60938e-05,2.03652e-05,1.6331e-05
-0.58,1.800807e-05,2.301473e-05,1.80307e-05
-0.56,1.85057e-05,2.353307e-05,1.839437e-05
-0.54,1.857833e-05,2.35722e-05,1.838857e-05
-0.52,1.84591e-05,2.340687e-05,1.823723e-05
-0.5,1.824117e-05,2.313733e-05,1.80147e-05
-0.48,1.79668e-05,2.28045e-05,1.77513e-05
-0.46,1.76577e-05,2.24322e-05,1.74653e-05
-0.44,1.732533e-05,2.203773e-05,1.71674e-05
-0.42,1.69831e-05,2.16293e-05,1.68616e-05
-0.4,1.66347e-05,2.12151e-05,1.65542e-05
-0.38,1.62829e-05,2.07928e-05,1.62469e-05
-0.36,1.593103e-05,2.03722e-05,1.59406e-05
-0.34,1.558387e-05,1.995007e-05,1.56367e-05
-0.32,1.52418e-05,1.95298e-05,1.534073e-05
-0.3,1.490923e-05,1.911653e-05,1.504783e-05
-0.28,1.457797e-05,1.87065e-05,1.476147e-05
-0.26,1.425687e-05,1.83017e-05,1.448143e-05
-0.24,1.394843e-05,1.790237e-05,1.421167e-05
-0.22,1.364773e-05,1.751177e-05,1.394933e-05
-0.2,1.336093e-05,1.71256e-05,1.369553e-05
-0.18,1.308597e-05,1.674867e-05,1.345273e-05
-0.16,1.282307e-05,1.637967e-05,1.321797e-05
-0.14,1.25757e-05,1.602053e-05,1.299393e-05
-0.12,1.23433e-05,1.566783e-05,1.278097e-05
-0.1,1.212637e-05,1.532407e-05,1.257977e-05
-0.08,1.192457e-05,1.4991e-05,1.239023e-05
-0.06,1.174093e-05,1.466847e-05,1.221163e-05
-0.04,1.157013e-05,1.436023e-05,1.204063e-05
-0.02,1.1406e-05,1.406363e-05,1.187147e-05
0.0,1.12804e-05,1.37624e-05,1.173863e-05
0.02,1.117173e-05,1.347633e-05,1.161643e-05
0.04,1.107937e-05,1.322857e-05,1.150663e-05
0.06,1.10047e-05,1.299367e-05,1.141027e-05
0.08,1.094967e-05,1.277353e-05,1.13275e-05
0.1,1.090793e-05,1.256633e-05,1.125803e-05
0.12,1.08836e-05,1.237577e-05,1.120283e-05
0.14,1.087247e-05,1.220507e-05,1.115903e-05
0.16,1.087603e-05,1.20521e-05,1.112783e-05
0.18,1.089377e-05,1.191617e-05,1.1107e-05
0.2,1.0923e-05,1.17978e-05,1.10982e-05
0.22,1.09644e-05,1.169657e-05,1.110033e-05
0.24,1.10163e-05,1.161427e-05,1.111283e-05
0.26,1.107887e-05,1.15508e-05,1.11335e-05
0.28,1.115207e-05,1.15026e-05,1.116467e-05
0.3,1.12327e-05,1.147037e-05,1.12051e-05
0.32,1.132277e-05,1.145393e-05,1.12544e-05
0.34,1.14216e-05,1.145287e-05,1.131293e-05
0.36,1.152783e-05,1.14653e-05,1.137897e-05
0.38,1.164443e-05,1.149267e-05,1.145557e-05
0.4,1.176807e-05,1.153317e-05,1.15386e-05
0.42,1.190027e-05,1.158517e-05,1.162907e-05
0.44,1.2041e-05,1.1649e-05,1.172723e-05
0.46,1.218907e-05,1.172483e-05,1.183447e-05
0.48,1.234557e-05,1.181307e-05,1.193907e-05
0.5,1.250833e-05,1.190967e-05,1.20668e-05
0.52,1.267977e-05,1.201643e-05,1.21931e-05
0.54,1.28576e-05,1.21306e-05,1.232317e-05
0.56,1.303843e-05,1.22551e-05,1.245833e-05
0.58,1.322263e-05,1.238667e-05,1.25961e-05
0.6,1.34072e-05,1.252493e-05,1.27362e-05
-0.6,1.61306e-05,1.990497e-05,1.61816e-05
-0.58,1.804983e-05,2.25311e-05,1.791867e-05
-0.56,1.856017e-05,2.305213e-05,1.830733e-05
-0.54,1.86383e-05,2.309517e-05,1.831723e-05
-0.52,1.852427e-05,2.293433e-05,1.817537e-05
-0.5,1.836887e-05,2.266763e-05,1.800197e-05
-0.48,1.80828e-05,2.233623e-05,1.773133e-05
-0.46,1.776243e-05,2.200093e-05,1.74408e-05
-0.44,1.742327e-05,2.16073e-05,1.713723e-05
-0.42,1.707337e-05,2.11989e-05,1.682773e-05
-0.4,1.672003e-05,2.07825e-05,1.651587e-05
-0.38,1.63626e-05,2.036233e-05,1.620523e-05
-0.36,1.600817e-05,1.994417e-05,1.589633e-05
-0.34,1.565563e-05,1.952573e-05,1.559323e-05
-0.32,1.530913e-05,1.911227e-05,1.529363e-05
-0.3,1.496973e-05,1.87003e-05,1.49993e-05
-0.28,1.4636e-05,1.82964e-05,1.471333e-05
-0.26,1.43156e-05,1.789703e-05,1.44339e-05
-0.24,1.400277e-05,1.75046e-05,1.416223e-05
-0.22,1.37026e-05,1.71203e-05,1.38999e-05
-0.2,1.34135e-05,1.674477e-05,1.36457e-05
-0.18,1.313697e-05,1.63766e-05,1.34018e-05
-0.16,1.28714e-05,1.601733e-05,1.316927e-05
-0.14,1.262063e-05,1.56665e-05,1.294553e-05
-0.12,1.238617e-05,1.532733e-05,1.273263e-05
-0.1,1.21668e-05,1.49985e-05,1.253233e-05
-0.08,1.196457e-05,1.467873e-05,1.234317e-05
-0.06,1.177863e-05,1.43673e-05,1.216633e-05
-0.04,1.160997e-05,1.406527e-05,1.20036e-05
-0.02,1.145917e-05,1.37854e-05,1.185163e-05
0.0,1.13259e-05,1.351613e-05,1.17131e-05
0.02,1.121033e-05,1.326283e-05,1.159043e-05
0.04,1.111443e-05,1.302197e-05,1.147897e-05
0.06,1.103527e-05,1.27974e-05,1.13817e-05
0.08,1.09743e-05,1.258827e-05,1.129727e-05
0.1,1.092857e-05,1.239477e-05,1.122483e-05
0.12,1.089987e-05,1.221887e-05,1.11664e-05
0.14,1.08852e-05,1.205967e-05,1.112037e-05
0.16,1.088617e-05,1.191717e-05,1.108693e-05
0.18,1.08989e-05,1.179357e-05,1.106633e-05
0.2,1.09256e-05,1.16877e-05,1.105637e-05
0.22,1.0963e-05,1.159983e-05,1.105663e-05
0.24,1.100757e-05,1.15281e-05,1.106417e-05
0.26,1.106423e-05,1.146903e-05,1.107733e-05
0.28,1.113537e-05,1.141637e-05,1.111097e-05
0.3,1.121547e-05,1.139757e-05,1.115403e-05
0.32,1.130617e-05,1.139453e-05,1.120527e-05
0.34,1.140343e-05,1.140417e-05,1.12647e-05
0.36,1.150907e-05,1.14274e-05,1.1334e-05
0.38,1.162383e-05,1.146397e-05,1.1411e-05
0.4,1.174607e-05,1.151223e-05,1.149697e-05
0.42,1.187877e-05,1.157173e-05,1.159187e-05
0.44,1.201803e-05,1.16427e-05,1.16924e-05
0.46,1.21651e-05,1.17245e-05,1.180203e-05
0.48,1.2321e-05,1.18165e-05,1.191893e-05
0.5,1.248483e-05,1.191897e-05,1.204463e-05
0.52,1.265663e-05,1.203073e-05,1.21736e-05
0.54,1.283413e-05,1.215127e-05,1.230807e-05
0.56,1.301703e-05,1.228037e-05,1.244913e-05
0.58,1.320317e-05,1.241753e-05,1.259227e-05
0.6,1.338847e-05,1.256157e-05,1.273803e-05
