V,IGS 150,IGS 151,IGS 152
-0.6,-0.000135978,-0.00018819,-0.0001483473
-0.58,-7.196667e-05,-0.0001023557,-7.766802999999999e-05
-0.56,-4.929583e-05,-7.179817e-05,-5.310617e-05
-0.54,-3.6156169999999996e-05,-5.42148e-05,-3.892023e-05
-0.52,-2.733987e-05,-4.2442100000000005e-05,-2.95639e-05
-0.5,-2.0899e-05,-3.379147e-05,-2.2732000000000002e-05
-0.48,-1.5902930000000002e-05,-2.701677e-05,-1.743793e-05
-0.46,-1.196067e-05,-2.180777e-05,-1.31782e-05
-0.44,-8.81235e-06,-1.7454630000000003e-05,-9.86138e-06
-0.42,-6.165903e-06,-1.413107e-05,-7.040897e-06
-0.4,-3.966092999999999e-06,-1.07813e-05,-4.690887e-06
-0.38,-1.7805899999999999e-06,-8.06689e-06,-2.301931e-06
-0.36,-6.000166999999999e-08,-5.898873e-06,-4.092843e-07
-0.34,9.858617000000001e-07,-3.8405270000000004e-06,8.447959999999999e-07
-0.32,2.11835e-06,-1.791318e-06,2.12789e-06
-0.3,3.148313e-06,-9.973833e-08,3.243687e-06
-0.28,4.052717e-06,1.027583e-06,4.296303e-06
-0.26,4.846252999999999e-06,2.179943e-06,5.2086529999999995e-06
-0.24,5.56628e-06,3.32872e-06,6.03437e-06
-0.22,6.195307e-06,4.298289999999999e-06,6.760757e-06
-0.2,6.751613e-06,5.119243e-06,7.487137e-06
-0.18,7.337727e-06,6.0093400000000005e-06,8.097887e-06
-0.16,7.774037e-06,6.62645e-06,8.720953000000001e-06
-0.14,8.190870000000001e-06,7.334946999999999e-06,9.267317e-06
-0.12,8.594593e-06,8.022783e-06,9.699252999999999e-06
-0.1,8.891027e-06,8.645453e-06,1.0114509999999998e-05
-0.08,9.29554e-06,9.235937e-06,1.0569090000000001e-05
-0.06,9.681397e-06,9.738617e-06,1.10511e-05
-0.04,9.914627e-06,1.024484e-05,1.14747e-05
-0.02,1.029094e-05,1.079997e-05,1.190743e-05
0.0,1.061082e-05,1.13364e-05,1.247483e-05
0.02,1.104117e-05,1.1754430000000001e-05,1.281897e-05
0.04,1.143137e-05,1.203933e-05,1.327e-05
0.06,1.179657e-05,1.258573e-05,1.3723729999999999e-05
0.08,1.21367e-05,1.31563e-05,1.4154899999999999e-05
0.1,1.255513e-05,1.37917e-05,1.479823e-05
0.12,1.2910330000000001e-05,1.437863e-05,1.5430069999999998e-05
0.14,1.3341899999999998e-05,1.409493e-05,1.5069230000000002e-05
0.16,1.250503e-05,1.4774000000000001e-05,1.611707e-05
0.18,1.35708e-05,1.5679199999999997e-05,1.721063e-05
0.2,1.426657e-05,1.64608e-05,1.83157e-05
0.22,1.50291e-05,1.724643e-05,1.943113e-05
0.24,1.5653e-05,1.81079e-05,2.059817e-05
0.26,1.630067e-05,1.89094e-05,2.174497e-05
0.28,1.678903e-05,1.976333e-05,2.300183e-05
0.3,1.768193e-05,2.064867e-05,2.44411e-05
0.32,1.8423799999999998e-05,2.1539529999999998e-05,2.5833830000000002e-05
0.34,1.9231269999999998e-05,2.2532130000000003e-05,2.729297e-05
0.36,2.0068100000000002e-05,2.354103e-05,2.8807729999999997e-05
0.38,2.11044e-05,2.481857e-05,3.03459e-05
0.4,2.205453e-05,2.567173e-05,3.19326e-05
0.42,2.3009e-05,2.66683e-05,3.3605899999999996e-05
0.44,2.4180430000000002e-05,2.794983e-05,3.533363e-05
0.46,2.53141e-05,2.910137e-05,3.709077e-05
0.48,2.664207e-05,3.024897e-05,3.877043e-05
0.5,2.801977e-05,3.14784e-05,4.066863e-05
0.52,2.974233e-05,3.254493e-05,4.264233e-05
0.54,3.14824e-05,3.391427e-05,4.4570730000000006e-05
0.56,3.354867e-05,3.5278400000000004e-05,4.65695e-05
0.58,3.586887e-05,3.661117e-05,4.854683e-05
0.6,3.8464869999999996e-05,3.8054e-05,5.074857e-05
-0.6,-0.000265896,-0.0003052917,-0.0003125527
-0.58,-0.000111543,-0.0001305533,-0.000130224
-0.56,-7.019836999999999e-05,-8.303362999999999e-05,-8.177837e-05
-0.54,-4.960457e-05,-5.978427e-05,-5.7509330000000004e-05
-0.52,-3.6865070000000005e-05,-4.522207e-05,-4.270157e-05
-0.5,-2.804753e-05,-3.518223e-05,-3.2562e-05
-0.48,-2.158483e-05,-2.78183e-05,-2.504107e-05
-0.46,-1.657367e-05,-2.2075199999999998e-05,-1.915297e-05
-0.44,-1.253603e-05,-1.74407e-05,-1.46846e-05
