V,gm 150,gm 151,gm 152
0.46,2.857500000000811e-07,2.539999999996625e-07,6.4999999998312935e-09
0.48,3.299999999995581e-07,2.7500000000010155e-07,5.899999999995319e-08
0.5,3.092500000000716e-07,3.2924999999995284e-07,8.600000000026989e-08
0.52,1.915000000002505e-07,3.0575000000017914e-07,1.3500000000006562e-07
0.54,2.1674999999997044e-07,1.8749999999997068e-07,2.899999999991451e-08
0.56,3.16000000000205e-07,4.574999999998851e-08,8.74999999996972e-08
0.58,3.015000000000309e-07,1.325000000002973e-07,9.000000000033287e-08
0.6,3.3158714689227636e-07,2.5625098870086213e-07,1.1863926553681056e-07
-0.6,3.734175564971444e-06,4.920488276835035e-06,5.25931723163774e-06
-0.58,1.7974999999997333e-06,2.5364999999995513e-06,2.561749999999705e-06
-0.56,1.725000000002766e-07,4.11500000000245e-07,3.1750000000201756e-08
-0.54,5.242500000000958e-07,7.842499999998528e-07,3.4749999999988783e-07
-0.52,7.850000000001085e-07,1.0350000000003585e-06,6.282500000002154e-07
-0.5,9.71499999999955e-07,1.0625000000001952e-06,6.874999999998202e-07
-0.48,1.0282500000000083e-06,1.1434999999998443e-06,7.785000000000604e-07
-0.46,9.82499999999803e-07,1.3099999999998096e-06,8.60749999999702e-07
-0.44,1.0067500000000493e-06,1.3589999999998222e-06,8.382500000000525e-07
-0.42,1.0500000000000526e-06,1.323249999999991e-06,9.425000000002574e-07
-0.4,1.1657499999998423e-06,1.3217499999999133e-06,1.0632499999995836e-06
-0.38,1.177499999999946e-06,1.3784999999997497e-06,1.054249999999984e-06
-0.36,1.0885000000003878e-06,1.3399999999998483e-06,9.600000000001534e-07
-0.34,1.139249999999913e-06,1.2932499999999524e-06,9.349999999998682e-07
-0.32,1.195749999999881e-06,1.358250000000217e-06,9.275000000003465e-07
-0.3,1.1682500000000443e-06,1.374250000000252e-06,8.700000000000374e-07
-0.28,9.924999999999604e-07,1.3649999999999166e-06,9.867499999997344e-07
-0.26,1.019249999999975e-06,1.408999999999959e-06,1.005000000000103e-06
-0.24,1.072499999999919e-06,1.4534999999999548e-06,8.957499999999279e-07
-0.22,1.0274999999999694e-06,1.3624999999997146e-06,8.367499999999747e-07
-0.2,1.0507500000003084e-06,1.340750000000104e-06,8.517499999998856e-07
-0.18,8.96750000000052e-07,1.4125000000000682e-06,8.849999999999483e-07
-0.16,8.334999999997338e-07,1.3967500000001184e-06,8.917500000000817e-07
-0.14,9.039999999999222e-07,1.385999999999922e-06,8.457500000002248e-07
-0.12,8.900000000001355e-07,1.3999999999999256e-06,7.349999999999718e-07
-0.1,8.425000000002007e-07,1.4065000000001906e-06,7.032500000002037e-07
-0.08,7.189999999997199e-07,1.3615000000000241e-06,6.707500000001799e-07
-0.06,6.417500000004822e-07,1.339250000000243e-06,6.359999999998225e-07
-0.04,6.192499999999653e-07,1.3792499999997886e-06,6.499999999998261e-07
-0.02,6.257500000000134e-07,1.2592500000000676e-06,6.257500000000134e-07
0.0,5.625000000001289e-07,1.1292500000001891e-06,4.475000000001613e-07
0.02,5.24249999999879e-07,1.2032499999998364e-06,3.907499999998912e-07
0.04,4.54249999999861e-07,1.2264999999999585e-06,5.5999999999971e-07
0.06,3.6250000000023243e-07,1.0992499999997168e-06,4.3674999999996494e-07
0.08,2.950000000001996e-07,9.542499999999274e-07,3.0675000000008647e-07
0.1,2.2424999999970906e-07,9.249999999997108e-07,2.96749999999929e-07
0.12,2.5499999999978665e-07,9.33249999999922e-07,1.8749999999997068e-07
0.14,2.564999999998645e-07,9.35750000000124e-07,3.957499999998615e-07
0.16,1.2074999999997678e-07,8.96750000000052e-07,2.615000000000516e-07
0.18,1.0925000000017518e-07,7.832499999999454e-07,7.075000000027372e-08
0.2,1.6824999999991153e-07,8.142500000001083e-07,2.0675000000024667e-07
0.22,1.0750000000022894e-07,8.075000000001917e-07,1.9850000000003545e-07
0.24,1.3000000000009532e-07,6.464999999997167e-07,2.4074999999991464e-07
0.26,8.499999999992888e-08,6.342499999998762e-07,1.5499999999994685e-07
0.28,2.324999999990529e-08,5.542499999999177e-07,4.424999999991068e-08
0.3,5.749999999987536e-08,5.682499999999212e-07,1.0249999999982495e-07
0.32,1.4249999999872004e-08,6.574999999999984e-07,1.40749999999858e-07
0.34,5.174999999986614e-08,4.792499999999294e-07,2.6500000000146198e-08
0.36,8.824999999995295e-08,4.167500000000837e-07,2.099999999978855e-08
0.38,1.26499999999986e-07,3.792500000000896e-07,6.25000000000625e-08
0.4,2.432499999998998e-07,3.7900000000000433e-07,1.749999999946239e-09
0.42,1.4924999999972079e-07,4.657500000000963e-07,8.574999999975096e-08
