V,gm 150,gm 151,gm 152
-0.6,6.220649999999999e-05,7.022150000000003e-05,4.8075e-05
-0.58,3.434649999999994e-05,3.5751499999999944e-05,2.4939999999999988e-05
-0.56,1.4867499999999634e-06,3.642500000000052e-06,2.08825000000011e-06
-0.54,6.10824999999998e-06,1.0798249999999883e-05,7.827499999999972e-06
-0.52,1.0068500000000075e-05,1.4287499999999934e-05,1.0626749999999947e-05
-0.5,1.2333249999999982e-05,1.6310750000000105e-05,1.2209249999999927e-05
-0.48,1.383574999999995e-05,1.7559250000000084e-05,1.3182500000000045e-05
-0.46,1.4781750000000045e-05,1.8436000000000038e-05,1.377825000000002e-05
-0.44,1.533074999999996e-05,1.9053249999999972e-05,1.4084999999999944e-05
-0.42,1.5666749999999994e-05,1.9486499999999936e-05,1.421749999999997e-05
-0.4,1.577000000000002e-05,1.966249999999989e-05,1.4238250000000053e-05
-0.38,1.5723250000000016e-05,1.9701000000000007e-05,1.4171749999999982e-05
-0.36,1.558750000000002e-05,1.9757500000000137e-05,1.4062499999999969e-05
-0.34,1.5349999999999967e-05,1.971750000000005e-05,1.3848249999999984e-05
-0.32,1.5054249999999999e-05,1.9618249999999924e-05,1.3571749999999967e-05
-0.3,1.4714999999999997e-05,1.9444999999999933e-05,1.3259249999999926e-05
-0.28,1.4304249999999954e-05,1.9278500000000076e-05,1.295750000000008e-05
-0.26,1.3813250000000029e-05,1.9117499999999927e-05,1.2609999999999976e-05
-0.24,1.326999999999996e-05,1.891999999999996e-05,1.2214249999999952e-05
-0.22,1.2655999999999995e-05,1.8719000000000103e-05,1.1778249999999971e-05
-0.2,1.2040000000000054e-05,1.838574999999998e-05,1.1305000000000028e-05
-0.18,1.136650000000002e-05,1.8029999999999934e-05,1.0790749999999981e-05
-0.16,1.0616499999999975e-05,1.773075000000002e-05,1.0260749999999985e-05
-0.14,9.833500000000007e-06,1.7322500000000016e-05,9.728500000000034e-06
-0.12,8.966000000000009e-06,1.6865999999999984e-05,9.137499999999998e-06
-0.1,8.057499999999961e-06,1.6426750000000034e-05,8.461500000000034e-06
-0.08,7.084999999999991e-06,1.598074999999995e-05,7.765750000000003e-06
-0.06,6.076499999999995e-06,1.5454999999999993e-05,7.026750000000022e-06
-0.04,5.089000000000005e-06,1.4860000000000003e-05,6.276749999999977e-06
-0.02,4.101000000000007e-06,1.422925000000002e-05,5.469250000000002e-06
0.0,3.0759999999999685e-06,1.3452500000000014e-05,4.622500000000032e-06
0.02,2.038999999999958e-06,1.2863249999999979e-05,3.880750000000036e-06
0.04,1.077500000000052e-06,1.205999999999999e-05,3.112500000000001e-06
0.06,1.742499999999518e-07,1.0994249999999933e-05,2.344250000000021e-06
0.08,6.550000000000132e-07,1.0224250000000006e-05,1.6867500000000224e-06
0.1,1.4392500000000286e-06,9.383999999999977e-06,1.0257500000000232e-06
0.12,2.1674999999999754e-06,8.42900000000001e-06,4.307499999999789e-07
0.14,2.7849999999999945e-06,8.209999999999977e-06,2.0824999999994502e-07
0.16,3.246750000000028e-06,7.096749999999986e-06,4.067499999999805e-07
0.18,3.771500000000023e-06,5.301750000000075e-06,1.2440000000000172e-06
0.2,4.351750000000079e-06,4.441749999999978e-06,1.5849999999999653e-06
0.22,4.76249999999996e-06,3.5482500000000045e-06,1.8974999999999526e-06
0.24,5.10899999999994e-06,2.6232500000000227e-06,2.2175000000000038e-06
0.26,5.443500000000057e-06,1.7759999999999911e-06,2.494999999999982e-06
0.28,5.6925000000000205e-06,9.667500000000158e-07,2.734999999999966e-06
0.3,5.9424999999999994e-06,1.2899999999997115e-07,2.990000000000024e-06
0.32,6.2017499999999885e-06,6.324999999999842e-07,3.242499999999988e-06
0.34,6.444000000000035e-06,1.3664999999999945e-06,3.4500000000000025e-06
0.36,6.6642500000000065e-06,2.071000000000028e-06,3.660750000000041e-06
0.38,6.874999999999991e-06,2.746000000000031e-06,3.887500000000006e-06
0.4,7.1289999999999245e-06,3.3739999999999443e-06,4.132499999999961e-06
0.42,7.386000000000014e-06,3.946500000000014e-06,4.368500000000045e-06
0.44,7.614999999999987e-06,4.5267500000000156e-06,4.600749999999988e-06
0.46,7.818250000000016e-06,5.019249999999964e-06,4.859000000000016e-06
0.48,8.034250000000002e-06,5.50675000000005e-06,5.1000000000000155e-06
0.5,8.233249999999937e-06,6.0150000000000025e-06,5.304999999999991e-06
0.52,8.419250000000046e-06,6.430750000000016e-06,5.554249999999985e-06
0.54,8.535000000000053e-06,6.827500000000002e-06,5.818499999999944e-06
0.56,8.610000000000041e-06,7.2475000000000555e-06,6.07075000000004e-06
0.58,8.704249999999926e-06,7.634999999999923e-06,6.278999999999985e-06
0.6,8.904840819208936e-06,8.00462288135593e-06,6.497608757062192e-06
-0.6,8.126128149717519e-05,0.00013665377542372884,8.150269350282473e-05
-0.58,5.2548500000000034e-05,8.441499999999996e-05,5.057999999999994e-05
-0.56,1.6094000000000026e-05,2.1312499999999956e-05,1.256925000000012e-05
-0.54,2.788999999999949e-06,2.805749999999969e-06,4.042499999999953e-07
-0.52,3.925749999999985e-06,5.389999999999974e-06,5.294250000000065e-06
-0.5,7.90574999999993e-06,9.928999999999993e-06,8.500749999999974e-06
-0.48,1.0319249999999984e-05,1.2801750000000149e-05,1.0411499999999946e-05
-0.46,1.1939250000000067e-05,1.4744999999999982e-05,1.164250000000003e-05
-0.44,1.302574999999999e-05,1.598824999999996e-05,1.2431750000000015e-05
-0.42,1.3693250000000037e-05,1.6890000000000036e-05,1.2884999999999969e-05
