V,gm 150,gm 151,gm 152
-0.6,2.597800000000056e-05,1.74999999999977e-06,2.496500000000017e-05
-0.58,1.2110750000000545e-05,6.00999999999987e-06,1.2159250000000604e-05
-0.56,4.354000000000684e-06,1.0825000000000331e-05,2.6892500000004656e-06
-0.54,8.168250000000106e-06,1.1800000000000178e-05,5.879250000000603e-06
-0.52,9.941750000000329e-06,1.242500000000037e-05,7.633250000000247e-06
-0.5,1.089249999999993e-05,1.2799999999999877e-05,8.574249999999776e-06
-0.48,1.1542499999999973e-05,1.3125000000000116e-05,9.191749999999579e-06
-0.46,1.1982499999999962e-05,1.3384999999999873e-05,9.525750000000284e-06
-0.44,1.2357499999999903e-05,1.3669999999999915e-05,9.652499999999922e-06
-0.42,1.2684999999999693e-05,1.3920750000000204e-05,9.909999999999693e-06
-0.4,1.2766750000000032e-05,1.3826749999999808e-05,9.995749999999661e-06
-0.38,1.2696000000000408e-05,1.3844249999999704e-05,1.0030749999999887e-05
-0.36,1.2585750000000326e-05,1.4036500000000427e-05,1.009324999999995e-05
-0.34,1.2531500000000258e-05,1.4130000000000219e-05,1.0033500000000174e-05
-0.32,1.2625750000000088e-05,1.4121000000000185e-05,1.0116000000000118e-05
-0.3,1.2653499999999793e-05,1.4036749999999862e-05,9.990000000000086e-06
-0.28,1.2399250000000046e-05,1.4184999999999892e-05,9.772499999999643e-06
-0.26,1.230074999999985e-05,1.4197499999999384e-05,9.683999999999388e-06
-0.24,1.2203249999999562e-05,1.3940000000000046e-05,9.580749999999957e-06
-0.22,1.19199999999999e-05,1.389999999999985e-05,9.427499999999957e-06
-0.2,1.1574250000000175e-05,1.4034000000000008e-05,9.244250000000134e-06
-0.18,1.11992499999998e-05,1.393649999999972e-05,9.237499999999784e-06
-0.16,1.1111749999999886e-05,1.3709250000000072e-05,9.097500000000182e-06
-0.14,1.097575000000078e-05,1.35417500000002e-05,8.635000000000326e-06
-0.12,1.0505749999999668e-05,1.330499999999948e-05,8.292499999999758e-06
-0.1,1.0226749999999937e-05,1.3149249999999928e-05,8.284999999999803e-06
-0.08,1.0157500000000392e-05,1.3065000000000038e-05,8.0007499999998e-06
-0.06,9.737500000000284e-06,1.2905750000000594e-05,7.541750000000704e-06
-0.04,9.114250000000039e-06,1.2671750000000162e-05,7.3175000000003446e-06
-0.02,8.585749999999795e-06,1.2450000000000221e-05,6.809999999999889e-06
0.0,7.9332500000002e-06,1.227999999999993e-05,6.379249999999802e-06
0.02,7.22325000000008e-06,1.1994249999999849e-05,5.985750000000057e-06
0.04,6.685749999999369e-06,1.1864999999999792e-05,5.545750000000068e-06
0.06,6.1884999999991565e-06,1.1783999999999926e-05,5.19249999999952e-06
0.08,5.741000000000079e-06,1.156999999999981e-05,4.819250000000393e-06
0.1,5.30999999999969e-06,1.1328499999999856e-05,4.504250000000095e-06
0.12,4.944000000000216e-06,1.10415e-05,4.180000000000329e-06
0.14,4.737500000000054e-06,1.1810749999999724e-05,4.314999999999961e-06
0.16,4.796000000000054e-06,1.1530999999999954e-05,4.770000000000295e-06
0.18,4.0750000000000855e-06,1.0239249999999863e-05,4.276750000000145e-06
0.2,3.079999999999923e-06,9.933999999999638e-06,3.4714999999994195e-06
0.22,2.8275000000001216e-06,9.582500000000337e-06,3.221500000000037e-06
0.24,2.65749999999983e-06,9.322500000000147e-06,3.204250000000009e-06
0.26,2.4282500000003676e-06,8.96575000000014e-06,3.240000000000274e-06
0.28,2.110000000000046e-06,8.830999999999943e-06,3.0849999999998934e-06
0.3,1.7492499999999765e-06,8.867499999999813e-06,3.188500000000493e-06
0.32,1.6099999999999795e-06,8.375750000000175e-06,3.2132500000000425e-06
0.34,1.4274999999997623e-06,7.87425000000003e-06,2.9464999999995016e-06
0.36,1.0215000000000918e-06,7.537500000000339e-06,2.796000000000222e-06
0.38,7.440000000000051e-07,7.311500000000033e-06,2.694250000000436e-06
0.4,4.5499999999989993e-07,7.167499999999934e-06,2.65749999999983e-06
0.42,2.7500000000010155e-07,6.889999999999848e-06,2.3407500000004536e-06
0.44,0.0,6.6650000000003165e-06,2.1050000000000756e-06
0.46,3.4149999999979336e-07,6.268499999999982e-06,2.156749999999725e-06
0.48,5.575000000001586e-07,5.828249999999691e-06,1.8689999999998291e-06
0.5,9.79249999999779e-07,5.419999999999904e-06,1.6417499999997476e-06
0.52,1.3515000000003004e-06,5.016000000000048e-06,1.5242500000000117e-06
0.54,1.4842499999998156e-06,4.593250000000087e-06,1.31000000000046e-06
0.56,1.567500000000232e-06,4.168999999999614e-06,1.2199999999992599e-06
0.58,1.6389999999994603e-06,3.6707499999999275e-06,1.2100000000006203e-06
0.6,1.7602429378528128e-06,3.237738276835807e-06,1.1278022598874634e-06
-0.6,5.672125988700604e-05,6.160141426553821e-05,5.138440112994417e-05
-0.58,3.2186000000000454e-05,3.452325000000015e-05,3.0244999999999925e-05
-0.56,3.5817499999999357e-06,3.3564999999996688e-06,4.940749999999758e-06
-0.54,3.8135000000002507e-06,4.054999999999771e-06,2.212499999999871e-06
-0.52,7.205000000000145e-06,7.3865000000000215e-06,5.122499999999936e-06
-0.5,8.920749999999974e-06,9.294000000000403e-06,6.908250000000216e-06
-0.48,1.0159249999999904e-05,1.0511750000000413e-05,8.380749999999711e-06
-0.46,1.0980750000000317e-05,1.144850000000001e-05,9.062499999999956e-06
-0.44,1.1477499999999925e-05,1.204750000000001e-05,9.385000000000209e-06
-0.42,1.18659999999997e-05,1.2355749999999957e-05,9.67075000000029e-06
-0.4,1.210575000000014e-05,1.2512500000000284e-05,9.922500000000486e-06
-0.38,1.2171499999999794e-05,1.282924999999966e-05,1.0008499999999889e-05
-0.36,1.2098250000000185e-05,1.3115750000000214e-05,9.943249999999973e-06
-0.34,1.22309999999997e-05,1.334575000000015e-05,1.0227499999999976e-05
-0.32,1.228999999999987e-05,1.3460999999999768e-05,1.0371749999999944e-05
-0.3,1.2090000000000191e-05,1.3239249999999828e-05,1.0162499999999929e-05
-0.28,1.2055999999999872e-05,1.312825000000014e-05,1.000825000000002e-05
-0.26,1.2026500000000221e-05,1.3132500000000071e-05,9.891500000000324e-06
-0.24,1.1832499999999985e-05,1.3084249999999447e-05,1.0003499999999919e-05
-0.22,1.1755000000000012e-05,1.3018249999999926e-05,9.945000000000353e-06
-0.2,1.1638249999999881e-05,1.3063250000000526e-05,9.704000000000136e-06
-0.18,1.1496750000000201e-05,1.2974999999999706e-05,9.621749999999627e-06
-0.16,1.1207499999999794e-05,1.2731749999999806e-05,9.654999999999473e-06
-0.14,1.0938250000000135e-05,1.2522500000000224e-05,9.437499999999897e-06
-0.12,1.0661749999999956e-05,1.2560000000000002e-05,9.057499999999986e-06
-0.1,1.0331000000000142e-05,1.2617500000000094e-05,8.95075000000023e-06
-0.08,1.0188249999999819e-05,1.2353249999999972e-05,8.863500000000184e-06
-0.06,9.961500000000342e-06,1.2086750000000167e-05,8.62500000000082e-06
-0.04,9.569999999999978e-06,1.1995000000000321e-05,8.328250000000457e-06
-0.02,9.107500000000122e-06,1.1994999999999888e-05,8.040999999999864e-06
0.0,8.718249999999875e-06,1.1755749999999617e-05,7.738249999999624e-06
0.02,8.30850000000001e-06,1.164399999999989e-05,7.694999999999837e-06
0.04,7.813499999999914e-06,1.1574250000000175e-05,7.492500000000173e-06
0.06,7.435749999999686e-06,1.1269999999999423e-05,7.0764999999992605e-06
0.08,6.97324999999983e-06,1.1197499999999853e-05,6.74750000000026e-06
0.1,6.394999999999752e-06,1.0848499999999671e-05,6.415999999999974e-06
0.12,5.964250000000532e-06,1.055425000000016e-05,6.246000000000116e-06
0.14,5.565749999999949e-06,1.0398249999999873e-05,6.053999999999695e-06
0.16,5.275749999999937e-06,9.958999999999923e-06,5.700750000000015e-06
0.18,4.884250000000007e-06,9.754250000000141e-06,5.347500000000335e-06
0.2,4.530749999999591e-06,9.51750000000029e-06,5.1807499999996336e-06
0.22,4.155749999999649e-06,9.072499999999897e-06,4.9142499999998285e-06
0.24,3.626750000000102e-06,8.905999999999931e-06,4.471000000000249e-06
0.26,3.3474999999996355e-06,8.69e-06,4.132500000000178e-06
0.28,2.993250000000048e-06,8.26825000000038e-06,3.912500000000183e-06
0.3,2.5185000000001352e-06,7.8882499999996e-06,3.7167500000000013e-06
0.32,2.3774999999997583e-06,7.740750000000043e-06,3.4965000000001384e-06
0.34,2.1040000000001682e-06,7.469250000000267e-06,3.2307499999999385e-06
0.36,1.5585000000001986e-06,7.068500000000002e-06,2.985999999999961e-06
0.38,1.1535000000004354e-06,6.8582500000000796e-06,2.620749999999658e-06
0.4,8.650000000000671e-07,6.623250000000174e-06,2.530749999999759e-06
0.42,8.164999999995745e-07,6.900749999999827e-06,2.5717499999998623e-06
0.44,1.614999999995613e-07,6.205000000000013e-06,1.8000000000001522e-06
0.46,7.482499999995028e-07,5.039250000000387e-06,1.0992499999999336e-06
0.48,1.09650000000008e-06,4.747499999999995e-06,9.024999999998444e-07
0.5,1.3192499999999281e-06,4.321749999999878e-06,5.514999999998473e-07
0.52,1.5724999999997685e-06,4.087500000000011e-06,2.450000000002797e-07
0.54,1.797500000000167e-06,3.7815000000001806e-06,1.7500000003799199e-09
0.56,1.9100000000003663e-06,3.2749999999996324e-06,2.7500000000270364e-08
0.58,1.9207499999994784e-06,2.9167500000004155e-06,5.575000000014596e-08
0.6,2.0008860169481025e-06,2.698756073445999e-06,8.24778248590897e-08
-0.6,5.896681822033928e-05,6.918734562146901e-05,5.498247782485897e-05
-0.58,3.343750000000048e-05,3.9695750000000654e-05,3.242075000000006e-05
-0.56,3.799249999999945e-06,5.41674999999988e-06,5.461500000000178e-06
-0.54,3.6314999999997703e-06,3.0032499999999886e-06,1.951499999999773e-06
-0.52,6.9717499999997525e-06,6.607499999999791e-06,5.075000000000218e-06
-0.5,8.850999999999824e-06,8.673500000000011e-06,6.989250000000082e-06
-0.48,1.0033999999999911e-05,9.986750000000495e-06,8.25899999999961e-06
-0.46,1.084150000000032e-05,1.0788249999999725e-05,8.992499999999938e-06
-0.44,1.1475999999999847e-05,1.154400000000005e-05,9.43250000000036e-06
-0.42,1.1700999999999812e-05,1.2105000000000102e-05,9.92174999999958e-06
-0.4,1.2005749999999867e-05,1.2439250000000242e-05,1.029924999999994e-05
-0.38,1.2357499999999903e-05,1.2607500000000153e-05,1.0365000000000027e-05
-0.36,1.2350000000000382e-05,1.2715750000000421e-05,1.0257500000000232e-05
-0.34,1.2263250000000073e-05,1.2822499999999744e-05,1.0118250000000235e-05
-0.32,1.216249999999976e-05,1.2830999999999607e-05,1.0178250000000312e-05
-0.3,1.2099250000000093e-05,1.2616750000000055e-05,1.0309250000000315e-05
-0.28,1.2170749999999755e-05,1.2679999999999723e-05,1.0324249999999358e-05
-0.26,1.2019000000000266e-05,1.2970749999999774e-05,1.0269999999999724e-05
-0.24,1.189924999999998e-05,1.2914999999999628e-05,1.0137499999999643e-05
-0.22,1.1869999999999763e-05,1.276750000000007e-05,1.004999999999973e-05
