V,gm 150,gm 151,gm 152
-0.6,3.4169999999998324e-06,9.513500000000083e-06,3.7285000000006166e-06
-0.58,1.896749999999751e-06,5.590999999999886e-06,2.0292499999998315e-06
-0.56,4.0575000000001894e-07,1.4042500000002907e-06,2.99250000000131e-07
-0.54,5.224999999999327e-07,1.10824999999975e-06,3.792500000000896e-07
-0.52,4.900000000001258e-07,9.232500000001982e-07,4.957499999997013e-07
-0.5,4.142500000003154e-07,6.967500000001556e-07,4.650000000000574e-07
-0.48,4.575000000001019e-07,7.092499999998645e-07,3.982500000000635e-07
-0.46,5.149999999997604e-07,8.040000000000824e-07,4.890000000000016e-07
-0.44,5.267499999998641e-07,6.800000000000816e-07,5.117499999999532e-07
-0.42,4.60750000000126e-07,6.117500000000099e-07,3.300000000002086e-07
-0.4,5.332499999999123e-07,7.075000000001351e-07,3.282500000000455e-07
-0.38,5.500000000002031e-07,6.850000000000519e-07,4.3424999999976295e-07
-0.36,4.482499999999834e-07,7.114999999999812e-07,4.2849999999997057e-07
-0.34,3.5824999999986736e-07,6.192499999997485e-07,3.4250000000013436e-07
-0.32,3.817499999998579e-07,5.735000000001936e-07,3.8500000000031565e-07
-0.3,4.4925000000010755e-07,6.100000000000636e-07,4.4500000000017616e-07
-0.28,5.30750000000144e-07,5.339999999997343e-07,3.657499999998228e-07
-0.26,5.432500000000697e-07,6.215000000000821e-07,3.8750000000008396e-07
-0.24,5.117499999997364e-07,7.592499999997844e-07,2.9924999999969733e-07
-0.22,4.2675000000002433e-07,7.142499999998348e-07,1.932499999999799e-07
-0.2,3.9575000000007833e-07,5.417500000004256e-07,3.207500000003069e-07
-0.18,3.542499999998044e-07,4.6324999999967746e-07,3.599999999998136e-07
-0.16,3.0350000000027924e-07,5.98999999999782e-07,2.68250000000185e-07
-0.14,3.8150000000020633e-07,6.125000000002656e-07,2.735000000000237e-07
-0.12,3.782499999999654e-07,5.74999999999621e-07,2.709999999996049e-07
-0.1,3.6099999999993776e-07,6.767499999998407e-07,1.8075000000027097e-07
-0.08,3.3425000000014e-07,5.885000000001046e-07,1.57499999999932e-07
-0.06,3.300000000002086e-07,4.600000000003039e-07,2.199999999999945e-07
-0.04,2.4750000000026487e-07,5.649999999998972e-07,2.51500000000111e-07
-0.02,1.915000000002505e-07,6.367500000000782e-07,1.2999999999987848e-07
0.0,2.5999999999975695e-07,5.450000000002328e-07,5.425000000006813e-08
0.02,2.599999999999738e-07,4.950000000000961e-07,1.1675000000013064e-07
0.04,1.7399999999992075e-07,4.332499999996388e-07,2.9249999999999762e-08
0.06,1.217499999998841e-07,4.3499999999980186e-07,3.5749999999831056e-08
0.08,6.674999999977706e-08,4.442499999999204e-07,1.6749999999857157e-08
0.1,1.925000000005915e-08,3.8999999999963543e-07,5.0750000000175655e-08
0.12,7.750000000019026e-08,4.250000000005118e-07,2.7500000000053523e-08
0.14,2.3749999999989058e-07,3.6824999999980797e-07,4.249999999996444e-08
0.16,1.3825000000030653e-07,2.565000000000813e-07,5.000000000013674e-08
