V,gm 150,gm 151,gm 152
-0.6,1.808799999999953e-05,2.8449999999997983e-06,1.9602999999999802e-05
-0.58,9.049000000000123e-06,2.3424999999995325e-06,9.202500000000426e-06
-0.56,2.7240000000003893e-06,8.49750000000071e-06,2.8174999999997473e-06
-0.54,3.083999999999986e-05,9.9649999999998e-06,5.52350000000007e-06
-0.52,3.203350000000006e-05,1.0906750000000236e-05,7.31824999999995e-06
-0.5,9.258250000000138e-06,1.1792500000000223e-05,8.473249999999596e-06
-0.48,1.0871500000000141e-05,1.2290750000000343e-05,9.083249999999876e-06
-0.46,1.1576749999999726e-05,1.2524999999999776e-05,9.380000000000239e-06
-0.44,1.206249999999992e-05,1.2831750000000513e-05,9.773499999999984e-06
-0.42,1.2184000000000587e-05,1.3060000000000502e-05,1.0270749999999763e-05
-0.4,1.2620999999999986e-05,1.3370749999999567e-05,1.0449999999999522e-05
-0.38,1.3077499999999964e-05,1.3594999999999927e-05,1.048924999999968e-05
-0.36,1.3247500000000256e-05,1.35825e-05,1.069825000000026e-05
-0.34,1.336849999999945e-05,1.3876749999999945e-05,1.0870000000000064e-05
-0.32,1.3485750000000185e-05,1.4115999999999782e-05,1.0863250000000147e-05
-0.3,1.3523249999999962e-05,1.4100750000000002e-05,1.076999999999979e-05
-0.28,1.3638250000000147e-05,1.4375000000000065e-05,1.0767499999999805e-05
-0.26,1.3618249999999832e-05,1.440000000000035e-05,1.0818250000000414e-05
-0.24,1.3633499999999611e-05,1.4436499999999786e-05,1.0901749999999832e-05
-0.22,1.350349999999995e-05,1.4518499999999993e-05,1.0898499999999808e-05
-0.2,1.3326500000000307e-05,1.4564250000000199e-05,1.0645000000000099e-05
-0.18,1.3185000000000193e-05,1.4913249999999947e-05,1.0511500000000111e-05
-0.16,1.281600000000013e-05,1.4953250000000144e-05,1.0390000000000312e-05
-0.14,1.2441499999999925e-05,1.5150750000000272e-05,1.007925000000038e-05
-0.12,1.2185749999999666e-05,1.5231750000000138e-05,9.909250000000088e-06
-0.1,1.204350000000038e-05,1.496500000000003e-05,9.644250000000361e-06
-0.08,1.1419999999999833e-05,1.4941750000000125e-05,9.362499999999909e-06
-0.06,1.0692499999999817e-05,1.5021000000000478e-05,8.980000000000446e-06
-0.04,1.0211750000000026e-05,1.4929999999999805e-05,8.40075000000046e-06
-0.02,9.545749999999732e-06,1.47357499999997e-05,7.91649999999991e-06
0.0,8.774000000000021e-06,1.4600000000000463e-05,7.502500000000113e-06
0.02,8.015750000000144e-06,1.436750000000011e-05,7.077500000000035e-06
0.04,7.304999999999985e-06,1.4267499999999836e-05,6.612499999999327e-06
