V,IDS 150,IDS 151,IDS 152
-0.6,1.39505e-05,2.07802e-05,1.313597e-05
-0.58,1.32944e-05,1.94674e-05,1.232203e-05
-0.56,1.29048e-05,1.87872e-05,1.19401e-05
-0.54,1.255597e-05,1.819277e-05,1.16168e-05
-0.52,1.22275e-05,1.764817e-05,1.132497e-05
-0.5,1.191193e-05,1.713763e-05,1.105143e-05
-0.48,1.160557e-05,1.665667e-05,1.07917e-05
-0.46,1.130803e-05,1.619903e-05,1.054463e-05
-0.44,1.101833e-05,1.572357e-05,1.030747e-05
-0.42,1.073917e-05,1.529707e-05,1.00794e-05
-0.4,1.046653e-05,1.488757e-05,9.862613e-06
-0.38,1.020383e-05,1.44912e-05,9.652563e-06
-0.36,9.95088e-06,1.411023e-05,9.45033e-06
-0.34,9.705733e-06,1.3742e-05,9.255037e-06
-0.32,9.468427e-06,1.338587e-05,9.06755e-06
-0.3,9.24128e-06,1.304117e-05,8.888333e-06
-0.28,9.022803e-06,1.270567e-05,8.715013e-06
-0.26,8.81424e-06,1.238033e-05,8.549417e-06
-0.24,8.614167e-06,1.206397e-05,8.391143e-06
-0.22,8.42324e-06,1.175787e-05,8.24073e-06
-0.2,8.243083e-06,1.14596e-05,8.097403e-06
-0.18,8.073097e-06,1.117087e-05,7.962247e-06
-0.16,7.91267e-06,1.089047e-05,7.835777e-06
-0.14,7.764283e-06,1.06189e-05,7.71733e-06
-0.12,7.625913e-06,1.03565e-05,7.607847e-06
-0.1,7.499963e-06,1.01035e-05,7.506483e-06
-0.08,7.387057e-06,9.863107e-06,7.41361e-06
-0.06,7.286793e-06,9.63441e-06,7.333033e-06
-0.04,7.200157e-06,9.416993e-06,7.263017e-06
-0.02,7.12634e-06,9.211173e-06,7.20265e-06
0.0,7.06529e-06,9.017143e-06,7.151407e-06
0.02,7.016953e-06,8.835433e-06,7.111137e-06
0.04,6.979203e-06,8.66736e-06,7.078263e-06
0.06,6.953797e-06,8.510627e-06,7.055137e-06
0.08,6.938853e-06,8.36716e-06,7.038653e-06
0.1,6.93386e-06,8.235e-06,7.02959e-06
0.12,6.937637e-06,8.107453e-06,7.027023e-06
0.14,6.94848e-06,7.992857e-06,7.028513e-06
0.16,6.954593e-06,7.902287e-06,7.022263e-06
0.18,6.978887e-06,7.81984e-06,7.035e-06
0.2,7.009583e-06,7.748623e-06,7.05023e-06
0.22,7.04502e-06,7.68484e-06,7.067197e-06
0.24,7.083507e-06,7.63198e-06,7.086237e-06
0.26,7.126107e-06,7.58781e-06,7.106943e-06
0.28,7.17214e-06,7.554007e-06,7.13113e-06
0.3,7.222397e-06,7.526367e-06,7.156007e-06
0.32,7.276447e-06,7.50731e-06,7.184233e-06
0.34,7.332233e-06,7.495943e-06,7.213193e-06
0.36,7.392647e-06,7.491583e-06,7.244793e-06
0.38,7.45732e-06,7.493427e-06,7.278383e-06
0.4,7.526863e-06,7.500687e-06,7.314237e-06
0.42,7.59955e-06,7.514117e-06,7.352197e-06
0.44,7.67667e-06,7.53442e-06,7.39367e-06
0.46,7.758807e-06,7.559837e-06,7.436493e-06
0.48,7.845283e-06,7.59112e-06,7.483497e-06
0.5,7.93588e-06,7.628643e-06,7.53141e-06
0.52,8.033173e-06,7.672457e-06,7.58479e-06
0.54,8.13359e-06,7.720657e-06,7.638517e-06
0.56,8.238763e-06,7.776e-06,7.696707e-06
0.58,8.347623e-06,7.83699e-06,7.758903e-06
0.6,8.458873e-06,7.904613e-06,7.825023e-06
-0.6,1.419373e-05,1.835317e-05,1.36753e-05
-0.58,1.32083e-05,1.731327e-05,1.252483e-05
-0.56,1.287673e-05,1.689353e-05,1.213263e-05
-0.54,1.25624e-05,1.64762e-05,1.180293e-05
-0.52,1.22558e-05,1.60625e-05,1.150367e-05
-0.5,1.19554e-05,1.56551e-05,1.122323e-05
-0.48,1.165913e-05,1.525563e-05,1.095777e-05
-0.46,1.136937e-05,1.486503e-05,1.07051e-05
-0.44,1.108547e-05,1.44843e-05,1.046263e-05
-0.42,1.081e-05,1.411407e-05,1.023013e-05
-0.4,1.054367e-05,1.37546e-05,1.00051e-05
-0.38,1.028387e-05,1.340483e-05,9.790373e-06
-0.36,1.003493e-05,1.306527e-05,9.583277e-06
-0.34,9.794527e-06,1.272967e-05,9.385763e-06
-0.32,9.560003e-06,1.240957e-05,9.1926e-06
-0.3,9.333607e-06,1.210087e-05,9.008853e-06
-0.28,9.1206e-06,1.180103e-05,8.836697e-06
-0.26,8.916253e-06,1.151117e-05,8.67045e-06
-0.24,8.720793e-06,1.123163e-05,8.51259e-06
-0.22,8.53345e-06,1.095987e-05,8.360933e-06
-0.2,8.35748e-06,1.06946e-05,8.216803e-06
-0.18,8.190497e-06,1.044293e-05,8.080453e-06
-0.16,8.03346e-06,1.019923e-05,7.950743e-06
-0.14,7.88659e-06,9.9626e-06,7.82919e-06
-0.12,7.749817e-06,9.738403e-06,7.715077e-06
-0.1,7.62395e-06,9.522933e-06,7.608363e-06
-0.08,7.51021e-06,9.317723e-06,7.51045e-06
