V,IGS 150,IGS 151,IGS 152
-0.6,-6.206237e-05,-0.000180616,-6.541567e-05
-0.58,-2.9022700000000003e-05,-8.857847e-05,-3.01846e-05
-0.56,-1.91764e-05,-5.7876899999999995e-05,-1.987973e-05
-0.54,-1.3898569999999999e-05,-4.10489e-05,-1.4378230000000001e-05
-0.52,-1.059093e-05,-3.0414229999999996e-05,-1.101097e-05
-0.5,-8.30809e-06,-2.307293e-05,-8.658566999999998e-06
-0.48,-6.881949999999999e-06,-1.789173e-05,-6.90818e-06
-0.46,-5.387863e-06,-1.401027e-05,-5.666413e-06
-0.44,-4.30862e-06,-1.11099e-05,-4.5887630000000005e-06
-0.42,-3.45826e-06,-8.843343e-06,-3.708207e-06
-0.4,-2.729893e-06,-7.0242070000000004e-06,-3.00129e-06
-0.38,-2.012253e-06,-5.538466999999999e-06,-2.2641799999999997e-06
-0.36,-1.379253e-06,-4.394453e-06,-1.549322e-06
-0.34,-8.14598e-07,-3.374817e-06,-1.0395060000000001e-06
-0.32,-3.29415e-07,-2.396903e-06,-3.639855e-07
-0.3,-5.563033e-09,-1.5044209999999999e-06,2.741837e-08
-0.28,2.582866e-07,-7.017457e-07,2.586841e-07
-0.26,4.7405569999999996e-07,-1.478197e-07,5.380312999999999e-07
-0.24,6.910167e-07,2.9881790000000003e-07,8.904943000000001e-07
-0.22,9.560583e-07,7.144593000000001e-07,1.227856e-06
-0.2,1.0355309999999999e-06,1.140037e-06,1.5811130000000001e-06
-0.18,1.40667e-06,1.611313e-06,1.86165e-06
-0.16,1.64032e-06,1.997153e-06,2.14855e-06
-0.14,1.951057e-06,2.4433929999999998e-06,2.4433900000000003e-06
-0.12,2.235573e-06,2.79824e-06,2.763667e-06
-0.1,2.4644529999999996e-06,3.20951e-06,3.123677e-06
-0.08,2.725917e-06,3.567933e-06,3.422497e-06
-0.06,3.005663e-06,3.9092670000000006e-06,3.82781e-06
-0.04,3.24289e-06,4.211663e-06,4.06742e-06
-0.02,3.525417e-06,4.56532e-06,4.400013e-06
