V,IGS 150,IGS 151,IGS 152
-0.6,-0.000131794,-0.000144776,-0.0001456877
-0.58,-7.801967e-05,-9.318113e-05,-8.801660000000001e-05
-0.56,-5.3726e-05,-6.890257e-05,-6.15565e-05
-0.54,-3.867863e-05,-5.337317e-05,-4.424017e-05
-0.52,-2.8419499999999998e-05,-4.186113e-05,-3.274043e-05
-0.5,-2.0963770000000002e-05,-3.2971329999999996e-05,-2.43767e-05
-0.48,-1.540303e-05,-2.6054369999999997e-05,-1.80626e-05
-0.46,-1.10634e-05,-2.0447530000000002e-05,-1.31571e-05
-0.44,-7.63734e-06,-1.570423e-05,-9.21845e-06
-0.42,-4.872483e-06,-1.18931e-05,-6.163516999999999e-06
-0.4,-2.563793e-06,-8.57512e-06,-3.58184e-06
-0.38,-2.308683e-07,-5.8126469999999994e-06,-1.118182e-06
-0.36,1.117788e-06,-3.4046170000000002e-06,4.7922e-07
-0.34,2.51333e-06,-1.008511e-06,1.925627e-06
-0.32,3.7435699999999996e-06,5.245202e-07,3.245673e-06
-0.3,4.8331430000000005e-06,1.976887e-06,4.44174e-06
-0.28,5.805893e-06,3.377993e-06,5.57383e-06
-0.26,6.836653e-06,4.642807000000001e-06,6.64234e-06
-0.24,7.628597e-06,5.789997e-06,7.603567000000001e-06
-0.22,8.54055e-06,6.8736099999999996e-06,8.4881e-06
-0.2,9.283220000000001e-06,7.849137e-06,9.266133e-06
-0.18,9.75647e-06,8.857247e-06,1.008789e-05
-0.16,1.0262340000000001e-05,9.77674e-06,1.085597e-05
-0.14,1.0663259999999999e-05,1.0522230000000001e-05,1.154183e-05
-0.12,1.11107e-05,1.120963e-05,1.2189129999999999e-05
-0.1,1.1489e-05,1.182637e-05,1.274387e-05
-0.08,1.185337e-05,1.24637e-05,1.32199e-05
-0.06,1.215657e-05,1.295647e-05,1.3729729999999999e-05
-0.04,1.24057e-05,1.35088e-05,1.4145000000000001e-05
-0.02,1.272003e-05,1.397097e-05,1.45634e-05
0.0,1.298387e-05,1.435757e-05,1.50029e-05
0.02,1.32036e-05,1.46997e-05,1.536407e-05
0.04,1.34083e-05,1.5024370000000001e-05,1.57976e-05
0.06,1.36304e-05,1.538117e-05,1.61934e-05
0.08,1.390377e-05,1.574477e-05,1.6586e-05
0.1,1.419067e-05,1.6102369999999998e-05,1.704573e-05
0.12,1.454673e-05,1.641193e-05,1.7537700000000003e-05
0.14,1.489163e-05,1.6764e-05,1.805267e-05
0.16,1.4018230000000001e-05,1.5620369999999998e-05,1.6867330000000002e-05
0.18,1.480503e-05,1.650413e-05,1.808207e-05
0.2,1.557707e-05,1.7270670000000002e-05,1.9124369999999997e-05
0.22,1.630627e-05,1.7853199999999997e-05,2.00216e-05
0.24,1.6945999999999997e-05,1.8532700000000003e-05,2.076347e-05
0.26,1.7488e-05,1.90822e-05,2.168457e-05
0.28,1.8093600000000002e-05,1.968263e-05,2.25075e-05
0.3,1.87107e-05,2.0240530000000003e-05,2.34155e-05
0.32,1.9317869999999998e-05,2.08632e-05,2.4250370000000002e-05
0.34,1.99926e-05,2.149187e-05,2.510033e-05
0.36,2.0687570000000003e-05,2.21598e-05,2.60115e-05
0.38,2.14418e-05,2.287547e-05,2.693337e-05
0.4,2.2176069999999997e-05,2.35514e-05,2.7905300000000002e-05
0.42,2.2890570000000002e-05,2.429563e-05,2.886017e-05
0.44,2.3740130000000002e-05,2.501803e-05,2.993507e-05
0.46,2.45301e-05,2.581833e-05,3.097533e-05
0.48,2.5393999999999998e-05,2.659043e-05,3.20526e-05
0.5,2.62753e-05,2.7378400000000002e-05,3.31883e-05
0.52,2.71551e-05,2.815723e-05,3.447217e-05
0.54,2.80404e-05,2.90426e-05,3.5570070000000005e-05
0.56,2.8939229999999998e-05,2.990963e-05,3.67411e-05
0.58,2.9923500000000002e-05,3.07115e-05,3.801107e-05
0.6,3.089823e-05,3.16147e-05,3.929177e-05
-0.6,-0.0002932657,-0.00029950429999999996,-0.0003160077
-0.58,-0.0001621433,-0.0001684903,-0.000176632
-0.56,-0.0001032808,-0.0001114023,-0.000116723
-0.54,-7.09347e-05,-7.938702999999999e-05,-8.27376e-05
-0.52,-5.093697e-05,-5.88079e-05,-6.0764530000000006e-05
-0.5,-3.7452370000000005e-05,-4.450083e-05,-4.5466030000000004e-05
-0.48,-2.7834200000000002e-05,-3.40871e-05,-3.4227369999999995e-05
-0.46,-2.072133e-05,-2.62332e-05,-2.5879170000000002e-05
-0.44,-1.531007e-05,-2.0080400000000002e-05,-1.9418e-05
-0.42,-1.113573e-05,-1.5218230000000002e-05,-1.4354400000000001e-05
-0.4,-7.839203e-06,-1.1304599999999998e-05,-1.026549e-05
-0.38,-5.625883e-06,-8.089143e-06,-7.02262e-06
-0.36,-3.127257e-06,-5.424817e-06,-4.45485e-06
-0.34,-9.159233e-07,-3.23137e-06,-1.970527e-06
-0.32,4.529939e-07,-9.27052e-07,-5.324677e-08
-0.3,4.45843e-07,-9.11158e-07,3.480912e-07
-0.28,2.023377e-06,1.062154e-06,1.6979369999999998e-06
-0.26,3.4006430000000002e-06,2.551077e-06,3.27746e-06
-0.24,4.49856e-06,3.7495300000000003e-06,4.539493e-06
-0.22,5.450647e-06,4.889567e-06,5.55118e-06
