V,gm 150,gm 151,gm 152
-0.6,2.0351499999999986e-05,5.61585e-05,2.7849999999999888e-05
-0.58,2.0533249999999965e-05,4.5777499999999946e-05,2.393149999999994e-05
-0.56,2.02750000000001e-05,3.380575000000018e-05,1.907250000000003e-05
-0.54,1.9618499999999955e-05,3.1296749999999924e-05,1.7686749999999978e-05
-0.52,1.9286749999999962e-05,2.9656750000000014e-05,1.6827500000000028e-05
-0.5,1.89775e-05,2.8386749999999967e-05,1.6123250000000026e-05
-0.48,1.864575000000006e-05,2.7297499999999974e-05,1.5648249999999973e-05
-0.46,1.8373250000000053e-05,2.6326499999999972e-05,1.523424999999996e-05
-0.44,1.800675000000003e-05,2.554324999999992e-05,1.476750000000001e-05
-0.42,1.7584249999999936e-05,2.4836750000000016e-05,1.435824999999999e-05
-0.4,1.712075000000001e-05,2.4264999999999985e-05,1.3927500000000012e-05
-0.38,1.6632499999999994e-05,2.3725000000000048e-05,1.3489250000000023e-05
-0.36,1.6223500000000005e-05,2.3112500000000108e-05,1.3151749999999968e-05
-0.34,1.5720749999999976e-05,2.2600000000000007e-05,1.281425000000002e-05
-0.32,1.5217499999999994e-05,2.212925000000005e-05,1.2321500000000041e-05
-0.3,1.4741750000000012e-05,2.1649249999999972e-05,1.1819999999999951e-05
-0.28,1.421574999999997e-05,2.1199250000000097e-05,1.1463499999999976e-05
-0.26,1.3676499999999963e-05,2.0769999999999925e-05,1.1064000000000028e-05
-0.24,1.3141749999999973e-05,2.0299999999999897e-05,1.0615000000000006e-05
-0.22,1.2624250000000065e-05,1.9873250000000035e-05,1.015349999999995e-05
-0.2,1.200575000000003e-05,1.942575000000009e-05,9.697500000000034e-06
-0.18,1.1376749999999992e-05,1.887500000000001e-05,9.22824999999999e-06
-0.16,1.0734250000000013e-05,1.839249999999995e-05,8.69e-06
-0.14,9.971500000000011e-06,1.7880749999999996e-05,8.170749999999983e-06
-0.12,9.183249999999933e-06,1.720675000000001e-05,7.599999999999914e-06
-0.1,8.519999999999925e-06,1.6555000000000074e-05,6.9424999999999695e-06
-0.08,7.69999999999997e-06,1.601399999999996e-05,6.323250000000004e-06
-0.06,6.731000000000055e-06,1.535600000000006e-05,5.685000000000011e-06
-0.04,5.88675000000007e-06,1.4567500000000006e-05,5.003250000000037e-06
-0.02,4.983249999999993e-06,1.3848999999999969e-05,4.3334999999999815e-06
0.0,4.089999999999942e-06,1.3134250000000017e-05,3.6209999999999845e-06
0.02,3.2707500000000262e-06,1.2384249999999972e-05,2.938249999999995e-06
0.04,2.4739999999999767e-06,1.1578249999999967e-05,2.3832499999999843e-06
0.06,1.7224999999999077e-06,1.0762499999999997e-05,1.7967499999999113e-06
0.08,1.0142500000000047e-06,1.0026000000000002e-05,1.21924999999998e-06
0.1,3.99250000000025e-07,9.198250000000006e-06,7.650000000000105e-07
0.12,1.0249999999998758e-07,8.374000000000066e-06,3.815000000000437e-07
0.14,4.1925000000001466e-07,7.93674999999993e-06,2.2324999999996436e-07
0.16,6.54999999999959e-07,7.567499999999998e-06,1.8674999999998597e-07
0.18,1.297499999999938e-06,6.410750000000027e-06,3.267499999999677e-07
0.2,1.938249999999971e-06,5.240999999999959e-06,8.532500000000176e-07
0.22,2.255750000000037e-06,4.572500000000004e-06,1.057500000000008e-06
0.24,2.5124999999999865e-06,3.946500000000014e-06,1.2335000000000145e-06
0.26,2.7275000000000107e-06,3.3942500000000192e-06,1.282499999999973e-06
0.28,2.97924999999999e-06,2.818500000000034e-06,1.4149999999999992e-06
0.3,3.235749999999963e-06,2.3024999999999326e-06,1.6040000000000477e-06
0.32,3.4907499999999665e-06,1.7857500000000091e-06,1.7532500000000395e-06
0.34,3.74675000000004e-06,1.2525000000000426e-06,1.9199999999999816e-06
0.36,4.022500000000018e-06,8.33250000000028e-07,2.064999999999988e-06
0.38,4.271750000000012e-06,4.042499999999953e-07,2.2399999999999786e-06
0.4,4.559250000000039e-06,5.750000000003799e-08,2.387500000000024e-06
0.42,4.855000000000007e-06,4.6850000000000407e-07,2.511750000000056e-06
0.44,5.167499999999994e-06,8.899999999999728e-07,2.679250000000037e-06
0.46,5.481499999999951e-06,1.2715000000000165e-06,2.8542499999999736e-06
0.48,5.765000000000024e-06,1.671499999999972e-06,3.0574999999999483e-06
0.5,6.071750000000002e-06,2.111749999999992e-06,3.2915000000000006e-06
0.52,6.35249999999995e-06,2.5135000000000023e-06,3.500000000000031e-06
0.54,6.625749999999997e-06,2.910749999999996e-06,3.626000000000009e-06
0.56,6.835000000000012e-06,3.33250000000005e-06,3.8140000000000417e-06
0.58,6.989249999999974e-06,3.7499999999999556e-06,4.068250000000006e-06
0.6,7.288899717514042e-06,4.1880824858756776e-06,4.35048827683612e-06
-0.6,2.73534731638418e-05,2.5026832768361472e-05,3.468561341807882e-05
-0.58,2.0805749999999973e-05,2.140924999999988e-05,2.6017499999999932e-05
-0.56,1.563000000000004e-05,1.9581750000000216e-05,1.7628250000000087e-05
-0.54,1.701849999999989e-05,2.1757499999999915e-05,1.7157499999999966e-05
-0.52,1.754250000000001e-05,2.2668249999999862e-05,1.665499999999997e-05
-0.5,1.773250000000002e-05,2.2962500000000023e-05,1.622249999999999e-05
-0.48,1.7782499999999886e-05,2.2932499999999984e-05,1.5861750000000028e-05
-0.46,1.7754999999999995e-05,2.2665749999999985e-05,1.5519999999999933e-05
-0.44,1.755075000000006e-05,2.2419999999999884e-05,1.5099999999999988e-05
-0.42,1.7224000000000037e-05,2.2187500000000072e-05,1.4639250000000078e-05
-0.4,1.685174999999995e-05,2.1854250000000056e-05,1.4223250000000034e-05
-0.38,1.6415999999999946e-05,2.1464249999999987e-05,1.3837500000000004e-05
-0.36,1.5938249999999986e-05,2.1002500000000008e-05,1.341824999999999e-05
-0.34,1.5478999999999992e-05,2.0584999999999885e-05,1.2975750000000015e-05
-0.32,1.5286750000000028e-05,2.036750000000004e-05,1.280999999999998e-05
-0.3,1.4680000000000042e-05,1.9809250000000058e-05,1.2275999999999975e-05
-0.28,1.3896749999999989e-05,1.908325000000001e-05,1.1516750000000028e-05
-0.26,1.3449999999999975e-05,1.8648999999999977e-05,1.1167499999999923e-05
-0.24,1.2916499999999923e-05,1.8149249999999887e-05,1.0770749999999937e-05
-0.22,1.2337500000000022e-05,1.7720999999999948e-05,1.0321499999999993e-05
-0.2,1.1768500000000008e-05,1.7234250000000063e-05,9.85675000000002e-06
-0.18,1.1199249999999908e-05,1.8830000000000062e-05,9.422499999999932e-06
-0.16,1.0548999999999943e-05,1.7955749999999985e-05,8.954250000000013e-06
-0.14,9.893250000000053e-06,1.5025e-05,8.421750000000032e-06
-0.12,9.209999999999947e-06,1.4614999999999995e-05,7.958249999999944e-06
-0.1,8.50925e-06,1.4128999999999986e-05,7.476750000000006e-06
-0.08,7.853500000000002e-06,1.3618249999999995e-05,6.93925e-06
-0.06,7.1025000000001035e-06,1.302250000000002e-05,6.405750000000002e-06
-0.04,6.318250000000034e-06,1.240750000000004e-05,5.843250000000036e-06
-0.02,5.572499999999974e-06,1.1781750000000027e-05,5.3157500000000244e-06
0.0,4.797499999999969e-06,1.1120000000000043e-05,4.77924999999998e-06
0.02,4.052500000000002e-06,1.046074999999999e-05,4.212499999999974e-06
0.04,3.3367500000000354e-06,9.805999999999899e-06,3.6899999999999867e-06
0.06,2.649999999999929e-06,9.13849999999996e-06,3.180999999999887e-06
0.08,1.9932499999999694e-06,8.440750000000006e-06,2.6389999999999725e-06
0.1,1.3799999999999902e-06,7.786500000000031e-06,2.1482499999999705e-06
0.12,7.917500000000251e-07,7.08250000000006e-06,1.7110000000000519e-06
0.14,2.549999999999493e-07,6.411749999999988e-06,1.2592499999999592e-06
0.16,2.375000000000532e-07,5.7742499999999795e-06,8.61500000000012e-07
0.18,6.67499999999939e-07,5.0650000000000066e-06,4.949999999999876e-07
0.2,1.0217500000000144e-06,4.379999999999955e-06,1.1749999999995271e-07
0.22,1.4082500000000284e-06,3.7642499999999903e-06,2.199999999999403e-07
0.24,1.8007499999999742e-06,3.173250000000063e-06,4.707499999999582e-07
0.26,2.153500000000026e-06,2.6539999999999377e-06,7.942500000000102e-07
0.28,2.5592499999999908e-06,2.139999999999976e-06,1.124250000000002e-06
0.3,2.8990000000000005e-06,1.571000000000016e-06,1.3842499999999758e-06
0.32,3.1867500000000047e-06,1.0607500000000322e-06,1.6864999999999914e-06
0.34,3.5260000000000066e-06,5.939999999999743e-07,1.962499999999946e-06
0.36,3.858250000000007e-06,1.3749999999994236e-07,2.2700000000000172e-06
0.38,4.215000000000013e-06,1.3150000000001051e-07,2.55250000000002e-06
0.4,4.6024999999999885e-06,3.107499999999868e-07,2.706749999999982e-06
0.42,4.878250000000021e-06,1.019249999999975e-06,2.9557499999999996e-06
0.44,5.049999999999987e-06,1.8182499999999787e-06,3.157500000000059e-06
0.46,5.597499999999988e-06,2.2299999999999837e-06,3.6242500000000085e-06
0.48,6.162500000000048e-06,2.574999999999995e-06,4.160750000000053e-06
0.5,6.4775000000000206e-06,2.9307499999999855e-06,4.355750000000034e-06
0.52,6.8032499999999725e-06,3.3009999999999875e-06,4.611000000000014e-06
0.54,7.062499999999962e-06,3.6775000000000067e-06,4.76249999999996e-06
0.56,7.30350000000007e-06,4.065750000000021e-06,4.874000000000035e-06
0.58,7.428249999999947e-06,4.416749999999964e-06,5.0207499999999875e-06
0.6,7.66867994350275e-06,4.813595621468982e-06,5.242939830508398e-06
-0.6,2.64072522598868e-05,2.290335353107324e-05,3.128587372881351e-05
-0.58,1.9674250000000046e-05,1.9087499999999942e-05,2.33609999999999e-05
-0.56,1.496000000000006e-05,1.7210000000000142e-05,1.602600000000004e-05
-0.54,1.697824999999999e-05,1.9701749999999937e-05,1.6069999999999973e-05
-0.52,1.7476749999999978e-05,2.079600000000001e-05,1.591750000000001e-05
-0.5,1.7707499999999952e-05,2.128075000000008e-05,1.5715750000000006e-05
-0.48,1.7748250000000024e-05,2.148324999999996e-05,1.5408249999999935e-05
-0.46,1.7656750000000047e-05,2.1407500000000042e-05,1.5095750000000056e-05
-0.44,1.7454999999999988e-05,2.1200749999999904e-05,1.475325000000003e-05
-0.42,1.716074999999999e-05,2.1016750000000042e-05,1.438749999999999e-05
-0.4,1.682350000000002e-05,2.0791750000000132e-05,1.4056750000000014e-05
-0.38,1.639749999999998e-05,2.0385000000000043e-05,1.3702499999999993e-05
-0.36,1.5928999999999976e-05,1.995075000000001e-05,1.3251750000000024e-05
-0.34,1.5481750000000008e-05,1.9506749999999957e-05,1.2799999999999986e-05
-0.32,1.4964249999999991e-05,1.8964999999999965e-05,1.2377500000000001e-05
-0.3,1.4450000000000053e-05,1.8492499999999952e-05,1.1928500000000033e-05
-0.28,1.399750000000003e-05,1.8055000000000002e-05,1.1489000000000052e-05
-0.26,1.3474999999999935e-05,1.7589000000000038e-05,1.1090749999999989e-05
-0.24,1.2923250000000002e-05,1.705350000000001e-05,1.0656000000000001e-05
-0.22,1.2330750000000051e-05,1.6534249999999937e-05,1.0175749999999947e-05
-0.2,1.171424999999994e-05,1.6065000000000003e-05,9.745750000000062e-06
-0.18,1.1151750000000028e-05,1.5511749999999993e-05,9.294249999999946e-06
-0.16,1.0584250000000037e-05,1.4958250000000005e-05,8.808250000000046e-06
-0.14,9.948249999999943e-06,1.4462500000000033e-05,8.354250000000053e-06
-0.12,9.25574999999999e-06,1.3895749999999973e-05,7.841749999999952e-06
-0.1,8.544250000000009e-06,1.3449000000000067e-05,7.3132499999999795e-06
-0.08,7.866750000000021e-06,1.3305000000000023e-05,6.815750000000007e-06
-0.06,7.26500000000006e-06,1.2396750000000006e-05,6.424250000000022e-06
-0.04,6.900750000000044e-06,1.1275000000000044e-05,6.233500000000028e-06
-0.02,5.964250000000044e-06,1.0747499999999978e-05,5.497499999999986e-06
0.0,4.716750000000026e-06,1.0164999999999968e-05,4.584999999999984e-06
0.02,4.112500000000025e-06,9.514250000000049e-06,4.115749999999995e-06
0.04,3.5089999999999557e-06,8.802499999999982e-06,3.6090000000000124e-06
0.06,2.7689999999999594e-06,8.162499999999934e-06,3.1132499999999316e-06
0.08,2.193499999999951e-06,7.5167500000000395e-06,2.6435000000000434e-06
0.1,1.6134999999999804e-06,6.833999999999996e-06,2.2209999999999504e-06
0.12,1.0065000000000724e-06,6.1857499999999534e-06,1.8139999999999931e-06
0.14,5.239999999999564e-07,5.509249999999981e-06,1.3789999999999744e-06
0.16,6.499999999999345e-08,4.855000000000061e-06,9.95000000000054e-07
0.18,4.0149999999997913e-07,4.250000000000076e-06,6.192500000000195e-07
0.2,8.090000000000527e-07,3.6517499999999536e-06,2.467500000000091e-07
0.22,1.1850000000000098e-06,3.093249999999996e-06,1.1674999999996801e-07
