V,IDS 150,IDS 151,IDS 152
-0.6,1.98232e-05,2.605137e-05,1.853177e-05
-0.58,2.02348e-05,2.598693e-05,1.86157e-05
-0.56,2.0087e-05,2.563603e-05,1.844727e-05
-0.54,1.98337e-05,2.523487e-05,1.821877e-05
-0.52,1.952713e-05,2.480667e-05,1.795583e-05
-0.5,1.91843e-05,2.43655e-05,1.767383e-05
-0.48,1.882767e-05,2.39146e-05,1.73805e-05
-0.46,1.846207e-05,2.345977e-05,1.708337e-05
-0.44,1.808847e-05,2.300443e-05,1.67832e-05
-0.42,1.771503e-05,2.255073e-05,1.648247e-05
-0.4,1.734157e-05,2.209687e-05,1.618367e-05
-0.38,1.696973e-05,2.164633e-05,1.588873e-05
-0.36,1.660217e-05,2.120093e-05,1.559873e-05
-0.34,1.62419e-05,2.075903e-05,1.531373e-05
-0.32,1.58881e-05,2.032267e-05,1.503493e-05
-0.3,1.554283e-05,1.989297e-05,1.476493e-05
-0.28,1.520677e-05,1.946863e-05,1.450297e-05
-0.26,1.488103e-05,1.905237e-05,1.424867e-05
-0.24,1.456353e-05,1.86429e-05,1.40012e-05
-0.22,1.426013e-05,1.823947e-05,1.376313e-05
-0.2,1.396753e-05,1.78436e-05,1.353567e-05
-0.18,1.36889e-05,1.745457e-05,1.33184e-05
-0.16,1.34238e-05,1.707557e-05,1.31122e-05
-0.14,1.317233e-05,1.670603e-05,1.291777e-05
-0.12,1.293853e-05,1.634307e-05,1.273643e-05
-0.1,1.271997e-05,1.599267e-05,1.256773e-05
-0.08,1.25203e-05,1.56514e-05,1.241287e-05
-0.06,1.234087e-05,1.532067e-05,1.227247e-05
-0.04,1.21784e-05,1.500443e-05,1.214697e-05
-0.02,1.203683e-05,1.47014e-05,1.203487e-05
0.0,1.191697e-05,1.441097e-05,1.194143e-05
0.02,1.181903e-05,1.413933e-05,1.18684e-05
0.04,1.174253e-05,1.388283e-05,1.180943e-05
0.06,1.16866e-05,1.364223e-05,1.176613e-05
0.08,1.165227e-05,1.342e-05,1.174023e-05
0.1,1.163673e-05,1.321603e-05,1.172967e-05
0.12,1.163817e-05,1.303067e-05,1.173167e-05
0.14,1.165687e-05,1.2864e-05,1.174707e-05
0.16,1.16878e-05,1.27087e-05,1.177043e-05
0.18,1.173273e-05,1.257213e-05,1.18043e-05
0.2,1.179517e-05,1.2467e-05,1.185103e-05
0.22,1.1866e-05,1.23788e-05,1.19063e-05
0.24,1.194503e-05,1.231073e-05,1.196823e-05
0.26,1.203247e-05,1.225517e-05,1.203473e-05
0.28,1.21266e-05,1.22181e-05,1.210413e-05
0.3,1.222447e-05,1.219407e-05,1.217893e-05
0.32,1.23308e-05,1.21866e-05,1.225843e-05
0.34,1.24386e-05,1.219143e-05,1.233803e-05
0.36,1.25532e-05,1.22104e-05,1.242033e-05
0.38,1.267073e-05,1.223993e-05,1.25045e-05
0.4,1.279233e-05,1.228017e-05,1.259007e-05
0.42,1.291737e-05,1.233103e-05,1.267773e-05
