V,gm 150,gm 151,gm 152
0.5,2.940749999999926e-06,2.2767499999998796e-06,6.017500000002861e-07
0.52,3.2042499999995755e-06,1.9724999999995614e-06,9.524999999995475e-07
0.54,3.4582499999998885e-06,1.5782499999997777e-06,1.299250000000047e-06
0.56,3.810750000000397e-06,9.992500000000938e-07,1.5500000000003358e-06
0.58,3.983499999999675e-06,5.517500000001493e-07,1.6040000000001019e-06
0.6,4.127908615819707e-06,2.0655268361583747e-07,1.6451238700563075e-06
-0.6,4.4793671327683984e-05,5.7613616807910065e-05,4.205512387005575e-05
-0.58,2.7192500000000272e-05,3.538325000000068e-05,2.6417500000000538e-05
-0.56,6.036749999999234e-06,9.167499999999766e-06,7.569250000000107e-06
-0.54,3.867499999998282e-07,1.6924999999994896e-06,1.5874999999996794e-06
-0.52,3.376749999999852e-06,2.1175000000000013e-06,1.5567500000002524e-06
-0.5,5.385750000000151e-06,4.525000000000015e-06,3.6132499999998353e-06
-0.48,6.798250000000002e-06,6.217499999999938e-06,5.111500000000088e-06
-0.46,7.704999999999778e-06,7.332499999999822e-06,6.054249999999997e-06
-0.44,8.410999999999835e-06,8.132499999999841e-06,6.699249999999636e-06
-0.42,8.777500000000348e-06,8.835000000000006e-06,7.248249999999932e-06
-0.4,9.183999999999755e-06,9.39000000000018e-06,7.673250000000444e-06
-0.38,9.674999999999788e-06,9.725000000000358e-06,7.878499999999962e-06
-0.36,1.0039250000000183e-05,1.0136750000000038e-05,8.062499999999823e-06
-0.34,1.018174999999977e-05,1.0498250000000146e-05,8.443999999999813e-06
-0.32,1.0324250000000226e-05,1.0557500000000185e-05,8.68500000000003e-06
-0.3,1.0435000000000479e-05,1.065500000000004e-05,8.681750000000439e-06
-0.28,1.0461499999999974e-05,1.0823249999999951e-05,8.586749999999702e-06
-0.26,1.042074999999974e-05,1.0993499999999677e-05,8.701749999999887e-06
-0.24,1.0398499999999741e-05,1.102575000000005e-05,8.935749999999885e-06
-0.22,1.0281750000000044e-05,1.1109000000000032e-05,9.105000000000137e-06
