V,gm 150,gm 151,gm 152
-0.6,3.6701499999999906e-05,1.077999999999991e-05,3.091499999999966e-05
-0.58,1.84882500000004e-05,1.8382499999999684e-06,1.60824999999999e-05
-0.56,2.3499999999999216e-06,8.223250000000213e-06,1.0567500000006197e-06
-0.54,6.346500000000126e-06,1.0042499999999774e-05,4.800750000000156e-06
-0.52,8.485749999999955e-06,1.0975999999999781e-05,6.753249999999836e-06
-0.5,9.659249999999838e-06,1.1591500000000202e-05,7.699999999999808e-06
-0.48,1.0464250000000262e-05,1.2096500000000239e-05,8.445000000000154e-06
-0.46,1.1163249999999666e-05,1.237999999999977e-05,8.893500000000006e-06
-0.44,1.1593249999999715e-05,1.275250000000016e-05,9.15750000000026e-06
-0.42,1.1718500000000576e-05,1.3006749999999474e-05,9.413250000000085e-06
-0.4,1.1878249999999757e-05,1.3231749999999872e-05,9.735749999999904e-06
-0.38,1.1878999999999796e-05,1.325575000000025e-05,9.726749999999871e-06
-0.36,1.1894250000000009e-05,1.3215000000000015e-05,9.633500000000381e-06
-0.34,1.1922500000000318e-05,1.3594250000000321e-05,9.770749999999696e-06
-0.32,1.1875750000000206e-05,1.3621749999999724e-05,9.700750000000112e-06
-0.3,1.1889250000000039e-05,1.344324999999957e-05,9.802499999999898e-06
-0.28,1.1759249999999943e-05,1.3684999999999826e-05,9.669999999999818e-06
-0.26,1.1665749999999718e-05,1.375674999999979e-05,9.327500000000117e-06
-0.24,1.1554999999999899e-05,1.3635749999999294e-05,9.385000000000209e-06
-0.22,1.1263500000000242e-05,1.3519250000000333e-05,9.329999999999668e-06
-0.2,1.0954999999999993e-05,1.3539250000000214e-05,8.970000000000072e-06
-0.18,1.0720749999999692e-05,1.3380749999999508e-05,8.79675000000019e-06
-0.16,1.0538249999999909e-05,1.3160749999999947e-05,8.815000000000125e-06
-0.14,1.0250000000000276e-05,1.344175000000036e-05,8.693250000000458e-06
-0.12,9.81350000000018e-06,1.3445749999999555e-05,8.32924999999993e-06
-0.1,9.624250000000046e-06,1.3029999999999813e-05,7.953250000000082e-06
-0.08,9.42575000000001e-06,1.2893500000000103e-05,7.698249999999861e-06
-0.06,8.890750000000586e-06,1.2740000000000234e-05,7.465000000000336e-06
-0.04,8.323250000000053e-06,1.2572500000000361e-05,7.214250000000047e-06
-0.02,7.815749999999597e-06,1.2475000000000507e-05,6.858499999999514e-06
0.0,7.248500000000234e-06,1.216749999999973e-05,6.486499999999729e-06
0.02,6.720999999999897e-06,1.1803249999999769e-05,5.985750000000491e-06
