V,IGS 150,IGS 151,IGS 152
-0.6,-6.905833e-05,-0.0002059253,-7.503707e-05
-0.58,-3.23506e-05,-0.0001004085,-3.499587e-05
-0.56,-2.09431e-05,-6.554919999999999e-05,-2.28691e-05
-0.54,-1.4871370000000001e-05,-4.641257e-05,-1.641633e-05
-0.52,-1.10785e-05,-3.424643e-05,-1.232303e-05
-0.5,-8.463067e-06,-2.59141e-05,-9.52482e-06
-0.48,-6.532670000000001e-06,-1.990477e-05,-7.420777e-06
-0.46,-5.04454e-06,-1.53931e-05,-5.83569e-06
-0.44,-3.95616e-06,-1.2007969999999999e-05,-4.588367e-06
-0.42,-3.01123e-06,-9.259383e-06,-3.58224e-06
-0.4,-2.1370269999999997e-06,-7.154943e-06,-2.6086970000000002e-06
-0.38,-1.358591e-06,-5.495943e-06,-1.7356850000000002e-06
-0.36,-6.731337e-07,-4.003843e-06,-9.608283e-07
-0.34,-1.66496e-07,-2.7322769999999997e-06,-3.159047e-07
-0.32,1.339121e-07,-1.576342e-06,7.629387e-08
-0.3,4.859767e-07,-5.93266e-07,3.9855660000000004e-07
-0.28,8.042647e-07,4.053127e-08,7.585697e-07
-0.26,1.095135e-06,5.201487000000001e-07,1.228649e-06
-0.24,1.383623e-06,1.006128e-06,1.54058e-06
-0.22,1.699923e-06,1.519521e-06,1.919667e-06
-0.2,1.943907e-06,2.066297e-06,2.21491e-06
-0.18,2.26776e-06,2.49108e-06,2.6063099999999998e-06
-0.16,2.56737e-06,2.931357e-06,2.940493e-06
-0.14,2.7708200000000003e-06,3.317597e-06,3.24885e-06
-0.12,3.037057e-06,3.772577e-06,3.6331e-06
-0.1,3.2989169999999997e-06,4.112323e-06,3.927547e-06
-0.08,3.5429e-06,4.504122999999999e-06,4.306633e-06
-0.06,3.8218500000000005e-06,4.820027e-06,4.198157000000001e-06
-0.04,4.192593e-06,5.239647e-06,4.87884e-06
-0.02,4.423060000000001e-06,5.549587e-06,5.3354100000000005e-06
0.0,4.68016e-06,5.90046e-06,5.780857e-06
0.02,4.952353e-06,6.317297e-06,6.269220000000001e-06
0.04,5.349317e-06,6.662603e-06,6.77625e-06
0.06,5.771717e-06,7.163683000000001e-06,7.272163e-06
0.08,6.13928e-06,7.596813e-06,7.78993e-06
0.1,6.567633e-06,8.066099999999999e-06,8.331537e-06
0.12,7.107653e-06,8.4881e-06,9.0003e-06
0.14,7.555087e-06,8.955397e-06,9.665503e-06
0.16,6.7691e-06,8.15829e-06,8.916457e-06
0.18,7.956027e-06,9.356723e-06,1.0533320000000001e-05
0.2,8.793273e-06,1.023849e-05,1.163047e-05
0.22,9.581643e-06,1.0958900000000001e-05,1.2605570000000001e-05
0.24,1.019837e-05,1.172703e-05,1.350123e-05
0.26,1.09029e-05,1.256503e-05,1.461427e-05
0.28,1.061322e-05,1.3350270000000001e-05,1.385847e-05
0.3,1.164593e-05,1.4186700000000001e-05,1.549043e-05
0.32,1.250943e-05,1.5192030000000002e-05,1.694363e-05
0.34,1.34492e-05,1.604437e-05,1.830103e-05
