V,IGS 150,IGS 151,IGS 152
-0.6,-0.0001011652,-0.0002908423,-0.00010508820000000001
-0.58,-4.432123e-05,-0.000143905,-4.705427e-05
-0.56,-2.7680369999999998e-05,-9.515127e-05,-2.974907e-05
-0.54,-1.887403e-05,-6.76469e-05,-2.04861e-05
-0.52,-1.357677e-05,-5.032817e-05,-1.475773e-05
-0.5,-9.860977000000001e-06,-3.839453e-05,-1.081227e-05
-0.48,-7.24673e-06,-2.968427e-05,-7.928607e-06
-0.46,-5.180837e-06,-2.3217600000000003e-05,-5.727607e-06
-0.44,-3.58383e-06,-1.808843e-05,-4.00583e-06
-0.42,-2.11199e-06,-1.4154099999999999e-05,-2.2375599999999997e-06
-0.4,-9.30628e-07,-1.0941800000000001e-05,-1.0045379999999999e-06
-0.38,-5.523333e-08,-8.1261e-06,-2.582887e-08
-0.36,4.597504e-07,-6.013317e-06,7.35522e-07
-0.34,9.88644e-07,-4.416703e-06,1.290241e-06
-0.32,1.549723e-06,-2.575317e-06,1.904567e-06
-0.3,2.062323e-06,-1.091958e-06,2.49187e-06
-0.28,2.49346e-06,5.96045e-08,3.0672569999999997e-06
-0.26,2.9973200000000002e-06,9.10361e-07,3.584223e-06
-0.24,3.2905729999999998e-06,1.804827e-06,3.93033e-06
-0.22,3.645817e-06,2.63532e-06,4.3054430000000004e-06
-0.2,3.934307e-06,3.521443e-06,4.8275800000000005e-06
-0.18,4.265307e-06,4.3237199999999995e-06,5.1697100000000005e-06
-0.16,4.525183e-06,5.2714370000000004e-06,5.5400529999999995e-06
-0.14,4.762013e-06,5.840063e-06,5.900463e-06
-0.12,5.0969930000000005e-06,6.4730629999999995e-06,6.278353e-06
-0.1,5.3258730000000004e-06,7.19468e-06,6.58631e-06
-0.08,5.53648e-06,7.969933e-06,7.003943e-06
-0.06,5.82973e-06,8.908907000000001e-06,7.4255470000000005e-06
-0.04,6.105102999999999e-06,9.747343e-06,7.706082999999999e-06
-0.02,6.33399e-06,1.044552e-05,8.14279e-06
0.0,6.68645e-06,1.104153e-05,8.585452999999999e-06
0.02,7.0051370000000005e-06,1.155457e-05,9.08812e-06
0.04,7.32978e-06,1.192213e-05,9.717946999999999e-06
0.06,7.88371e-06,1.202187e-05,1.031281e-05
0.08,8.443593e-06,1.247287e-05,1.087507e-05
0.1,8.876323e-06,1.245817e-05,1.169877e-05
0.12,9.410397e-06,1.315793e-05,1.256903e-05
0.14,1.004417e-05,1.2362e-05,1.342617e-05
0.16,9.094077e-06,1.29378e-05,1.20453e-05
0.18,1.0530170000000001e-05,1.38748e-05,1.4310670000000001e-05
0.2,1.15287e-05,1.461587e-05,1.5833369999999998e-05
0.22,1.236993e-05,1.552743e-05,1.713553e-05
0.24,1.321357e-05,1.6488630000000002e-05,1.8484600000000003e-05
0.26,1.404563e-05,1.7398229999999998e-05,1.975657e-05
0.28,1.4952429999999998e-05,1.841187e-05,2.111353e-05
0.3,1.575707e-05,1.9308730000000002e-05,2.234457e-05
0.32,1.665987e-05,2.058983e-05,2.379773e-05
0.34,1.773317e-05,2.19198e-05,2.560217e-05
0.36,1.876593e-05,2.302327e-05,2.7352569999999998e-05
0.38,1.9803829999999997e-05,2.405007e-05,2.9219799999999998e-05
0.4,2.0897e-05,2.502203e-05,3.087837e-05
0.42,2.236523e-05,2.6172369999999998e-05,3.3320999999999995e-05
0.44,2.394357e-05,2.735933e-05,3.57584e-05
0.46,2.5652629999999998e-05,2.8465169999999998e-05,3.80687e-05
0.48,2.77909e-05,2.9676730000000002e-05,4.103063e-05
0.5,3.04377e-05,3.10445e-05,4.4524230000000005e-05
0.52,3.340523e-05,3.2547300000000006e-05,4.857777e-05
0.54,3.741423e-05,3.4122869999999996e-05,5.326867e-05
0.56,4.194297e-05,3.5853e-05,5.92295e-05
0.58,4.7422630000000004e-05,3.781717e-05,6.521307e-05
0.6,5.365413e-05,4.009567e-05,7.252533e-05
-0.6,-0.0002018007,-0.000324194,-0.00023297900000000002
-0.58,-7.49592e-05,-0.0001370753,-8.601667e-05
-0.56,-4.321297e-05,-8.579889999999999e-05,-5.011677e-05
-0.54,-2.8517629999999998e-05,-5.9643169999999996e-05,-3.325583e-05
-0.52,-2.002037e-05,-4.377763e-05,-2.34834e-05
-0.5,-1.4546699999999999e-05,-3.286123e-05,-1.71085e-05
-0.48,-1.07181e-05,-2.5175e-05,-1.26473e-05
-0.46,-7.911523e-06,-1.92404e-05,-9.408393e-06
-0.44,-5.807877e-06,-1.48499e-05,-6.8581099999999995e-06
-0.42,-4.10994e-06,-1.152117e-05,-4.94361e-06
-0.4,-2.6377069999999997e-06,-8.880693e-06,-3.28501e-06
-0.38,-1.229048e-06,-6.6240629999999994e-06,-1.67529e-06
-0.36,-2.93652e-07,-4.840293e-06,-4.522021e-07
-0.34,3.2226270000000003e-07,-3.085137e-06,3.103417e-07
-0.32,2.050403e-07,-2.910693e-06,2.44379e-07
-0.3,1.123746e-06,-4.6610679999999997e-07,1.324812e-06
-0.28,1.81993e-06,4.4266300000000005e-07,2.1878869999999997e-06
-0.26,2.355973e-06,1.411836e-06,2.802613e-06
-0.24,2.847513e-06,2.400083e-06,3.44952e-06
-0.22,3.2973270000000003e-06,2.895197e-06,3.95735e-06
-0.2,3.696677e-06,3.60926e-06,4.4465029999999996e-06
-0.18,4.034833e-06,4.460813e-06,5.035003e-06
-0.16,4.37339e-06,5.4963400000000005e-06,5.35607e-06
-0.14,4.78943e-06,5.95967e-06,5.772907e-06
-0.12,5.060036999999999e-06,6.614527e-06,6.161927e-06
-0.1,5.39581e-06,7.31349e-06,6.563263e-06
-0.08,5.634623000000001e-06,7.893243e-06,6.9499e-06
-0.06,5.82814e-06,8.585452999999999e-06,7.455747e-06
-0.04,6.122987e-06,9.1815e-06,7.834833e-06
-0.02,6.376107e-06,9.773577e-06,8.20875e-06
0.0,6.765923e-06,1.028697e-05,8.874732999999999e-06
0.02,7.145803e-06,1.053769e-05,9.33807e-06
0.04,7.4589229999999994e-06,1.09013e-05,9.66628e-06
0.06,7.837217e-06,1.1093629999999999e-05,1.032392e-05
0.08,8.362529999999999e-06,1.15657e-05,1.080748e-05
0.1,8.827447e-06,1.179577e-05,1.1382899999999999e-05
0.12,9.37262e-06,1.23775e-05,1.2236030000000001e-05
0.14,9.824446999999999e-06,1.285673e-05,1.285517e-05
0.16,1.043199e-05,1.3458729999999999e-05,1.362483e-05
0.18,1.0973199999999999e-05,1.405597e-05,1.45952e-05
0.2,1.16682e-05,1.4664330000000002e-05,1.551427e-05
0.22,1.232503e-05,1.5720530000000002e-05,1.61501e-05
0.24,1.28416e-05,1.63448e-05,1.71582e-05
0.26,1.35744e-05,1.74423e-05,1.789607e-05
0.28,1.430787e-05,1.8256499999999997e-05,1.892687e-05
0.3,1.528423e-05,1.91788e-05,1.9926630000000002e-05
0.32,1.4944870000000001e-05,2.004467e-05,2.1037229999999998e-05
0.34,1.62645e-05,2.11076e-05,2.209503e-05
0.36,1.7364e-05,2.219757e-05,2.36996e-05
0.38,1.828153e-05,2.327483e-05,2.469457e-05
0.4,1.931947e-05,2.429167e-05,2.625587e-05
0.42,1.8576e-05,2.3073729999999998e-05,2.56157e-05
0.44,2.080003e-05,2.504943e-05,2.8529969999999997e-05
0.46,2.27344e-05,2.679827e-05,3.1549170000000004e-05
0.48,2.495607e-05,2.844093e-05,3.449917e-05
0.5,2.750913e-05,3.005703e-05,3.81311e-05
0.52,3.06217e-05,3.1720799999999996e-05,4.2003770000000004e-05
0.54,3.442603e-05,3.36663e-05,4.693627e-05
0.56,3.883283e-05,3.612437e-05,5.253353e-05
0.58,4.41432e-05,3.8711230000000005e-05,5.89955e-05
0.6,5.04454e-05,4.1778470000000005e-05,6.628709999999999e-05
-0.6,-0.000203974,-0.00029353,-0.0002333567
-0.58,-7.603923e-05,-0.00012116000000000001,-8.682607e-05
-0.56,-4.426917e-05,-7.511817e-05,-5.0807800000000005e-05
-0.54,-2.9306e-05,-5.212823e-05,-3.37672e-05
-0.52,-2.0679599999999998e-05,-3.804727e-05,-2.382557e-05
-0.5,-1.48221e-05,-2.86003e-05,-1.7675570000000002e-05
-0.48,-1.1135329999999999e-05,-2.171553e-05,-1.3233400000000001e-05
-0.46,-8.142787e-06,-1.6823229999999997e-05,-9.766427e-06
-0.44,-5.935032999999999e-06,-1.294573e-05,-7.19468e-06
-0.42,-4.209677e-06,-9.876077e-06,-5.191567e-06
-0.4,-2.8359899999999998e-06,-7.426737e-06,-3.5536299999999997e-06
-0.38,-1.381638e-06,-5.3389869999999995e-06,-1.877545e-06
-0.36,-1.998743e-07,-3.62555e-06,-6.548566e-07
-0.34,3.572307e-07,-1.890264e-06,2.463657e-07
-0.32,7.59761e-07,-3.4451500000000004e-07,8.996320000000001e-07
-0.3,1.68522e-06,2.55108e-07,1.62244e-06
-0.28,1.9101299999999997e-06,1.146395e-06,2.2260330000000002e-06
-0.26,2.692937e-06,2.023377e-06,2.841153e-06
-0.24,3.101827e-06,2.57214e-06,3.4046170000000002e-06
-0.22,3.39826e-06,3.4976e-06,3.887017e-06
-0.2,3.600917e-06,3.885427e-06,4.427437e-06
-0.18,4.0070229999999995e-06,4.73221e-06,4.868507e-06
-0.16,4.36783e-06,5.397e-06,5.3521e-06
-0.14,4.679363e-06,6.056627e-06,5.83887e-06
-0.12,5.0175199999999995e-06,6.58989e-06,5.56668e-06
-0.1,5.2714370000000004e-06,6.920496999999999e-06,6.399157e-06
-0.08,5.849997e-06,7.617076999999999e-06,6.893877e-06
-0.06,5.106927e-06,7.340113e-06,6.299416999999999e-06
-0.04,5.9397999999999994e-06,7.861057e-06,7.148183e-06
-0.02,6.448827e-06,8.764667e-06,7.932983e-06
0.0,6.56883e-06,8.987187e-06,8.336307e-06
0.02,7.224083e-06,9.579649999999999e-06,8.969703e-06
0.04,7.50939e-06,9.887222999999999e-06,9.48667e-06
0.06,7.776817e-06,1.0437180000000001e-05,1.00247e-05
0.08,8.382e-06,1.085597e-05,1.064618e-05
0.1,8.994342999999999e-06,1.132847e-05,1.132967e-05
0.12,9.552227e-06,1.20413e-05,1.193363e-05
0.14,9.940477e-06,1.237633e-05,1.268067e-05
0.16,1.042963e-05,1.328227e-05,1.336017e-05
0.18,1.105267e-05,1.391133e-05,1.40397e-05
0.2,1.18959e-05,1.4310670000000001e-05,1.5081570000000001e-05
0.22,1.2460970000000001e-05,1.533783e-05,1.582663e-05
0.24,1.29354e-05,1.6022130000000002e-05,1.66929e-05
0.26,1.363717e-05,1.7157400000000003e-05,1.755277e-05
0.28,1.4379799999999999e-05,1.824973e-05,1.84548e-05
0.3,1.5070829999999998e-05,1.93139e-05,1.9283300000000002e-05
0.32,1.5885400000000002e-05,2.0238930000000002e-05,2.03347e-05
0.34,1.6703999999999998e-05,2.1208929999999998e-05,2.144177e-05
0.36,1.756153e-05,2.217927e-05,2.2639830000000002e-05
0.38,1.8561700000000002e-05,2.328753e-05,2.392097e-05
0.4,1.944103e-05,2.42098e-05,2.51643e-05
0.42,2.04865e-05,2.541027e-05,2.690157e-05
0.44,2.18443e-05,2.651653e-05,2.8578069999999998e-05
0.46,2.342107e-05,2.78521e-05,3.074927e-05
0.48,2.5262799999999998e-05,2.92333e-05,3.325147e-05
0.5,2.755207e-05,3.0640770000000004e-05,3.639657e-05
0.52,3.04699e-05,3.231687e-05,4.0238300000000004e-05
0.54,3.39512e-05,3.452977e-05,4.4693170000000006e-05
0.56,3.81319e-05,3.700137e-05,4.99137e-05
0.58,4.313983e-05,4.05403e-05,5.61269e-05
0.6,4.9411829999999995e-05,4.31494e-05,6.358347000000001e-05
-0.6,-0.00020799770000000002,-0.0002737807,-0.000231155
-0.58,-7.70549e-05,-0.0001118433,-8.614697e-05
-0.56,-4.47174e-05,-6.896892999999999e-05,-5.045333e-05
-0.54,-2.899687e-05,-4.6927529999999996e-05,-3.3098830000000004e-05
-0.52,-1.970173e-05,-3.32566e-05,-2.283417e-05
-0.5,-1.421453e-05,-2.489687e-05,-1.66925e-05
-0.48,-1.043637e-05,-1.882273e-05,-1.23652e-05
-0.46,-7.529259999999999e-06,-1.456417e-05,-9.133023e-06
-0.44,-5.563103e-06,-1.105507e-05,-6.72539e-06
-0.42,-4.15921e-06,-8.324779999999999e-06,-4.804133e-06
-0.4,-2.747773e-06,-5.890929999999999e-06,-3.03904e-06
-0.38,-1.3740850000000001e-06,-4.254977e-06,-1.644293e-06
-0.36,-4.251807e-08,-2.779563e-06,-3.92596e-07
-0.34,5.769710999999999e-07,-1.306138e-06,3.3736230000000003e-07
-0.32,1.1599059999999999e-06,-1.24375e-07,1.018046e-06
-0.3,1.521507e-06,8.5036e-07,1.699923e-06
-0.28,2.1199369999999998e-06,1.515151e-06,2.319017e-06
-0.26,2.51174e-06,2.419153e-06,2.909897e-06
-0.24,3.008047e-06,2.923807e-06,3.475743e-06
-0.22,3.685157e-06,3.707803e-06,4.038413e-06
-0.2,3.939073e-06,4.176297e-06,4.510483e-06
-0.18,4.232723e-06,4.796583e-06,4.986127e-06
-0.16,4.483067e-06,5.29051e-06,5.46376e-06
-0.14,4.831552999999999e-06,5.85516e-06,5.808273e-06
-0.12,4.92215e-06,6.430550000000001e-06,6.204843e-06
-0.1,5.202293e-06,6.860493e-06,6.641943e-06
-0.08,5.541643e-06,7.594822999999999e-06,7.002353e-06
-0.06,5.925893e-06,7.841982999999999e-06,7.464887e-06
-0.04,6.28471e-06,8.23895e-06,7.80225e-06
-0.02,6.56883e-06,8.70824e-06,8.232197e-06
0.0,7.251896999999999e-06,9.044009999999999e-06,8.69274e-06
0.02,7.21892e-06,9.722326999999999e-06,9.141377e-06
0.04,7.041693e-06,1.001159e-05,9.619e-06
0.06,7.905563e-06,1.051226e-05,1.010615e-05
0.08,8.30809e-06,1.0595309999999999e-05,1.074514e-05
0.1,8.942283000000001e-06,1.14091e-05,1.131613e-05
0.12,9.426263e-06,1.196703e-05,1.1981699999999999e-05
0.14,1.0009199999999999e-05,1.25992e-05,1.2623100000000001e-05
0.16,1.071493e-05,1.290323e-05,1.343247e-05
0.18,1.112463e-05,1.368047e-05,1.4203e-05
0.2,1.024922e-05,1.4601170000000001e-05,1.329383e-05
0.22,1.168767e-05,1.3202829999999999e-05,1.485507e-05
0.24,1.27745e-05,1.511217e-05,1.607537e-05
0.26,1.35525e-05,1.6310600000000003e-05,1.706837e-05
0.28,1.4314230000000001e-05,1.735767e-05,1.8064970000000002e-05
0.3,1.495283e-05,1.8515999999999997e-05,1.8984069999999998e-05
0.32,1.5709769999999998e-05,1.945497e-05,2.001643e-05
0.34,1.66003e-05,2.0471829999999998e-05,2.097527e-05
0.36,1.740417e-05,2.1614270000000002e-05,2.223887e-05
0.38,1.82537e-05,2.2977199999999997e-05,2.3504500000000002e-05
0.4,1.91609e-05,2.400717e-05,2.497e-05
0.42,2.06065e-05,2.489963e-05,2.6519300000000002e-05
0.44,2.17406e-05,2.613943e-05,2.82236e-05
0.46,2.331457e-05,2.744437e-05,3.041187e-05
0.48,2.5084799999999997e-05,2.8789429999999998e-05,3.2698300000000005e-05
0.5,2.720317e-05,3.065507e-05,3.558877e-05
0.52,2.9942599999999997e-05,3.251237e-05,3.926077e-05
0.54,3.332693e-05,3.471417e-05,4.353363e-05
0.56,3.7392000000000004e-05,3.7334770000000005e-05,4.8677130000000004e-05
0.58,4.258037e-05,4.06718e-05,5.484183e-05
0.6,4.87093e-05,4.46701e-05,6.201587e-05
