V,gm 150,gm 151,gm 152
-0.6,4.5518499999999886e-05,7.493799999999979e-05,4.678999999999998e-05
-0.58,3.3218499999999906e-05,5.4493999999999875e-05,3.2950749999999945e-05
-0.56,2.0263250000000105e-05,3.219250000000018e-05,1.832325000000008e-05
-0.54,1.9289999999999986e-05,2.930249999999994e-05,1.7097499999999997e-05
-0.52,1.8679999999999977e-05,2.7554249999999923e-05,1.631324999999998e-05
-0.5,1.8223249999999968e-05,2.624674999999999e-05,1.5694999999999978e-05
-0.48,1.7813499999999995e-05,2.5179250000000096e-05,1.5122499999999962e-05
-0.46,1.7370750000000044e-05,2.4256750000000045e-05,1.4565750000000005e-05
-0.44,1.6925749999999922e-05,2.340825000000002e-05,1.4079999999999974e-05
-0.42,1.6444249999999984e-05,2.264150000000001e-05,1.362100000000001e-05
-0.4,1.601325000000003e-05,2.1946749999999994e-05,1.3162500000000001e-05
-0.38,1.562499999999996e-05,2.1269249999999952e-05,1.2703999999999992e-05
-0.36,1.518425000000004e-05,2.061900000000004e-05,1.2239249999999966e-05
-0.34,1.4734999999999987e-05,2.0013250000000017e-05,1.1820999999999967e-05
-0.32,1.424925000000001e-05,1.939349999999999e-05,1.1408175000000029e-05
-0.3,1.3760749999999961e-05,1.8849999999999997e-05,1.0985000000000058e-05
-0.28,1.3308574999999995e-05,1.8356500000000033e-05,1.0597575e-05
-0.26,1.2828425000000002e-05,1.784174999999998e-05,1.0208074999999966e-05
-0.24,1.2366999999999972e-05,1.7320999999999938e-05,9.787324999999982e-06
-0.22,1.1860749999999997e-05,1.6816749999999994e-05,9.37735000000004e-06
-0.2,1.1305424999999983e-05,1.631400000000002e-05,8.982249999999993e-06
-0.18,1.0738324999999993e-05,1.583324999999996e-05,8.515149999999979e-06
-0.16,1.0146825000000004e-05,1.542750000000005e-05,8.029600000000015e-06
-0.14,9.508924999999995e-06,1.4985750000000059e-05,7.585674999999989e-06
-0.12,8.830599999999996e-06,1.441849999999999e-05,7.109149999999959e-06
-0.1,8.123900000000026e-06,1.3876000000000014e-05,6.559999999999991e-06
-0.08,7.363900000000013e-06,1.3349999999999972e-05,5.974675000000021e-06
-0.06,6.575600000000026e-06,1.2747825000000029e-05,5.393675000000034e-06
-0.04,5.794250000000023e-06,1.2163000000000012e-05,4.81625000000002e-06
-0.02,4.997750000000005e-06,1.1594250000000002e-05,4.205750000000003e-06
0.0,4.157499999999975e-06,1.0974749999999978e-05,3.5994999999999983e-06
0.02,3.305399999999997e-06,1.0261099999999996e-05,2.983500000000003e-06
0.04,2.498499999999983e-06,9.543424999999996e-06,2.380749999999972e-06
0.06,1.7528499999999573e-06,8.830249999999985e-06,1.8558249999999713e-06
0.08,1.0544250000000166e-06,8.138149999999979e-06,1.3222500000000025e-06
0.1,4.0832500000000257e-07,7.430499999999955e-06,8.293249999999906e-07
0.12,1.9942499999999852e-07,6.69892500000004e-06,4.124999999999897e-07
0.14,6.485750000000178e-07,6.241899999999965e-06,7.892499999999857e-08
0.16,1.0094000000000043e-06,5.474324999999998e-06,1.6400000000000724e-07
0.18,1.5910999999999855e-06,4.482000000000016e-06,5.755000000000083e-07
0.2,2.1111000000000144e-06,3.8083499999999853e-06,1.0019250000000302e-06
0.22,2.4272499999999724e-06,3.133424999999981e-06,1.2218250000000177e-06
0.24,2.724824999999993e-06,2.479250000000005e-06,1.4401499999999832e-06
0.26,2.9964999999999907e-06,1.884250000000015e-06,1.647674999999979e-06
0.28,3.255750000000007e-06,1.2973250000000139e-06,1.7725999999999972e-06
0.3,3.474149999999998e-06,7.115750000000068e-07,1.9107499999999986e-06
0.32,3.6834250000000214e-06,1.9424999999999564e-07,2.077649999999992e-06
0.34,3.920849999999995e-06,3.1182500000002814e-07,2.256175000000019e-06
0.36,4.109324999999973e-06,8.174249999999984e-07,2.409850000000002e-06
0.38,4.287000000000008e-06,1.2421750000000454e-06,2.5787499999999997e-06
0.4,4.525925000000005e-06,1.6605000000000157e-06,2.7765750000000218e-06
0.42,4.785899999999998e-06,2.0534999999999965e-06,2.9044999999999787e-06
0.44,4.996825000000015e-06,2.425249999999995e-06,3.0354999999999814e-06
0.46,5.175600000000019e-06,2.8030750000000053e-06,3.2260749999999706e-06
0.48,5.421924999999991e-06,3.1155000000000212e-06,3.3875749999999927e-06
0.5,5.653824999999978e-06,3.459575000000015e-06,3.5301749999999937e-06
0.52,5.851249999999999e-06,3.778824999999973e-06,3.7212499999999637e-06
0.54,6.089175000000008e-06,4.063599999999993e-06,3.894149999999997e-06
0.56,6.2944000000000324e-06,4.3910000000000195e-06,4.046425000000018e-06
0.58,6.518499999999961e-06,4.709074999999983e-06,4.248000000000018e-06
0.6,6.875769392655302e-06,5.113947316384197e-06,4.534119025423724e-06
-0.6,6.9575620437853e-05,7.64143577683615e-05,7.668315216101688e-05
-0.58,4.384424999999989e-05,5.029899999999974e-05,4.719674999999993e-05
-0.56,1.8735000000000138e-05,2.451075000000014e-05,1.7879250000000027e-05
-0.54,1.8049250000000047e-05,2.3434249999999997e-05,1.640499999999999e-05
-0.52,1.7662500000000002e-05,2.292850000000003e-05,1.5653999999999983e-05
-0.5,1.735899999999994e-05,2.2498250000000004e-05,1.5119249999999993e-05
