V,gm 150,gm 151,gm 152
-0.6,0.00026947149999999987,0.00029576499999999975,0.0002037649999999997
-0.58,0.00018615999999999988,0.00019346325000000014,0.0001413915
-0.56,7.978499999999997e-05,6.858824999999994e-05,6.20550000000001e-05
-0.54,4.4776500000000014e-05,3.611249999999999e-05,3.560350000000011e-05
-0.52,2.5905749999999934e-05,2.01057499999999e-05,2.0557499999999994e-05
-0.5,1.4276750000000171e-05,1.0294999999999792e-05,1.1280000000000014e-05
-0.48,6.564250000000221e-06,3.919249999999883e-06,4.844000000000159e-06
-0.46,1.0107499999998954e-06,5.599999999999269e-07,2.957500000000217e-07
-0.44,3.2674999999998938e-06,3.8607500000001e-06,2.9282500000000003e-06
-0.42,6.2414999999998826e-06,6.450750000000114e-06,5.42075000000016e-06
-0.4,8.813250000000179e-06,8.41424999999986e-06,7.44075000000009e-06
-0.38,1.1479250000000088e-05,1.0108499999999946e-05,9.07425000000006e-06
-0.36,1.3733500000000102e-05,1.1789250000000199e-05,1.0378500000000077e-05
-0.34,1.5834249999999812e-05,1.3119000000000021e-05,1.1555749999999938e-05
-0.32,1.775150000000005e-05,1.4521499999999932e-05,1.2748999999999833e-05
-0.3,1.9479000000000198e-05,1.6109999999999736e-05,1.4005999999999784e-05
-0.28,2.1015000000000096e-05,1.751750000000005e-05,1.5054250000000107e-05
-0.26,2.258849999999999e-05,1.8936750000000035e-05,1.6026499999999885e-05
-0.24,2.3423500000000234e-05,2.0448499999999904e-05,1.698999999999993e-05
-0.22,2.3537500000000077e-05,2.2048250000000075e-05,1.7639999999999973e-05
-0.2,2.4083999999999954e-05,2.329000000000003e-05,1.8093249999999927e-05
-0.18,2.4447500000000094e-05,2.439350000000011e-05,1.841674999999987e-05
-0.16,2.50134999999999e-05,2.533074999999988e-05,1.874175000000011e-05
-0.14,2.514824999999988e-05,2.5996499999999872e-05,1.8953250000000024e-05
-0.12,2.468000000000023e-05,2.6665749999999757e-05,1.8729249999999966e-05
-0.1,2.4249999999999966e-05,2.718925000000003e-05,1.8459249999999835e-05
-0.08,2.3821499999999995e-05,2.7501750000000127e-05,1.8454999999999904e-05
-0.06,2.3477500000000217e-05,2.7572499999999967e-05,1.8100000000000277e-05
-0.04,2.2851749999999987e-05,2.742925000000034e-05,1.7625000000000062e-05
-0.02,2.189750000000006e-05,2.7111750000000058e-05,1.7038249999999904e-05
0.0,2.0868250000000144e-05,2.6870750000000058e-05,1.605075000000013e-05
0.02,1.962249999999991e-05,2.6334999999999944e-05,1.5113500000000146e-05
0.04,1.8104249999999992e-05,2.5654249999999823e-05,1.4089999999999806e-05
0.06,1.6536749999999543e-05,2.4881499999999772e-05,1.2930750000000012e-05
0.08,1.4846749999999822e-05,2.3959999999999954e-05,1.1880749999999959e-05
0.1,1.2918250000000086e-05,2.2941750000000103e-05,1.0628250000000025e-05
0.12,1.0954000000000302e-05,2.1507500000000207e-05,9.288500000000045e-06
0.14,9.485749999999871e-06,2.0271749999999913e-05,8.365999999999886e-06
0.16,8.754250000000009e-06,2.128500000000001e-05,8.193999999999996e-06
0.18,6.958500000000005e-06,1.926000000000011e-05,6.839999999999928e-06
0.2,4.709999999999784e-06,1.5143999999999921e-05,4.880999999999766e-06
0.22,3.3782500000001468e-06,1.400399999999997e-05,4.127500000000207e-06
0.24,2.2117500000000487e-06,1.2740000000000017e-05,3.2700000000000957e-06
0.26,1.1557499999999016e-06,1.1469250000000148e-05,2.463249999999943e-06
0.28,1.1575000000000647e-07,1.01992500000001e-05,1.8465000000001796e-06
0.3,7.674999999999956e-07,8.753249999999884e-06,1.3075000000000413e-06
0.32,1.546749999999878e-06,7.410749999999834e-06,7.559999999999772e-07
0.34,2.331500000000118e-06,6.188500000000241e-06,1.1575000000000647e-07
0.36,3.0732500000000065e-06,5.063499999999983e-06,3.4424999999986376e-07
0.38,3.798499999999906e-06,3.905000000000011e-06,8.199999999999007e-07
0.4,4.492499999999991e-06,2.696500000000119e-06,1.2425000000002104e-06
0.42,5.038250000000046e-06,1.7475000000000303e-06,1.447500000000294e-06
0.44,5.48075000000002e-06,8.600000000000968e-07,1.8167500000000093e-06
0.46,5.909249999999991e-06,8.85000000000382e-08,2.1849999999998173e-06
0.48,6.529249999999995e-06,9.140000000000797e-07,2.392500000000103e-06
0.5,6.991499999999982e-06,1.7564999999998467e-06,2.8224999999999344e-06
0.52,7.342499999999979e-06,2.5534999999999274e-06,3.2140000000000814e-06
0.54,7.804250000000013e-06,3.2410000000001812e-06,3.3615000000000728e-06
0.56,8.026750000000426e-06,3.943250000000044e-06,3.5350000000002567e-06
0.58,8.132500000000058e-06,4.467499999999923e-06,3.763499999999897e-06
0.6,8.323249011299214e-06,4.719643079095635e-06,3.949387429378313e-06
-0.6,3.989336115819151e-05,7.722608375706217e-05,8.281082344633022e-06
-0.58,4.656850000000069e-05,0.00013744175000000055,6.0098250000000485e-05
-0.56,0.00012903675000000016,0.00017135500000000042,0.00010270850000000014
-0.54,0.00010586999999999966,0.00011762750000000009,7.925249999999988e-05
-0.52,7.151249999999987e-05,7.505425000000005e-05,5.417499999999984e-05
-0.5,4.673825000000003e-05,4.7813999999999756e-05,3.5784249999999945e-05
-0.48,2.973000000000038e-05,2.9711750000000012e-05,2.3004999999999987e-05
-0.46,1.8031750000000206e-05,1.7597500000000226e-05,1.3922499999999933e-05
-0.44,9.909999999999693e-06,9.324999999999915e-06,7.426500000000001e-06
-0.42,4.3564999999998015e-06,3.4534999999997866e-06,2.7582500000001425e-06
-0.4,1.3750000000005078e-07,7.959999999997396e-07,6.775000000000964e-07
-0.38,3.6689999999999813e-06,4.114999999999848e-06,3.3940000000000966e-06
-0.36,6.1084999999998484e-06,6.776500000000175e-06,5.583249999999845e-06
-0.34,8.266000000000046e-06,8.800999999999904e-06,7.199250000000136e-06
-0.32,1.081325000000001e-05,1.0851750000000129e-05,9.042499999999858e-06
-0.3,1.2738249999999854e-05,1.2414999999999995e-05,9.793249999999996e-06
-0.28,1.3339250000000101e-05,1.2749999999999958e-05,9.612499999999942e-06
-0.26,1.4819249999999985e-05,1.3953249999999794e-05,1.0872500000000049e-05
-0.24,1.7058249999999785e-05,1.6233249999999698e-05,1.2382499999999972e-05
-0.22,1.8836499999999893e-05,1.803575000000027e-05,1.3381750000000065e-05
-0.2,2.0434250000000032e-05,1.961425000000013e-05,1.4235750000000068e-05
-0.18,2.1504999999999788e-05,2.1014250000000057e-05,1.514750000000003e-05
-0.16,2.231249999999998e-05,2.2292499999999882e-05,1.5975000000000104e-05
-0.14,2.2759250000000102e-05,2.3460750000000143e-05,1.6616749999999935e-05
-0.12,2.310824999999985e-05,2.4369999999999904e-05,1.7089250000000165e-05
-0.1,2.3195749999999765e-05,2.509100000000009e-05,1.740074999999992e-05
-0.08,2.283000000000016e-05,2.548250000000002e-05,1.7518249999999656e-05
-0.06,2.2526750000000182e-05,2.5677499999999945e-05,1.7332500000000282e-05
-0.04,2.1940000000000024e-05,2.5650750000000364e-05,1.7148500000000204e-05
-0.02,2.1150000000000162e-05,2.539250000000012e-05,1.677824999999993e-05
0.0,2.034249999999997e-05,2.5442499999999823e-05,1.6153999999999995e-05
0.02,1.9391749999999935e-05,2.4998249999999902e-05,1.5583499999999957e-05
0.04,1.8062500000000066e-05,2.416924999999997e-05,1.4886750000000018e-05
0.06,1.658399999999961e-05,2.345824999999994e-05,1.3978249999999862e-05
0.08,1.5269999999999954e-05,2.260325000000003e-05,1.3002499999999976e-05
0.1,1.372599999999993e-05,2.1646749999999987e-05,1.1983249999999784e-05
0.12,1.198675000000011e-05,2.027100000000009e-05,1.0900749999999708e-05
0.14,1.0298250000000033e-05,1.9088249999999873e-05,9.734999999999865e-06
0.16,8.789000000000149e-06,1.7920000000000045e-05,8.656750000000154e-06
0.18,7.349999999999935e-06,1.6342499999999873e-05,7.686000000000021e-06
0.2,5.812499999999958e-06,1.4829000000000057e-05,6.638249999999868e-06
0.22,4.455750000000253e-06,1.3491750000000063e-05,5.61400000000014e-06
0.24,3.216000000000113e-06,1.2120999999999703e-05,4.747500000000212e-06
0.26,1.948499999999834e-06,1.057174999999984e-05,3.746000000000001e-06
0.28,7.440000000000051e-07,9.237500000000218e-06,2.743499999999883e-06
0.3,3.850000000000988e-07,7.923250000000043e-06,1.923250000000114e-06
