Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Bicamada	2	1	KCl	-0.8	0.18	3.9660618666666667e-05	3.666061866666666e-05	0.9243582147516676	-3.764378133333334e-05	-3.285148133333333e-05	0.8726934481537737
Bicamada	2	1	KCl	-0.8	0.15	3.2618498666666653e-05	2.6618498666666657e-05	0.8160552985189509	-3.177310133333334e-05	-2.569340133333334e-05	0.8086526103883427
Bicamada	2	1	KCl	-0.8	0.14	2.365009033333335e-05	2.8650090333333348e-05	1.2114156829647629	-2.463660966666665e-05	-1.5815109666666654e-05	0.641935310119578
Bicamada	2	1	KCl	-0.8	0.12	2.3632998327759213e-05	2.963299832775921e-05	1.2538823012123868	-2.4224601672240788e-05	-1.6440201672240795e-05	0.6786572549128759
Bicamada	2	1	KCl	-0.8	0.11	2.465277123745821e-05	3.0652771237458205e-05	1.2433803462583308	-2.4633928762541795e-05	-1.6754228762541797e-05	0.6801281648592804
Bicamada	2	1	KCl	-0.8	0.105	2.757721133333333e-05	3.657721133333333e-05	1.326356421293456	-1.4612488666666665e-05	-1.9738488666666668e-05	1.3507958238279565
Bicamada	2	1	KCl	-0.8	0.102	2.560552675585284e-05	2.860552675585285e-05	1.117162205980171	-9.87537324414716e-06	-1.7147173244147154e-05	1.7363569781334365
Bicamada	2	1	KCl	-0.8	0.101	2.661392833333333e-05	3.061392833333333e-05	1.1502972409747605	-1.4742671666666676e-05	-1.6876471666666667e-05	1.144736317015357
Bicamada	2	1	KCl	0.8	2.1	-4.737667892976588e-05	-4.661377892976588e-05	0.983897140592506	5.459552107023411e-05	5.459552107023411e-05	1.0
Bicamada	2	1	KCl	0.8	1.6	-4.785817224080268e-05	-4.597467224080268e-05	0.9606441301075396	5.445972775919731e-05	5.445972775919731e-05	1.0
Bicamada	2	1	KCl	0.8	1.1	-4.667868494983278e-05	-4.436598494983279e-05	0.950454902435972	5.3530615050167207e-05	5.3530615050167207e-05	1.0
Bicamada	2	1	KCl	0.8	0.85	-4.261139632107022e-05	-4.295709632107022e-05	1.0081128531295995	5.0485203678929776e-05	5.0485203678929776e-05	1.0
Bicamada	2	1	KCl	0.8	0.6	-3.917020301003345e-05	-3.702440301003345e-05	0.9452185632162704	4.550509698996656e-05	4.4505096989966536e-05	0.9780244397628576
Bicamada	2	1	KCl	0.8	0.5	-3.871658433333333e-05	-3.8203984333333335e-05	0.9867601956932271	4.535071566666668e-05	4.535071566666668e-05	1.0
Bicamada	2	1	KCl	0.8	0.3	-3.219290633333333e-05	-3.125120633333333e-05	0.9707482142106276	3.428209366666668e-05	3.428209366666668e-05	1.0
Bicamada	2	1	KCl	0.8	0.2	-2.966627466666668e-05	-2.803307466666668e-05	0.9449475871726126	3.316232533333333e-05	3.416232533333333e-05	1.0301547008525014
Bicamada	2	1	KCl	0.8	0.18	-4.878627700000001e-05	-4.7415277e-05	0.9718978351227744	5.5223123000000006e-05	5.5223123000000006e-05	1.0
Bicamada	2	1	KCl	0.8	0.15	-4.646415933333334e-05	-4.517665933333334e-05	0.972290470365266	5.323254066666665e-05	5.323254066666665e-05	1.0
Bicamada	2	1	KCl	0.8	0.14	-4.431939766666668e-05	-4.251929766666668e-05	0.9593834732696768	5.014810233333332e-05	5.014810233333332e-05	1.0
Bicamada	2	1	KCl	0.8	0.12	-4.091184615384614e-05	-3.902834615384615e-05	0.953961989568566	4.613435384615386e-05	4.613435384615386e-05	1.0
Bicamada	2	1	KCl	0.8	0.11	-3.895807023411371e-05	-3.767057023411371e-05	0.9669516484707036	4.60258297658863e-05	4.50258297658863e-05	0.9782730695983848
Bicamada	2	1	KCl	0.8	0.105	-3.640583733333334e-05	-3.366393733333334e-05	0.9246851548861504	4.401506266666665e-05	4.301506266666665e-05	0.977280504913212
Bicamada	2	1	KCl	0.8	0.102	-3.729483344481606e-05	-2.804413344481606e-05	0.751957599872702	4.298436655518393e-05	4.298436655518393e-05	1.0
Bicamada	2	1	KCl	0.8	0.101	-3.6748715e-05	-2.2026415000000004e-05	0.599379189177091	4.4005884999999984e-05	4.4005884999999984e-05	1.0
Bicamada	2	2	MgCl2	-0.5	2.1	1.7493332775919725e-05	1.2505832775919733e-05	0.7148913781103229	-1.6521567224080273e-05	-1.377976722408028e-05	0.8340472206532679
Bicamada	2	2	MgCl2	-0.5	1.6	1.8576740802675584e-05	1.3709840802675583e-05	0.7380110939966915	-1.695075919732441e-05	-1.4208959197324416e-05	0.8382491327920715
Bicamada	2	2	MgCl2	-0.5	1.1	1.6785215384615385e-05	1.1939415384615383e-05	0.7113054620412286	-1.596748461538461e-05	-1.2975284615384622e-05	0.8126066771270276
Bicamada	2	2	MgCl2	-0.5	0.85	1.2552644147157176e-05	1.453154414715717e-05	1.1576480601856431	-1.3208455852842832e-05	-7.987055852842821e-06	0.6046926258320939
Bicamada	2	2	MgCl2	-0.5	0.6	1.30311508361204e-05	1.7018650836120395e-05	1.3059975323858	-1.3254449163879612e-05	-1.3850549163879613e-05	1.0449735777496103
Bicamada	2	2	MgCl2	-0.5	0.5	1.542426199999999e-05	2.8015662e-05	1.8163372743538728	-8.465238000000006e-06	-2.652543800000001e-05	3.133454487635196
Bicamada	2	2	MgCl2	-0.5	0.3	2.705810166666666e-05	2.6058101666666663e-05	0.9630424923256196	-2.099939833333334e-05	-2.314519833333334e-05	1.1021838800302135
Bicamada	2	2	MgCl2	-0.5	0.2	2.1203339666666667e-05	1.920333966666666e-05	0.905675236474933	-2.025806033333333e-05	-1.777856033333334e-05	0.8776042740913286
Bicamada	2	2	MgCl2	-0.5	0.18	2.2124066e-05	1.9124066e-05	0.8644010553937055	-1.9741334000000007e-05	-1.7774334000000003e-05	0.9003613433621049
Bicamada	2	2	MgCl2	-0.5	0.15	1.9145878e-05	1.6145878000000004e-05	0.8433083089738693	-1.7752522000000003e-05	-1.5356422e-05	0.8650276281871386
Bicamada	2	2	MgCl2	-0.5	0.14	1.5408647666666648e-05	1.3346347666666646e-05	0.8661595719096522	-1.4727452333333345e-05	-1.3702252333333345e-05	0.9303885032661342
Bicamada	2	2	MgCl2	-0.5	0.12	1.3809689966555192e-05	1.3809689966555192e-05	1.0	-1.3584610033444816e-05	-7.505010033444809e-06	0.5524641498701653
Bicamada	2	2	MgCl2	-0.5	0.11	1.2419238127090287e-05	1.6265038127090292e-05	1.3096647282743614	-1.317496187290971e-05	-7.953661872909707e-06	0.6036952478218541
Bicamada	2	2	MgCl2	-0.5	0.105	1.326865100000001e-05	1.9256151e-05	1.451251600482972	-8.045948999999998e-06	-8.39164899999999e-06	1.042965721010659
Bicamada	2	2	MgCl2	-0.5	0.102	1.313404615384614e-05	1.828844615384614e-05	1.3924457048211756	-1.0755453846153856e-05	-8.19245384615386e-06	0.7617022920035567
Bicamada	2	2	MgCl2	-0.5	0.101	1.2627692999999995e-05	1.3903293e-05	1.101016076333183	-1.297840700000001e-05	-8.269707000000006e-06	0.637189679750373
Bicamada	2	2	MgCl2	0.5	2.1	-2.489287859531774e-05	-2.429687859531773e-05	0.9760574094427106	2.7277321404682264e-05	2.7277321404682264e-05	1.0
Bicamada	2	2	MgCl2	0.5	1.6	-2.522697625418061e-05	-2.385607625418061e-05	0.9456573793788378	2.72889237458194e-05	2.72889237458194e-05	1.0
Bicamada	2	2	MgCl2	0.5	1.1	-2.470364816053513e-05	-2.4191048160535123e-05	0.9792500283088188	2.7299651839464875e-05	2.7299651839464875e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.85	-2.3588107692307693e-05	-2.306360769230769e-05	0.9777642188664823	2.638999230769231e-05	2.538999230769231e-05	0.9621068476132708
Bicamada	2	2	MgCl2	0.5	0.6	-2.1274073578595324e-05	-2.033227357859532e-05	0.955730152172286	2.239142642140468e-05	2.239142642140468e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.5	-2.0320446e-05	-2.1083346e-05	1.037543467303818	2.2403254e-05	2.2403254e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.3	-1.6529685666666677e-05	-1.7471385666666676e-05	1.056970230347393	1.842701433333333e-05	1.842701433333333e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.2	-9.06029633333333e-06	-1.350679633333333e-05	1.490767612494205	1.543720366666667e-05	1.6200203666666676e-05	1.049426049981289
Bicamada	2	2	MgCl2	0.5	0.18	-2.4366376333333345e-05	-2.5308076333333347e-05	1.0386475193158595	2.7374723666666656e-05	2.7374723666666656e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.15	-2.449133666666666e-05	-2.3883336666666653e-05	0.9751748951772196	2.7428563333333342e-05	2.642856333333335e-05	0.9635416559063916
Bicamada	2	2	MgCl2	0.5	0.14	-2.289986000000001e-05	-2.359126000000001e-05	1.0301923243198865	2.6386839999999992e-05	2.5386839999999995e-05	0.9621023207022896
Bicamada	2	2	MgCl2	0.5	0.12	-2.094475351170569e-05	-2.129045351170568e-05	1.0165053267304762	2.3458446488294312e-05	2.3458446488294312e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.11	-1.9759282608695667e-05	-1.958038260869568e-05	0.990946027568771	2.2535317391304333e-05	2.2535317391304333e-05	1.0
