IDSmed (10s - 160s) [A],IDSmed (10s - 160s) [A],IGSmed (10s - 160s) [A],IGSmed (10s - 160s) [A],IDSant_pos (35s - 50s) [A],IDSant_pos (35s - 50s) [A],IDSdep_pos (150s - 165s) [A],IDSdep_pos (150s - 165s) [A],delIDS_pos [A],delIDS_pos [A],IGSant_pos (35s - 50s) [A],IGSant_pos (35s - 50s) [A],IGSdur_pos (75s - 85s) [A],IGSdur_pos (75s - 85s) [A],IGSdep_pos (150s - 165s) [A],IGSdep_pos (150s - 165s) [A],delIGS_pos [A],delIGS_pos [A],IGS_pico_ant_pos [A],IGS_pico_ant_pos [A],IGS_pico_dep_pos [A],IGS_pico_dep_pos [A],IDSant_neg (35s - 50s) [A],IDSant_neg (35s - 50s) [A],IDSdep_neg (150s - 165s) [A],IDSdep_neg (150s - 165s) [A],delIDS_neg [A],delIDS_neg [A],IGSant_neg (35s - 50s) [A],IGSant_neg (35s - 50s) [A],IGSdur_neg (75s - 85s) [A],IGSdur_neg (75s - 85s) [A],IGSdep_neg (150s - 165s) [A],IGSdep_neg (150s - 165s) [A],delIGS_neg [A],delIGS_neg [A],IGS_pico_ant_neg [A],IGS_pico_ant_neg [A],IGS_pico_dep_neg [A],IGS_pico_dep_neg [A]
mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
1.1026750824668895e-05,9.115021098609407e-07,-2.9057591052164067e-07,1.829516307155876e-07,1.1129970035461002e-05,9.327207898402329e-07,1.3984950088652488e-05,1.224053411331802e-06,2.8549800531914876e-06,4.7395237499370656e-07,-2.203363236702129e-07,2.2758056334227872e-07,-1.9912537211155385e-07,2.232636383344356e-07,-1.8862116852836868e-07,2.4155810068322767e-07,3.171515514184421e-08,3.526163651666365e-08,6.039936666666667e-06,2.2534381738431008e-07,-6.643933333333333e-06,6.1173268625547e-07,1.2309849379432614e-05,9.146262883294105e-07,1.1291331648936177e-05,8.101031902126541e-07,-1.0185177304964359e-06,1.2782375641213164e-07,-2.1897311081560272e-07,2.3953783308388645e-07,-5.408587211155381e-07,2.832616708168161e-07,-1.1461215780141823e-07,3.0102412893503673e-07,1.0436095301418449e-07,7.968058760758937e-08,-7.255873333333333e-06,6.906267685467553e-07,7.053216666666666e-06,4.6312969785291597e-07
1.015826463076511e-05,4.338333595050226e-07,-3.9084401386296757e-07,2.6826497278608652e-08,1.0304775203900709e-05,5.552526473607312e-07,1.3464345478723408e-05,9.807966334976555e-07,3.1595702748227e-06,4.2554404525677173e-07,-2.687916250000001e-07,4.9578427596326093e-08,-1.7920975551128842e-07,9.227797564937936e-08,-1.8988941489361715e-07,1.0416860978901885e-07,7.890221010638294e-08,8.269687999815413e-08,5.328656666666667e-06,4.458783271626167e-07,-6.167093333333334e-06,4.198372848298889e-07,1.1420157003546099e-05,8.957847981790535e-07,1.0860799343971625e-05,7.955054582518845e-07,-5.593576595744738e-07,5.533044820656909e-07,-3.6001625797872327e-07,9.26383352031219e-08,-6.521524262948208e-07,1.439806939564003e-07,-2.393908945035462e-07,4.6148262946706254e-08,1.2062536347517707e-07,4.6742663000836715e-08,-6.81877e-06,7.029287278238103e-07,6.13928e-06,6.357365438607407e-07
7.612470207944567e-06,8.843753624819944e-07,-2.628356633875431e-07,1.6764754755801963e-07,7.6040736790780106e-06,8.259669367332535e-07,1.0333481063829786e-05,1.136584712640499e-06,2.7294073847517745e-06,3.1074051833710965e-07,-2.4833151941489363e-07,9.19251220577133e-08,-1.5370561686586992e-07,6.712105222463144e-08,-2.051287429964539e-07,9.02500093271534e-08,4.3202776418439737e-08,2.428141216758846e-08,9.862573333333334e-06,8.541717017867859e-07,-1.0446703333333334e-05,7.849866018177204e-07,8.47010451241135e-06,8.995245929269009e-07,7.904411303191488e-06,8.597906548418452e-07,-5.656932092198604e-07,5.643834679727392e-08,-2.780810556737589e-07,1.0779458617302103e-07,-6.361945590969457e-07,9.718191570160958e-08,-1.7158531320921982e-07,7.821331860909159e-08,1.0649574246453913e-07,3.6492101454046826e-08,-1.1793766666666667e-05,8.719498055125271e-07,1.0466569999999999e-05,9.67776993268594e-07
1.0138248996712143e-05,2.731108209249614e-06,-1.6924897438016762e-07,9.310533934983383e-08,1.0509749530141843e-05,2.8368613452146426e-06,1.3976897375886519e-05,3.728619385227736e-06,3.4671478457446737e-06,9.351972803787845e-07,-1.5664184273049613e-07,3.469189665164982e-08,-8.419055962815409e-08,8.527211395703833e-08,-1.6436721914893587e-07,8.498848462199129e-08,-7.72537641843974e-09,5.8339271353291296e-08,8.94467e-06,2.0451650813565105e-07,-9.910266666666667e-06,7.18550487671759e-08,1.1302447562056717e-05,3.2277397474805e-06,1.0506598501773056e-05,2.9689937170435653e-06,-7.958490602836597e-07,2.588684705071943e-07,-1.705179190602835e-07,3.156083029291733e-08,-5.255023678618861e-07,7.114656928268869e-08,-6.848189273049648e-09,1.0005193823239977e-08,1.6366972978723388e-07,2.7456192195173334e-08,-1.2564666666666667e-05,3.0829651852288773e-07,9.902316666666667e-06,1.653214125070713e-07
