IDSant (5sp 1sa) [A]	IDSant (5sp 1sa) [A]	IDSdep (5sp 10sd) [A]	IDSdep (5sp 10sd) [A]	delIDS [A]	delIDS [A]	RatioIDS	RatioIDS
mean	std	mean	std	mean	std	mean	std
1.7873985886978465e-06	1.0059669456595727e-06	1.8013007999466782e-06	1.016299057383331e-06	1.3902211248831592e-08	1.1674695235493305e-08	1.007369956890238	0.004573336699624631
4.600331283513791e-06	9.718950914120913e-07	4.5975894439216885e-06	1.0038612538739089e-06	-2.741839592101549e-09	3.469772232515397e-08	0.9984799303585494	0.007473301746526868
1.0249445970944923e-05	3.4213207136777206e-06	1.0267275345861624e-05	3.4527517382098184e-06	1.7829374916699254e-08	3.733783187119445e-08	1.001130465886019	0.003856346694033299
1.9485990297214333e-05	6.6019453019166355e-06	1.955997967479655e-05	6.7300636618155466e-06	7.398937758221412e-08	1.4564102628774002e-07	1.0027663300705558	0.005620656474801713
2.6130073386560185e-06	7.804305218668374e-07	2.6072173918828975e-06	7.816757078318314e-07	-5.789946773121452e-09	1.8636876743413872e-08	0.9976294043953825	0.008605160994590149
4.667420751829682e-06	1.4786375157287278e-06	4.68045978709249e-06	1.4668845728519898e-06	1.3039035262807738e-08	2.324420801927951e-08	1.0034476670500772	0.006098701658228182
1.0591709893546244e-05	3.2535494711883118e-06	1.05559953160346e-05	3.2830857665877267e-06	-3.5714577511642814e-08	3.326301252293212e-08	0.9958064737278507	0.004607513678320709
1.9650867731204263e-05	6.408332076713981e-06	1.9662798469727205e-05	6.47647929055787e-06	1.1930738522939398e-08	8.42302948870592e-08	1.0000061124221	0.003696897824175762
2.644537666666666e-06	8.567899032380184e-07	2.6744205333333333e-06	8.547121651473627e-07	2.9882866666666546e-08	1.3028328445864402e-08	1.0121223980204523	0.00688546633675917
4.762966733333334e-06	1.5293453257005931e-06	4.764477199999999e-06	1.5462786862305898e-06	1.5104666666655708e-09	2.6230176862791e-08	0.9996563032558802	0.006052872620070746
1.0297697200000001e-05	3.202271401662489e-06	1.0297221933333336e-05	3.167759520488151e-06	-4.752666666644404e-10	3.4629291971003904e-08	1.0006528341848753	0.0034828727790997163
1.9470688666666667e-05	6.462485284385368e-06	1.941156733333333e-05	6.416105563790018e-06	-5.912133333333985e-08	6.94675526079301e-08	0.9973467032145406	0.003754882740211203
2.6273550898203566e-06	7.402674531819539e-07	2.672461297405187e-06	7.792357737958339e-07	4.5106207584830474e-08	4.824029257116439e-08	1.0155348016602594	0.015757560974808234
4.749947125748508e-06	1.5639003689876699e-06	4.875945588822357e-06	1.6183594561769038e-06	1.2599846307384833e-07	7.107364055562163e-08	1.0261122478013238	0.012060807520397938
9.873335049900191e-06	2.980795871024578e-06	1.000100855622089e-05	3.0150007186099148e-06	1.276735063206976e-07	3.5121194941268416e-08	1.0130407446846668	0.0011358191858198505
1.951083206919496e-05	6.34280325393258e-06	1.9621627411842963e-05	6.359849070707371e-06	1.1079534264800685e-07	4.6388609401776086e-08	1.0059457943616472	0.0030191419037645596
2.7499188888888887e-06	7.995286843698524e-07	2.7847040476190487e-06	8.073004411844169e-07	3.478515873016e-08	5.635402460794264e-08	1.012660246869463	0.024145521668289503
5.1789180687830705e-06	1.6463725914431994e-06	5.2939337301587285e-06	1.748990836226285e-06	1.1501566137565885e-07	1.0420549302109908e-07	1.0198071863794753	0.0120193709253329
1.0163790132275132e-05	3.1855336873051277e-06	1.0262090185185177e-05	3.231492152559191e-06	9.830005291004615e-08	5.10678244544406e-08	1.0093139918177083	0.003270147412633425
2.0359364550264558e-05	6.8446415815963735e-06	1.993737592592592e-05	6.661441482278814e-06	-4.2198862433863903e-07	1.8632367382467938e-07	0.9796537831361719	0.0024000288074623446
1.8191989208316548e-06	1.029185345802302e-06	1.8251189241103442e-06	1.0040841813619397e-06	5.920003278689354e-09	2.6634421861185035e-08	1.0084786587061243	0.015182181532520808
4.607816117313657e-06	9.886992046889309e-07	4.583462941450094e-06	9.792167958798446e-07	-2.4353175863563294e-08	2.4853257125927022e-08	0.9948334402607194	0.005706109526982726
1.0383895332533672e-05	3.50587174977163e-06	1.0381594802079199e-05	3.5205387502731048e-06	-2.300530454474095e-09	1.490120396362627e-08	0.9994617461825502	0.0014080582650089597
1.9716967119818564e-05	6.672016700933014e-06	1.9785412741569886e-05	6.710968659744157e-06	6.8445621751323e-08	5.2254441189744325e-08	1.0033640045381917	0.001979938093446214
2.5995396806387194e-06	7.935821804308879e-07	2.610897558216898e-06	8.163916895160411e-07	1.1357877578178614e-08	3.2391300551108294e-08	1.003103423924751	0.012240435537548212
4.674796826347316e-06	1.4496618494605717e-06	4.663217085828355e-06	1.4761969736411136e-06	-1.1579740518961357e-08	2.6535226185606715e-08	0.9963278450712701	0.0057808976435807565
1.0617423186959417e-05	3.245572919200646e-06	1.0629684797072525e-05	3.244259763160041e-06	1.2261610113110395e-08	2.492526808725408e-08	1.0011778264499565	0.002605070664335042
1.9755840785096456e-05	6.405342359988178e-06	1.9816436793080497e-05	6.50748442154688e-06	6.059600798404145e-08	1.3418170896987176e-07	1.0023470803689012	0.005610084075556704
2.6702880666666672e-06	8.321540321987103e-07	2.679428e-06	8.409594305296543e-07	9.139933333332268e-09	8.812655720799478e-09	1.0030063446625626	0.0020060664023101708
4.719654533333333e-06	1.525578897981869e-06	4.769087733333333e-06	1.5418141082211617e-06	4.9433200000000616e-08	1.7323880549115136e-08	1.0104588015409657	0.0015844154951470538
1.0325911466666667e-05	3.1751343244015134e-06	1.0330281133333333e-05	3.209323344662262e-06	4.369666666667362e-09	4.299360999233838e-08	0.9998604480676617	0.0035925832273490488
1.950486466666667e-05	6.490781467959416e-06	1.9484441333333335e-05	6.468626297272191e-06	-2.0423333333337915e-08	2.7999772451459494e-08	0.9991520346995868	0.0014618747365619177
2.590450392548234e-06	7.827551167001841e-07	2.643186353958747e-06	7.501244611150647e-07	5.273596141051322e-08	3.61077677299559e-08	1.0237352773714845	0.017995196055239044
4.717570765136399e-06	1.5043164434647392e-06	4.81581734530939e-06	1.5354940862989172e-06	9.824658017299099e-08	3.2074789199124194e-08	1.0208424359698958	0.001976832832088674
9.822913932135726e-06	2.9976798759216024e-06	9.96153505655355e-06	3.018259655246666e-06	1.386211244178256e-07	2.2907813215734893e-08	1.014519627936706	0.0021728402742901033
1.9340032268795727e-05	6.337325317231125e-06	1.9554656353958762e-05	6.324799920231181e-06	2.1462408516303398e-07	3.915655695154289e-08	1.0120442341184186	0.0051941737060465865
2.7180034126984123e-06	8.23753204285991e-07	2.7420032539682552e-06	8.28295343739487e-07	2.3999841269842948e-08	6.238922922088897e-08	1.0088403974502202	0.027369227699822
5.0563979894179885e-06	1.5670867926266872e-06	5.161856825396827e-06	1.6512652390518483e-06	1.0545883597883832e-07	1.0292057750231079e-07	1.019100704817274	0.016543236879948978
9.8221205026455e-06	3.129351841235398e-06	1.0027268624338623e-05	3.1501636609618396e-06	2.0514812169312348e-07	3.560576265390679e-08	1.0217235977685857	0.004830153324702908
1.9825104761904762e-05	6.731883166483408e-06	2.0020569576719575e-05	6.729679454512689e-06	1.9546481481481467e-07	5.7418578052102887e-08	1.0105125936705417	0.004138328068307691
1.8489433837131727e-06	1.0678527367095e-06	1.8293277275756265e-06	1.039072630012578e-06	-1.9615656137546188e-08	3.2708501836793604e-08	0.9924246571804084	0.0139274164998164
4.5925037189528644e-06	9.747078651704213e-07	4.60156211309225e-06	9.851866195448941e-07	9.058394139385307e-09	1.1652078045805767e-08	1.0017259893415194	0.00218661509557205
1.050243448087439e-05	3.5430381218924766e-06	1.0513340482473769e-05	3.5459063673237933e-06	1.090600159937996e-08	7.285546782169594e-09	1.0010321460892593	0.0007381196901913517
2.0031326802612324e-05	6.743788600455703e-06	2.010452914834065e-05	6.7836431261872965e-06	7.320234572832601e-08	5.304739266088442e-08	1.0035561449467543	0.0019458229431369384
2.604282674650696e-06	7.89441918190489e-07	2.614419128409844e-06	8.018870692418962e-07	1.0136453759147323e-08	2.4229873150503807e-08	1.0033058045900052	0.010055161386910115
4.653294923486369e-06	1.4600571952945634e-06	4.66941137724552e-06	1.4570516770398842e-06	1.6116453759151035e-08	3.380426992392852e-08	1.003821381995045	0.009009452351640048
1.0666375668662686e-05	3.240351555718033e-06	1.0679018722554891e-05	3.286704006980799e-06	1.2643053892206235e-08	5.91754958462948e-08	1.000290776980207	0.00635852191148317
1.98475119760479e-05	6.4128497183297135e-06	1.994996280771789e-05	6.496905564112604e-06	1.0245083166999266e-07	8.484969427415808e-08	1.0046050187960889	0.0028036191871261278
2.6420738666666665e-06	8.492927353918974e-07	2.6419951333333336e-06	8.207335236897626e-07	-7.873333333235825e-11	3.1112430708211353e-08	1.0020176353568837	0.010848312891205518
4.7261708e-06	1.4962966863214245e-06	4.747707600000001e-06	1.4993762264467056e-06	2.1536800000001064e-08	1.6882338024102105e-08	1.0047169521911004	0.004374938559877736
1.0328770400000001e-05	3.1920144035646753e-06	1.0347605599999997e-05	3.205463817587038e-06	1.883519999999527e-08	3.258652749588088e-08	1.0017749054264675	0.0031283874881819986
1.9538719333333335e-05	6.452054150111376e-06	1.9600477333333333e-05	6.502065475297621e-06	6.17580000000035e-08	5.1104676380927084e-08	1.0028571673063364	0.0014366159708748872
2.629988463073848e-06	7.622837354032654e-07	2.6405848236859593e-06	7.781469831897067e-07	1.0596360612111203e-08	3.0397412294049304e-08	1.003253750527208	0.012506402112981714
4.7388189953426534e-06	1.5032590772348125e-06	4.811724610778448e-06	1.5139716647102252e-06	7.290561543579456e-08	2.0040380808681775e-08	1.0159029781824058	0.005077071046695584
9.833740372588162e-06	2.981498137988401e-06	9.955753113772451e-06	3.024373457723124e-06	1.2201274118428947e-07	4.299178554891007e-08	1.0122786932427095	0.0007871669347642795
1.9237635462408506e-05	6.305745550565181e-06	1.947791763140387e-05	6.395265123411801e-06	2.402821689953643e-07	1.1343843874595231e-07	1.012488354275183	0.004251466946107858
2.7423490740740734e-06	7.896778993252939e-07	2.7587813492063493e-06	8.267583351247871e-07	1.6432275132275884e-08	7.603362095230833e-08	1.0038394042331766	0.03210189388215724
5.084907354497356e-06	1.659645741427006e-06	5.1618257142857146e-06	1.6541904769221768e-06	7.691835978835898e-08	1.2619585946719823e-08	1.0162854503175398	0.005895109619739013
9.717133492063497e-06	3.068855985616934e-06	9.887244153439152e-06	3.1373813705592817e-06	1.7011066137565532e-07	7.0358230296003e-08	1.0171470175712878	0.0027494737065361778
1.9462241005291012e-05	6.534430226841585e-06	1.9892907142857144e-05	6.665505114134503e-06	4.306661375661325e-07	1.3676268552454592e-07	1.022215161645793	0.002362341703031509
1.8340322653605116e-06	1.067247843776491e-06	1.8347647676929098e-06	1.0988067030776975e-06	7.325023323981817e-10	4.164158037532696e-08	0.9938920806365031	0.029401604763110715
4.622758110334209e-06	9.78011380986438e-07	4.646631899117172e-06	9.917424993287753e-07	2.3873788782963472e-08	1.4364287270106086e-08	1.0049258833627108	0.0019378290303636919
1.0639135331200935e-05	3.5697259745782456e-06	1.0686739496201572e-05	3.5752017198713937e-06	4.7604165000636066e-08	8.083653242718186e-09	1.004669310734708	0.0010000486148163158
2.0447477902172614e-05	6.838508068417693e-06	2.047525755031333e-05	6.8900355631789455e-06	2.7779648140719395e-08	5.219993040389512e-08	1.0009176860297173	0.001980446208045054
2.593599101796405e-06	8.207633358126568e-07	2.6121348369926787e-06	8.05446647815945e-07	1.8535735196273392e-08	1.557151403623994e-08	1.0086887243624731	0.007381310049308345
4.67807245508983e-06	1.4123880528090125e-06	4.68118933466401e-06	1.4115833866529201e-06	3.116879574180428e-09	3.4847926728447966e-09	1.0007340056668035	0.000940148226553259
1.0746435495675312e-05	3.278565213236982e-06	1.0776067890884903e-05	3.2694829186108483e-06	2.9632395209589396e-08	1.4240212520827856e-08	1.0031272956112203	0.0023109079858127206
1.994605708582832e-05	6.460563678925834e-06	2.007042787757821e-05	6.494550196796924e-06	1.2437079174988976e-07	4.5272486171708156e-08	1.0063548556913509	0.0018786534574069772
2.6470818666666667e-06	8.455001295996431e-07	2.651372133333333e-06	8.457931572303553e-07	4.290266666666903e-09	2.3746106296682608e-08	1.0016742667180305	0.010975340231176628
4.713137533333332e-06	1.5097466363681054e-06	4.7383308e-06	1.4993319532776322e-06	2.519326666666757e-08	2.8170567422280297e-08	1.0060982999570032	0.007631332999142956
1.0364850066666668e-05	3.226377189373619e-06	1.0406092866666668e-05	3.2517204868282044e-06	4.124279999999826e-08	2.9012023873559577e-08	1.0036809529863806	0.002263948972569037
1.9578452e-05	6.488266227233287e-06	1.9682170666666667e-05	6.557093381417207e-06	1.0371866666666363e-07	6.899056701703585e-08	1.004929768089452	0.0016649074875884097
2.6308371190951395e-06	7.751619956378908e-07	2.6514668263473005e-06	7.831398163631699e-07	2.0629707252161152e-08	2.02150253403439e-08	1.007708268746869	0.008582818832236274
4.732370771789759e-06	1.4933288879053133e-06	4.783005222887563e-06	1.4961882064140112e-06	5.063445109780364e-08	1.965807253038824e-08	1.0112541110297897	0.0057445829193153875
9.888365349301393e-06	2.989378012304536e-06	9.978151071190942e-06	3.013881369890628e-06	8.978572188955007e-08	2.7557508172331698e-08	1.0090936813991982	0.001420610055693703
1.923017252162341e-05	6.348355310279496e-06	1.9461287159015312e-05	6.422923932408412e-06	2.311146373919022e-07	7.920390017576312e-08	1.01208125591729	0.00169372936133778
2.7433273015873025e-06	8.091721954926759e-07	2.8105953703703696e-06	8.386069712291405e-07	6.72680687830674e-08	2.9506106238258315e-08	1.0238887494923785	0.003396090628274893
5.110010211640213e-06	1.628268132787586e-06	5.1702776455026475e-06	1.631296312869014e-06	6.02674338624337e-08	2.1659253796787522e-08	1.0124160512834737	0.00596386536103483
9.759422566137566e-06	3.0729436578639504e-06	9.881220687830687e-06	3.127065431902043e-06	1.2179812169311968e-07	5.871193359971331e-08	1.0120829766081325	0.0035235813058399445
1.9212408730158736e-05	6.488932229039434e-06	1.959472619047618e-05	6.599371871089476e-06	3.823174603174442e-07	1.1630785709031752e-07	1.0201715266181481	0.002708845709596545
1.8433172888177993e-06	1.1149395837257694e-06	1.8483761705984168e-06	1.1025807267806825e-06	5.058881780617572e-09	1.24713617681872e-08	1.005858680973514	0.008002881570723926
4.661174812646162e-06	9.657860292783943e-07	4.637839335040894e-06	9.856125372792568e-07	-2.3335477605267827e-08	2.220645026108191e-08	0.9943322470692486	0.005254714726225897
1.0848371916566712e-05	3.6060926161146806e-06	1.0869692479008433e-05	3.637252569999145e-06	2.1320562441720865e-08	3.194404699257646e-08	1.0015102513920076	0.002092783905948736
2.1069690697054544e-05	6.923781548898714e-06	2.1067969652139158e-05	6.96092379223026e-06	-1.7210449153902201e-09	3.941120580028846e-08	0.9995059456885436	0.002146804523204827
2.5603109647371904e-06	8.217493547184032e-07	2.564808190286092e-06	8.465804198149972e-07	4.497225548901328e-09	2.5356115975312847e-08	1.0000140605314993	0.008464658340182075
4.684013173652705e-06	1.4378527190760351e-06	4.698019953426488e-06	1.4513572471641715e-06	1.4006779773783005e-08	1.4001603401228963e-08	1.0026307700178347	0.001997186793175953
1.0805396307385227e-05	3.272528091494173e-06	1.082733318030605e-05	3.2826655655610508e-06	2.19368729208233e-08	2.205379840201347e-08	1.0019115608134517	0.00220106438949523
2.0064033799068538e-05	6.483999591446102e-06	2.019261696606785e-05	6.518324567654327e-06	1.2858316699931314e-07	4.103750342497725e-08	1.0065249211492546	0.001461280556352188
2.6570154000000005e-06	8.308140209454337e-07	2.674977533333333e-06	8.29584352861849e-07	1.796213333333271e-08	1.3117197359699775e-08	1.007300902137979	0.006620257521062517
4.781087400000001e-06	1.5072114448522085e-06	4.768450333333334e-06	1.507214043505439e-06	-1.2637066666666405e-08	3.338100084379515e-09	0.9972000075942509	0.0011336221584304178
1.0393698933333329e-05	3.2368075039850293e-06	1.0438045066666665e-05	3.242519658466584e-06	4.4346133333336097e-08	1.9583157890731395e-08	1.0044969702795095	0.0024275466445289585
1.9621133333333334e-05	6.484798281234149e-06	1.9744161333333336e-05	6.545155441012641e-06	1.2302800000000197e-07	6.058307846255672e-08	1.0060465460445724	0.0011192716080941634
2.600729560878241e-06	7.820628168925e-07	2.627006220891546e-06	7.789453256928279e-07	2.62766600133046e-08	1.751110422611083e-08	1.0109095520003095	0.009031174220751316
4.769188749168337e-06	1.4894895081780662e-06	4.811685196274129e-06	1.495049388409787e-06	4.249644710579168e-08	4.0757589176119985e-08	1.0093099072917613	0.010559853050471826
1.00013419760479e-05	3.0515724972712426e-06	1.0032686280771791e-05	3.065533182778207e-06	3.134430472388884e-08	3.037371601385468e-08	1.0031354266623713	0.003006484492765844
1.92269514304724e-05	6.2705222911927805e-06	1.9437319161676675e-05	6.389188609437493e-06	2.1036773120427412e-07	1.2015786675947105e-07	1.0104313376278453	0.0024763930394039652
2.7589694973544964e-06	8.365389781972062e-07	2.770071507936508e-06	7.93534010137169e-07	1.1102010582010818e-08	4.303465757367986e-08	1.007121217982184	0.01542223043160507
5.147381984126983e-06	1.6517381459487336e-06	5.148547433862434e-06	1.671073725893523e-06	1.1654497354511868e-09	4.911628362509959e-08	0.9995315414896243	0.011325589044272038
9.923731349206347e-06	3.0584056705053355e-06	9.949720370370371e-06	3.0855960766993776e-06	2.5989021164022996e-08	5.5054099315468e-08	1.0021098721783082	0.00640044786541914
1.9191058730158733e-05	6.3676410354265045e-06	1.935624497354497e-05	6.5038138856209876e-06	1.6518624338623735e-07	1.367616755654016e-07	1.0076936231539415	0.004360335432251123
1.8386049123017367e-06	1.1255419799501094e-06	1.866992483673188e-06	1.1046590813241514e-06	2.8387571371451616e-08	2.3421553513076714e-08	1.023500528778925	0.02258697812235032
4.624626223537641e-06	9.313678536223156e-07	4.6462080395119075e-06	9.857063538793125e-07	2.1581815974266327e-08	5.6043157472967105e-08	1.0033014029042768	0.010909672047578792
1.0945585928295362e-05	3.6356018937843347e-06	1.0962752684259645e-05	3.669331732169069e-06	1.7166755964281457e-08	4.8661692376880637e-08	1.0009093688814445	0.0051313919845240585
2.1560291776622547e-05	7.008660559401101e-06	2.1504278621884397e-05	7.005150204678938e-06	-5.601315473815368e-08	9.60634489427974e-09	0.9972712917766158	0.0007031602593952524
2.600721663339985e-06	8.138312301218174e-07	2.5985800266134362e-06	8.248585149322279e-07	-2.1416367265490713e-09	1.3304956352110096e-08	0.9983532890582844	0.005195077252063178
4.632355848303402e-06	1.4770918595610566e-06	4.662193812375261e-06	1.46183017909015e-06	2.9837964071859086e-08	1.9385179399911057e-08	1.007466422589876	0.005782442887194785
1.0817545768463076e-05	3.2597755456276178e-06	1.0873937677977367e-05	3.271680427829203e-06	5.6391909514289514e-08	2.3790507941251806e-08	1.0053662666975687	0.0023685269349173785
2.0130618363273464e-05	6.486948055997733e-06	2.0216481636726555e-05	6.538350195582904e-06	8.586327345309074e-08	5.158373297544313e-08	1.0040097687753167	0.0012684417754694373
2.6513726666666665e-06	8.303877073346482e-07	2.6731494e-06	8.567481615600461e-07	2.1776733333333016e-08	3.6418909862505524e-08	1.0067893107121062	0.01377343726022205
4.7388876e-06	1.532814430528261e-06	4.7420656000000005e-06	1.5147849387078543e-06	3.1780000000003383e-09	1.8338620497735493e-08	1.0014471425863487	0.0037036087501282687
1.0429062533333329e-05	3.2325319995968572e-06	1.04266826e-05	3.2416464935211476e-06	-2.379933333329616e-09	3.2602792430304315e-08	0.9996854244189816	0.0032525270305100345
1.959776466666667e-05	6.452335222664847e-06	1.9736527333333334e-05	6.531200449704891e-06	1.3876266666666053e-07	1.0016422020528248e-07	1.0068335330110851	0.003614802995506244
2.6346442581503623e-06	8.082054117618884e-07	2.647469427811041e-06	7.711335365063015e-07	1.2825169660679601e-08	5.032938126626924e-08	1.007759359858267	0.020788097300171948
4.78418705256155e-06	1.536129766167927e-06	4.790548017298745e-06	1.5058919371341447e-06	6.360964737195127e-09	3.4058100140788984e-08	1.0026042817590637	0.007007926314647495
1.004006268795741e-05	3.024630872198744e-06	1.003071926813041e-05	3.0532304964021284e-06	-9.343419826999615e-09	3.756185699023456e-08	0.9983798293383396	0.004729322214529009
1.9235351363938797e-05	6.321139307779342e-06	1.9410726613439778e-05	6.37196305018964e-06	1.7537524950098084e-07	5.629798370022057e-08	1.009232274749292	0.0016312837240185366
2.759948280423281e-06	8.199833087040588e-07	2.7815501587301594e-06	8.00083379286942e-07	2.16018783068788e-08	2.0145590375235585e-08	1.0095816130709705	0.00911004071071423
5.190492724867725e-06	1.6795169005174409e-06	5.169583544973546e-06	1.640751591073619e-06	-2.0909179894180108e-08	3.906111036395985e-08	0.9971653034520754	0.005661339192347685
