Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Enode	1	3	KCl	0.5	0.5	-8.471169933333336e-06	-8.554616933333336e-06	1.009850705470049	1.0959916066666664e-05	1.1055316066666664e-05	1.008704446222006
Enode	1	3	KCl	0.5	0.3	-7.761079866666668e-06	-7.665712866666667e-06	0.9877121480981538	9.536213133333332e-06	9.619613133333332e-06	1.0087456099013223
Enode	1	3	KCl	0.5	0.2	-1.6981730666666662e-06	-1.102133066666667e-06	0.6490110391575326	4.464906933333333e-06	4.500706933333333e-06	1.0080180842589868
Enode	1	3	KCl	0.5	0.18	-4.077990533333333e-06	-3.946860533333333e-06	0.967844456987296	6.328989466666666e-06	6.543589466666668e-06	1.0339074667654686
Enode	1	3	KCl	0.5	0.15	-2.5450354000000007e-06	-9.9836954e-06	3.922811997035482	1.06395046e-05	1.30356046e-05	1.2252078541326068
Enode	1	3	KCl	0.5	0.14	-1.0354912800000007e-05	-9.282032800000007e-06	0.896389277174792	1.2712057199999994e-05	1.2402157199999992e-05	0.9756215697330246
Enode	1	3	KCl	0.5	0.12	-1.0541297852348992e-05	-9.051183852348991e-06	0.8586403665969892	1.269263214765101e-05	1.239453214765101e-05	0.976513933711128
Enode	1	3	KCl	0.5	0.11	-1.0963411744966444e-05	-8.614990744966443e-06	0.7857946910478653	1.2747288255033556e-05	1.2055888255033556e-05	0.945761013152975
Enode	1	3	KCl	0.5	0.105	-8.384703999999999e-06	-8.46815e-06	1.0099521700467902	1.1225236e-05	1.2763036e-05	1.1369948925795414
Enode	1	3	KCl	0.5	0.102	-9.285437651006708e-06	-8.188716651006708e-06	0.8818880658919619	1.2792092348993292e-05	1.2362992348993292e-05	0.9664558394128724
Enode	1	3	KCl	0.5	0.101	-8.309363266666669e-06	-6.1755172666666685e-06	0.7431998179018113	1.056149273333333e-05	1.223039273333333e-05	1.1580174358055233
Enode	1	3	KCl	-0.8	2.1	1.711424624161074e-05	1.785334624161074e-05	1.0431862431780952	-7.407055758389262e-06	-4.844053758389262e-06	0.6539783034443701
Enode	1	3	KCl	-0.8	1.6	1.6470355704697982e-05	1.681615570469798e-05	1.020995296410105	-8.050946295302018e-06	-4.927664295302018e-06	0.6120602615592488
Enode	1	3	KCl	-0.8	1.1	1.7155401812080534e-05	1.7322301812080534e-05	1.009728714129125	-6.650678187919465e-06	-5.410898187919465e-06	0.8135859283866747
Enode	1	3	KCl	-0.8	0.85	1.6853198590604027e-05	1.8176398590604028e-05	1.0785132859431037	-5.367461409395974e-06	-6.130401409395975e-06	1.1421416833411118
Enode	1	3	KCl	-0.8	0.6	1.7470160201342284e-05	1.859076020134228e-05	1.0641436590784037	-5.811409798657716e-06	-6.622039798657716e-06	1.1394893886483852
Enode	1	3	KCl	-0.8	0.5	1.818692573333333e-05	1.9557825733333336e-05	1.0753783250726865	-6.990114266666668e-06	-8.051076266666667e-06	1.1517803514399392
Enode	1	3	KCl	-0.8	0.3	2.19772042e-05	2.99761042e-05	1.363963492681203	-8.504628800000001e-06	-1.25577458e-05	1.4765777666863014
Enode	1	3	KCl	-0.8	0.2	3.039490053333333e-05	2.9417400533333334e-05	0.9678400000379012	-2.340429946666667e-05	-2.172339946666667e-05	0.9281798627472698
Enode	1	3	KCl	-0.8	0.18	2.9475680466666668e-05	2.8271680466666664e-05	0.9591527665879817	-2.300021953333333e-05	-2.158161953333333e-05	0.938322327839346
Enode	1	3	KCl	-0.8	0.15	2.78092766e-05	2.68675766e-05	0.966137198980573	-2.07685234e-05	-1.92664234e-05	0.9276742033571824
Enode	1	3	KCl	-0.8	0.14	2.648758686666667e-05	2.562928686666668e-05	0.9675961421355402	-1.999211313333333e-05	-1.802516313333333e-05	0.9016137020193
Enode	1	3	KCl	-0.8	0.12	2.6532369463087243e-05	2.5507169463087245e-05	0.9613604053936348	-2.0078430536912755e-05	-1.8147230536912755e-05	0.9038171834970056
Enode	1	3	KCl	-0.8	0.11	2.600495181208054e-05	2.519435181208054e-05	0.9688290135718136	-1.850774818791946e-05	-1.743487818791946e-05	0.9420313055317938
Enode	1	3	KCl	-0.8	0.105	1.77330824e-05	2.3335982399999995e-05	1.3159574784358976	-3.390276000000032e-07	-1.7409797600000002e-05	51.35215421989194
Enode	1	3	KCl	-0.8	0.102	2.5089607449664425e-05	2.1882907449664427e-05	0.8721901087359225	-1.889859255033557e-05	-1.714621255033557e-05	0.9072745763827323
Enode	1	3	KCl	-0.8	0.101	1.7970047400000004e-05	1.7624347400000005e-05	0.980762432490857	-1.3780259999999736e-07	-1.7685412599999994e-05	128.33874397145146
Enode	1	3	KCl	0.8	2.1	-1.901292174496644e-05	-2.021692174496644e-05	1.0633253539960923	2.485607825503356e-05	2.489187825503356e-05	1.0014402915710463
Enode	1	3	KCl	0.8	1.6	-1.945244248322147e-05	-1.975044248322147e-05	1.0153194129866745	2.4285457516778527e-05	2.463115751677853e-05	1.014234856385191
Enode	1	3	KCl	0.8	1.1	-1.905639845637584e-05	-1.915179845637584e-05	1.0050061925509373	2.4204601543624165e-05	2.4383401543624164e-05	1.0073870251356027
Enode	1	3	KCl	0.8	0.85	-1.8891502348993288e-05	-1.9070302348993287e-05	1.0094645728379317	2.372589765100671e-05	2.364239765100671e-05	0.9964806389529184
Enode	1	3	KCl	0.8	0.6	-1.7603691677852344e-05	-1.7937481677852343e-05	1.018961363679185	2.271286832214766e-05	2.305856832214766e-05	1.0152204466250925
Enode	1	3	KCl	0.8	0.5	-1.7434600466666667e-05	-1.752996046666667e-05	1.005469583325544	2.219061953333333e-05	2.275081953333333e-05	1.025244901304288
Enode	1	3	KCl	0.8	0.3	-1.4331818533333336e-05	-1.3056278533333335e-05	0.9109994312980372	1.9380561466666665e-05	1.9511661466666665e-05	1.006764509904705
Enode	1	3	KCl	0.8	0.2	-7.278600399999999e-06	-4.620237399999999e-06	0.634770030787787	1.02332626e-05	1.03166626e-05	1.008149893466039
Enode	1	3	KCl	0.8	0.18	-1.046609933333333e-05	-1.046609933333333e-05	1.0	1.554532066666667e-05	1.666592066666667e-05	1.072086000927782
Enode	1	3	KCl	0.8	0.15	-1.8736862333333333e-05	-1.2490272333333331e-05	0.666614938570202	2.4440737666666665e-05	2.5346737666666667e-05	1.037069257579555
Enode	1	3	KCl	0.8	0.14	-2.1002101200000003e-05	-2.0274901200000004e-05	0.9653748930607	2.65862988e-05	2.65862988e-05	1.0
Enode	1	3	KCl	0.8	0.12	-2.0951482013422818e-05	-1.885338201342281e-05	0.8998591126558099	2.6684517986577185e-05	2.6851417986577185e-05	1.0062545630422837
Enode	1	3	KCl	0.8	0.11	-2.139982140939597e-05	-1.7763941409395974e-05	0.8300976475250584	2.5926278590604032e-05	2.618847859060403e-05	1.0101132910025514
Enode	1	3	KCl	0.8	0.105	-1.67453254e-05	-1.7043355399999997e-05	1.0177978028423382	2.22003946e-05	2.67421946e-05	1.2045819491875156
Enode	1	3	KCl	0.8	0.102	-2.1180867046979865e-05	-1.4672027046979868e-05	0.6927019094372684	2.6026032953020136e-05	2.632403295302013e-05	1.011450073875566
Enode	1	3	KCl	0.8	0.101	-1.7072124933333334e-05	-1.2661374933333332e-05	0.7416402458847985	2.190932506666667e-05	2.641542506666667e-05	1.2056704159661988
Enode	2	1	KCl	-0.5	2.1	1.234632724832215e-05	1.132112724832215e-05	0.9169631600248306	-8.37225275167785e-06	-8.28880275167785e-06	0.9900325512768022
Enode	2	1	KCl	-0.5	1.6	8.308769865771812e-06	6.902169865771813e-06	0.8307089951071429	-4.696930134228187e-06	-4.148562134228187e-06	0.8832497004790748
Enode	2	1	KCl	-0.5	1.1	7.8725922147651e-06	7.228892214765101e-06	0.918235317867381	-4.5847577852348985e-06	-3.2257705852348988e-06	0.7035858242333793
Enode	2	1	KCl	-0.5	0.85	6.746528791946309e-06	6.663078791946309e-06	0.987630676074544	-4.1611212080536914e-06	-2.420667208053691e-06	0.5817343660570574
Enode	2	1	KCl	-0.5	0.6	6.981136375838926e-06	7.410236375838927e-06	1.061465637812932	-2.960949624161074e-06	-2.4841126241610736e-06	0.838958084221003
Enode	2	1	KCl	-0.5	0.5	7.151082666666666e-06	8.045182666666666e-06	1.1250300187645246	-1.8491773333333327e-06	-2.624033333333333e-06	1.4190274161555083
Enode	2	1	KCl	-0.5	0.3	9.104455266666667e-06	1.321725526666667e-05	1.4517348791923697	-3.066777333333332e-06	-4.509204733333331e-06	1.4703397877380946
Enode	2	1	KCl	-0.5	0.2	1.4194517066666668e-05	1.3813017066666668e-05	0.9731234251783116	-1.0207652933333332e-05	-9.957312933333333e-06	0.9754752633504506
Enode	2	1	KCl	-0.5	0.18	1.39089148e-05	1.34439148e-05	0.9665682041563732	-1.01118052e-05	-9.3011852e-06	0.9198342942761596
Enode	2	1	KCl	-0.5	0.15	1.2873839399999998e-05	1.30050394e-05	1.0101912099353985	-8.798360599999999e-06	-8.536100599999999e-06	0.9701921742102728
Enode	2	1	KCl	-0.5	0.14	1.30391668e-05	1.22643668e-05	0.9405790253407909	-8.883393200000001e-06	-7.858193200000001e-06	0.8845936482919613
Enode	2	1	KCl	-0.5	0.12	1.2350197516778524e-05	1.1789897516778524e-05	0.954632304524782	-8.797562483221476e-06	-8.284962483221475e-06	0.941733860830472
Enode	2	1	KCl	-0.5	0.11	1.208895369127517e-05	1.123065369127517e-05	0.9290012997055772	-7.771326308724831e-06	-7.520986308724832e-06	0.9677867084645584
Enode	2	1	KCl	-0.5	0.105	7.261285333333335e-06	1.1373985333333335e-05	1.566387328304043	-1.893046666666652e-07	-8.152484666666664e-06	43.06541835559643
Enode	2	1	KCl	-0.5	0.102	1.1790937583892618e-05	1.0253137583892618e-05	0.869577801675351	-8.331612416107381e-06	-7.902452416107381e-06	0.9484901627000422
Enode	2	1	KCl	-0.5	0.101	7.423681333333331e-06	9.915181333333332e-06	1.335615160205332	-7.182786666666665e-07	-7.775468666666666e-06	10.825142145388329
Enode	2	1	KCl	0.5	2.1	-8.566907382550335e-06	-8.829167382550335e-06	1.0306131475792757	1.1472132617449663e-05	1.1257632617449666e-05	0.9813025173999702
Enode	2	1	KCl	0.5	1.6	-8.916938187919463e-06	-8.356648187919464e-06	0.9371656516853428	1.1634711812080537e-05	1.1551311812080537e-05	0.9928317949471336
