V,IDS Indo,IDS Voltando
-0.6,9.82809e-05,
-0.58,9.799173e-05,
-0.56,9.769467e-05,
-0.54,9.740577e-05,
-0.52,9.711183e-05,
-0.5,9.682083e-05,
-0.48,9.653233e-05,
-0.46,9.623593e-05,
-0.44,9.594417e-05,
-0.42,9.56496e-05,
-0.4,9.536217e-05,
-0.38,9.5069e-05,
-0.36,9.478073e-05,
-0.34,9.448313e-05,
-0.32,9.419487e-05,
-0.3,9.39062e-05,
-0.28,9.36222e-05,
-0.26,9.333673e-05,
-0.24,9.30541e-05,
-0.22,9.2781e-05,
-0.2,9.250877e-05,
-0.18,9.224333e-05,
-0.16,9.198473e-05,
-0.14,9.173497e-05,
-0.12,9.14817e-05,
-0.1,9.124203e-05,
-0.08,9.100793e-05,
-0.06,9.078707e-05,
-0.04,9.05756e-05,
-0.02,9.037103e-05,
0.0,9.017823e-05,
0.02,8.99971e-05,
0.04,8.982437e-05,
0.06,8.965423e-05,
0.08,8.94954e-05,
0.1,8.936673e-05,
0.12,8.924437e-05,
0.14,8.91303e-05,
0.16,8.902357e-05,
0.18,8.893393e-05,
0.2,8.88559e-05,
0.22,8.87781e-05,
0.24,8.871333e-05,
0.26,8.86638e-05,
0.28,8.86143e-05,
0.3,8.85802e-05,
0.32,8.855543e-05,
0.34,8.85325e-05,
0.36,8.85216e-05,
0.38,8.852287e-05,
0.4,8.8524e-05,
0.42,8.853323e-05,
0.44,8.854603e-05,
0.46,8.85624e-05,
0.48,8.858717e-05,
0.5,8.861567e-05,
0.52,8.86457e-05,
0.54,8.866777e-05,
0.56,8.869143e-05,
0.58,8.870317e-05,
0.6,8.8727e-05,
0.58,,8.856967e-05
0.56,,8.842993e-05
0.54,,8.831227e-05
0.52,,8.819787e-05
0.5,,8.809193e-05
0.48,,8.799757e-05
0.46,,8.790133e-05
0.44,,8.781527e-05
0.42,,8.77291e-05
0.4,,8.76567e-05
0.38,,8.759643e-05
0.36,,8.75418e-05
0.34,,8.748563e-05
0.32,,8.744157e-05
0.3,,8.74056e-05
0.28,,8.738613e-05
0.26,,8.737347e-05
0.24,,8.738023e-05
0.22,,8.73953e-05
0.2,,8.742567e-05
0.18,,8.74682e-05
0.16,,8.75334e-05
0.14,,8.761177e-05
0.12,,8.770967e-05
0.1,,8.782923e-05
0.08,,8.797053e-05
0.06,,8.813777e-05
0.04,,8.83226e-05
0.02,,8.852977e-05
0.0,,8.875707e-05
-0.02,,8.900417e-05
-0.04,,8.927897e-05
-0.06,,8.956473e-05
-0.08,,8.986967e-05
-0.1,,9.019193e-05
-0.12,,9.052467e-05
-0.14,,9.086797e-05
-0.16,,9.122063e-05
-0.18,,9.15805e-05
-0.2,,9.19479e-05
-0.22,,9.2324e-05
-0.24,,9.26955e-05
-0.26,,9.307177e-05
-0.28,,9.34427e-05
-0.3,,9.381727e-05
-0.32,,9.419467e-05
-0.34,,9.456667e-05
-0.36,,9.493443e-05
-0.38,,9.52956e-05
-0.4,,9.56399e-05
-0.42,,9.598373e-05
-0.44,,9.630933e-05
-0.46,,9.661943e-05
-0.48,,9.692677e-05
-0.5,,9.721913e-05
-0.52,,9.750043e-05
-0.54,,9.775793e-05
-0.56,,9.80047e-05
-0.58,,9.824533e-05
-0.6,,9.84623e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
