Vgs,110,140,150,151,152
-0.6,2.11361e-05,2.00048e-05,1.346423e-05,1.628973e-05,1.403527e-05
-0.58,2.081177e-05,1.96517e-05,1.507143e-05,1.886327e-05,1.564847e-05
-0.56,2.040957e-05,1.92379e-05,1.559233e-05,1.95377e-05,1.610163e-05
-0.54,1.996423e-05,1.880207e-05,1.57453e-05,1.97161e-05,1.620217e-05
-0.52,1.949217e-05,1.835517e-05,1.572527e-05,1.967973e-05,1.615237e-05
-0.5,1.900537e-05,1.79043e-05,1.56086e-05,1.95274e-05,1.601893e-05
-0.48,1.850593e-05,1.745147e-05,1.54263e-05,1.930317e-05,1.583587e-05
-0.46,1.800253e-05,1.70029e-05,1.520287e-05,1.903523e-05,1.5622e-05
-0.44,1.749687e-05,1.656197e-05,1.495273e-05,1.873307e-05,1.538713e-05
-0.42,1.69974e-05,1.61276e-05,1.46858e-05,1.841073e-05,1.513817e-05
-0.4,1.650403e-05,1.570287e-05,1.440603e-05,1.80743e-05,1.488133e-05
-0.38,1.601607e-05,1.528807e-05,1.411967e-05,1.772933e-05,1.462003e-05
-0.36,1.553787e-05,1.486437e-05,1.383047e-05,1.737787e-05,1.435747e-05
-0.34,1.506903e-05,1.446093e-05,1.354303e-05,1.70231e-05,1.409663e-05
-0.32,1.462363e-05,1.40919e-05,1.325717e-05,1.666953e-05,1.383647e-05
-0.3,1.419027e-05,1.373013e-05,1.297647e-05,1.63162e-05,1.358093e-05
-0.28,1.37736e-05,1.338263e-05,1.270207e-05,1.596573e-05,1.33308e-05
-0.26,1.337787e-05,1.304833e-05,1.24351e-05,1.56199e-05,1.308473e-05
-0.24,1.300293e-05,1.27291e-05,1.21762e-05,1.528143e-05,1.284653e-05
-0.22,1.264743e-05,1.2425e-05,1.193083e-05,1.494507e-05,1.261483e-05
-0.2,1.2315e-05,1.21387e-05,1.169593e-05,1.461783e-05,1.23909e-05
-0.18,1.200743e-05,1.186887e-05,1.147447e-05,1.429677e-05,1.217693e-05
-0.16,1.172483e-05,1.161747e-05,1.126517e-05,1.398767e-05,1.197243e-05
-0.14,1.14685e-05,1.138703e-05,1.10706e-05,1.368513e-05,1.177627e-05
-0.12,1.123857e-05,1.117473e-05,1.089217e-05,1.339483e-05,1.15932e-05
-0.1,1.103657e-05,1.098297e-05,1.073067e-05,1.31145e-05,1.142277e-05
-0.08,1.085627e-05,1.081233e-05,1.058647e-05,1.28474e-05,1.1262e-05
-0.06,1.07023e-05,1.066377e-05,1.046093e-05,1.258303e-05,1.111297e-05
-0.04,1.058627e-05,1.053707e-05,1.034977e-05,1.23179e-05,1.09549e-05
-0.02,1.049447e-05,1.042077e-05,1.024643e-05,1.209723e-05,1.083623e-05
0.0,1.042923e-05,1.032287e-05,1.017673e-05,1.188723e-05,1.07316e-05
0.02,1.038653e-05,1.026433e-05,1.01317e-05,1.169413e-05,1.06385e-05
0.04,1.036877e-05,1.022143e-05,1.010033e-05,1.15149e-05,1.055863e-05
0.06,1.037037e-05,1.01967e-05,1.008467e-05,1.135103e-05,1.049187e-05
0.08,1.039413e-05,1.01882e-05,1.008527e-05,1.12038e-05,1.043857e-05
0.1,1.043493e-05,1.01937e-05,1.009977e-05,1.10735e-05,1.03968e-05
0.12,1.049267e-05,1.021323e-05,1.012713e-05,1.09596e-05,1.036843e-05
0.14,1.056517e-05,1.02464e-05,1.016717e-05,1.08628e-05,1.035197e-05
0.16,1.06509e-05,1.02911e-05,1.021783e-05,1.07838e-05,1.034633e-05
0.18,1.07496e-05,1.034663e-05,1.027963e-05,1.072107e-05,1.035083e-05
0.2,1.085887e-05,1.04133e-05,1.035123e-05,1.067543e-05,1.036507e-05
0.22,1.09774e-05,1.04898e-05,1.04315e-05,1.064417e-05,1.03897e-05
0.24,1.11046e-05,1.057437e-05,1.052107e-05,1.062843e-05,1.042457e-05
0.26,1.123913e-05,1.066743e-05,1.061727e-05,1.06277e-05,1.046793e-05
0.28,1.138037e-05,1.076993e-05,1.072123e-05,1.06417e-05,1.0519e-05
0.3,1.152553e-05,1.087903e-05,1.083157e-05,1.066917e-05,1.05803e-05
0.32,1.1677e-05,1.099763e-05,1.094777e-05,1.070883e-05,1.064857e-05
0.34,1.183197e-05,1.111953e-05,1.10715e-05,1.076157e-05,1.07261e-05
0.36,1.199017e-05,1.125073e-05,1.1201e-05,1.082707e-05,1.08109e-05
0.38,1.215153e-05,1.139023e-05,1.133623e-05,1.090247e-05,1.090387e-05
0.4,1.231607e-05,1.153637e-05,1.147703e-05,1.098907e-05,1.100307e-05
0.42,1.2482e-05,1.168827e-05,1.162513e-05,1.108487e-05,1.111067e-05
0.44,1.264917e-05,1.184807e-05,1.177803e-05,1.119157e-05,1.122523e-05
0.46,1.281533e-05,1.201207e-05,1.193613e-05,1.130747e-05,1.134707e-05
0.48,1.298257e-05,1.21814e-05,1.21002e-05,1.1433e-05,1.147363e-05
0.5,1.314913e-05,1.23551e-05,1.226873e-05,1.156607e-05,1.16073e-05
0.52,1.331663e-05,1.2533e-05,1.24432e-05,1.17081e-05,1.174563e-05
0.54,1.34762e-05,1.27111e-05,1.26187e-05,1.185737e-05,1.18893e-05
0.56,1.363173e-05,1.288963e-05,1.279783e-05,1.201317e-05,1.20375e-05
0.58,1.37831e-05,1.306693e-05,1.29772e-05,1.217377e-05,1.218687e-05
0.6,1.3928e-05,1.3241e-05,1.31572e-05,1.233957e-05,1.233813e-05
