V,IDS Indo,IDS Voltando
-0.6,6.24285e-05,
-0.58,6.24196e-05,
-0.56,6.24054e-05,
-0.54,6.23979e-05,
-0.52,6.239127e-05,
-0.5,6.238003e-05,
-0.48,6.237227e-05,
-0.46,6.236623e-05,
-0.44,6.23558e-05,
-0.42,6.234713e-05,
-0.4,6.233987e-05,
-0.38,6.232977e-05,
-0.36,6.232347e-05,
-0.34,6.231403e-05,
-0.32,6.23051e-05,
-0.3,6.23022e-05,
-0.28,6.22926e-05,
-0.26,6.22807e-05,
-0.24,6.227327e-05,
-0.22,6.226643e-05,
-0.2,6.226473e-05,
-0.18,6.225953e-05,
-0.16,6.225277e-05,
-0.14,6.22477e-05,
-0.12,6.224427e-05,
-0.1,6.224117e-05,
-0.08,6.223773e-05,
-0.06,6.223177e-05,
-0.04,6.222557e-05,
-0.02,6.222303e-05,
0.0,6.22222e-05,
0.02,6.221947e-05,
0.04,6.221943e-05,
0.06,6.221773e-05,
0.08,6.22188e-05,
0.1,6.222113e-05,
0.12,6.22175e-05,
0.14,6.221627e-05,
0.16,6.222193e-05,
0.18,6.222017e-05,
0.2,6.22212e-05,
0.22,6.222303e-05,
0.24,6.222323e-05,
0.26,6.222377e-05,
0.28,6.222927e-05,
0.3,6.222997e-05,
0.32,6.222933e-05,
0.34,6.222693e-05,
0.36,6.22308e-05,
0.38,6.223087e-05,
0.4,6.223397e-05,
0.42,6.223743e-05,
0.44,6.223517e-05,
0.46,6.22364e-05,
0.48,6.223793e-05,
0.5,6.224217e-05,
0.52,6.224307e-05,
0.54,6.224423e-05,
0.56,6.22471e-05,
0.58,6.22456e-05,
0.6,6.224833e-05,
0.58,,6.2248e-05
0.56,,6.224463e-05
0.54,,6.22425e-05
0.52,,6.224417e-05
0.5,,6.224497e-05
0.48,,6.224013e-05
0.46,,6.223687e-05
0.44,,6.223577e-05
0.42,,6.22356e-05
0.4,,6.223623e-05
0.38,,6.22332e-05
0.36,,6.223413e-05
0.34,,6.223843e-05
0.32,,6.22382e-05
0.3,,6.223507e-05
0.28,,6.22344e-05
0.26,,6.22314e-05
0.24,,6.222613e-05
0.22,,6.222597e-05
0.2,,6.222607e-05
0.18,,6.2224e-05
0.16,,6.222507e-05
0.14,,6.22268e-05
0.12,,6.222527e-05
0.1,,6.222493e-05
0.08,,6.22244e-05
0.06,,6.222467e-05
0.04,,6.22187e-05
0.02,,6.221887e-05
0.0,,6.222093e-05
-0.02,,6.2222e-05
-0.04,,6.2226e-05
-0.06,,6.22324e-05
-0.08,,6.22324e-05
-0.1,,6.223663e-05
-0.12,,6.22368e-05
-0.14,,6.224247e-05
-0.16,,6.22498e-05
-0.18,,6.22533e-05
-0.2,,6.225357e-05
-0.22,,6.225807e-05
-0.24,,6.226357e-05
-0.26,,6.22707e-05
-0.28,,6.227597e-05
-0.3,,6.228327e-05
-0.32,,6.229277e-05
-0.34,,6.22987e-05
-0.36,,6.230697e-05
-0.38,,6.231957e-05
-0.4,,6.232773e-05
-0.42,,6.233413e-05
-0.44,,6.234557e-05
-0.46,,6.235653e-05
-0.48,,6.236683e-05
-0.5,,6.237677e-05
-0.52,,6.23874e-05
-0.54,,6.23971e-05
-0.56,,6.241107e-05
-0.58,,6.24221e-05
-0.6,,6.243467e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
