V,IDS Indo,IDS Voltando
-0.6,9.712e-05,
-0.58,9.685407e-05,
-0.56,9.658253e-05,
-0.54,9.63135e-05,
-0.52,9.603387e-05,
-0.5,9.57552e-05,
-0.48,9.547147e-05,
-0.46,9.519213e-05,
-0.44,9.490797e-05,
-0.42,9.462677e-05,
-0.4,9.434207e-05,
-0.38,9.4065e-05,
-0.36,9.378193e-05,
-0.34,9.350427e-05,
-0.32,9.32319e-05,
-0.3,9.29599e-05,
-0.28,9.268713e-05,
-0.26,9.242127e-05,
-0.24,9.216073e-05,
-0.22,9.18981e-05,
-0.2,9.163773e-05,
-0.18,9.13872e-05,
-0.16,9.113533e-05,
-0.14,9.08955e-05,
-0.12,9.06682e-05,
-0.1,9.0447e-05,
-0.08,9.023093e-05,
-0.06,9.001597e-05,
-0.04,8.9818e-05,
-0.02,8.962023e-05,
0.0,8.94341e-05,
0.02,8.925947e-05,
0.04,8.909587e-05,
0.06,8.893523e-05,
0.08,8.877187e-05,
0.1,8.864067e-05,
0.12,8.851263e-05,
0.14,8.84021e-05,
0.16,8.82868e-05,
0.18,8.818893e-05,
0.2,8.809123e-05,
0.22,8.800537e-05,
0.24,8.793197e-05,
0.26,8.786157e-05,
0.28,8.7804e-05,
0.3,8.775003e-05,
0.32,8.770497e-05,
0.34,8.766743e-05,
0.36,8.763313e-05,
0.38,8.761023e-05,
0.4,8.759977e-05,
0.42,8.759533e-05,
0.44,8.759637e-05,
0.46,8.76069e-05,
0.48,8.76254e-05,
0.5,8.76541e-05,
0.52,8.767833e-05,
0.54,8.77108e-05,
0.56,8.773807e-05,
0.58,8.777413e-05,
0.6,8.78127e-05,
0.58,,8.765207e-05
0.56,,8.75107e-05
0.54,,8.73741e-05
0.52,,8.725667e-05
0.5,,8.714357e-05
0.48,,8.70423e-05
0.46,,8.6944e-05
0.44,,8.685687e-05
0.42,,8.677323e-05
0.4,,8.670707e-05
0.38,,8.664073e-05
0.36,,8.658597e-05
0.34,,8.653873e-05
0.32,,8.649163e-05
0.3,,8.646223e-05
0.28,,8.643533e-05
0.26,,8.642467e-05
0.24,,8.641637e-05
0.22,,8.641363e-05
0.2,,8.642733e-05
0.18,,8.64523e-05
0.16,,8.64925e-05
0.14,,8.654447e-05
0.12,,8.661453e-05
0.1,,8.66913e-05
0.08,,8.678657e-05
0.06,,8.68977e-05
0.04,,8.703037e-05
0.02,,8.71813e-05
0.0,,8.735103e-05
-0.02,,8.754107e-05
-0.04,,8.775403e-05
-0.06,,8.79756e-05
-0.08,,8.822413e-05
-0.1,,8.848903e-05
-0.12,,8.87689e-05
-0.14,,8.906357e-05
-0.16,,8.937203e-05
-0.18,,8.969313e-05
-0.2,,9.002133e-05
-0.22,,9.036753e-05
-0.24,,9.07165e-05
-0.26,,9.107697e-05
-0.28,,9.144737e-05
-0.3,,9.182197e-05
-0.32,,9.22e-05
-0.34,,9.258683e-05
-0.36,,9.297977e-05
-0.38,,9.337507e-05
-0.4,,9.375497e-05
-0.42,,9.413483e-05
-0.44,,9.451467e-05
-0.46,,9.488043e-05
-0.48,,9.524573e-05
-0.5,,9.560877e-05
-0.52,,9.596023e-05
-0.54,,9.62985e-05
-0.56,,9.661863e-05
-0.58,,9.692527e-05
-0.6,,9.722303e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
