V,IDS Indo,IDS Voltando
-0.6,5.81587e-05,
-0.58,5.815557e-05,
-0.56,5.797637e-05,
-0.54,5.77533e-05,
-0.52,5.807147e-05,
-0.5,5.784887e-05,
-0.48,5.730103e-05,
-0.46,5.647413e-05,
-0.44,5.608803e-05,
-0.42,5.625787e-05,
-0.4,5.601437e-05,
-0.38,5.55578e-05,
-0.36,5.507947e-05,
-0.34,5.455717e-05,
-0.32,5.390717e-05,
-0.3,5.298643e-05,
-0.28,5.217953e-05,
-0.26,5.163347e-05,
-0.24,5.110927e-05,
-0.22,5.059147e-05,
-0.2,5.007387e-05,
-0.18,4.95843e-05,
-0.16,4.905423e-05,
-0.14,4.856727e-05,
-0.12,4.812023e-05,
-0.1,4.76154e-05,
-0.08,4.716697e-05,
-0.06,4.675837e-05,
-0.04,4.63214e-05,
-0.02,4.594153e-05,
0.0,4.562317e-05,
0.02,4.52901e-05,
0.04,4.491897e-05,
0.06,4.461003e-05,
0.08,4.445533e-05,
0.1,4.429077e-05,
0.12,4.439923e-05,
0.14,4.428957e-05,
0.16,4.416347e-05,
0.18,4.40467e-05,
0.2,4.395203e-05,
0.22,4.388163e-05,
0.24,4.383723e-05,
0.26,4.381453e-05,
0.28,4.38025e-05,
0.3,4.381683e-05,
0.32,4.388403e-05,
0.34,4.39516e-05,
0.36,4.399723e-05,
0.38,4.402337e-05,
0.4,4.40833e-05,
0.42,4.415873e-05,
0.44,4.423773e-05,
0.46,4.431837e-05,
0.48,4.442627e-05,
0.5,4.46127e-05,
0.52,4.477473e-05,
0.54,4.49358e-05,
0.56,4.511347e-05,
0.58,4.52883e-05,
0.6,4.547e-05,
0.58,,4.553593e-05
0.56,,4.549317e-05
0.54,,4.537967e-05
0.52,,4.52117e-05
0.5,,4.50411e-05
0.48,,4.487843e-05
0.46,,4.471427e-05
0.44,,4.451983e-05
0.42,,4.436367e-05
0.4,,4.423107e-05
0.38,,4.40774e-05
0.36,,4.389927e-05
0.34,,4.373e-05
0.32,,4.356057e-05
0.3,,4.338403e-05
0.28,,4.314937e-05
0.26,,4.29487e-05
0.24,,4.280357e-05
0.22,,4.25974e-05
0.2,,4.236017e-05
0.18,,4.21151e-05
0.16,,4.174427e-05
0.14,,4.15143e-05
0.12,,4.14995e-05
0.1,,4.153983e-05
0.08,,4.159997e-05
0.06,,4.169087e-05
0.04,,4.183213e-05
0.02,,4.198723e-05
0.0,,4.21699e-05
-0.02,,4.239707e-05
-0.04,,4.268167e-05
-0.06,,4.299387e-05
-0.08,,4.335527e-05
-0.1,,4.37429e-05
-0.12,,4.417593e-05
-0.14,,4.460143e-05
-0.16,,4.508937e-05
-0.18,,4.563943e-05
-0.2,,4.61117e-05
-0.22,,4.662347e-05
-0.24,,4.712727e-05
-0.26,,4.7691e-05
-0.28,,4.826267e-05
-0.3,,4.916017e-05
-0.32,,4.97233e-05
-0.34,,5.01362e-05
-0.36,,5.077223e-05
-0.38,,5.135763e-05
-0.4,,5.183623e-05
-0.42,,5.21114e-05
-0.44,,5.243083e-05
-0.46,,5.3511e-05
-0.48,,5.43595e-05
-0.5,,5.509423e-05
-0.52,,5.587667e-05
-0.54,,5.65304e-05
-0.56,,5.706763e-05
-0.58,,5.762803e-05
-0.6,,5.81696e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
