V,IDS Indo,IDS Voltando
-0.6,6.364823e-05,
-0.58,6.36279e-05,
-0.56,6.361257e-05,
-0.54,6.359957e-05,
-0.52,6.358523e-05,
-0.5,6.356823e-05,
-0.48,6.355547e-05,
-0.46,6.35381e-05,
-0.44,6.35201e-05,
-0.42,6.350473e-05,
-0.4,6.348843e-05,
-0.38,6.347757e-05,
-0.36,6.346167e-05,
-0.34,6.344917e-05,
-0.32,6.343867e-05,
-0.3,6.342733e-05,
-0.28,6.341507e-05,
-0.26,6.340037e-05,
-0.24,6.33862e-05,
-0.22,6.337747e-05,
-0.2,6.336883e-05,
-0.18,6.335933e-05,
-0.16,6.33462e-05,
-0.14,6.333623e-05,
-0.12,6.33294e-05,
-0.1,6.332093e-05,
-0.08,6.331593e-05,
-0.06,6.330973e-05,
-0.04,6.3302e-05,
-0.02,6.330137e-05,
0.0,6.329647e-05,
0.02,6.32911e-05,
0.04,6.329227e-05,
0.06,6.329227e-05,
0.08,6.32889e-05,
0.1,6.32872e-05,
0.12,6.32857e-05,
0.14,6.32857e-05,
0.16,6.328747e-05,
0.18,6.328453e-05,
0.2,6.328617e-05,
0.22,6.32821e-05,
0.24,6.32846e-05,
0.26,6.328197e-05,
0.28,6.328587e-05,
0.3,6.328813e-05,
0.32,6.32899e-05,
0.34,6.328993e-05,
0.36,6.329153e-05,
0.38,6.32968e-05,
0.4,6.32944e-05,
0.42,6.32935e-05,
0.44,6.3301e-05,
0.46,6.330293e-05,
0.48,6.33061e-05,
0.5,6.330977e-05,
0.52,6.331167e-05,
0.54,6.33139e-05,
0.56,6.331427e-05,
0.58,6.33215e-05,
0.6,6.332423e-05,
0.58,,6.33208e-05
0.56,,6.3316e-05
0.54,,6.331973e-05
0.52,,6.331857e-05
0.5,,6.331593e-05
0.48,,6.330863e-05
0.46,,6.330503e-05
0.44,,6.330287e-05
0.42,,6.33013e-05
0.4,,6.329813e-05
0.38,,6.329627e-05
0.36,,6.329653e-05
0.34,,6.329233e-05
0.32,,6.3288e-05
0.3,,6.328533e-05
0.28,,6.328473e-05
0.26,,6.328407e-05
0.24,,6.328137e-05
0.22,,6.328313e-05
0.2,,6.327993e-05
0.18,,6.327827e-05
0.16,,6.3275e-05
0.14,,6.32756e-05
0.12,,6.327643e-05
0.1,,6.327493e-05
0.08,,6.3277e-05
0.06,,6.327787e-05
0.04,,6.32788e-05
0.02,,6.327897e-05
0.0,,6.328303e-05
-0.02,,6.328967e-05
-0.04,,6.329497e-05
-0.06,,6.329767e-05
-0.08,,6.330513e-05
-0.1,,6.33123e-05
-0.12,,6.331653e-05
-0.14,,6.332017e-05
-0.16,,6.33277e-05
-0.18,,6.33382e-05
-0.2,,6.3349e-05
-0.22,,6.33576e-05
-0.24,,6.33705e-05
-0.26,,6.33835e-05
-0.28,,6.339493e-05
-0.3,,6.34102e-05
-0.32,,6.342493e-05
-0.34,,6.344203e-05
-0.36,,6.345397e-05
-0.38,,6.347067e-05
-0.4,,6.348187e-05
-0.42,,6.34979e-05
-0.44,,6.351057e-05
-0.46,,6.35276e-05
-0.48,,6.3543e-05
-0.5,,6.356047e-05
-0.52,,6.357873e-05
-0.54,,6.359917e-05
-0.56,,6.36127e-05
-0.58,,6.362213e-05
-0.6,,6.36416e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
