V,IDS Indo,IDS Voltando
-0.6,1.838717e-05,
-0.58,1.77835e-05,
-0.56,1.723847e-05,
-0.54,1.672627e-05,
-0.52,1.623933e-05,
-0.5,1.577073e-05,
-0.48,1.53173e-05,
-0.46,1.487707e-05,
-0.44,1.444613e-05,
-0.42,1.40266e-05,
-0.4,1.361667e-05,
-0.38,1.32177e-05,
-0.36,1.282767e-05,
-0.34,1.245153e-05,
-0.32,1.208343e-05,
-0.3,1.172953e-05,
-0.28,1.138723e-05,
-0.26,1.10568e-05,
-0.24,1.074173e-05,
-0.22,1.0439e-05,
-0.2,1.015403e-05,
-0.18,9.884107e-06,
-0.16,9.6308e-06,
-0.14,9.39489e-06,
-0.12,9.1769e-06,
-0.1,8.97694e-06,
-0.08,8.793987e-06,
-0.06,8.63176e-06,
-0.04,8.486903e-06,
-0.02,8.35928e-06,
0.0,8.25468e-06,
0.02,8.16811e-06,
0.04,8.099273e-06,
0.06,8.046887e-06,
0.08,8.0117e-06,
0.1,7.991197e-06,
0.12,7.984207e-06,
0.14,7.992253e-06,
0.16,8.011307e-06,
0.18,8.04294e-06,
0.2,8.083737e-06,
0.22,8.13343e-06,
0.24,8.191927e-06,
0.26,8.25795e-06,
0.28,8.331447e-06,
0.3,8.411323e-06,
0.32,8.49779e-06,
0.34,8.588817e-06,
0.36,8.685867e-06,
0.38,8.78878e-06,
0.4,8.895643e-06,
0.42,9.006547e-06,
0.44,9.123347e-06,
0.46,9.246293e-06,
0.48,9.372597e-06,
0.5,9.504377e-06,
0.52,9.63902e-06,
0.54,9.779337e-06,
0.56,9.923083e-06,
0.58,1.00693e-05,
0.6,1.022087e-05,
0.58,,1.002047e-05
0.56,,9.839173e-06
0.54,,9.668763e-06
0.52,,9.508287e-06
0.5,,9.3556e-06
0.48,,9.211863e-06
0.46,,9.073983e-06
0.44,,8.94399e-06
0.42,,8.819133e-06
0.4,,8.70043e-06
0.38,,8.588353e-06
0.36,,8.48129e-06
0.34,,8.378913e-06
0.32,,8.28426e-06
0.3,,8.193523e-06
0.28,,8.109113e-06
0.26,,8.030997e-06
0.24,,7.959653e-06
0.22,,7.89514e-06
0.2,,7.838687e-06
0.18,,7.79161e-06
0.16,,7.75448e-06
0.14,,7.72941e-06
0.12,,7.717813e-06
0.1,,7.719257e-06
0.08,,7.73629e-06
0.06,,7.76983e-06
0.04,,7.821657e-06
0.02,,7.892977e-06
0.0,,7.98424e-06
-0.02,,8.095327e-06
-0.04,,8.227987e-06
-0.06,,8.381647e-06
-0.08,,8.555713e-06
-0.1,,8.75027e-06
-0.12,,8.964607e-06
-0.14,,9.198803e-06
-0.16,,9.454017e-06
-0.18,,9.72592e-06
-0.2,,1.0017e-05
-0.22,,1.03259e-05
-0.24,,1.065387e-05
-0.26,,1.09968e-05
-0.28,,1.135713e-05
-0.3,,1.173247e-05
-0.32,,1.212167e-05
-0.34,,1.252627e-05
-0.36,,1.294463e-05
-0.38,,1.337667e-05
-0.4,,1.382003e-05
-0.42,,1.427373e-05
-0.44,,1.473643e-05
-0.46,,1.521053e-05
-0.48,,1.568943e-05
-0.5,,1.617077e-05
-0.52,,1.665477e-05
-0.54,,1.71333e-05
-0.56,,1.76128e-05
-0.58,,1.80892e-05
-0.6,,1.855847e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
