V,IDS Indo,IDS Voltando
-0.6,6.24097e-05,
-0.58,6.239023e-05,
-0.56,6.23749e-05,
-0.54,6.236257e-05,
-0.52,6.23493e-05,
-0.5,6.233573e-05,
-0.48,6.232183e-05,
-0.46,6.230873e-05,
-0.44,6.229467e-05,
-0.42,6.228127e-05,
-0.4,6.22636e-05,
-0.38,6.225387e-05,
-0.36,6.223623e-05,
-0.34,6.222613e-05,
-0.32,6.221083e-05,
-0.3,6.219847e-05,
-0.28,6.218527e-05,
-0.26,6.21752e-05,
-0.24,6.21629e-05,
-0.22,6.215177e-05,
-0.2,6.21403e-05,
-0.18,6.213463e-05,
-0.16,6.21271e-05,
-0.14,6.212067e-05,
-0.12,6.21137e-05,
-0.1,6.210483e-05,
-0.08,6.209717e-05,
-0.06,6.209283e-05,
-0.04,6.208603e-05,
-0.02,6.208487e-05,
0.0,6.207853e-05,
0.02,6.20785e-05,
0.04,6.207327e-05,
0.06,6.20724e-05,
0.08,6.207247e-05,
0.1,6.20702e-05,
0.12,6.20662e-05,
0.14,6.20699e-05,
0.16,6.206923e-05,
0.18,6.206717e-05,
0.2,6.206753e-05,
0.22,6.206723e-05,
0.24,6.206913e-05,
0.26,6.206547e-05,
0.28,6.206497e-05,
0.3,6.206697e-05,
0.32,6.206827e-05,
0.34,6.20714e-05,
0.36,6.207587e-05,
0.38,6.207653e-05,
0.4,6.207643e-05,
0.42,6.207813e-05,
0.44,6.20826e-05,
0.46,6.20889e-05,
0.48,6.209077e-05,
0.5,6.209177e-05,
0.52,6.209387e-05,
0.54,6.209773e-05,
0.56,6.21025e-05,
0.58,6.210677e-05,
0.6,6.21079e-05,
0.58,,6.210593e-05
0.56,,6.21028e-05
0.54,,6.209783e-05
0.52,,6.210013e-05
0.5,,6.209573e-05
0.48,,6.209607e-05
0.46,,6.209317e-05
0.44,,6.20906e-05
0.42,,6.20903e-05
0.4,,6.208497e-05
0.38,,6.208303e-05
0.36,,6.20817e-05
0.34,,6.207827e-05
0.32,,6.207527e-05
0.3,,6.20713e-05
0.28,,6.20727e-05
0.26,,6.20717e-05
0.24,,6.206543e-05
0.22,,6.20638e-05
0.2,,6.206453e-05
0.18,,6.206163e-05
0.16,,6.206273e-05
0.14,,6.206137e-05
0.12,,6.206117e-05
0.1,,6.20615e-05
0.08,,6.206693e-05
0.06,,6.20674e-05
0.04,,6.206777e-05
0.02,,6.206993e-05
0.0,,6.20696e-05
-0.02,,6.207013e-05
-0.04,,6.207663e-05
-0.06,,6.207923e-05
-0.08,,6.208473e-05
-0.1,,6.208833e-05
-0.12,,6.209587e-05
-0.14,,6.21033e-05
-0.16,,6.211067e-05
-0.18,,6.21184e-05
-0.2,,6.212733e-05
-0.22,,6.213923e-05
-0.24,,6.215047e-05
-0.26,,6.216053e-05
-0.28,,6.21672e-05
-0.3,,6.217757e-05
-0.32,,6.218917e-05
-0.34,,6.220413e-05
-0.36,,6.221853e-05
-0.38,,6.223133e-05
-0.4,,6.225417e-05
-0.42,,6.22692e-05
-0.44,,6.22864e-05
-0.46,,6.230227e-05
-0.48,,6.231667e-05
-0.5,,6.233323e-05
-0.52,,6.234633e-05
-0.54,,6.236637e-05
-0.56,,6.238163e-05
-0.58,,6.239957e-05
-0.6,,6.241303e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
