V,IDS Indo,IDS Voltando
-0.6,2.73168e-05,
-0.58,2.67379e-05,
-0.56,2.615963e-05,
-0.54,2.557893e-05,
-0.52,2.500117e-05,
-0.5,2.4421e-05,
-0.48,2.384307e-05,
-0.46,2.326617e-05,
-0.44,2.26908e-05,
-0.42,2.212e-05,
-0.4,2.155647e-05,
-0.38,2.099883e-05,
-0.36,2.044913e-05,
-0.34,1.990643e-05,
-0.32,1.937263e-05,
-0.3,1.885323e-05,
-0.28,1.834073e-05,
-0.26,1.784443e-05,
-0.24,1.736273e-05,
-0.22,1.68968e-05,
-0.2,1.644927e-05,
-0.18,1.601423e-05,
-0.16,1.56008e-05,
-0.14,1.52194e-05,
-0.12,1.485777e-05,
-0.1,1.452523e-05,
-0.08,1.421653e-05,
-0.06,1.393603e-05,
-0.04,1.36843e-05,
-0.02,1.345833e-05,
0.0,1.326053e-05,
0.02,1.30914e-05,
0.04,1.295133e-05,
0.06,1.283937e-05,
0.08,1.27532e-05,
0.1,1.26912e-05,
0.12,1.26516e-05,
0.14,1.26335e-05,
0.16,1.263627e-05,
0.18,1.265557e-05,
0.2,1.2692e-05,
0.22,1.274533e-05,
0.24,1.281107e-05,
0.26,1.288643e-05,
0.28,1.297547e-05,
0.3,1.30746e-05,
0.32,1.318347e-05,
0.34,1.330017e-05,
0.36,1.342413e-05,
0.38,1.355453e-05,
0.4,1.369467e-05,
0.42,1.383683e-05,
0.44,1.398663e-05,
0.46,1.41422e-05,
0.48,1.43029e-05,
0.5,1.44674e-05,
0.52,1.46334e-05,
0.54,1.48022e-05,
0.56,1.497553e-05,
0.58,1.514607e-05,
0.6,1.531667e-05,
0.58,,1.51352e-05
0.56,,1.49579e-05
0.54,,1.47867e-05
0.52,,1.461923e-05
0.5,,1.445737e-05
0.48,,1.42982e-05
0.46,,1.41427e-05
0.44,,1.39933e-05
0.42,,1.38466e-05
0.4,,1.370487e-05
0.38,,1.35673e-05
0.36,,1.34322e-05
0.34,,1.330333e-05
0.32,,1.317747e-05
0.3,,1.305813e-05
0.28,,1.294393e-05
0.26,,1.283433e-05
0.24,,1.27305e-05
0.22,,1.26342e-05
0.2,,1.25448e-05
0.18,,1.246127e-05
0.16,,1.23875e-05
0.14,,1.2325e-05
0.12,,1.227363e-05
0.1,,1.22366e-05
0.08,,1.221343e-05
0.06,,1.220947e-05
0.04,,1.222287e-05
0.02,,1.22596e-05
0.0,,1.23193e-05
-0.02,,1.240477e-05
-0.04,,1.251923e-05
-0.06,,1.266643e-05
-0.08,,1.284483e-05
-0.1,,1.305613e-05
