Vgs,110,140,150,151,152
-0.6,2.555823e-05,2.34322e-05,2.1486e-05,2.614353e-05,2.0922e-05
-0.58,2.493373e-05,2.282653e-05,2.113177e-05,2.590843e-05,2.04421e-05
-0.56,2.433863e-05,2.227273e-05,2.089543e-05,2.566403e-05,2.015823e-05
-0.54,2.376343e-05,2.17547e-05,2.05947e-05,2.532813e-05,1.984873e-05
-0.52,2.320683e-05,2.126367e-05,2.02633e-05,2.49311e-05,1.95315e-05
-0.5,2.266247e-05,2.078683e-05,1.99132e-05,2.451027e-05,1.920723e-05
-0.48,2.213497e-05,2.032833e-05,1.955383e-05,2.4077e-05,1.88844e-05
-0.46,2.16179e-05,1.988087e-05,1.918767e-05,2.363963e-05,1.85619e-05
-0.44,2.111197e-05,1.944723e-05,1.882017e-05,2.31968e-05,1.82429e-05
-0.42,2.061933e-05,1.902447e-05,1.84554e-05,2.275437e-05,1.7928e-05
-0.4,2.013947e-05,1.861113e-05,1.80921e-05,2.231787e-05,1.761997e-05
-0.38,1.967013e-05,1.821013e-05,1.773587e-05,2.188207e-05,1.731577e-05
-0.36,1.921393e-05,1.782273e-05,1.73876e-05,2.145137e-05,1.7021e-05
-0.34,1.877227e-05,1.743433e-05,1.704547e-05,2.10284e-05,1.673227e-05
-0.32,1.83443e-05,1.70627e-05,1.671153e-05,2.061043e-05,1.645067e-05
-0.3,1.79317e-05,1.671087e-05,1.638757e-05,2.020203e-05,1.61775e-05
-0.28,1.753323e-05,1.63715e-05,1.60714e-05,1.980337e-05,1.591217e-05
-0.26,1.714707e-05,1.604293e-05,1.57664e-05,1.94124e-05,1.56544e-05
-0.24,1.677803e-05,1.57295e-05,1.547337e-05,1.90288e-05,1.540677e-05
-0.22,1.642443e-05,1.542683e-05,1.519277e-05,1.865287e-05,1.516503e-05
-0.2,1.60873e-05,1.513767e-05,1.49243e-05,1.828857e-05,1.493597e-05
-0.18,1.576643e-05,1.486297e-05,1.466383e-05,1.793463e-05,1.4714e-05
-0.16,1.546653e-05,1.460257e-05,1.441773e-05,1.758767e-05,1.450107e-05
-0.14,1.518273e-05,1.435827e-05,1.418443e-05,1.72501e-05,1.429863e-05
-0.12,1.49207e-05,1.412967e-05,1.396543e-05,1.692727e-05,1.410703e-05
-0.1,1.467647e-05,1.3918e-05,1.37604e-05,1.66117e-05,1.392463e-05
-0.08,1.445267e-05,1.372253e-05,1.357107e-05,1.630983e-05,1.37537e-05
-0.06,1.424527e-05,1.354303e-05,1.339797e-05,1.59936e-05,1.359483e-05
-0.04,1.40575e-05,1.337927e-05,1.324063e-05,1.572207e-05,1.34473e-05
-0.02,1.38985e-05,1.323577e-05,1.30901e-05,1.546213e-05,1.33111e-05
0.0,1.375823e-05,1.30945e-05,1.29538e-05,1.521253e-05,1.317747e-05
0.02,1.364077e-05,1.297e-05,1.285e-05,1.497603e-05,1.30574e-05
0.04,1.354127e-05,1.28784e-05,1.276293e-05,1.47562e-05,1.295993e-05
0.06,1.34621e-05,1.28014e-05,1.268987e-05,1.45489e-05,1.28718e-05
0.08,1.339963e-05,1.27367e-05,1.262893e-05,1.435503e-05,1.27957e-05
0.1,1.335547e-05,1.268527e-05,1.258533e-05,1.41787e-05,1.273057e-05
0.12,1.332733e-05,1.26477e-05,1.255127e-05,1.401683e-05,1.267497e-05
0.14,1.33148e-05,1.261797e-05,1.253113e-05,1.386933e-05,1.26277e-05
0.16,1.33173e-05,1.260353e-05,1.252187e-05,1.373773e-05,1.25902e-05
0.18,1.333307e-05,1.260073e-05,1.252447e-05,1.362093e-05,1.256377e-05
0.2,1.336293e-05,1.260587e-05,1.25368e-05,1.35218e-05,1.254503e-05
0.22,1.340247e-05,1.262067e-05,1.255947e-05,1.34327e-05,1.253377e-05
0.24,1.345637e-05,1.264643e-05,1.258977e-05,1.335617e-05,1.252073e-05
0.26,1.35175e-05,1.26801e-05,1.262907e-05,1.32923e-05,1.25397e-05
0.28,1.358933e-05,1.272193e-05,1.267543e-05,1.324333e-05,1.25542e-05
0.3,1.367293e-05,1.277443e-05,1.27298e-05,1.32053e-05,1.257457e-05
0.32,1.376487e-05,1.283677e-05,1.27946e-05,1.318013e-05,1.260383e-05
0.34,1.3865e-05,1.290147e-05,1.28669e-05,1.316607e-05,1.264083e-05
0.36,1.397387e-05,1.297453e-05,1.294713e-05,1.316277e-05,1.268517e-05
0.38,1.4091e-05,1.306773e-05,1.303573e-05,1.31681e-05,1.27353e-05
0.4,1.421653e-05,1.316953e-05,1.313367e-05,1.318793e-05,1.27937e-05
0.42,1.4348e-05,1.328023e-05,1.323887e-05,1.32162e-05,1.286047e-05
0.44,1.44865e-05,1.339977e-05,1.33521e-05,1.325477e-05,1.293537e-05
0.46,1.463377e-05,1.352847e-05,1.34757e-05,1.330257e-05,1.301827e-05
0.48,1.478353e-05,1.36662e-05,1.35953e-05,1.336183e-05,1.310823e-05
0.5,1.49389e-05,1.381113e-05,1.374823e-05,1.34308e-05,1.32059e-05
0.52,1.509677e-05,1.396577e-05,1.38975e-05,1.35073e-05,1.331023e-05
0.54,1.52534e-05,1.412553e-05,1.405313e-05,1.359433e-05,1.341983e-05
0.56,1.54085e-05,1.429223e-05,1.421463e-05,1.368853e-05,1.353593e-05
0.58,1.55637e-05,1.446027e-05,1.43823e-05,1.379183e-05,1.365573e-05
0.6,1.571133e-05,1.46278e-05,1.45506e-05,1.39024e-05,1.37772e-05
