Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,4.33922e-06,4.31538e-06,4.19617e-06,4.23193e-06,4.3273e-06,4.56572e-06,4.99487e-06,5.48363e-06
0.04,4.13656e-06,4.14848e-06,3.99351e-06,4.01735e-06,4.13656e-06,4.37498e-06,4.78029e-06,5.28097e-06
0.08,4.1008e-06,4.1008e-06,3.99351e-06,4.02927e-06,4.1008e-06,4.37498e-06,4.79221e-06,5.22137e-06
0.12,4.11272e-06,4.11272e-06,3.99351e-06,4.02927e-06,4.07696e-06,4.36306e-06,4.78029e-06,5.24521e-06
0.16,4.1008e-06,4.08888e-06,4.02927e-06,4.05312e-06,4.06504e-06,4.3869e-06,4.81606e-06,5.22137e-06
0.2,4.06504e-06,4.08888e-06,3.96967e-06,4.00543e-06,4.08888e-06,4.31538e-06,4.79221e-06,5.19753e-06
0.24,4.12464e-06,4.13656e-06,4.01735e-06,4.02927e-06,4.1008e-06,4.36306e-06,4.78029e-06,5.19753e-06
0.28,4.08888e-06,4.08888e-06,3.96967e-06,3.99351e-06,4.12464e-06,4.30346e-06,4.80413e-06,5.1856e-06
0.32,4.1008e-06,4.06504e-06,3.95775e-06,4.0412e-06,4.07696e-06,4.29153e-06,4.79221e-06,5.19753e-06
0.36,4.1008e-06,4.08888e-06,3.94583e-06,4.0412e-06,4.01735e-06,4.31538e-06,4.80413e-06,5.19753e-06
0.4,4.07696e-06,4.12464e-06,3.96967e-06,4.07696e-06,4.05312e-06,4.30346e-06,4.81606e-06,5.23329e-06
0.44,4.1008e-06,4.1008e-06,3.99351e-06,4.02927e-06,4.06504e-06,4.3273e-06,4.79221e-06,5.19753e-06
0.48,4.14848e-06,4.06504e-06,3.94583e-06,4.05312e-06,4.12464e-06,4.36306e-06,4.76837e-06,5.19753e-06
0.52,4.08888e-06,4.1008e-06,4.01735e-06,4.01735e-06,4.13656e-06,4.36306e-06,4.76837e-06,5.17368e-06
0.56,4.11272e-06,4.1008e-06,3.96967e-06,4.07696e-06,4.13656e-06,4.31538e-06,4.79221e-06,5.1856e-06
0.6,4.12464e-06,4.08888e-06,3.96967e-06,4.06504e-06,4.11272e-06,4.3273e-06,4.76837e-06,5.1856e-06
0.64,4.1008e-06,4.11272e-06,3.99351e-06,4.05312e-06,4.13656e-06,4.35114e-06,4.74453e-06,5.16176e-06
0.68,4.08888e-06,4.05312e-06,3.98159e-06,4.0412e-06,4.12464e-06,4.31538e-06,4.79221e-06,5.22137e-06
0.72,4.12464e-06,4.1008e-06,3.96967e-06,4.0412e-06,4.1008e-06,4.31538e-06,4.78029e-06,5.1856e-06
0.76,4.1008e-06,4.14848e-06,3.96967e-06,4.0412e-06,4.11272e-06,4.35114e-06,4.74453e-06,5.17368e-06
0.8,4.1008e-06,4.13656e-06,4.0412e-06,4.0412e-06,4.06504e-06,4.35114e-06,4.78029e-06,5.17368e-06
0.84,4.12464e-06,4.11272e-06,3.98159e-06,3.99351e-06,4.07696e-06,4.35114e-06,4.79221e-06,5.22137e-06
0.88,4.08888e-06,4.11272e-06,3.99351e-06,4.05312e-06,4.07696e-06,4.37498e-06,4.78029e-06,5.20945e-06
0.92,4.12464e-06,4.12464e-06,3.98159e-06,3.99351e-06,4.1008e-06,4.33922e-06,4.78029e-06,5.23329e-06
0.96,4.13656e-06,4.12464e-06,3.99351e-06,4.01735e-06,4.07696e-06,4.33922e-06,4.75645e-06,5.24521e-06
1.0,4.11272e-06,4.12464e-06,3.96967e-06,4.06504e-06,4.06504e-06,4.37498e-06,4.74453e-06,5.22137e-06
1.04,4.1008e-06,4.11272e-06,4.00543e-06,4.08888e-06,4.1008e-06,4.3273e-06,4.78029e-06,5.19753e-06
1.08,4.11272e-06,4.1008e-06,4.02927e-06,4.07696e-06,4.11272e-06,4.31538e-06,4.81606e-06,5.20945e-06
1.12,4.07696e-06,4.14848e-06,4.00543e-06,4.06504e-06,4.12464e-06,4.36306e-06,4.79221e-06,5.24521e-06
1.16,4.08888e-06,4.14848e-06,4.01735e-06,4.06504e-06,4.11272e-06,4.33922e-06,4.79221e-06,5.19753e-06
1.2,4.08888e-06,4.12464e-06,4.01735e-06,4.06504e-06,4.12464e-06,4.33922e-06,4.78029e-06,5.20945e-06
1.24,4.12464e-06,4.13656e-06,4.0412e-06,4.05312e-06,4.14848e-06,4.37498e-06,4.81606e-06,5.23329e-06
1.28,4.11272e-06,4.14848e-06,3.96967e-06,4.07696e-06,4.14848e-06,4.3273e-06,4.78029e-06,5.1856e-06
1.32,4.14848e-06,4.14848e-06,3.98159e-06,4.05312e-06,4.14848e-06,4.36306e-06,4.76837e-06,5.1856e-06
1.36,4.1008e-06,4.18425e-06,4.00543e-06,4.08888e-06,4.07696e-06,4.33922e-06,4.79221e-06,5.16176e-06
1.4,4.1008e-06,4.18425e-06,3.96967e-06,4.11272e-06,4.08888e-06,4.36306e-06,4.78029e-06,5.17368e-06
1.44,4.08888e-06,4.13656e-06,3.99351e-06,4.08888e-06,4.07696e-06,4.29153e-06,4.79221e-06,5.19753e-06
1.48,4.1008e-06,4.11272e-06,4.01735e-06,4.08888e-06,4.14848e-06,4.35114e-06,4.79221e-06,5.24521e-06
1.52,4.08888e-06,4.13656e-06,4.05312e-06,4.1008e-06,4.12464e-06,4.3273e-06,4.80413e-06,5.19753e-06
1.56,4.07696e-06,4.13656e-06,4.01735e-06,4.12464e-06,4.1604e-06,4.31538e-06,4.76837e-06,5.23329e-06
1.6,4.1008e-06,4.13656e-06,4.02927e-06,4.05312e-06,4.1604e-06,4.3273e-06,4.78029e-06,5.22137e-06
1.64,4.07696e-06,4.1604e-06,4.05312e-06,4.07696e-06,4.14848e-06,4.3273e-06,4.76837e-06,5.19753e-06
1.68,4.11272e-06,4.18425e-06,4.02927e-06,4.08888e-06,4.12464e-06,4.31538e-06,4.76837e-06,5.19753e-06
1.72,4.0412e-06,4.1604e-06,4.00543e-06,4.06504e-06,4.13656e-06,4.31538e-06,4.72069e-06,5.22137e-06
1.76,4.1008e-06,4.1604e-06,4.0412e-06,4.06504e-06,4.13656e-06,4.37498e-06,4.80413e-06,5.1856e-06
