Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.8,7.02143e-06,6.98566e-06,6.97374e-06,6.80685e-06,6.99759e-06,7.4029e-06,8.15392e-06,9.2268e-06
1.84,6.96182e-06,6.9499e-06,6.90222e-06,6.87838e-06,6.98566e-06,7.4625e-06,8.14199e-06,9.2268e-06
1.88,6.97374e-06,6.96182e-06,6.91414e-06,6.80685e-06,6.99759e-06,7.42674e-06,8.16584e-06,9.25064e-06
1.92,6.99759e-06,6.99759e-06,6.92606e-06,6.85453e-06,7.00951e-06,7.42674e-06,8.10623e-06,9.25064e-06
1.96,7.02143e-06,6.99759e-06,6.9499e-06,6.81877e-06,6.99759e-06,7.43866e-06,8.15392e-06,9.21488e-06
2.0,7.00951e-06,6.97374e-06,6.97374e-06,6.86646e-06,7.00951e-06,7.42674e-06,8.10623e-06,9.2864e-06
2.04,6.98566e-06,6.97374e-06,6.93798e-06,6.83069e-06,6.99759e-06,7.4625e-06,8.17776e-06,9.25064e-06
2.08,7.00951e-06,6.96182e-06,6.97374e-06,6.85453e-06,7.05719e-06,7.45058e-06,8.15392e-06,9.2268e-06
2.12,7.02143e-06,6.93798e-06,6.97374e-06,6.87838e-06,7.03335e-06,7.48634e-06,8.14199e-06,9.25064e-06
2.16,7.03335e-06,6.97374e-06,6.96182e-06,6.86646e-06,7.02143e-06,7.45058e-06,8.14199e-06,9.2864e-06
2.2,7.00951e-06,6.98566e-06,6.93798e-06,6.87838e-06,7.06911e-06,7.41482e-06,8.15392e-06,9.23872e-06
2.24,6.98566e-06,7.00951e-06,6.97374e-06,6.87838e-06,7.08103e-06,7.41482e-06,8.11815e-06,9.23872e-06
2.28,6.99759e-06,7.00951e-06,6.9499e-06,6.87838e-06,7.03335e-06,7.42674e-06,8.14199e-06,9.2864e-06
2.32,6.97374e-06,6.98566e-06,6.9499e-06,6.85453e-06,6.99759e-06,7.43866e-06,8.14199e-06,9.2268e-06
2.36,7.02143e-06,6.97374e-06,6.96182e-06,6.87838e-06,7.00951e-06,7.45058e-06,8.13007e-06,9.23872e-06
2.4,7.03335e-06,6.96182e-06,6.93798e-06,6.90222e-06,6.99759e-06,7.47442e-06,8.17776e-06,9.27448e-06
2.44,6.99759e-06,6.9499e-06,6.93798e-06,6.90222e-06,7.00951e-06,7.4625e-06,8.13007e-06,9.26256e-06
2.48,7.00951e-06,6.99759e-06,6.90222e-06,6.91414e-06,7.02143e-06,7.4029e-06,8.14199e-06,9.25064e-06
2.52,7.03335e-06,7.02143e-06,6.93798e-06,6.86646e-06,7.04527e-06,7.41482e-06,8.16584e-06,9.26256e-06
2.56,7.06911e-06,7.00951e-06,6.99759e-06,6.87838e-06,7.02143e-06,7.45058e-06,8.18968e-06,9.26256e-06
2.6,7.08103e-06,6.99759e-06,6.93798e-06,6.85453e-06,7.02143e-06,7.45058e-06,8.18968e-06,9.26256e-06
2.64,7.04527e-06,6.99759e-06,6.96182e-06,6.84261e-06,7.03335e-06,7.41482e-06,8.17776e-06,9.23872e-06
2.68,7.03335e-06,6.98566e-06,6.96182e-06,6.91414e-06,7.03335e-06,7.45058e-06,8.16584e-06,9.27448e-06
2.72,7.04527e-06,7.04527e-06,6.9499e-06,6.87838e-06,7.04527e-06,7.4029e-06,8.15392e-06,9.2864e-06
2.76,7.02143e-06,6.98566e-06,6.93798e-06,6.86646e-06,7.02143e-06,7.45058e-06,8.14199e-06,9.25064e-06
2.8,7.02143e-06,6.97374e-06,6.97374e-06,6.83069e-06,6.98566e-06,7.45058e-06,8.14199e-06,9.27448e-06
2.84,7.05719e-06,6.91414e-06,6.9499e-06,6.83069e-06,7.04527e-06,7.47442e-06,8.11815e-06,9.29832e-06
2.88,7.06911e-06,6.92606e-06,6.92606e-06,6.83069e-06,7.00951e-06,7.4625e-06,8.18968e-06,9.25064e-06
2.92,7.06911e-06,6.96182e-06,6.97374e-06,6.85453e-06,7.03335e-06,7.43866e-06,8.17776e-06,9.26256e-06
