Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.52,9.93013e-06,9.78708e-06,9.7394e-06,9.64403e-06,9.67979e-06,9.64403e-06,9.60827e-06
0.53,9.95398e-06,9.87053e-06,9.62019e-06,9.69172e-06,9.66787e-06,9.64403e-06,9.66787e-06
0.54,9.89437e-06,9.799e-06,9.7394e-06,9.58443e-06,9.64403e-06,9.66787e-06,9.59635e-06
0.55,9.84669e-06,9.78708e-06,9.77516e-06,9.7394e-06,9.78708e-06,9.65595e-06,9.67979e-06
0.56,9.84669e-06,9.65595e-06,9.72748e-06,9.65595e-06,9.70364e-06,9.67979e-06,9.59635e-06
0.57,9.83477e-06,9.83477e-06,9.7394e-06,9.71556e-06,9.799e-06,9.69172e-06,9.59635e-06
0.58,9.799e-06,9.7394e-06,9.7394e-06,9.70364e-06,9.67979e-06,9.71556e-06,9.72748e-06
0.59,9.90629e-06,9.77516e-06,9.72748e-06,9.71556e-06,9.799e-06,9.66787e-06,9.67979e-06
0.6,9.85861e-06,9.78708e-06,9.77516e-06,9.69172e-06,9.65595e-06,9.5129e-06,9.67979e-06
0.61,9.85861e-06,9.78708e-06,9.76324e-06,9.70364e-06,9.7394e-06,9.75132e-06,9.64403e-06
0.62,9.90629e-06,9.81092e-06,9.77516e-06,9.71556e-06,9.71556e-06,9.69172e-06,9.67979e-06
0.63,9.91821e-06,9.85861e-06,9.77516e-06,9.63211e-06,9.72748e-06,9.75132e-06,9.67979e-06
0.64,9.71556e-06,9.81092e-06,9.70364e-06,9.69172e-06,9.71556e-06,9.64403e-06,9.63211e-06
0.65,9.81092e-06,9.81092e-06,9.72748e-06,9.58443e-06,9.71556e-06,9.7394e-06,9.71556e-06
0.66,9.799e-06,9.88245e-06,9.66787e-06,9.71556e-06,9.65595e-06,9.67979e-06,9.56059e-06
0.67,9.87053e-06,9.799e-06,9.77516e-06,9.58443e-06,9.7394e-06,9.65595e-06,9.65595e-06
0.68,9.93013e-06,9.799e-06,9.76324e-06,9.67979e-06,9.71556e-06,9.76324e-06,9.70364e-06
