Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,3.62396e-06,3.69549e-06,3.63588e-06,3.68357e-06,3.68357e-06,3.82662e-06,4.26769e-06,4.73261e-06
0.04,3.5882e-06,3.61204e-06,3.5882e-06,3.56436e-06,3.63588e-06,3.74317e-06,4.14848e-06,4.68492e-06
0.08,3.63588e-06,3.6478e-06,3.62396e-06,3.57628e-06,3.63588e-06,3.69549e-06,4.14848e-06,4.64916e-06
0.12,3.63588e-06,3.60012e-06,3.55244e-06,3.61204e-06,3.65973e-06,3.73125e-06,4.20809e-06,4.64916e-06
0.16,3.61204e-06,3.62396e-06,3.56436e-06,3.62396e-06,3.60012e-06,3.73125e-06,4.22001e-06,4.673e-06
0.2,3.61204e-06,3.62396e-06,3.57628e-06,3.56436e-06,3.5882e-06,3.76701e-06,4.17233e-06,4.66108e-06
0.24,3.68357e-06,3.63588e-06,3.5882e-06,3.62396e-06,3.61204e-06,3.79086e-06,4.13656e-06,4.69685e-06
0.28,3.69549e-06,3.63588e-06,3.63588e-06,3.6478e-06,3.62396e-06,3.79086e-06,4.13656e-06,4.69685e-06
0.32,3.63588e-06,3.63588e-06,3.63588e-06,3.63588e-06,3.5882e-06,3.76701e-06,4.13656e-06,4.69685e-06
0.36,3.65973e-06,3.63588e-06,3.61204e-06,3.62396e-06,3.61204e-06,3.76701e-06,4.18425e-06,4.69685e-06
0.4,3.65973e-06,3.6478e-06,3.62396e-06,3.62396e-06,3.63588e-06,3.77893e-06,4.20809e-06,4.69685e-06
0.44,3.67165e-06,3.6478e-06,3.62396e-06,3.62396e-06,3.65973e-06,3.80278e-06,4.20809e-06,4.69685e-06
0.48,3.63588e-06,3.65973e-06,3.6478e-06,3.61204e-06,3.63588e-06,3.8147e-06,4.22001e-06,4.70877e-06
