Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,2.19345e-06,2.16961e-06,2.20537e-06,2.20537e-06,2.20537e-06,2.24113e-06,2.21729e-06,2.25306e-06
0.100001,2.19345e-06,2.16961e-06,2.15769e-06,2.19345e-06,2.16961e-06,2.21729e-06,2.19345e-06,2.25306e-06
0.200002,2.14577e-06,2.20537e-06,2.24113e-06,2.21729e-06,2.18153e-06,2.20537e-06,2.19345e-06,2.25306e-06
0.300003,2.19345e-06,2.19345e-06,2.20537e-06,2.22921e-06,2.20537e-06,2.20537e-06,2.20537e-06,2.25306e-06
0.400004,2.16961e-06,2.20537e-06,2.25306e-06,2.26498e-06,2.22921e-06,2.22921e-06,2.19345e-06,2.26498e-06
0.500005,2.16961e-06,2.20537e-06,2.25306e-06,2.21729e-06,2.19345e-06,2.19345e-06,2.24113e-06,2.2769e-06
0.600006,2.16961e-06,2.19345e-06,2.24113e-06,2.19345e-06,2.20537e-06,2.24113e-06,2.24113e-06,2.26498e-06
0.700007,2.18153e-06,2.18153e-06,2.24113e-06,2.24113e-06,2.22921e-06,2.22921e-06,2.22921e-06,2.2769e-06
0.800008,2.18153e-06,2.19345e-06,2.24113e-06,2.25306e-06,2.20537e-06,2.24113e-06,2.25306e-06,2.26498e-06
0.900009,2.18153e-06,2.15769e-06,2.26498e-06,2.22921e-06,2.18153e-06,2.25306e-06,2.25306e-06,2.25306e-06
1.00001,2.18153e-06,2.16961e-06,2.26498e-06,2.24113e-06,2.18153e-06,2.21729e-06,2.21729e-06,2.26498e-06
1.10001,2.18153e-06,2.16961e-06,2.26498e-06,2.25306e-06,2.18153e-06,2.22921e-06,2.22921e-06,2.28882e-06
1.20001,2.18153e-06,2.18153e-06,2.25306e-06,2.22921e-06,2.20537e-06,2.26498e-06,2.22921e-06,2.25306e-06
1.30001,2.18153e-06,2.18153e-06,2.24113e-06,2.21729e-06,2.21729e-06,2.24113e-06,2.22921e-06,2.25306e-06
1.40001,2.21729e-06,2.20537e-06,2.24113e-06,2.20537e-06,2.18153e-06,2.24113e-06,2.19345e-06,2.25306e-06
1.50001,2.19345e-06,2.18153e-06,2.2769e-06,2.21729e-06,2.18153e-06,2.25306e-06,2.20537e-06,2.22921e-06
1.60002,2.18153e-06,2.16961e-06,2.25306e-06,2.2769e-06,2.20537e-06,2.26498e-06,2.19345e-06,2.25306e-06
1.70002,2.19345e-06,2.19345e-06,2.24113e-06,2.25306e-06,2.21729e-06,2.24113e-06,2.22921e-06,2.26498e-06
1.80002,2.18153e-06,2.16961e-06,2.26498e-06,2.26498e-06,2.20537e-06,2.25306e-06,2.22921e-06,2.25306e-06
1.90002,2.18153e-06,2.15769e-06,2.28882e-06,2.25306e-06,2.18153e-06,2.24113e-06,2.24113e-06,2.25306e-06
