Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,3.92199e-06,3.91006e-06,3.93391e-06,3.93391e-06,3.94583e-06,3.92199e-06,3.98159e-06,3.88622e-06
0.100001,3.89814e-06,3.85046e-06,3.8743e-06,3.89814e-06,3.83854e-06,3.85046e-06,3.91006e-06,3.88622e-06
0.200002,3.86238e-06,3.82662e-06,3.88622e-06,3.92199e-06,3.86238e-06,3.85046e-06,3.8743e-06,3.86238e-06
0.300003,3.86238e-06,3.83854e-06,3.86238e-06,3.91006e-06,3.85046e-06,3.85046e-06,3.89814e-06,3.8743e-06
0.400004,3.85046e-06,3.83854e-06,3.88622e-06,3.88622e-06,3.86238e-06,3.85046e-06,3.86238e-06,3.8743e-06
0.500005,3.85046e-06,3.83854e-06,3.88622e-06,3.8743e-06,3.8743e-06,3.8743e-06,3.88622e-06,3.85046e-06
0.600006,3.8743e-06,3.85046e-06,3.89814e-06,3.88622e-06,3.86238e-06,3.85046e-06,3.91006e-06,3.89814e-06
0.700007,3.85046e-06,3.83854e-06,3.89814e-06,3.89814e-06,3.86238e-06,3.88622e-06,3.89814e-06,3.92199e-06
0.800008,3.88622e-06,3.82662e-06,3.88622e-06,3.8743e-06,3.89814e-06,3.85046e-06,3.91006e-06,3.91006e-06
0.900009,3.8743e-06,3.8147e-06,3.89814e-06,3.88622e-06,3.85046e-06,3.8743e-06,3.91006e-06,3.91006e-06
1.00001,3.86238e-06,3.8147e-06,3.88622e-06,3.89814e-06,3.88622e-06,3.88622e-06,3.92199e-06,3.91006e-06
1.10001,3.88622e-06,3.8147e-06,3.88622e-06,3.8743e-06,3.8743e-06,3.86238e-06,3.94583e-06,3.88622e-06
1.20001,3.86238e-06,3.83854e-06,3.8743e-06,3.89814e-06,3.82662e-06,3.85046e-06,3.91006e-06,3.8743e-06
1.30001,3.8743e-06,3.85046e-06,3.88622e-06,3.92199e-06,3.86238e-06,3.8743e-06,3.91006e-06,3.83854e-06
1.40001,3.86238e-06,3.85046e-06,3.88622e-06,3.88622e-06,3.8743e-06,3.8743e-06,3.89814e-06,3.85046e-06
