Type,Electrolyte,Potential [V],Width [s],VDS [V],IDSant (5sp 1sa) [A],IDSant (5sp 1sa) [A].1,IDSdep (5sp 10sd) [A],IDSdep (5sp 10sd) [A].1,delIDS [A],delIDS [A].1,RatioIDS,RatioIDS.1
Standard,KCl,-0.8,0.1,0.05,2.635374018629408e-06,7.541488207179241e-07,2.636333606121091e-06,7.778718669565388e-07,9.595874916834052e-10,2.417036932597645e-08,0.998841182038983,0.008160333860549533
Standard,KCl,-0.7,0.1,0.05,2.6241906986027937e-06,7.870420617077772e-07,2.61399873586161e-06,7.810155098989037e-07,-1.0191962741183671e-08,3.1009307477481385e-08,0.9964851897434942,0.014073562886334243
Standard,KCl,-0.6,0.1,0.05,2.6463668396540253e-06,8.236343627606843e-07,2.65230755156354e-06,8.196061902047197e-07,5.9407119095144e-09,2.438118570341556e-08,1.0027580300409855,0.011379699318405694
Standard,KCl,-0.5,0.1,0.05,2.613007338656021e-06,7.8043052186684e-07,2.6072173918829013e-06,7.816757078318348e-07,-5.789946773119899e-09,1.8636876743414835e-08,0.9976294043953832,0.008605160994590607
Standard,KCl,-0.4,0.1,0.05,2.5995396806387228e-06,7.935821804308906e-07,2.6108975582169e-06,8.163916895160445e-07,1.135787757817678e-08,3.2391300551110206e-08,1.0031034239247503,0.012240435537549285
Standard,KCl,-0.3,0.1,0.05,2.604282674650699e-06,7.894419181904933e-07,2.6144191284098465e-06,8.018870692418986e-07,1.013645375914817e-08,2.4229873150504776e-08,1.0033058045900054,0.010055161386910866
Standard,KCl,-0.2,0.1,0.05,2.593599101796407e-06,8.207633358126607e-07,2.6121348369926812e-06,8.054466478159499e-07,1.8535735196274097e-08,1.5571514036239477e-08,1.0086887243624734,0.007381310049308273
Standard,KCl,-0.1,0.1,0.05,2.560310964737192e-06,8.21749354718405e-07,2.564808190286095e-06,8.46580419815003e-07,4.4972255489021754e-09,2.5356115975316533e-08,1.0000140605314995,0.008464658340183468
Standard,KCl,0.1,0.1,0.05,2.6007216633399866e-06,8.138312301218201e-07,2.5985800266134396e-06,8.248585149322337e-07,-2.141636726546954e-09,1.330495635211236e-08,0.9983532890582851,0.005195077252063485
Standard,KCl,0.2,0.1,0.05,2.5696621224218234e-06,8.211107491554391e-07,2.573572262142382e-06,8.260448651303286e-07,3.9101397205584845e-09,1.6899419925180984e-08,1.0012441619168782,0.00785836335914104
Standard,KCl,0.3,0.1,0.05,2.6231676114437793e-06,7.887832381626046e-07,2.6037273186959417e-06,7.849534022452632e-07,-1.9440292747837856e-08,4.152198219296389e-08,0.992502188945784,0.019025196071503537
Standard,KCl,0.4,0.1,0.05,2.6060832401862944e-06,8.086618493033355e-07,2.632018862275449e-06,7.926699913887149e-07,2.593562208915475e-08,1.607064392646721e-08,1.011664896260208,0.00832009642346264
Standard,KCl,0.5,0.1,0.05,2.5881659614105125e-06,8.005638803689451e-07,2.62732372588157e-06,7.908461028029544e-07,3.9157764471057974e-08,1.3750920276786316e-08,1.01668241611886,0.008724115864564336
Standard,KCl,0.6,0.1,0.05,2.603093107119095e-06,8.007775367350824e-07,2.622881809713905e-06,7.553361536296889e-07,1.9788702594810213e-08,4.934718155879113e-08,1.0112464589757932,0.019705266791048563
Standard,KCl,0.7,0.1,0.05,2.6217081902860944e-06,7.746993529201218e-07,2.6430910844976712e-06,7.710094419811592e-07,2.1382894211576736e-08,1.62919704906227e-08,1.00886183611106,0.008163877358284246
Standard,KCl,0.8,0.1,0.05,2.6481831603459746e-06,7.575922514588445e-07,2.6769584431137723e-06,7.391883843065223e-07,2.877528276779791e-08,3.2337567557552727e-08,1.0125971171159398,0.014826133045026894
