Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.046,5.96046e-07,2.88486e-05,4.60148e-06,0.099935
0.047,-3.45707e-07,-2.38419e-07,4.08888e-06,0.099928
0.048,-5.24521e-07,-1.00136e-05,4.33922e-06,0.099927
0.049,-1.78814e-07,-1.7643e-05,4.00543e-06,0.099934
0.05,8.34465e-08,1.71661e-05,3.91006e-06,0.099933
0.051,-2.6226e-07,-2.52724e-05,3.14713e-06,0.09994
0.052,-7.7486e-07,-6.00815e-05,3.57628e-06,0.09993
0.053,-9.53674e-08,3.45707e-05,3.82662e-06,0.099924
0.054,-6.91414e-07,1.90735e-05,4.08888e-06,0.099939
0.055,-6.91414e-07,5.48363e-06,5.03063e-06,0.099934
0.056,-1.78814e-07,4.02927e-05,3.65973e-06,0.099936
0.057,-1.19209e-08,2.67029e-05,4.33922e-06,0.099927
0.058,-9.53674e-08,-1.00136e-05,2.88486e-06,0.099928
0.059,-1.19209e-08,7.39098e-06,3.65973e-06,0.099932
0.06,5.126e-07,2.09808e-05,4.43459e-06,0.099934
0.061,-5.24521e-07,1.66893e-06,4.43459e-06,0.099923
0.062,-9.53674e-08,-1.95503e-05,3.91006e-06,0.099933
0.063,-1.78814e-07,-1.38283e-05,4.25577e-06,0.099933
0.064,8.34465e-08,3.57628e-06,4.17233e-06,0.099922
0.065,-4.29153e-07,-4.26769e-05,4.51803e-06,0.099924
0.066,8.34465e-08,-2.93255e-05,4.00543e-06,0.099922
0.067,8.34465e-08,4.81606e-05,4.94719e-06,0.099934
0.068,-1.78814e-07,-4.07696e-05,3.91006e-06,0.099931
0.069,-5.24521e-07,-3.88622e-05,4.51803e-06,0.099934
0.07,5.96046e-07,-5.96046e-06,4.68492e-06,0.099918
0.071,-1.28746e-06,-1.19209e-05,4.08888e-06,0.099925
0.072,1.66893e-07,-1.57356e-05,3.14713e-06,0.099916
0.073,4.17233e-07,-1.7643e-05,3.82662e-06,0.099934
0.074,8.34465e-08,1.90735e-05,3.91006e-06,0.099932
0.075,-7.7486e-07,-7.86781e-06,4.25577e-06,0.099921
0.076,1.66893e-07,2.88486e-05,4.68492e-06,0.099923
0.077,-1.12057e-06,6.1512e-05,4.25577e-06,0.099929
0.078,-1.78814e-07,1.33514e-05,3.82662e-06,0.099933
0.079,2.5034e-07,5.48363e-06,3.74317e-06,0.099922
0.08,-9.53674e-08,1.52588e-05,3.39746e-06,0.099936
0.081,-1.19209e-08,-5.96046e-06,3.74317e-06,0.099926
0.082,-1.78814e-07,-2.52724e-05,3.74317e-06,0.099923
0.083,-6.07967e-07,-1.19209e-05,4.00543e-06,0.099929
0.084,-1.19209e-08,9.53674e-06,4.08888e-06,0.099929
0.085,-9.53674e-08,7.39098e-06,3.57628e-06,0.099936
0.086,-5.24521e-07,-2.3365e-05,4.68492e-06,0.099924
0.087,-5.24521e-07,-1.19209e-05,4.08888e-06,0.09993
0.088,5.126e-07,1.33514e-05,4.08888e-06,0.099925
0.089,-1.78814e-07,-3.88622e-05,4.43459e-06,0.09993
0.09,-3.45707e-07,-5.96046e-06,3.91006e-06,0.09993
0.091,-1.19209e-08,-2.74181e-05,4.43459e-06,0.099931
0.092,-1.19209e-08,-3.12328e-05,4.25577e-06,0.099922
0.093,1.66893e-07,-2.14577e-05,3.91006e-06,0.099931
0.094,4.17233e-07,9.53674e-06,4.00543e-06,0.099933
0.095,-8.58307e-07,-1.7643e-05,3.39746e-06,0.099936
0.096,-1.19209e-08,-2.38419e-07,4.08888e-06,0.099933
0.097,5.96046e-07,-4.05312e-06,4.17233e-06,0.099932
0.098,-1.78814e-07,2.47955e-05,3.91006e-06,0.099933
0.099,-1.78814e-07,-7.86781e-06,3.91006e-06,0.099942
0.1,-3.45707e-07,-2.38419e-07,3.82662e-06,0.09993
0.101,-5.24521e-07,-1.38283e-05,4.94719e-06,0.099934
0.102,-5.24521e-07,-1.00136e-05,4.00543e-06,0.099927
0.103,8.34465e-08,-5.96046e-06,3.39746e-06,0.099934
0.104,-3.45707e-07,-2.38419e-07,3.91006e-06,0.099936
0.105,-1.78814e-07,1.33514e-05,4.00543e-06,0.099929
0.106,-9.53674e-08,2.28882e-05,3.82662e-06,0.09993
0.107,4.17233e-07,1.71661e-05,4.60148e-06,0.099924
0.108,5.126e-07,3.45707e-05,4.43459e-06,0.099928
0.109,-7.7486e-07,-2.3365e-05,4.43459e-06,0.099928
0.11,2.5034e-07,-3.31402e-05,4.17233e-06,0.099922
0.111,-1.78814e-07,-2.3365e-05,4.08888e-06,0.099936
0.112,-1.78814e-07,-1.00136e-05,4.17233e-06,0.099926
0.113,-1.19209e-08,-2.3365e-05,4.33922e-06,0.099925
0.114,1.66893e-07,-4.26769e-05,4.08888e-06,0.099931
0.115,5.126e-07,5.48363e-06,3.65973e-06,0.099929
0.116,-2.6226e-07,1.71661e-05,3.31402e-06,0.099925
0.117,-6.07967e-07,5.48363e-06,3.91006e-06,0.099921
0.118,-2.6226e-07,3.26633e-05,3.74317e-06,0.099933
0.119,-8.58307e-07,1.71661e-05,4.25577e-06,0.099927
0.12,-1.78814e-07,-2.93255e-05,4.76837e-06,0.099929
0.121,-1.46627e-06,-7.86781e-06,4.00543e-06,0.099928
0.122,-8.58307e-07,3.57628e-06,4.60148e-06,0.099932
0.123,-3.45707e-07,-4.05312e-06,3.65973e-06,0.099925
0.124,-1.19209e-08,9.53674e-06,3.48091e-06,0.099932
0.125,4.17233e-07,3.57628e-06,3.74317e-06,0.099933
0.126,4.17233e-07,2.09808e-05,4.25577e-06,0.099923
0.127,3.33786e-07,-2.52724e-05,3.82662e-06,0.099927
0.128,1.66893e-07,-2.38419e-07,4.43459e-06,0.099921
0.129,6.79493e-07,1.71661e-05,4.43459e-06,0.099938
0.13,-6.91414e-07,-5.43594e-05,4.43459e-06,0.099926
0.131,-8.58307e-07,-5.62668e-05,3.91006e-06,0.099924
0.132,-2.6226e-07,-1.57356e-05,4.17233e-06,0.099934
0.133,5.126e-07,-2.14577e-06,3.91006e-06,0.099931
0.134,-3.45707e-07,-7.86781e-06,3.91006e-06,0.099918
0.135,-2.6226e-07,-1.00136e-05,4.17233e-06,0.099925
0.136,-3.45707e-07,2.28882e-05,4.17233e-06,0.099923
0.137,2.5034e-07,-2.14577e-05,3.48091e-06,0.099923
0.138,-1.03712e-06,-2.38419e-07,3.39746e-06,0.099943
0.139,-1.78814e-07,4.41074e-05,3.65973e-06,0.099931
0.14,-5.24521e-07,-1.57356e-05,4.08888e-06,0.099921
0.141,-5.24521e-07,-2.38419e-07,4.43459e-06,0.099934
0.142,8.34465e-08,1.33514e-05,3.91006e-06,0.099938
0.143,1.66893e-07,3.57628e-06,4.08888e-06,0.099934
0.144,-1.78814e-07,-2.14577e-05,3.48091e-06,0.099931
0.145,-2.6226e-07,1.33514e-05,3.74317e-06,0.099923
0.146,-6.07967e-07,2.28882e-05,3.74317e-06,0.099919
0.147,-7.7486e-07,7.39098e-06,3.65973e-06,0.09993
0.148,8.34465e-08,-2.74181e-05,3.82662e-06,0.099932
0.149,8.46386e-07,1.66893e-06,3.82662e-06,0.09993
0.15,-1.19209e-08,-1.57356e-05,4.17233e-06,0.099932
0.151,-7.7486e-07,-6.60419e-05,4.51803e-06,0.099929
0.152,-1.03712e-06,-1.38283e-05,4.43459e-06,0.099935
0.153,-9.53674e-08,-1.00136e-05,4.60148e-06,0.099923
0.154,2.5034e-07,-3.69549e-05,4.17233e-06,0.099921
0.155,2.5034e-07,-1.38283e-05,4.25577e-06,0.099918
0.156,-9.53674e-08,1.66893e-06,3.82662e-06,0.099918
0.157,-2.6226e-07,3.57628e-06,3.74317e-06,0.099925
0.158,8.34465e-08,-2.93255e-05,4.00543e-06,0.099931
0.159,-1.78814e-07,1.71661e-05,3.91006e-06,0.099928
0.16,-3.45707e-07,-5.96046e-06,3.57628e-06,0.099932
0.161,1.66893e-07,-1.57356e-05,3.82662e-06,0.09993
0.162,1.0252e-06,1.14441e-05,4.60148e-06,0.09992
0.163,-9.53674e-07,3.83854e-05,4.00543e-06,0.099936
0.164,-3.45707e-07,-1.95503e-05,3.74317e-06,0.099935
0.165,-6.91414e-07,1.52588e-05,3.91006e-06,0.099935
0.166,5.126e-07,-7.86781e-06,4.33922e-06,0.099934
0.167,-1.78814e-07,1.90735e-05,3.48091e-06,0.099937
0.168,-1.19209e-08,-1.95503e-05,3.48091e-06,0.099928
0.169,-1.28746e-06,3.6478e-05,4.25577e-06,0.09993
0.17,8.34465e-08,1.33514e-05,4.17233e-06,0.099922
0.171,-2.6226e-07,-4.07696e-05,3.31402e-06,0.099929
0.172,-5.24521e-07,-4.673e-05,4.51803e-06,0.099923
0.173,-9.53674e-08,1.33514e-05,4.33922e-06,0.099926
0.174,8.46386e-07,-2.3365e-05,4.17233e-06,0.099926
0.175,-5.24521e-07,-2.93255e-05,4.00543e-06,0.099918
0.176,5.96046e-07,-1.38283e-05,4.51803e-06,0.099932
0.177,-2.6226e-07,1.33514e-05,4.25577e-06,0.099925
0.178,-5.24521e-07,7.39098e-06,3.91006e-06,0.09993
0.179,-3.45707e-07,2.47955e-05,3.74317e-06,0.099925
0.18,-1.19209e-08,1.33514e-05,3.65973e-06,0.099929
0.181,-8.58307e-07,-4.05312e-06,3.57628e-06,0.099929
0.182,5.96046e-07,-3.12328e-05,3.57628e-06,0.099926
0.183,-1.19209e-08,-5.96046e-06,4.17233e-06,0.099931
0.184,-3.45707e-07,-2.3365e-05,4.68492e-06,0.099941
0.185,-8.58307e-07,2.28882e-05,4.25577e-06,0.099934
0.186,-8.58307e-07,3.0756e-05,3.74317e-06,0.099932
0.187,-6.07967e-07,1.52588e-05,4.51803e-06,0.099932
0.188,-6.91414e-07,2.28882e-05,3.06368e-06,0.099931
0.189,-1.19209e-08,-1.7643e-05,4.17233e-06,0.09992
0.19,-1.78814e-07,9.53674e-06,4.17233e-06,0.099928
0.191,-1.19209e-08,1.90735e-05,4.00543e-06,0.099927
0.192,-9.53674e-08,-5.05447e-05,3.74317e-06,0.09993
0.193,1.66893e-07,-5.05447e-05,4.17233e-06,0.099925
0.194,-2.6226e-07,-2.3365e-05,3.74317e-06,0.099938
0.195,-1.19209e-08,1.66893e-06,4.17233e-06,0.099918
0.196,-7.7486e-07,-1.19209e-05,4.25577e-06,0.09992
0.197,-1.19209e-08,-1.38283e-05,4.17233e-06,0.099933
0.198,-3.45707e-07,5.48363e-06,4.08888e-06,0.099924
0.199,8.34465e-08,1.52588e-05,4.33922e-06,0.099929
0.2,-1.19209e-08,9.53674e-06,3.91006e-06,0.099936
0.201,-4.29153e-07,4.81606e-05,3.74317e-06,0.099934
0.202,3.33786e-07,-1.19209e-05,2.80142e-06,0.09993
0.203,-3.45707e-07,-2.14577e-05,3.57628e-06,0.099936
0.204,-6.91414e-07,3.57628e-06,4.17233e-06,0.099931
0.205,3.33786e-07,-7.86781e-06,4.43459e-06,0.09993
0.206,2.5034e-07,-1.57356e-05,4.60148e-06,0.099918
0.207,-4.29153e-07,3.0756e-05,3.91006e-06,0.09993
0.208,-1.78814e-07,3.26633e-05,3.91006e-06,0.099925
0.209,-1.19209e-08,2.09808e-05,4.08888e-06,0.099926
0.21,1.66893e-07,-4.05312e-06,3.65973e-06,0.099935
0.211,3.33786e-07,9.53674e-06,3.74317e-06,0.099929
0.212,-1.78814e-07,-1.95503e-05,3.65973e-06,0.099929
0.213,-9.53674e-08,-6.00815e-05,4.25577e-06,0.099927
0.214,-1.78814e-07,-5.96046e-06,4.33922e-06,0.099934
0.215,9.29832e-07,-1.57356e-05,3.65973e-06,0.099931
0.216,-1.20401e-06,-4.48227e-05,4.08888e-06,0.099928
0.217,4.17233e-07,-1.95503e-05,4.17233e-06,0.099933
0.218,2.5034e-07,1.14441e-05,4.43459e-06,0.099918
0.219,1.66893e-07,-1.57356e-05,4.17233e-06,0.099929
0.22,-4.29153e-07,-4.05312e-06,4.00543e-06,0.099938
0.221,-1.37091e-06,9.53674e-06,4.25577e-06,0.099926
0.222,-3.45707e-07,9.53674e-06,4.17233e-06,0.099931
0.223,-3.45707e-07,-2.93255e-05,3.91006e-06,0.099935
0.224,6.79493e-07,5.48363e-06,3.91006e-06,0.099924
0.225,1.66893e-07,2.88486e-05,3.91006e-06,0.099925
0.226,-9.53674e-08,-3.50475e-05,3.65973e-06,0.099925
0.227,7.62939e-07,3.83854e-05,4.08888e-06,0.099929
0.228,8.34465e-08,3.83854e-05,4.68492e-06,0.099924
0.229,-7.7486e-07,3.26633e-05,3.65973e-06,0.099946
0.23,-1.78814e-07,-1.00136e-05,3.82662e-06,0.099926
0.231,-4.29153e-07,3.45707e-05,4.94719e-06,0.099927
0.232,8.34465e-08,-2.38419e-07,3.57628e-06,0.099934
0.233,5.96046e-07,-5.81741e-05,3.65973e-06,0.099925
0.234,-5.24521e-07,-4.07696e-05,3.82662e-06,0.099932
0.235,6.79493e-07,9.53674e-06,4.08888e-06,0.099931
0.236,7.62939e-07,-3.50475e-05,3.57628e-06,0.09993
0.237,2.5034e-07,-4.05312e-06,4.51803e-06,0.09992
0.238,5.126e-07,1.52588e-05,3.57628e-06,0.099925
0.239,1.66893e-07,3.57628e-06,4.51803e-06,0.099931
0.24,7.62939e-07,-1.19209e-05,3.65973e-06,0.099934
0.241,-9.53674e-08,1.71661e-05,3.57628e-06,0.09994
0.242,-2.6226e-07,1.52588e-05,3.57628e-06,0.099935
0.243,-4.29153e-07,-1.19209e-05,4.17233e-06,0.09992
0.244,-1.19209e-08,-1.7643e-05,3.91006e-06,0.099928
0.245,6.79493e-07,9.53674e-06,3.82662e-06,0.09993
0.246,5.96046e-07,-3.31402e-05,3.65973e-06,0.099934
0.247,-9.53674e-08,3.57628e-06,3.57628e-06,0.099934
0.248,6.79493e-07,5.96046e-05,3.91006e-06,0.099927
0.249,-6.91414e-07,1.90735e-05,4.33922e-06,0.099937
0.25,-8.58307e-07,-2.14577e-06,3.65973e-06,0.099928
0.251,-1.03712e-06,7.39098e-06,4.51803e-06,0.09993
0.252,-6.91414e-07,-1.7643e-05,4.51803e-06,0.099926
0.253,-9.53674e-08,-4.05312e-06,3.06368e-06,0.099934
0.254,-1.19209e-08,-4.48227e-05,3.91006e-06,0.099921
0.255,-9.53674e-08,1.66893e-06,4.00543e-06,0.099929
0.256,3.33786e-07,-5.96046e-06,3.91006e-06,0.099939
0.257,3.33786e-07,2.28882e-05,4.08888e-06,0.099925
0.258,-1.19209e-08,2.09808e-05,4.68492e-06,0.099923
0.259,8.46386e-07,-2.38419e-07,4.25577e-06,0.09993
0.26,8.34465e-08,-1.19209e-05,4.68492e-06,0.099934
0.261,-7.7486e-07,3.57628e-06,4.25577e-06,0.099933
0.262,-1.19209e-08,-4.05312e-06,4.68492e-06,0.099926
0.263,-8.58307e-07,-1.19209e-05,4.00543e-06,0.099925
0.264,2.5034e-07,-3.31402e-05,4.00543e-06,0.09993
0.265,-4.29153e-07,2.09808e-05,4.00543e-06,0.099926
0.266,-7.7486e-07,2.47955e-05,4.25577e-06,0.099929
0.267,-3.45707e-07,-2.38419e-07,3.48091e-06,0.099932
0.268,-1.19209e-08,-2.14577e-05,3.74317e-06,0.099929
0.269,-6.07967e-07,2.88486e-05,4.00543e-06,0.099932
0.27,-1.63317e-06,2.67029e-05,4.33922e-06,0.099927
0.271,-1.12057e-06,1.14441e-05,4.86374e-06,0.099932
0.272,-1.78814e-07,-4.05312e-06,4.17233e-06,0.099927
0.273,-5.24521e-07,-4.05312e-06,4.25577e-06,0.099931
0.274,-1.78814e-07,-3.88622e-05,3.23057e-06,0.099936
0.275,8.34465e-08,-3.50475e-05,4.00543e-06,0.099933
0.276,1.66893e-07,7.39098e-06,3.91006e-06,0.099929
0.277,1.66893e-07,-2.38419e-07,4.00543e-06,0.099926
0.278,3.33786e-07,-1.7643e-05,4.08888e-06,0.099928
0.279,-9.53674e-08,3.57628e-06,4.33922e-06,0.099922
0.28,-4.29153e-07,-2.14577e-06,4.51803e-06,0.099921
0.281,4.17233e-07,-4.05312e-06,4.43459e-06,0.099928
0.282,-6.91414e-07,-2.14577e-05,4.33922e-06,0.09993
0.283,-1.78814e-07,-1.57356e-05,4.08888e-06,0.099931
0.284,-5.24521e-07,-2.14577e-06,4.17233e-06,0.099934
0.285,6.79493e-07,-1.38283e-05,4.33922e-06,0.099927
0.286,-3.45707e-07,1.71661e-05,4.68492e-06,0.099929
0.287,8.34465e-08,2.09808e-05,3.31402e-06,0.099929
0.288,-8.58307e-07,-2.3365e-05,3.82662e-06,0.099928
0.289,-9.53674e-08,3.6478e-05,3.57628e-06,0.099936
0.29,-5.24521e-07,5.48363e-06,3.74317e-06,0.099929
0.291,-5.24521e-07,-4.673e-05,3.91006e-06,0.099925
0.292,8.34465e-08,-2.93255e-05,4.43459e-06,0.099927
0.293,-4.29153e-07,4.22001e-05,4.76837e-06,0.099927
0.294,-2.6226e-07,-1.57356e-05,4.08888e-06,0.099939
0.295,-4.29153e-07,-3.88622e-05,4.17233e-06,0.099933
0.296,-1.78814e-07,1.66893e-06,4.51803e-06,0.09993
0.297,-6.07967e-07,2.09808e-05,3.57628e-06,0.099928
0.298,2.5034e-07,-2.52724e-05,3.65973e-06,0.099943
0.299,-9.53674e-08,5.48363e-06,3.74317e-06,0.099927
0.3,1.66893e-07,1.66893e-06,4.08888e-06,0.099932
0.301,9.29832e-07,-1.00136e-05,3.65973e-06,0.099934
0.302,-6.07967e-07,-3.69549e-05,4.60148e-06,0.099933
0.303,-5.24521e-07,-1.38283e-05,4.60148e-06,0.099927
0.304,-5.24521e-07,1.90735e-05,4.33922e-06,0.099916
0.305,-1.19209e-08,-7.86781e-06,3.91006e-06,0.099924
0.306,6.79493e-07,-2.14577e-06,3.82662e-06,0.099929
0.307,5.126e-07,1.90735e-05,4.33922e-06,0.099928
0.308,5.96046e-07,-3.12328e-05,4.60148e-06,0.099925
0.309,-1.78814e-07,-5.96046e-06,3.74317e-06,0.09993
0.31,-2.6226e-07,4.81606e-05,3.82662e-06,0.099927
0.311,5.96046e-07,-5.96046e-06,3.31402e-06,0.099939
0.312,-2.6226e-07,-1.38283e-05,3.57628e-06,0.099925
0.313,-6.91414e-07,-1.19209e-05,4.17233e-06,0.099925
0.314,-3.45707e-07,7.39098e-06,4.43459e-06,0.099936
0.315,-5.24521e-07,-1.00136e-05,3.91006e-06,0.099934
0.316,-6.91414e-07,-1.38283e-05,4.00543e-06,0.099923
0.317,5.126e-07,-1.19209e-05,4.68492e-06,0.099929
0.318,-1.12057e-06,-1.95503e-05,3.65973e-06,0.099924
0.319,-7.7486e-07,1.66893e-06,3.74317e-06,0.099923
0.32,-6.07967e-07,4.02927e-05,3.82662e-06,0.09993
0.321,-1.78814e-07,-1.19209e-05,3.82662e-06,0.099935
0.322,1.66893e-07,5.48363e-06,3.82662e-06,0.099919
0.323,-7.7486e-07,7.39098e-06,3.91006e-06,0.099926
0.324,2.5034e-07,-1.7643e-05,4.25577e-06,0.09993
0.325,8.34465e-08,-2.93255e-05,4.17233e-06,0.099936
0.326,8.34465e-08,-1.95503e-05,4.60148e-06,0.099931
0.327,-3.45707e-07,1.14441e-05,4.60148e-06,0.099936
0.328,-7.7486e-07,2.28882e-05,4.08888e-06,0.099925
0.329,1.66893e-07,1.66893e-06,4.51803e-06,0.099925
0.33,-4.29153e-07,7.39098e-06,4.00543e-06,0.099923
0.331,-9.53674e-08,3.57628e-06,4.00543e-06,0.099936
0.332,-6.91414e-07,-3.50475e-05,3.23057e-06,0.099929
0.333,-1.78814e-07,-7.86781e-06,3.91006e-06,0.099935
0.334,1.0252e-06,-4.07696e-05,4.33922e-06,0.099928
0.335,8.34465e-08,-4.26769e-05,4.33922e-06,0.099933
0.336,-1.03712e-06,-4.48227e-05,4.43459e-06,0.099925
0.337,-9.53674e-07,3.57628e-06,3.48091e-06,0.099932
0.338,5.126e-07,3.57628e-06,4.33922e-06,0.099937
0.339,2.5034e-07,1.66893e-06,3.82662e-06,0.099935
0.34,1.0252e-06,1.33514e-05,3.65973e-06,0.099925
0.341,-1.78814e-07,2.67029e-05,3.48091e-06,0.099928
0.342,-1.19209e-08,-1.00136e-05,3.82662e-06,0.099938
0.343,1.66893e-07,-5.96046e-06,4.00543e-06,0.099935
0.344,5.96046e-07,-2.93255e-05,4.25577e-06,0.09993
0.345,-9.53674e-08,-2.52724e-05,3.74317e-06,0.099928
0.346,-3.45707e-07,-1.95503e-05,4.43459e-06,0.099929
0.347,-9.53674e-08,-2.14577e-06,4.51803e-06,0.099932
0.348,-6.07967e-07,1.33514e-05,4.51803e-06,0.099926
0.349,-5.24521e-07,2.67029e-05,4.51803e-06,0.099926
0.35,4.17233e-07,2.28882e-05,4.51803e-06,0.099928
0.351,-9.53674e-08,4.81606e-05,4.00543e-06,0.099935
0.352,-2.6226e-07,-1.19209e-05,3.91006e-06,0.099929
0.353,-6.91414e-07,-3.50475e-05,3.82662e-06,0.099927
0.354,-6.07967e-07,-3.31402e-05,3.39746e-06,0.099932
0.355,1.62125e-06,-1.95503e-05,3.74317e-06,0.099928
0.356,-3.45707e-07,-4.07696e-05,3.74317e-06,0.099923
0.357,-2.6226e-07,-2.74181e-05,4.60148e-06,0.099935
0.358,-9.53674e-07,2.09808e-05,4.43459e-06,0.099915
0.359,1.27554e-06,4.81606e-05,4.08888e-06,0.099939
0.36,-8.58307e-07,7.39098e-06,3.57628e-06,0.09993
0.361,1.66893e-07,4.41074e-05,4.17233e-06,0.099939
0.362,8.34465e-08,1.71661e-05,3.74317e-06,0.099931
0.363,2.5034e-07,-3.31402e-05,4.08888e-06,0.099929
0.364,-5.24521e-07,-2.74181e-05,4.00543e-06,0.099931
0.365,-8.58307e-07,3.57628e-06,3.74317e-06,0.099929
0.366,-9.53674e-08,-1.19209e-05,4.00543e-06,0.099931
0.367,8.46386e-07,-2.38419e-07,4.43459e-06,0.099921
0.368,-6.91414e-07,-5.96046e-06,4.08888e-06,0.099925
0.369,-4.29153e-07,1.71661e-05,4.86374e-06,0.099926
0.37,-5.24521e-07,-3.69549e-05,4.43459e-06,0.099926
0.371,3.33786e-07,1.66893e-06,4.68492e-06,0.099926
0.372,3.33786e-07,3.45707e-05,4.33922e-06,0.099941
0.373,-2.6226e-07,-2.74181e-05,4.00543e-06,0.099946
0.374,-6.91414e-07,-3.50475e-05,4.08888e-06,0.099923
0.375,-4.29153e-07,-2.38419e-07,3.31402e-06,0.099937
0.376,-1.19209e-08,9.53674e-06,3.74317e-06,0.099929
0.377,-9.53674e-08,-1.57356e-05,3.48091e-06,0.099933
0.378,3.33786e-07,2.28882e-05,4.00543e-06,0.099923
0.379,1.0252e-06,1.71661e-05,4.51803e-06,0.099928
0.38,1.66893e-07,-4.05312e-06,4.68492e-06,0.099933
0.381,-2.6226e-07,5.48363e-06,3.65973e-06,0.09994
0.382,5.126e-07,5.38826e-05,4.94719e-06,0.099928
0.383,-7.7486e-07,-7.86781e-06,3.82662e-06,0.09994
0.384,2.5034e-07,-2.14577e-06,3.23057e-06,0.099927
0.385,-1.71661e-06,-2.14577e-06,4.25577e-06,0.099927
0.386,8.34465e-08,-1.00136e-05,4.17233e-06,0.099931
0.387,-1.78814e-07,-1.95503e-05,4.00543e-06,0.099932
0.388,8.34465e-08,2.09808e-05,4.08888e-06,0.099928
0.389,4.17233e-07,1.90735e-05,4.33922e-06,0.099926
0.39,-4.29153e-07,1.90735e-05,4.68492e-06,0.099922
0.391,-1.78814e-07,-3.31402e-05,4.25577e-06,0.099931
0.392,8.46386e-07,3.57628e-06,4.60148e-06,0.099923
0.393,-7.7486e-07,-1.00136e-05,3.74317e-06,0.099939
0.394,-9.53674e-08,-3.31402e-05,4.25577e-06,0.09993
0.395,-1.78814e-07,-2.14577e-06,3.39746e-06,0.099937
0.396,-1.78814e-07,-1.19209e-05,3.82662e-06,0.099938
0.397,-1.19209e-08,-4.86374e-05,3.39746e-06,0.099933
0.398,-4.29153e-07,-1.95503e-05,3.31402e-06,0.099936
0.399,-9.53674e-08,1.66893e-06,3.91006e-06,0.099935
0.4,-1.12057e-06,-7.86781e-06,3.82662e-06,0.099939
0.401,-3.45707e-07,-2.52724e-05,4.60148e-06,0.099933
0.402,-1.78814e-07,2.88486e-05,4.17233e-06,0.099924
0.403,2.5034e-07,-2.38419e-07,3.82662e-06,0.099939
0.404,8.34465e-08,-4.05312e-06,4.17233e-06,0.099931
0.405,5.126e-07,5.48363e-06,3.65973e-06,0.099928
