Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.042,-5.24521e-07,1.71661e-05,4.25577e-06,0.099927
0.043,-1.19209e-08,9.53674e-06,4.00543e-06,0.099921
0.044,-4.29153e-07,5.38826e-05,3.65973e-06,0.099928
0.045,5.126e-07,1.14441e-05,3.74317e-06,0.099928
0.046,-5.24521e-07,-1.00136e-05,3.82662e-06,0.099924
0.047,2.5034e-07,2.28882e-05,4.00543e-06,0.09992
0.048,-1.19209e-08,-7.86781e-06,4.08888e-06,0.099922
0.049,-1.78814e-07,-2.74181e-05,4.33922e-06,0.099919
0.05,-2.6226e-07,1.66893e-06,4.17233e-06,0.099929
0.051,-3.45707e-07,1.71661e-05,4.17233e-06,0.099929
0.052,-9.53674e-07,1.52588e-05,4.51803e-06,0.09993
0.053,-9.53674e-08,-1.7643e-05,4.33922e-06,0.099928
0.054,4.17233e-07,5.48363e-06,4.43459e-06,0.099919
0.055,-7.7486e-07,-4.05312e-06,3.91006e-06,0.099921
0.056,-4.29153e-07,-3.69549e-05,4.00543e-06,0.099924
0.057,1.66893e-07,3.57628e-06,3.57628e-06,0.099931
0.058,2.5034e-07,1.66893e-06,3.57628e-06,0.099923
0.059,3.33786e-07,-4.673e-05,3.31402e-06,0.099926
0.06,-1.78814e-07,-1.38283e-05,4.17233e-06,0.099922
0.061,-1.19209e-08,2.67029e-05,3.82662e-06,0.099922
0.062,-8.58307e-07,-5.96046e-06,5.03063e-06,0.099919
0.063,4.17233e-07,-4.07696e-05,4.17233e-06,0.099924
0.064,-8.58307e-07,9.53674e-06,4.43459e-06,0.099916
0.065,-5.24521e-07,9.53674e-06,4.94719e-06,0.099923
0.066,-9.53674e-07,-7.86781e-06,3.82662e-06,0.099919
0.067,1.66893e-07,9.53674e-06,3.65973e-06,0.099928
0.068,-9.53674e-08,2.09808e-05,3.91006e-06,0.099918
0.069,-3.45707e-07,-3.12328e-05,3.82662e-06,0.09992
0.07,-3.45707e-07,-7.86781e-06,3.82662e-06,0.099925
0.071,-3.45707e-07,-1.7643e-05,3.14713e-06,0.099952
0.072,-9.53674e-08,3.57628e-06,3.82662e-06,0.099925
0.073,-1.46627e-06,-4.05312e-06,4.94719e-06,0.099921
0.074,8.34465e-08,4.81606e-05,4.08888e-06,0.099926
0.075,-2.6226e-07,3.83854e-05,4.51803e-06,0.099935
0.076,-3.45707e-07,-2.93255e-05,3.48091e-06,0.099931
0.077,-2.6226e-07,-4.48227e-05,4.08888e-06,0.099927
0.078,-1.19209e-08,2.09808e-05,4.25577e-06,0.099921
0.079,-5.24521e-07,-2.52724e-05,3.91006e-06,0.099933
0.08,-9.53674e-07,-1.00136e-05,3.23057e-06,0.099928
0.081,8.46386e-07,-5.96046e-06,3.31402e-06,0.099926
0.082,1.66893e-07,9.53674e-06,3.65973e-06,0.09992
0.083,-6.91414e-07,-1.00136e-05,4.08888e-06,0.099921
0.084,-7.7486e-07,1.71661e-05,4.08888e-06,0.099924
0.085,-3.45707e-07,2.88486e-05,5.11408e-06,0.099927
0.086,-6.07967e-07,1.33514e-05,5.45979e-06,0.099922
0.087,-6.07967e-07,-3.50475e-05,3.57628e-06,0.099928
0.088,-6.07967e-07,-5.96046e-06,3.31402e-06,0.099929
0.089,-1.20401e-06,-3.12328e-05,3.31402e-06,0.099931
0.09,-9.53674e-07,-5.96046e-06,4.08888e-06,0.099924
0.091,9.29832e-07,3.0756e-05,4.08888e-06,0.099922
0.092,1.66893e-07,1.14441e-05,4.25577e-06,0.099926
0.093,7.62939e-07,1.33514e-05,3.74317e-06,0.099922
0.094,1.0252e-06,-5.96046e-06,3.91006e-06,0.099926
0.095,8.34465e-08,-1.19209e-05,4.00543e-06,0.099922
0.096,-3.45707e-07,-4.05312e-06,4.33922e-06,0.099923
0.097,-1.28746e-06,-4.26769e-05,4.17233e-06,0.099922
0.098,1.0252e-06,-3.31402e-05,4.76837e-06,0.09991
0.099,-3.45707e-07,-1.95503e-05,3.82662e-06,0.099932
0.1,-8.58307e-07,1.66893e-06,4.08888e-06,0.099927
0.101,-7.7486e-07,3.57628e-06,3.91006e-06,0.099928
0.102,-4.29153e-07,7.39098e-06,3.74317e-06,0.099922
0.103,-9.53674e-08,5.48363e-06,4.17233e-06,0.099919
0.104,2.5034e-07,2.88486e-05,3.74317e-06,0.099923
0.105,-5.24521e-07,1.66893e-06,4.00543e-06,0.099927
0.106,-1.20401e-06,3.26633e-05,4.25577e-06,0.09992
0.107,-1.46627e-06,-1.7643e-05,4.94719e-06,0.099919
0.108,-1.03712e-06,2.28882e-05,4.25577e-06,0.09992
0.109,-7.7486e-07,2.28882e-05,4.43459e-06,0.099921
0.11,-3.45707e-07,-1.00136e-05,2.80142e-06,0.099944
0.111,-1.78814e-07,-7.86781e-06,3.57628e-06,0.09993
0.112,-3.45707e-07,1.90735e-05,4.00543e-06,0.099928
0.113,-1.78814e-07,2.47955e-05,4.60148e-06,0.099923
0.114,2.5034e-07,7.39098e-06,4.00543e-06,0.099926
0.115,-3.45707e-07,-2.3365e-05,4.08888e-06,0.099931
0.116,-5.24521e-07,-4.05312e-06,4.08888e-06,0.099923
0.117,-3.45707e-07,-4.86374e-05,4.33922e-06,0.099924
0.118,4.17233e-07,-6.22272e-05,4.17233e-06,0.099929
0.119,2.5034e-07,-2.14577e-05,4.25577e-06,0.09992
0.12,-6.91414e-07,-1.38283e-05,4.08888e-06,0.099935
0.121,-2.6226e-07,-2.93255e-05,4.25577e-06,0.099918
0.122,-1.12057e-06,1.66893e-06,4.43459e-06,0.099923
0.123,2.5034e-07,3.0756e-05,4.00543e-06,0.099925
0.124,-9.53674e-07,-2.14577e-06,3.74317e-06,0.099921
0.125,-5.24521e-07,1.66893e-06,3.91006e-06,0.099928
0.126,1.66893e-07,-1.57356e-05,3.82662e-06,0.099926
0.127,-4.29153e-07,-5.96046e-06,4.33922e-06,0.099928
0.128,5.96046e-07,-2.74181e-05,4.86374e-06,0.099923
0.129,-8.58307e-07,2.47955e-05,4.17233e-06,0.099922
0.13,-7.7486e-07,4.62532e-05,5.19753e-06,0.099913
0.131,-5.24521e-07,-5.96046e-06,3.65973e-06,0.099933
0.132,-7.7486e-07,2.28882e-05,4.68492e-06,0.099929
0.133,-7.7486e-07,1.90735e-05,3.48091e-06,0.099924
0.134,-1.03712e-06,2.88486e-05,3.65973e-06,0.099922
0.135,-1.19209e-08,-1.00136e-05,4.51803e-06,0.09993
0.136,3.33786e-07,2.09808e-05,3.82662e-06,0.099924
0.137,-1.78814e-07,-7.86781e-06,3.65973e-06,0.099924
0.138,-9.53674e-08,-5.62668e-05,4.33922e-06,0.099923
0.139,-7.7486e-07,-3.88622e-05,3.65973e-06,0.099925
0.14,2.5034e-07,2.28882e-05,4.25577e-06,0.099935
0.141,5.96046e-07,-2.3365e-05,3.82662e-06,0.09994
0.142,5.96046e-07,1.33514e-05,4.68492e-06,0.099927
0.143,-3.45707e-07,1.71661e-05,4.00543e-06,0.09993
0.144,-1.19209e-08,1.52588e-05,4.68492e-06,0.099928
0.145,-1.78814e-07,-1.19209e-05,4.00543e-06,0.099927
0.146,1.66893e-07,2.28882e-05,4.76837e-06,0.099923
0.147,2.5034e-07,2.09808e-05,4.33922e-06,0.099922
0.148,-8.58307e-07,-2.38419e-07,4.00543e-06,0.099927
0.149,-1.19209e-08,-3.31402e-05,3.91006e-06,0.09992
0.15,-1.46627e-06,7.39098e-06,3.82662e-06,0.099925
0.151,4.17233e-07,-2.93255e-05,4.86374e-06,0.099921
0.152,-7.7486e-07,5.48363e-06,5.03063e-06,0.099925
0.153,-5.24521e-07,4.81606e-05,4.25577e-06,0.099919
0.154,-4.29153e-07,1.90735e-05,4.17233e-06,0.099933
0.155,-4.29153e-07,-1.00136e-05,4.94719e-06,0.099924
0.156,2.5034e-07,1.71661e-05,3.31402e-06,0.099925
0.157,-2.6226e-07,-1.00136e-05,4.25577e-06,0.099919
0.158,-3.45707e-07,-5.96046e-06,3.82662e-06,0.099932
0.159,1.66893e-07,-4.86374e-05,4.08888e-06,0.099923
0.16,6.79493e-07,-5.96046e-06,3.65973e-06,0.099929
0.161,8.34465e-08,-1.57356e-05,4.51803e-06,0.099926
0.162,4.17233e-07,-5.96046e-06,4.00543e-06,0.099923
0.163,-1.03712e-06,2.09808e-05,4.33922e-06,0.09993
0.164,8.34465e-08,1.33514e-05,4.08888e-06,0.099927
0.165,-5.24521e-07,-1.57356e-05,3.82662e-06,0.099931
0.166,-6.07967e-07,1.33514e-05,4.17233e-06,0.099919
0.167,-1.19209e-08,-1.00136e-05,4.33922e-06,0.099926
0.168,-9.53674e-07,-1.00136e-05,3.91006e-06,0.099934
0.169,5.126e-07,-3.12328e-05,3.48091e-06,0.099924
0.17,1.66893e-07,1.71661e-05,3.39746e-06,0.099932
0.171,-9.53674e-07,1.14441e-05,4.17233e-06,0.09992
0.172,-1.03712e-06,-5.96046e-06,4.33922e-06,0.099931
0.173,-8.58307e-07,-1.7643e-05,4.51803e-06,0.099924
0.174,-9.53674e-08,5.57899e-05,4.94719e-06,0.099917
0.175,-9.53674e-07,2.67029e-05,4.08888e-06,0.099916
0.176,-1.19209e-08,5.48363e-06,4.17233e-06,0.099927
0.177,-3.45707e-07,-3.12328e-05,3.23057e-06,0.099933
0.178,-4.29153e-07,-1.57356e-05,3.14713e-06,0.099933
0.179,-6.91414e-07,-3.31402e-05,4.08888e-06,0.099922
0.18,3.33786e-07,-4.48227e-05,4.17233e-06,0.099929
0.181,4.17233e-07,-1.7643e-05,3.82662e-06,0.099918
0.182,-9.53674e-08,-2.3365e-05,4.00543e-06,0.099924
0.183,-2.6226e-07,-3.31402e-05,3.91006e-06,0.099915
0.184,2.5034e-07,5.48363e-06,4.76837e-06,0.099911
0.185,-6.07967e-07,3.57628e-06,3.74317e-06,0.099927
0.186,-1.03712e-06,-2.14577e-05,4.68492e-06,0.099929
0.187,5.96046e-07,-2.3365e-05,4.33922e-06,0.099927
0.188,8.34465e-08,-1.95503e-05,4.43459e-06,0.099924
0.189,-6.07967e-07,-1.00136e-05,4.33922e-06,0.099921
0.19,-6.91414e-07,-1.00136e-05,4.25577e-06,0.099918
0.191,-4.29153e-07,1.71661e-05,3.91006e-06,0.099921
0.192,8.34465e-08,4.81606e-05,4.33922e-06,0.099925
0.193,7.62939e-07,-1.57356e-05,4.00543e-06,0.099922
0.194,-2.6226e-07,2.67029e-05,4.00543e-06,0.099924
0.195,5.96046e-07,1.52588e-05,4.17233e-06,0.099934
0.196,-1.78814e-07,-2.52724e-05,4.86374e-06,0.09992
0.197,4.17233e-07,-1.57356e-05,5.11408e-06,0.099923
0.198,-6.91414e-07,4.02927e-05,4.00543e-06,0.099928
0.199,-1.28746e-06,-2.14577e-05,4.17233e-06,0.099929
0.2,-3.45707e-07,-5.62668e-05,3.23057e-06,0.099927
0.201,-9.53674e-08,1.33514e-05,3.39746e-06,0.099927
0.202,-2.6226e-07,2.09808e-05,4.17233e-06,0.099923
0.203,8.34465e-08,-3.88622e-05,4.00543e-06,0.099922
0.204,-5.24521e-07,5.48363e-06,3.82662e-06,0.09992
0.205,-7.7486e-07,1.66893e-06,4.17233e-06,0.099918
0.206,-1.78814e-07,-2.14577e-05,4.76837e-06,0.099931
0.207,1.66893e-07,-1.38283e-05,4.51803e-06,0.099929
0.208,1.66893e-07,1.14441e-05,4.43459e-06,0.099921
0.209,9.29832e-07,9.53674e-06,4.51803e-06,0.099922
0.21,-2.6226e-07,-4.05312e-06,4.17233e-06,0.099925
0.211,3.33786e-07,9.53674e-06,4.43459e-06,0.099917
0.212,-7.7486e-07,2.28882e-05,4.08888e-06,0.099933
0.213,-4.29153e-07,-2.3365e-05,4.08888e-06,0.099931
0.214,8.34465e-08,-1.38283e-05,4.00543e-06,0.099923
0.215,-4.29153e-07,5.19753e-05,3.82662e-06,0.099918
0.216,-6.07967e-07,-1.19209e-05,3.39746e-06,0.099929
0.217,-3.45707e-07,-3.31402e-05,3.65973e-06,0.099928
0.218,-3.45707e-07,-4.05312e-06,4.33922e-06,0.099931
0.219,-5.24521e-07,-5.96046e-06,4.94719e-06,0.099919
0.22,-4.29153e-07,-1.7643e-05,4.08888e-06,0.099943
0.221,-1.78814e-07,-1.19209e-05,3.65973e-06,0.099937
0.222,-1.78814e-07,-7.86781e-06,4.43459e-06,0.099923
0.223,-8.58307e-07,-1.00136e-05,3.39746e-06,0.09993
0.224,5.126e-07,2.28882e-05,3.39746e-06,0.099942
0.225,1.66893e-07,4.41074e-05,4.00543e-06,0.099916
0.226,5.96046e-07,1.66893e-06,4.17233e-06,0.099925
0.227,-9.53674e-08,-5.96046e-06,3.48091e-06,0.099936
0.228,1.0252e-06,-2.38419e-07,4.17233e-06,0.099921
0.229,1.10865e-06,-1.00136e-05,4.00543e-06,0.099924
0.23,-5.24521e-07,-2.14577e-05,4.68492e-06,0.099932
0.231,-3.45707e-07,-2.14577e-05,3.65973e-06,0.099928
0.232,8.34465e-08,2.28882e-05,4.43459e-06,0.099922
0.233,-4.29153e-07,1.33514e-05,4.25577e-06,0.099922
0.234,-2.6226e-07,-1.7643e-05,4.25577e-06,0.099936
0.235,-9.53674e-08,1.14441e-05,4.25577e-06,0.09992
0.236,-6.91414e-07,5.48363e-06,3.82662e-06,0.099929
0.237,2.5034e-07,-2.52724e-05,3.48091e-06,0.099923
0.238,1.66893e-07,-1.19209e-05,4.00543e-06,0.099918
0.239,-6.07967e-07,-4.673e-05,3.74317e-06,0.099927
0.24,-2.6226e-07,-4.07696e-05,4.51803e-06,0.099932
0.241,-1.12057e-06,-1.19209e-05,4.51803e-06,0.099917
0.242,-7.7486e-07,1.90735e-05,3.91006e-06,0.099928
0.243,-6.07967e-07,-1.19209e-05,4.43459e-06,0.099927
0.244,-1.19209e-08,-7.86781e-06,4.17233e-06,0.099926
0.245,-4.29153e-07,-2.14577e-06,3.91006e-06,0.099925
0.246,4.17233e-07,2.28882e-05,3.48091e-06,0.099921
0.247,5.126e-07,-4.05312e-06,4.00543e-06,0.099934
0.248,1.66893e-07,1.66893e-06,3.74317e-06,0.09992
0.249,1.66893e-07,-2.14577e-05,4.33922e-06,0.099924
0.25,-1.78814e-07,-2.52724e-05,3.82662e-06,0.099937
0.251,-6.91414e-07,-5.96046e-06,4.76837e-06,0.099922
0.252,1.66893e-07,1.66893e-06,4.08888e-06,0.099923
0.253,-3.45707e-07,1.90735e-05,4.60148e-06,0.099928
0.254,-5.24521e-07,2.28882e-05,3.82662e-06,0.099918
0.255,-1.19209e-08,2.28882e-05,4.76837e-06,0.099924
0.256,8.34465e-08,4.41074e-05,4.00543e-06,0.099921
0.257,-4.29153e-07,-2.38419e-07,4.00543e-06,0.09993
0.258,-6.07967e-07,-1.7643e-05,4.17233e-06,0.09992
0.259,-8.58307e-07,-3.31402e-05,3.65973e-06,0.099925
0.26,-1.78814e-07,-7.86781e-06,3.91006e-06,0.099917
0.261,-1.78814e-07,-2.14577e-05,4.17233e-06,0.099912
0.262,5.96046e-07,-1.57356e-05,4.33922e-06,0.099924
0.263,-2.6226e-07,2.28882e-05,4.68492e-06,0.099928
0.264,-1.03712e-06,4.62532e-05,4.00543e-06,0.099931
0.265,-5.24521e-07,7.39098e-06,4.25577e-06,0.099923
0.266,3.33786e-07,3.45707e-05,4.51803e-06,0.099928
0.267,-1.12057e-06,1.33514e-05,3.48091e-06,0.099927
0.268,1.66893e-07,-1.95503e-05,3.48091e-06,0.099934
0.269,-6.07967e-07,-1.7643e-05,4.60148e-06,0.099916
0.27,3.33786e-07,3.57628e-06,4.33922e-06,0.099923
0.271,5.126e-07,-1.57356e-05,3.48091e-06,0.09992
0.272,-4.29153e-07,-1.19209e-05,4.86374e-06,0.099907
0.273,-4.29153e-07,-7.86781e-06,3.91006e-06,0.099909
0.274,4.17233e-07,3.45707e-05,4.76837e-06,0.099918
0.275,3.33786e-07,-1.57356e-05,4.76837e-06,0.099926
0.276,-2.6226e-07,-7.86781e-06,4.51803e-06,0.09993
0.277,-1.78814e-07,2.88486e-05,4.08888e-06,0.099931
0.278,-1.03712e-06,-2.93255e-05,4.43459e-06,0.099924
0.279,-7.7486e-07,-2.93255e-05,3.65973e-06,0.09992
0.28,-2.6226e-07,1.66893e-06,3.31402e-06,0.099923
0.281,-6.07967e-07,3.57628e-06,4.08888e-06,0.09992
0.282,2.5034e-07,-1.7643e-05,3.91006e-06,0.099925
0.283,4.17233e-07,-1.57356e-05,3.91006e-06,0.099929
0.284,2.5034e-07,2.28882e-05,4.08888e-06,0.099921
0.285,-1.37091e-06,-1.38283e-05,4.33922e-06,0.099923
0.286,-4.29153e-07,2.47955e-05,4.60148e-06,0.09993
0.287,-7.7486e-07,3.0756e-05,4.33922e-06,0.099933
0.288,-5.24521e-07,-1.00136e-05,2.96831e-06,0.099923
0.289,2.5034e-07,-2.14577e-06,4.17233e-06,0.099929
0.29,-7.7486e-07,1.71661e-05,3.06368e-06,0.099924
0.291,5.126e-07,1.66893e-06,3.91006e-06,0.099932
0.292,-9.53674e-08,-1.38283e-05,4.51803e-06,0.099923
0.293,1.66893e-07,2.47955e-05,3.74317e-06,0.099916
0.294,8.46386e-07,2.09808e-05,3.57628e-06,0.099921
0.295,1.66893e-07,1.33514e-05,3.91006e-06,0.099922
0.296,-7.7486e-07,-2.52724e-05,4.43459e-06,0.09993
0.297,3.33786e-07,1.71661e-05,4.68492e-06,0.099916
0.298,-1.28746e-06,-1.38283e-05,3.91006e-06,0.099928
0.299,-1.78814e-07,-4.48227e-05,4.25577e-06,0.099928
0.3,-1.78814e-07,-5.96046e-06,4.00543e-06,0.099927
0.301,-2.6226e-07,-1.00136e-05,4.17233e-06,0.09992
0.302,1.66893e-07,-2.93255e-05,4.17233e-06,0.099922
0.303,5.96046e-07,-4.05312e-06,3.65973e-06,0.099927
0.304,4.17233e-07,-1.95503e-05,3.31402e-06,0.099926
0.305,2.5034e-07,-1.00136e-05,3.91006e-06,0.099919
0.306,2.5034e-07,-1.7643e-05,4.00543e-06,0.099917
0.307,2.5034e-07,2.67029e-05,4.25577e-06,0.099923
0.308,-1.46627e-06,5.48363e-06,4.17233e-06,0.099924
0.309,-9.53674e-07,-4.05312e-06,3.57628e-06,0.099929
0.31,-6.91414e-07,7.39098e-06,4.25577e-06,0.099913
0.311,-8.58307e-07,4.22001e-05,3.82662e-06,0.099923
0.312,5.126e-07,-2.3365e-05,3.31402e-06,0.099926
0.313,-1.78814e-07,2.67029e-05,4.33922e-06,0.09993
0.314,-4.29153e-07,-2.38419e-07,4.25577e-06,0.099914
0.315,8.34465e-08,1.33514e-05,4.33922e-06,0.099912
0.316,-2.6226e-07,-7.86781e-06,3.74317e-06,0.099923
0.317,-6.07967e-07,2.47955e-05,4.00543e-06,0.099922
0.318,-9.53674e-08,3.26633e-05,4.76837e-06,0.099912
0.319,-3.45707e-07,-3.31402e-05,4.51803e-06,0.099921
0.32,8.34465e-08,-3.69549e-05,4.76837e-06,0.099928
0.321,-6.91414e-07,5.48363e-06,4.51803e-06,0.099915
0.322,-1.03712e-06,-4.26769e-05,3.82662e-06,0.099925
0.323,6.79493e-07,-2.14577e-06,3.91006e-06,0.099926
0.324,3.33786e-07,-5.96046e-06,4.33922e-06,0.099914
0.325,-7.7486e-07,1.71661e-05,4.00543e-06,0.099924
0.326,-2.6226e-07,9.53674e-06,3.91006e-06,0.09992
0.327,5.96046e-07,2.28882e-05,3.14713e-06,0.099921
0.328,-2.6226e-07,4.41074e-05,3.48091e-06,0.099932
0.329,-1.03712e-06,1.66893e-06,4.00543e-06,0.099926
0.33,-9.53674e-07,-1.38283e-05,4.60148e-06,0.099925
0.331,2.5034e-07,1.66893e-06,4.33922e-06,0.099926
0.332,-1.28746e-06,-4.05312e-06,4.00543e-06,0.099933
0.333,-9.53674e-08,5.48363e-06,5.03063e-06,0.099923
0.334,-6.91414e-07,3.26633e-05,3.91006e-06,0.099934
0.335,-6.07967e-07,2.09808e-05,3.91006e-06,0.099924
0.336,-2.6226e-07,1.90735e-05,4.00543e-06,0.099926
0.337,-1.78814e-07,-1.19209e-05,4.43459e-06,0.099926
0.338,-9.53674e-07,-1.19209e-05,3.91006e-06,0.099919
0.339,7.62939e-07,1.52588e-05,4.25577e-06,0.099929
0.34,-6.07967e-07,-4.48227e-05,4.33922e-06,0.099922
0.341,-8.58307e-07,-3.50475e-05,4.76837e-06,0.099924
0.342,1.0252e-06,-1.57356e-05,4.33922e-06,0.099925
0.343,-1.19209e-08,9.53674e-06,4.25577e-06,0.099929
0.344,-2.6226e-07,-2.38419e-07,4.33922e-06,0.099919
0.345,4.17233e-07,-4.05312e-06,4.43459e-06,0.099922
0.346,-1.19209e-08,1.90735e-05,3.91006e-06,0.099925
0.347,-7.7486e-07,1.33514e-05,3.91006e-06,0.099916
0.348,-6.91414e-07,5.48363e-06,3.31402e-06,0.099937
0.349,-5.24521e-07,2.67029e-05,3.82662e-06,0.099925
0.35,-6.07967e-07,-1.57356e-05,4.00543e-06,0.09992
0.351,-3.45707e-07,7.39098e-06,4.00543e-06,0.099924
0.352,-1.19209e-08,2.88486e-05,4.08888e-06,0.099923
0.353,-6.91414e-07,7.39098e-06,4.00543e-06,0.09993
0.354,-1.19209e-08,-1.57356e-05,4.25577e-06,0.099919
0.355,-3.45707e-07,2.09808e-05,3.82662e-06,0.099923
0.356,-1.19209e-08,3.45707e-05,4.43459e-06,0.099918
0.357,-5.24521e-07,2.28882e-05,3.74317e-06,0.099931
0.358,5.96046e-07,-4.05312e-06,4.33922e-06,0.099926
0.359,2.5034e-07,7.39098e-06,3.65973e-06,0.099926
0.36,1.0252e-06,-3.31402e-05,3.57628e-06,0.099933
0.361,2.5034e-07,-5.62668e-05,3.91006e-06,0.099929
0.362,-1.78814e-07,-5.96046e-06,4.43459e-06,0.099918
0.363,-1.19209e-08,-1.19209e-05,4.43459e-06,0.099909
0.364,-9.53674e-08,-2.14577e-05,4.17233e-06,0.09992
0.365,4.17233e-07,-1.19209e-05,4.17233e-06,0.099927
0.366,-9.53674e-08,2.09808e-05,4.51803e-06,0.099921
0.367,-2.6226e-07,-1.7643e-05,3.74317e-06,0.099925
0.368,1.66893e-07,1.66893e-06,4.33922e-06,0.099928
0.369,-4.29153e-07,-5.96046e-06,4.17233e-06,0.099917
0.37,-6.07967e-07,-2.38419e-07,4.17233e-06,0.09993
0.371,-4.29153e-07,-4.673e-05,3.91006e-06,0.09992
0.372,8.34465e-08,2.88486e-05,3.65973e-06,0.099931
0.373,4.17233e-07,4.41074e-05,4.43459e-06,0.09992
0.374,-1.78814e-07,-2.14577e-05,4.33922e-06,0.099921
0.375,-3.45707e-07,4.02927e-05,5.03063e-06,0.099942
0.376,-2.6226e-07,3.45707e-05,4.08888e-06,0.099922
0.377,-9.53674e-08,2.67029e-05,4.76837e-06,0.099929
0.378,-9.53674e-08,-2.14577e-06,3.06368e-06,0.099934
0.379,5.126e-07,4.22001e-05,3.82662e-06,0.099918
0.38,2.5034e-07,-2.38419e-07,3.91006e-06,0.099927
0.381,-1.19209e-08,-5.43594e-05,4.33922e-06,0.099924
0.382,-9.53674e-07,-2.93255e-05,4.51803e-06,0.09992
0.383,5.126e-07,1.71661e-05,4.33922e-06,0.09992
0.384,-9.53674e-08,-3.50475e-05,4.33922e-06,0.099923
0.385,-9.53674e-08,1.33514e-05,4.17233e-06,0.099928
0.386,3.33786e-07,1.14441e-05,4.00543e-06,0.099914
0.387,-1.78814e-07,1.14441e-05,4.68492e-06,0.099923
0.388,-2.6226e-07,-2.14577e-05,4.25577e-06,0.099924
0.389,-3.45707e-07,2.88486e-05,4.08888e-06,0.099929
0.39,-4.29153e-07,2.09808e-05,4.43459e-06,0.09992
0.391,-5.24521e-07,5.48363e-06,4.51803e-06,0.099921
0.392,2.5034e-07,-1.00136e-05,4.17233e-06,0.09993
0.393,3.33786e-07,1.14441e-05,4.00543e-06,0.099919
0.394,2.5034e-07,-3.50475e-05,3.23057e-06,0.099931
0.395,-4.29153e-07,5.48363e-06,4.00543e-06,0.099916
0.396,-6.91414e-07,4.22001e-05,4.08888e-06,0.099926
0.397,4.17233e-07,4.02927e-05,4.86374e-06,0.099914
0.398,3.33786e-07,-1.7643e-05,4.00543e-06,0.099931
0.399,-6.91414e-07,1.52588e-05,4.25577e-06,0.099917
0.4,-5.24521e-07,-1.38283e-05,4.25577e-06,0.099924
0.401,-7.7486e-07,-2.14577e-06,3.23057e-06,0.099918
0.402,-1.19209e-08,-3.69549e-05,3.65973e-06,0.099927
0.403,-3.45707e-07,-1.00136e-05,4.17233e-06,0.099919
0.404,1.66893e-07,-1.95503e-05,3.74317e-06,0.099934
0.405,2.5034e-07,1.33514e-05,4.08888e-06,0.099925
