Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.33,-1.33514e-06,3.71933e-05,2.45571e-06,0.100042
0.332,-1.68085e-06,3.8147e-05,2.55108e-06,0.100039
0.334,-1.28746e-06,3.62396e-05,2.8491e-06,0.10004
0.336,-1.63317e-06,2.67029e-05,2.93255e-06,0.100043
0.338,-1.37091e-06,2.57492e-05,2.80142e-06,0.100044
0.34,-1.15633e-06,3.62396e-05,2.8491e-06,0.100041
0.342,-1.50204e-06,2.76566e-05,2.63453e-06,0.100047
0.344,-1.46627e-06,4.1008e-05,2.8491e-06,0.100039
0.346,-9.89437e-07,3.8147e-05,2.63453e-06,0.100041
0.348,-7.27177e-07,2.76566e-05,2.63453e-06,0.100043
0.35,-1.37091e-06,4.98295e-05,2.5034e-06,0.100042
0.352,-1.07288e-06,4.69685e-05,2.41995e-06,0.100039
0.354,-1.84774e-06,2.57492e-05,2.37226e-06,0.10004
0.356,-1.12057e-06,3.24249e-05,2.37226e-06,0.100044
0.358,-1.20401e-06,2.16961e-05,2.58684e-06,0.100039
0.36,-1.33514e-06,4.00543e-05,2.67029e-06,0.100037
0.362,-1.46627e-06,4.31538e-05,2.67029e-06,0.100041
0.364,-1.71661e-06,3.33786e-05,2.3365e-06,0.100042
0.366,-1.2517e-06,3.91006e-05,2.5034e-06,0.100046
0.368,-1.54972e-06,2.95639e-05,2.45571e-06,0.100036
0.37,-1.97887e-06,2.57492e-05,2.67029e-06,0.100042
0.372,-1.41859e-06,2.86102e-05,2.67029e-06,0.100034
0.374,-1.80006e-06,3.05176e-05,2.45571e-06,0.100041
0.376,-1.68085e-06,3.14713e-05,2.55108e-06,0.100041
0.378,-1.58548e-06,2.26498e-05,2.28882e-06,0.100041
0.38,-1.33514e-06,2.26498e-05,2.63453e-06,0.100033
0.382,-1.46627e-06,4.60148e-05,2.45571e-06,0.100039
0.384,-8.58307e-07,3.05176e-05,2.8491e-06,0.100037
0.386,-1.28746e-06,2.95639e-05,2.71797e-06,0.100039
0.388,-1.28746e-06,1.78814e-05,2.58684e-06,0.10004
0.39,-1.20401e-06,4.50611e-05,2.45571e-06,0.100042
0.392,-1.58548e-06,2.95639e-05,2.63453e-06,0.10004
0.394,-1.41859e-06,2.76566e-05,2.67029e-06,0.100039
0.396,-1.28746e-06,2.57492e-05,2.76566e-06,0.100038
0.398,-9.89437e-07,1.21593e-05,2.45571e-06,0.100036
0.4,-9.89437e-07,2.45571e-05,2.67029e-06,0.100038
0.402,-1.07288e-06,3.24249e-05,2.37226e-06,0.100043
0.404,-1.54972e-06,1.21593e-05,2.3365e-06,0.100044
0.406,-1.15633e-06,3.52859e-05,2.98023e-06,0.100037
0.408,-9.41753e-07,2.16961e-05,3.14713e-06,0.100047
0.41,-1.03712e-06,3.24249e-05,2.71797e-06,0.100039
0.412,-8.22544e-07,5.96046e-05,2.63453e-06,0.100045
0.414,-1.68085e-06,4.31538e-05,2.98023e-06,0.100037
0.416,-1.03712e-06,4.41074e-05,2.58684e-06,0.100034
0.418,-1.41859e-06,2.95639e-05,2.5034e-06,0.100042
0.42,-1.37091e-06,1.69277e-05,2.5034e-06,0.100042
0.422,-1.63317e-06,3.91006e-05,2.45571e-06,0.100041
0.424,-1.20401e-06,4.00543e-05,2.45571e-06,0.100043
0.426,-1.15633e-06,2.36034e-05,2.55108e-06,0.100041
0.428,-1.12057e-06,3.71933e-05,2.58684e-06,0.100043
0.43,-9.89437e-07,3.43323e-05,2.37226e-06,0.100045
0.432,-1.41859e-06,5.26905e-05,2.5034e-06,0.100043
0.434,-1.07288e-06,3.33786e-05,2.8491e-06,0.100041
0.436,-1.37091e-06,3.71933e-05,2.55108e-06,0.100045
0.438,-1.33514e-06,4.88758e-05,2.8491e-06,0.10004
0.44,-1.46627e-06,3.52859e-05,2.45571e-06,0.100048
0.442,-1.71661e-06,3.8147e-05,2.55108e-06,0.100043
0.444,-1.58548e-06,4.1008e-05,2.45571e-06,0.100042
0.446,-1.28746e-06,4.00543e-05,2.37226e-06,0.100039
0.448,-1.28746e-06,3.24249e-05,2.24113e-06,0.100039
0.45,-1.37091e-06,2.86102e-05,2.58684e-06,0.100041
0.452,-1.03712e-06,4.88758e-05,2.8491e-06,0.100041
0.454,-1.37091e-06,3.14713e-05,2.80142e-06,0.100036
0.456,-1.58548e-06,3.05176e-05,2.88486e-06,0.100033
0.458,-1.15633e-06,3.24249e-05,2.71797e-06,0.100043
0.46,-1.50204e-06,8.10623e-06,2.28882e-06,0.100043
0.462,-1.50204e-06,4.1008e-05,2.07424e-06,0.10004
0.464,-1.41859e-06,4.69685e-05,2.55108e-06,0.100038
0.466,-1.33514e-06,1.97887e-05,2.37226e-06,0.100047
0.468,-1.03712e-06,3.71933e-05,2.5034e-06,0.100043
0.47,-1.54972e-06,2.76566e-05,2.63453e-06,0.100036
0.472,-9.89437e-07,4.00543e-05,2.55108e-06,0.10004
0.474,-1.28746e-06,3.62396e-05,2.67029e-06,0.100041
0.476,-1.20401e-06,1.88351e-05,2.55108e-06,0.100046
0.478,-1.2517e-06,2.36034e-05,2.80142e-06,0.100041
0.48,-9.05991e-07,2.95639e-05,2.58684e-06,0.10004
0.482,-1.2517e-06,3.14713e-05,2.63453e-06,0.100037
0.484,-1.68085e-06,3.52859e-05,2.5034e-06,0.100038
0.486,-1.58548e-06,2.67029e-05,2.55108e-06,0.100041
0.488,-1.33514e-06,1.21593e-05,2.3365e-06,0.100043
0.49,-1.37091e-06,1.3113e-05,2.45571e-06,0.100037
0.492,-1.41859e-06,4.1008e-05,2.3365e-06,0.100043
0.494,-1.2517e-06,4.31538e-05,2.55108e-06,0.100041
0.496,-1.28746e-06,3.43323e-05,2.63453e-06,0.100044
0.498,-1.15633e-06,2.76566e-05,2.93255e-06,0.100044
0.5,-1.84774e-06,3.52859e-05,3.016e-06,0.100035
0.502,-1.63317e-06,3.24249e-05,2.76566e-06,0.100041
0.504,-1.37091e-06,3.14713e-05,2.67029e-06,0.100039
0.506,-1.20401e-06,3.71933e-05,2.88486e-06,0.100038
0.508,-1.58548e-06,2.57492e-05,3.06368e-06,0.100044
0.51,-1.80006e-06,3.05176e-05,2.41995e-06,0.100038
0.512,-1.54972e-06,2.95639e-05,2.58684e-06,0.100037
0.514,-1.28746e-06,4.31538e-05,2.28882e-06,0.100036
0.516,-9.41753e-07,3.24249e-05,2.41995e-06,0.100037
0.518,-9.89437e-07,2.76566e-05,2.76566e-06,0.100039
0.52,-1.33514e-06,2.67029e-05,2.58684e-06,0.100046
0.522,-1.07288e-06,2.76566e-05,2.63453e-06,0.100037
0.524,-1.33514e-06,3.8147e-05,2.71797e-06,0.100037
0.526,-1.50204e-06,5.07832e-05,2.55108e-06,0.100043
0.528,-1.54972e-06,4.00543e-05,2.5034e-06,0.100041
0.53,-1.84774e-06,4.50611e-05,2.58684e-06,0.100042
0.532,-1.33514e-06,2.67029e-05,2.45571e-06,0.100042
0.534,-1.12057e-06,5.74589e-05,2.8491e-06,0.100038
0.536,-1.12057e-06,3.52859e-05,2.5034e-06,0.100037
0.538,-1.12057e-06,1.40667e-05,2.5034e-06,0.100035
0.54,-1.2517e-06,3.05176e-05,2.93255e-06,0.100036
0.542,-1.2517e-06,2.36034e-05,2.76566e-06,0.100036
0.544,-1.15633e-06,2.95639e-05,2.8491e-06,0.100037
0.546,-1.20401e-06,4.50611e-05,2.98023e-06,0.10004
0.548,-1.63317e-06,3.14713e-05,2.55108e-06,0.100038
0.55,-1.15633e-06,2.36034e-05,2.71797e-06,0.100034
0.552,-1.63317e-06,2.45571e-05,2.55108e-06,0.100037
0.554,-1.54972e-06,5.45979e-05,2.55108e-06,0.100035
0.556,-1.54972e-06,4.1008e-05,2.58684e-06,0.100044
0.558,-1.68085e-06,2.45571e-05,2.5034e-06,0.100043
0.56,-1.41859e-06,1.97887e-05,2.28882e-06,0.100039
0.562,-1.20401e-06,4.50611e-05,2.58684e-06,0.100039
0.564,-1.20401e-06,3.43323e-05,2.5034e-06,0.100044
0.566,-1.15633e-06,2.36034e-05,2.37226e-06,0.100038
0.568,-1.15633e-06,2.67029e-05,2.71797e-06,0.100034
0.57,-1.54972e-06,1.69277e-05,2.55108e-06,0.100042
0.572,-1.84774e-06,2.45571e-05,2.67029e-06,0.100036
0.574,-8.22544e-07,2.95639e-05,2.5034e-06,0.100041
0.576,-1.28746e-06,2.26498e-05,2.58684e-06,0.100038
0.578,-1.50204e-06,3.24249e-05,2.58684e-06,0.100039
0.58,-1.46627e-06,2.16961e-05,1.9908e-06,0.100045
0.582,-9.89437e-07,3.33786e-05,2.5034e-06,0.100037
0.584,-1.37091e-06,2.07424e-05,2.3365e-06,0.100043
0.586,-1.37091e-06,2.86102e-05,2.45571e-06,0.100038
0.588,-1.2517e-06,3.14713e-05,2.5034e-06,0.100041
0.59,-1.54972e-06,2.36034e-05,3.016e-06,0.100041
0.592,-1.37091e-06,3.71933e-05,3.19481e-06,0.100037
0.594,-9.05991e-07,3.24249e-05,2.71797e-06,0.10004
0.596,-7.27177e-07,4.00543e-05,2.80142e-06,0.100039
0.598,-1.7643e-06,2.45571e-05,3.016e-06,0.100038
0.6,-1.68085e-06,1.40667e-05,2.55108e-06,0.100045
0.602,-1.50204e-06,3.33786e-05,2.41995e-06,0.10004
0.604,-1.7643e-06,2.76566e-05,2.3365e-06,0.100036
0.606,-1.37091e-06,2.07424e-05,2.67029e-06,0.100039
0.608,-7.27177e-07,3.24249e-05,2.63453e-06,0.10004
0.61,-1.33514e-06,2.16961e-05,2.67029e-06,0.100035
0.612,-1.15633e-06,2.57492e-05,2.41995e-06,0.100041
0.614,-7.27177e-07,1.69277e-05,2.58684e-06,0.100042
0.616,-1.2517e-06,5.26905e-05,2.71797e-06,0.100037
0.618,-1.68085e-06,4.00543e-05,2.76566e-06,0.100043
0.62,-1.93119e-06,4.1008e-05,2.37226e-06,0.100043
0.622,-1.50204e-06,3.71933e-05,2.58684e-06,0.10004
0.624,-1.58548e-06,3.52859e-05,2.58684e-06,0.100041
0.626,-1.80006e-06,4.22001e-05,2.20537e-06,0.100035
0.628,-9.05991e-07,3.52859e-05,2.37226e-06,0.100043
0.63,-6.91414e-07,3.43323e-05,2.55108e-06,0.10004
0.632,-1.33514e-06,2.76566e-05,2.28882e-06,0.100042
0.634,-1.15633e-06,3.8147e-05,2.5034e-06,0.100038
0.636,-1.93119e-06,3.91006e-05,2.71797e-06,0.100043
0.638,-1.50204e-06,1.50204e-05,2.15769e-06,0.100048
0.64,-1.7643e-06,3.33786e-05,2.3365e-06,0.100043
0.642,-1.2517e-06,2.67029e-05,2.45571e-06,0.100042
0.644,-1.71661e-06,4.88758e-05,2.45571e-06,0.100042
0.646,-1.28746e-06,4.1008e-05,2.37226e-06,0.100037
0.648,-1.58548e-06,2.36034e-05,2.58684e-06,0.100041
0.65,-1.15633e-06,3.52859e-05,2.5034e-06,0.100037
0.652,-1.37091e-06,3.52859e-05,2.41995e-06,0.100041
0.654,-1.50204e-06,2.95639e-05,2.67029e-06,0.100043
0.656,-1.28746e-06,4.31538e-05,2.55108e-06,0.100036
0.658,-1.50204e-06,2.76566e-05,2.63453e-06,0.100041
0.66,-1.54972e-06,2.16961e-05,2.8491e-06,0.100038
0.662,-9.41753e-07,1.69277e-05,2.93255e-06,0.10004
0.664,-9.41753e-07,2.95639e-05,2.55108e-06,0.100043
0.666,-1.2517e-06,3.91006e-05,2.76566e-06,0.100042
0.668,-1.71661e-06,3.33786e-05,2.93255e-06,0.100038
0.67,-1.63317e-06,2.26498e-05,2.67029e-06,0.10004
0.672,-1.37091e-06,2.16961e-05,2.71797e-06,0.100041
0.674,-1.50204e-06,1.50204e-05,2.37226e-06,0.100041
0.676,-1.54972e-06,1.78814e-05,2.28882e-06,0.100042
0.678,-1.50204e-06,4.31538e-05,2.58684e-06,0.100038
0.68,-1.68085e-06,2.45571e-05,2.8491e-06,0.100041
0.682,-9.41753e-07,4.31538e-05,2.93255e-06,0.100035
0.684,-1.89543e-06,2.16961e-05,2.93255e-06,0.100041
0.686,-1.50204e-06,3.52859e-05,2.63453e-06,0.100042
0.688,-2.14577e-06,3.8147e-05,2.93255e-06,0.100038
0.69,-1.37091e-06,3.33786e-05,2.45571e-06,0.100042
0.692,-1.41859e-06,2.95639e-05,2.41995e-06,0.100042
0.694,-1.15633e-06,3.43323e-05,2.3365e-06,0.100045
0.696,-1.46627e-06,4.22001e-05,2.41995e-06,0.100043
0.698,-1.12057e-06,3.05176e-05,2.3365e-06,0.100042
0.7,-1.41859e-06,2.16961e-05,2.55108e-06,0.100042
0.702,-9.41753e-07,3.05176e-05,2.76566e-06,0.100033
0.704,-1.46627e-06,2.57492e-05,2.80142e-06,0.100043
0.706,-1.37091e-06,3.52859e-05,2.67029e-06,0.100038
0.708,-1.12057e-06,3.71933e-05,2.88486e-06,0.100038
0.71,-9.05991e-07,2.26498e-05,2.71797e-06,0.10004
0.712,-8.22544e-07,4.60148e-05,2.58684e-06,0.100042
0.714,-1.15633e-06,4.98295e-05,2.63453e-06,0.100045
0.716,-1.2517e-06,5.36442e-05,2.67029e-06,0.100039
0.718,-1.28746e-06,6.1512e-05,2.71797e-06,0.100044
0.72,-1.41859e-06,2.67029e-05,2.3365e-06,0.100045
0.722,-1.2517e-06,3.14713e-05,2.58684e-06,0.100044
0.724,-1.15633e-06,2.16961e-05,2.45571e-06,0.100045
0.726,-1.71661e-06,3.43323e-05,2.41995e-06,0.100044
0.728,-7.7486e-07,5.55515e-05,2.67029e-06,0.10004
0.73,-1.33514e-06,3.33786e-05,2.58684e-06,0.100045
0.732,-1.50204e-06,4.22001e-05,2.76566e-06,0.10004
0.734,-1.80006e-06,4.31538e-05,2.5034e-06,0.100038
0.736,-2.11e-06,3.43323e-05,2.3365e-06,0.10004
0.738,-1.7643e-06,3.91006e-05,2.55108e-06,0.100038
0.74,-1.46627e-06,4.00543e-05,2.58684e-06,0.100042
0.742,-1.20401e-06,3.43323e-05,2.12193e-06,0.100049
0.744,-1.71661e-06,4.60148e-05,2.41995e-06,0.100044
0.746,-1.46627e-06,2.57492e-05,2.45571e-06,0.100037
0.748,-1.12057e-06,3.33786e-05,2.37226e-06,0.100046
0.75,-1.46627e-06,4.22001e-05,2.71797e-06,0.100045
0.752,-1.20401e-06,2.76566e-05,2.5034e-06,0.100048
0.754,-1.03712e-06,2.76566e-05,2.76566e-06,0.100041
0.756,-1.37091e-06,3.24249e-05,2.63453e-06,0.100043
0.758,-1.28746e-06,2.07424e-05,2.58684e-06,0.100039
0.76,-1.80006e-06,2.45571e-05,2.3365e-06,0.100041
0.762,-9.41753e-07,1.50204e-05,2.3365e-06,0.100047
0.764,-1.80006e-06,3.24249e-05,2.45571e-06,0.100042
0.766,-1.37091e-06,2.45571e-05,2.37226e-06,0.100039
0.768,-1.41859e-06,3.05176e-05,2.41995e-06,0.100043
0.77,-1.46627e-06,1.0252e-05,2.37226e-06,0.100043
0.772,-7.7486e-07,1.40667e-05,2.67029e-06,0.100037
0.774,-1.2517e-06,3.14713e-05,3.06368e-06,0.100039
0.776,-1.50204e-06,4.41074e-05,3.19481e-06,0.100042
0.778,-1.20401e-06,5.26905e-05,2.71797e-06,0.100043
0.78,-1.03712e-06,4.88758e-05,2.67029e-06,0.100047
0.782,-1.12057e-06,1.97887e-05,2.98023e-06,0.100042
0.784,-1.46627e-06,3.91006e-05,2.41995e-06,0.100045
0.786,-1.68085e-06,2.95639e-05,2.24113e-06,0.100047
0.788,-1.50204e-06,2.76566e-05,2.37226e-06,0.100047
0.79,-1.37091e-06,4.31538e-05,2.41995e-06,0.100044
0.792,-1.54972e-06,3.33786e-05,2.67029e-06,0.100043
0.794,-1.12057e-06,2.36034e-05,2.63453e-06,0.100047
0.796,-9.89437e-07,3.52859e-05,2.76566e-06,0.100041
0.798,-6.07967e-07,3.91006e-05,2.80142e-06,0.10004
0.8,-1.37091e-06,4.50611e-05,2.63453e-06,0.100042
0.802,-1.07288e-06,3.8147e-05,2.67029e-06,0.100042
0.804,-1.84774e-06,3.33786e-05,2.67029e-06,0.100046
0.806,-1.2517e-06,6.24657e-05,2.76566e-06,0.100041
0.808,-1.84774e-06,3.91006e-05,2.63453e-06,0.100047
0.81,-1.68085e-06,4.31538e-05,2.67029e-06,0.100037
0.812,-1.46627e-06,3.05176e-05,2.63453e-06,0.10004
0.814,-1.37091e-06,4.98295e-05,2.37226e-06,0.100046
0.816,-1.15633e-06,4.60148e-05,2.20537e-06,0.100047
