Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.052,1.98364e-05,1.88947e-05,1.82509e-05,1.79887e-05,1.77264e-05
0.054,1.97411e-05,1.88947e-05,1.82509e-05,1.81556e-05,1.78576e-05
0.056,1.97053e-05,1.89781e-05,1.81556e-05,1.79052e-05,1.78218e-05
0.058,1.99199e-05,1.8847e-05,1.84178e-05,1.7941e-05,1.7643e-05
0.06,1.95265e-05,1.87993e-05,1.82509e-05,1.77741e-05,1.7345e-05
0.062,1.96218e-05,1.90139e-05,1.81556e-05,1.80364e-05,1.75118e-05
0.064,1.97053e-05,1.85013e-05,1.86324e-05,1.75595e-05,1.68324e-05
0.066,1.95742e-05,1.89304e-05,1.81556e-05,1.77741e-05,1.74761e-05
0.068,1.95265e-05,1.89781e-05,1.8549e-05,1.79052e-05,1.76072e-05
0.07,2.00033e-05,1.8847e-05,1.81198e-05,1.76907e-05,1.74284e-05
0.072,1.96576e-05,1.87159e-05,1.82033e-05,1.7941e-05,1.75595e-05
0.074,1.97887e-05,1.87993e-05,1.84178e-05,1.83702e-05,1.76072e-05
0.076,1.96576e-05,1.87635e-05,1.78576e-05,1.79887e-05,1.7643e-05
0.078,1.97887e-05,1.90139e-05,1.84655e-05,1.7941e-05,1.75595e-05
0.08,1.98722e-05,1.87635e-05,1.82509e-05,1.77264e-05,1.75118e-05
0.082,1.92761e-05,1.90139e-05,1.84178e-05,1.77741e-05,1.76907e-05
0.084,1.96576e-05,1.90616e-05,1.8549e-05,1.81198e-05,1.72615e-05
0.086,1.97887e-05,1.84178e-05,1.81556e-05,1.74761e-05,1.74761e-05
0.088,1.97053e-05,1.89304e-05,1.84178e-05,1.78576e-05,1.76072e-05
0.09,1.98722e-05,1.87635e-05,1.82509e-05,1.7941e-05,1.74284e-05
0.092,2.0051e-05,1.88947e-05,1.81556e-05,1.77264e-05,1.73926e-05
0.094,1.98364e-05,1.90139e-05,1.82867e-05,1.80364e-05,1.77741e-05
0.096,1.97411e-05,1.86801e-05,1.77264e-05,1.81198e-05,1.7345e-05
0.098,1.94907e-05,1.91092e-05,1.83702e-05,1.7941e-05,1.77264e-05
0.1,1.98364e-05,1.8847e-05,1.82033e-05,1.79052e-05,1.74761e-05
0.102,1.94073e-05,1.85847e-05,1.82033e-05,1.77264e-05,1.74284e-05
0.104,1.97887e-05,1.89304e-05,1.84655e-05,1.79052e-05,1.75595e-05
0.106,1.97053e-05,1.81556e-05,1.79887e-05,1.76072e-05,1.68681e-05
0.108,1.95742e-05,1.88947e-05,1.83702e-05,1.78576e-05,1.76072e-05
0.11,1.98364e-05,1.87635e-05,1.82867e-05,1.79052e-05,1.74284e-05
0.112,1.98364e-05,1.87159e-05,1.81556e-05,1.76907e-05,1.74761e-05
0.114,1.97887e-05,1.89781e-05,1.84655e-05,1.79052e-05,1.76072e-05
0.116,1.96576e-05,1.90616e-05,1.7643e-05,1.78576e-05,1.75118e-05
0.118,1.95742e-05,1.89781e-05,1.82867e-05,1.79052e-05,1.75595e-05
0.12,1.97411e-05,1.88947e-05,1.82033e-05,1.7941e-05,1.75118e-05
0.122,1.98364e-05,1.86801e-05,1.84655e-05,1.77264e-05,1.7345e-05
0.124,1.96576e-05,1.90139e-05,1.84655e-05,1.77741e-05,1.75595e-05
0.126,1.96576e-05,1.8549e-05,1.79052e-05,1.79052e-05,1.70469e-05
0.128,1.94907e-05,1.87635e-05,1.83344e-05,1.73926e-05,1.75118e-05
0.13,1.94907e-05,1.87159e-05,1.82867e-05,1.78218e-05,1.74761e-05
0.132,1.95742e-05,1.86801e-05,1.81556e-05,1.78576e-05,1.7345e-05
0.134,1.95742e-05,1.88947e-05,1.84655e-05,1.79052e-05,1.74284e-05
0.136,1.98722e-05,1.88947e-05,1.81198e-05,1.82033e-05,1.77264e-05
0.138,1.96218e-05,1.89304e-05,1.82509e-05,1.75595e-05,1.75118e-05
0.14,1.97887e-05,1.89304e-05,1.82509e-05,1.79052e-05,1.74284e-05
0.142,1.98364e-05,1.85847e-05,1.80364e-05,1.78218e-05,1.73926e-05
0.144,1.91092e-05,1.90139e-05,1.84655e-05,1.76072e-05,1.74761e-05
0.146,1.97053e-05,1.88947e-05,1.84178e-05,1.7941e-05,1.76907e-05
0.148,1.97411e-05,1.87159e-05,1.83702e-05,1.71781e-05,1.70469e-05
0.15,1.96576e-05,1.87159e-05,1.82867e-05,1.77741e-05,1.75118e-05
0.152,1.97887e-05,1.87993e-05,1.81556e-05,1.78576e-05,1.72138e-05
0.154,1.94073e-05,1.8549e-05,1.82867e-05,1.7643e-05,1.72615e-05
0.156,1.97887e-05,1.8847e-05,1.79052e-05,1.78576e-05,1.76907e-05
0.158,1.96218e-05,1.87993e-05,1.82509e-05,1.77741e-05,1.69992e-05
0.16,1.9443e-05,1.86801e-05,1.82033e-05,1.78576e-05,1.77264e-05
0.162,1.97887e-05,1.87635e-05,1.7941e-05,1.77264e-05,1.74761e-05
0.164,1.90616e-05,1.87635e-05,1.82509e-05,1.76072e-05,1.73926e-05
0.166,1.97411e-05,1.90139e-05,1.82033e-05,1.79052e-05,1.76072e-05
0.168,1.96218e-05,1.84178e-05,1.83702e-05,1.75118e-05,1.68324e-05
0.17,1.94073e-05,1.90139e-05,1.82033e-05,1.7643e-05,1.75595e-05
0.172,1.96576e-05,1.87159e-05,1.80721e-05,1.79052e-05,1.75595e-05
0.174,1.96576e-05,1.8549e-05,1.82867e-05,1.75595e-05,1.73926e-05
0.176,1.98364e-05,1.88947e-05,1.78576e-05,1.77741e-05,1.75595e-05
0.178,1.97411e-05,1.89304e-05,1.81556e-05,1.81556e-05,1.74761e-05
0.18,1.9443e-05,1.88947e-05,1.81556e-05,1.74761e-05,1.76072e-05
0.182,1.97411e-05,1.87635e-05,1.81556e-05,1.79052e-05,1.75118e-05
0.184,1.95265e-05,1.8549e-05,1.82509e-05,1.79052e-05,1.74284e-05
0.186,1.96576e-05,1.88947e-05,1.80721e-05,1.76072e-05,1.75118e-05
0.188,1.97053e-05,1.81198e-05,1.80721e-05,1.7941e-05,1.75595e-05
0.19,1.96576e-05,1.86324e-05,1.81198e-05,1.71781e-05,1.7345e-05
0.192,1.95742e-05,1.87993e-05,1.80721e-05,1.77741e-05,1.76072e-05
0.194,1.92761e-05,1.87993e-05,1.82867e-05,1.78218e-05,1.72615e-05
0.196,1.94907e-05,1.88947e-05,1.84178e-05,1.77741e-05,1.72138e-05
0.198,1.95742e-05,1.89304e-05,1.82033e-05,1.78576e-05,1.76072e-05
0.2,1.96218e-05,1.89304e-05,1.82509e-05,1.76907e-05,1.72138e-05
0.202,1.94907e-05,1.87635e-05,1.80364e-05,1.78576e-05,1.75118e-05
0.204,1.97053e-05,1.86324e-05,1.82867e-05,1.77741e-05,1.7345e-05
0.206,1.90616e-05,1.88947e-05,1.82509e-05,1.76907e-05,1.72973e-05
0.208,1.96576e-05,1.85013e-05,1.82033e-05,1.79887e-05,1.76907e-05
0.21,1.97053e-05,1.88947e-05,1.82867e-05,1.75595e-05,1.69635e-05
0.212,1.95742e-05,1.87993e-05,1.79887e-05,1.76907e-05,1.73926e-05
0.214,1.99199e-05,1.86801e-05,1.82867e-05,1.78218e-05,1.74761e-05
0.216,1.99199e-05,1.87993e-05,1.80721e-05,1.7643e-05,1.72615e-05
0.218,1.96576e-05,1.87993e-05,1.80364e-05,1.76072e-05,1.75595e-05
0.22,1.96218e-05,1.88947e-05,1.83344e-05,1.78218e-05,1.76072e-05
0.222,1.94073e-05,1.8847e-05,1.81198e-05,1.76907e-05,1.76907e-05
0.224,1.96576e-05,1.87635e-05,1.81556e-05,1.80364e-05,1.74284e-05
0.226,1.93596e-05,1.8847e-05,1.85847e-05,1.7643e-05,1.74284e-05
0.228,1.96576e-05,1.88947e-05,1.80364e-05,1.78218e-05,1.76072e-05
0.23,1.95265e-05,1.82867e-05,1.82509e-05,1.78576e-05,1.71781e-05
0.232,1.93596e-05,1.86801e-05,1.7941e-05,1.75118e-05,1.73926e-05
0.234,1.94907e-05,1.8549e-05,1.81556e-05,1.7941e-05,1.74284e-05
0.236,1.96218e-05,1.85013e-05,1.79887e-05,1.78218e-05,1.72615e-05
0.238,1.95265e-05,1.90139e-05,1.78576e-05,1.7643e-05,1.74284e-05
0.24,1.97053e-05,1.87635e-05,1.82033e-05,1.7941e-05,1.76072e-05
0.242,1.93596e-05,1.8847e-05,1.80364e-05,1.78576e-05,1.74284e-05
0.244,1.97411e-05,1.87635e-05,1.79887e-05,1.79052e-05,1.75118e-05
0.246,1.96576e-05,1.86801e-05,1.85013e-05,1.77741e-05,1.72973e-05
0.248,1.9443e-05,1.88947e-05,1.80364e-05,1.7643e-05,1.72615e-05
0.25,1.95265e-05,1.80364e-05,1.82867e-05,1.79052e-05,1.7643e-05
0.252,1.93596e-05,1.86324e-05,1.81198e-05,1.75595e-05,1.69158e-05
0.254,1.9443e-05,1.86324e-05,1.81556e-05,1.77264e-05,1.75118e-05
0.256,1.96576e-05,1.87159e-05,1.83702e-05,1.78218e-05,1.75595e-05
0.258,1.95742e-05,1.87635e-05,1.7941e-05,1.76072e-05,1.74284e-05
0.26,1.96576e-05,1.90616e-05,1.82033e-05,1.74761e-05,1.77741e-05
0.262,1.94073e-05,1.89304e-05,1.80721e-05,1.7941e-05,1.70827e-05
0.264,1.9443e-05,1.87635e-05,1.79887e-05,1.77264e-05,1.75595e-05
0.266,1.96576e-05,1.87635e-05,1.84655e-05,1.78218e-05,1.74761e-05
0.268,1.90139e-05,1.89304e-05,1.79052e-05,1.76907e-05,1.7345e-05
0.27,1.95265e-05,1.84178e-05,1.83702e-05,1.76072e-05,1.76907e-05
0.272,1.96218e-05,1.87159e-05,1.80721e-05,1.7941e-05,1.70469e-05
0.274,1.93596e-05,1.86801e-05,1.81198e-05,1.72615e-05,1.75118e-05
0.276,1.97411e-05,1.86324e-05,1.82033e-05,1.77741e-05,1.73926e-05
0.278,1.96218e-05,1.88947e-05,1.76907e-05,1.76907e-05,1.73926e-05
0.28,1.98364e-05,1.87993e-05,1.80721e-05,1.77264e-05,1.75118e-05
0.282,1.97887e-05,1.87635e-05,1.80364e-05,1.79052e-05,1.75118e-05
0.284,1.95742e-05,1.86801e-05,1.81556e-05,1.79052e-05,1.74761e-05
0.286,1.96576e-05,1.85847e-05,1.82033e-05,1.79052e-05,1.7345e-05
0.288,1.90616e-05,1.89304e-05,1.79052e-05,1.77264e-05,1.72973e-05
0.29,1.96576e-05,1.86324e-05,1.83702e-05,1.77264e-05,1.75118e-05
0.292,1.96576e-05,1.87159e-05,1.80364e-05,1.7941e-05,1.76907e-05
0.294,1.93596e-05,1.86324e-05,1.82509e-05,1.75118e-05,1.69635e-05
0.296,1.96576e-05,1.87993e-05,1.82033e-05,1.76907e-05,1.73926e-05
0.298,1.95265e-05,1.86801e-05,1.76907e-05,1.77741e-05,1.72138e-05
0.3,1.95742e-05,1.86324e-05,1.82509e-05,1.76907e-05,1.72138e-05
0.302,1.96218e-05,1.87159e-05,1.81198e-05,1.7643e-05,1.74761e-05
0.304,1.9443e-05,1.86324e-05,1.82033e-05,1.78218e-05,1.72973e-05
0.306,1.96218e-05,1.85847e-05,1.82033e-05,1.77264e-05,1.7643e-05
0.308,1.93596e-05,1.87159e-05,1.77741e-05,1.78218e-05,1.76072e-05
0.31,1.91927e-05,1.90139e-05,1.81556e-05,1.76072e-05,1.74761e-05
0.312,1.95742e-05,1.82509e-05,1.82033e-05,1.7643e-05,1.75595e-05
0.314,1.9443e-05,1.87159e-05,1.80721e-05,1.7941e-05,1.69158e-05
0.316,1.94073e-05,1.86324e-05,1.81198e-05,1.7345e-05,1.75118e-05
0.318,1.96576e-05,1.8549e-05,1.76907e-05,1.77264e-05,1.74284e-05
0.32,1.95265e-05,1.90616e-05,1.82509e-05,1.79052e-05,1.72615e-05
0.322,1.97053e-05,1.83702e-05,1.81556e-05,1.76907e-05,1.76072e-05
0.324,1.94907e-05,1.87993e-05,1.80721e-05,1.78576e-05,1.74284e-05
0.326,1.95742e-05,1.87159e-05,1.84655e-05,1.74761e-05,1.76907e-05
0.328,1.95265e-05,1.85847e-05,1.84178e-05,1.79052e-05,1.7345e-05
0.33,1.91092e-05,1.87635e-05,1.82509e-05,1.76072e-05,1.7345e-05
0.332,1.96576e-05,1.81198e-05,1.82509e-05,1.7643e-05,1.7643e-05
0.334,1.95265e-05,1.88947e-05,1.7941e-05,1.76907e-05,1.70827e-05
0.336,1.95742e-05,1.87159e-05,1.80721e-05,1.74761e-05,1.74284e-05
0.338,1.97887e-05,1.86801e-05,1.72973e-05,1.76907e-05,1.75595e-05
0.34,1.97411e-05,1.87159e-05,1.81198e-05,1.77741e-05,1.71781e-05
0.342,1.97411e-05,1.87635e-05,1.80721e-05,1.76907e-05,1.72973e-05
0.344,1.95265e-05,1.8847e-05,1.81198e-05,1.77264e-05,1.76907e-05
0.346,1.9443e-05,1.87159e-05,1.83344e-05,1.77741e-05,1.7345e-05
0.348,1.97053e-05,1.86801e-05,1.78218e-05,1.78576e-05,1.76072e-05
0.35,1.94073e-05,1.89304e-05,1.81556e-05,1.79052e-05,1.7345e-05
0.352,1.96576e-05,1.85013e-05,1.81198e-05,1.74284e-05,1.73926e-05
0.354,1.95742e-05,1.87159e-05,1.80364e-05,1.77264e-05,1.75595e-05
0.356,1.94907e-05,1.88947e-05,1.81556e-05,1.79052e-05,1.71304e-05
0.358,1.97411e-05,1.8549e-05,1.77741e-05,1.7345e-05,1.74761e-05
0.36,1.96218e-05,1.87635e-05,1.82033e-05,1.77264e-05,1.7345e-05
0.362,1.94907e-05,1.87635e-05,1.82033e-05,1.76907e-05,1.7345e-05
0.364,1.9443e-05,1.87993e-05,1.7941e-05,1.76907e-05,1.75118e-05
0.366,1.95265e-05,1.85847e-05,1.83344e-05,1.78218e-05,1.70827e-05
0.368,1.96218e-05,1.85847e-05,1.81198e-05,1.76072e-05,1.7643e-05
0.37,1.96218e-05,1.8847e-05,1.82033e-05,1.79052e-05,1.7345e-05
0.372,1.94907e-05,1.90139e-05,1.82033e-05,1.77741e-05,1.72973e-05
0.374,1.94073e-05,1.87993e-05,1.81198e-05,1.75118e-05,1.75595e-05
0.376,1.94073e-05,1.87635e-05,1.82867e-05,1.79887e-05,1.69992e-05
0.378,1.93596e-05,1.86324e-05,1.78218e-05,1.72615e-05,1.75595e-05
0.38,1.96218e-05,1.8549e-05,1.81198e-05,1.78218e-05,1.74284e-05
0.382,1.94907e-05,1.9145e-05,1.82509e-05,1.77741e-05,1.72615e-05
0.384,1.96576e-05,1.87159e-05,1.80364e-05,1.77264e-05,1.74761e-05
0.386,1.95265e-05,1.87635e-05,1.82033e-05,1.79052e-05,1.75118e-05
0.388,1.9443e-05,1.86801e-05,1.82509e-05,1.77741e-05,1.74284e-05
0.39,1.95742e-05,1.86801e-05,1.81198e-05,1.79052e-05,1.75595e-05
0.392,1.89781e-05,1.90139e-05,1.80721e-05,1.77741e-05,1.72973e-05
0.394,1.96218e-05,1.81556e-05,1.79052e-05,1.73926e-05,1.74761e-05
0.396,1.96576e-05,1.87993e-05,1.82033e-05,1.78218e-05,1.72615e-05
0.398,1.9443e-05,1.86324e-05,1.7643e-05,1.79052e-05,1.71781e-05
0.4,1.95265e-05,1.83702e-05,1.82033e-05,1.75118e-05,1.76072e-05
0.402,1.9145e-05,1.8847e-05,1.80721e-05,1.78576e-05,1.71304e-05
0.404,1.96576e-05,1.85013e-05,1.80364e-05,1.76072e-05,1.72615e-05
0.406,1.94907e-05,1.86801e-05,1.80364e-05,1.76072e-05,1.7643e-05
0.408,1.93596e-05,1.87993e-05,1.82033e-05,1.80721e-05,1.72138e-05
0.41,1.97411e-05,1.85847e-05,1.82033e-05,1.74761e-05,1.75118e-05
0.412,1.93596e-05,1.87993e-05,1.81556e-05,1.77264e-05,1.72615e-05
0.414,1.95742e-05,1.81198e-05,1.7941e-05,1.75118e-05,1.72615e-05
0.416,1.94907e-05,1.8847e-05,1.82867e-05,1.76072e-05,1.75118e-05
0.418,1.93596e-05,1.87159e-05,1.77264e-05,1.78218e-05,1.69158e-05
0.42,1.95265e-05,1.86324e-05,1.81198e-05,1.69992e-05,1.75595e-05
0.422,1.95265e-05,1.8847e-05,1.80364e-05,1.77264e-05,1.75118e-05
0.424,1.96218e-05,1.88947e-05,1.79052e-05,1.76907e-05,1.72138e-05
0.426,1.95742e-05,1.87159e-05,1.80721e-05,1.73926e-05,1.75118e-05
0.428,1.95265e-05,1.87159e-05,1.80721e-05,1.78576e-05,1.76907e-05
0.43,1.97887e-05,1.86801e-05,1.82033e-05,1.7941e-05,1.74761e-05
0.432,1.92761e-05,1.87993e-05,1.81556e-05,1.77741e-05,1.74761e-05
0.434,1.94907e-05,1.84178e-05,1.79052e-05,1.77264e-05,1.72973e-05
0.436,1.96576e-05,1.87635e-05,1.80364e-05,1.75595e-05,1.75118e-05
0.438,1.93596e-05,1.86801e-05,1.78218e-05,1.7941e-05,1.72138e-05
0.44,1.9443e-05,1.86324e-05,1.81556e-05,1.75118e-05,1.73926e-05
0.442,1.97053e-05,1.86801e-05,1.81198e-05,1.76072e-05,1.74284e-05
0.444,1.92761e-05,1.87159e-05,1.78218e-05,1.7643e-05,1.7345e-05
0.446,1.97053e-05,1.86801e-05,1.82509e-05,1.75595e-05,1.74284e-05
0.448,1.95742e-05,1.8847e-05,1.81556e-05,1.76072e-05,1.72973e-05
0.45,1.92285e-05,1.85013e-05,1.82509e-05,1.80721e-05,1.72138e-05
0.452,1.95742e-05,1.85847e-05,1.79887e-05,1.75595e-05,1.75118e-05
0.454,1.90139e-05,1.89304e-05,1.7941e-05,1.78218e-05,1.70827e-05
0.456,1.9443e-05,1.83702e-05,1.81556e-05,1.76907e-05,1.73926e-05
0.458,1.9443e-05,1.87159e-05,1.78218e-05,1.76072e-05,1.75118e-05
0.46,1.92761e-05,1.86801e-05,1.82033e-05,1.79887e-05,1.70827e-05
0.462,1.95265e-05,1.85013e-05,1.82033e-05,1.72615e-05,1.74761e-05
0.464,1.96576e-05,1.88947e-05,1.78218e-05,1.77741e-05,1.74761e-05
0.466,1.95742e-05,1.84655e-05,1.80364e-05,1.75595e-05,1.7345e-05
0.468,1.94907e-05,1.89781e-05,1.81556e-05,1.75118e-05,1.74761e-05
0.47,1.93596e-05,1.87635e-05,1.82033e-05,1.79052e-05,1.72973e-05
0.472,1.94907e-05,1.86801e-05,1.82509e-05,1.7941e-05,1.76907e-05
0.474,1.9145e-05,1.8847e-05,1.79052e-05,1.7941e-05,1.75595e-05
0.476,1.93596e-05,1.84655e-05,1.79887e-05,1.78218e-05,1.7345e-05
0.478,1.93119e-05,1.87993e-05,1.79887e-05,1.75118e-05,1.75595e-05
0.48,1.9443e-05,1.85847e-05,1.79887e-05,1.79052e-05,1.69992e-05
0.482,1.95265e-05,1.86801e-05,1.80721e-05,1.73926e-05,1.74284e-05
0.484,1.9443e-05,1.8847e-05,1.81556e-05,1.77264e-05,1.72615e-05
0.486,1.95265e-05,1.89304e-05,1.81556e-05,1.77741e-05,1.7345e-05
0.488,1.9443e-05,1.87993e-05,1.7941e-05,1.76072e-05,1.73926e-05
0.49,1.92761e-05,1.86324e-05,1.82509e-05,1.78218e-05,1.74761e-05
0.492,1.95742e-05,1.8549e-05,1.81556e-05,1.76907e-05,1.74761e-05
0.494,1.94907e-05,1.89781e-05,1.79052e-05,1.76072e-05,1.74284e-05
0.496,1.9145e-05,1.86801e-05,1.81198e-05,1.78218e-05,1.72615e-05
0.498,1.94907e-05,1.8549e-05,1.78218e-05,1.75595e-05,1.74284e-05
0.5,1.9443e-05,1.85847e-05,1.79052e-05,1.76907e-05,1.71304e-05
0.502,1.91927e-05,1.84655e-05,1.81198e-05,1.77741e-05,1.71304e-05
0.504,1.97411e-05,1.85847e-05,1.80721e-05,1.73926e-05,1.75118e-05
0.506,1.92761e-05,1.90616e-05,1.82033e-05,1.78576e-05,1.68324e-05
0.508,1.96218e-05,1.86801e-05,1.8549e-05,1.77264e-05,1.71304e-05
0.51,1.94907e-05,1.8847e-05,1.79052e-05,1.76907e-05,1.75595e-05
0.512,1.93596e-05,1.85847e-05,1.82509e-05,1.7643e-05,1.71781e-05
0.514,1.95265e-05,1.86801e-05,1.79052e-05,1.79887e-05,1.76072e-05
0.516,1.91092e-05,1.8847e-05,1.80721e-05,1.77741e-05,1.71781e-05
0.518,1.95742e-05,1.82867e-05,1.83344e-05,1.77741e-05,1.72973e-05
0.52,1.9443e-05,1.87635e-05,1.80364e-05,1.76072e-05,1.74284e-05
0.522,1.94073e-05,1.87635e-05,1.80721e-05,1.7941e-05,1.69158e-05
0.524,1.95265e-05,1.86801e-05,1.80721e-05,1.74761e-05,1.73926e-05
0.526,1.96576e-05,1.88947e-05,1.79887e-05,1.77741e-05,1.73926e-05
0.528,1.95742e-05,1.86324e-05,1.85013e-05,1.78576e-05,1.72973e-05
0.53,1.94907e-05,1.8847e-05,1.79887e-05,1.75595e-05,1.75118e-05
0.532,1.93596e-05,1.88947e-05,1.82867e-05,1.75595e-05,1.76072e-05
0.534,1.95265e-05,1.84178e-05,1.78576e-05,1.76907e-05,1.75595e-05
0.536,1.94073e-05,1.8847e-05,1.82033e-05,1.77741e-05,1.76072e-05
0.538,1.94907e-05,1.82509e-05,1.83344e-05,1.77264e-05,1.72973e-05
0.54,1.94907e-05,1.87635e-05,1.77264e-05,1.76072e-05,1.75118e-05
0.542,1.93119e-05,1.87159e-05,1.81556e-05,1.76907e-05,1.70469e-05
0.544,1.95742e-05,1.86324e-05,1.79887e-05,1.78218e-05,1.74761e-05
0.546,1.94073e-05,1.87993e-05,1.7941e-05,1.7345e-05,1.75118e-05
0.548,1.95265e-05,1.87993e-05,1.85847e-05,1.79052e-05,1.72138e-05
0.55,1.96576e-05,1.8847e-05,1.80721e-05,1.75595e-05,1.74761e-05
0.552,1.9443e-05,1.86324e-05,1.83344e-05,1.78576e-05,1.73926e-05
0.554,1.97411e-05,1.86324e-05,1.79887e-05,1.78218e-05,1.74284e-05
0.556,1.96218e-05,1.89304e-05,1.81556e-05,1.74284e-05,1.76907e-05
0.558,1.93596e-05,1.82509e-05,1.83344e-05,1.79052e-05,1.7345e-05
0.56,1.95742e-05,1.86324e-05,1.77741e-05,1.76907e-05,1.75595e-05
0.562,1.92761e-05,1.86801e-05,1.82509e-05,1.7643e-05,1.76072e-05
0.564,1.93119e-05,1.84178e-05,1.80364e-05,1.78218e-05,1.69635e-05
0.566,1.95742e-05,1.86324e-05,1.79887e-05,1.70469e-05,1.74761e-05
0.568,1.9443e-05,1.90139e-05,1.84655e-05,1.7643e-05,1.73926e-05
0.57,1.96576e-05,1.85847e-05,1.78218e-05,1.76072e-05,1.74761e-05
0.572,1.93596e-05,1.89304e-05,1.83344e-05,1.75595e-05,1.76072e-05
0.574,1.93119e-05,1.86324e-05,1.81198e-05,1.7643e-05,1.72138e-05
0.576,1.96218e-05,1.87993e-05,1.7941e-05,1.76907e-05,1.76907e-05
0.578,1.90139e-05,1.8847e-05,1.84655e-05,1.7643e-05,1.7345e-05
0.58,1.95265e-05,1.82033e-05,1.77741e-05,1.76907e-05,1.72138e-05
0.582,1.9443e-05,1.87635e-05,1.82033e-05,1.75595e-05,1.74761e-05
0.584,1.95265e-05,1.86324e-05,1.81556e-05,1.77264e-05,1.71304e-05
0.586,1.96576e-05,1.8549e-05,1.80721e-05,1.76072e-05,1.73926e-05
0.588,1.93596e-05,1.88947e-05,1.83702e-05,1.7345e-05,1.74761e-05
0.59,1.95265e-05,1.85847e-05,1.80364e-05,1.78218e-05,1.72973e-05
0.592,1.95742e-05,1.88947e-05,1.82509e-05,1.76907e-05,1.72615e-05
0.594,1.94073e-05,1.87159e-05,1.82033e-05,1.7643e-05,1.7345e-05
0.596,1.9443e-05,1.87159e-05,1.78218e-05,1.79052e-05,1.75118e-05
0.598,1.94073e-05,1.87635e-05,1.82509e-05,1.74761e-05,1.74761e-05
0.6,1.9443e-05,1.82867e-05,1.81198e-05,1.79887e-05,1.7345e-05
0.602,1.96218e-05,1.86801e-05,1.80721e-05,1.76072e-05,1.75595e-05
0.604,1.95265e-05,1.87159e-05,1.82033e-05,1.7643e-05,1.71304e-05
0.606,1.94907e-05,1.8549e-05,1.79887e-05,1.78576e-05,1.71781e-05
0.608,1.96218e-05,1.88947e-05,1.83344e-05,1.74284e-05,1.74761e-05
0.61,1.9443e-05,1.87635e-05,1.79887e-05,1.77264e-05,1.72973e-05
0.612,1.94907e-05,1.8847e-05,1.83344e-05,1.77264e-05,1.71781e-05
0.614,1.92761e-05,1.87159e-05,1.81198e-05,1.75595e-05,1.76072e-05
0.616,1.95742e-05,1.8549e-05,1.79887e-05,1.78218e-05,1.70827e-05
0.618,1.92285e-05,1.88947e-05,1.82033e-05,1.78576e-05,1.75595e-05
0.62,1.94907e-05,1.86801e-05,1.79052e-05,1.78218e-05,1.72973e-05
0.622,1.95265e-05,1.87159e-05,1.80364e-05,1.76907e-05,1.72973e-05
0.624,1.93119e-05,1.87993e-05,1.82033e-05,1.74761e-05,1.75118e-05
0.626,1.93596e-05,1.83702e-05,1.81556e-05,1.78218e-05,1.69158e-05
0.628,1.97053e-05,1.85013e-05,1.83702e-05,1.78576e-05,1.75595e-05
