Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,7.92742e-06,7.66516e-06,7.60555e-06,7.71284e-06,8.08239e-06,8.54731e-06,9.14335e-06
0.04,7.47442e-06,7.22408e-06,7.15256e-06,7.24792e-06,7.58171e-06,8.04663e-06,8.65459e-06
0.08,7.39098e-06,7.15256e-06,7.04527e-06,7.16448e-06,7.51019e-06,7.98702e-06,8.53538e-06
0.12,7.37906e-06,7.11679e-06,7.08103e-06,7.1764e-06,7.51019e-06,7.9751e-06,8.52346e-06
0.16,7.4029e-06,7.09295e-06,7.05719e-06,7.18832e-06,7.48634e-06,7.95126e-06,8.4877e-06
0.2,7.35521e-06,7.10487e-06,7.05719e-06,7.12872e-06,7.4625e-06,7.90358e-06,8.51154e-06
0.24,7.30753e-06,7.08103e-06,7.03335e-06,7.15256e-06,7.4625e-06,7.9155e-06,8.51154e-06
0.28,7.34329e-06,7.11679e-06,7.04527e-06,7.14064e-06,7.48634e-06,7.9155e-06,8.51154e-06
0.32,7.33137e-06,7.10487e-06,7.04527e-06,7.12872e-06,7.45058e-06,7.93934e-06,8.51154e-06
0.36,7.31945e-06,7.16448e-06,7.08103e-06,7.15256e-06,7.45058e-06,7.9751e-06,8.51154e-06
0.4,7.33137e-06,7.10487e-06,7.09295e-06,7.15256e-06,7.47442e-06,7.95126e-06,8.52346e-06
0.44,7.34329e-06,7.12872e-06,7.06911e-06,7.18832e-06,7.47442e-06,7.9155e-06,8.51154e-06
0.48,7.33137e-06,7.14064e-06,7.03335e-06,7.12872e-06,7.43866e-06,7.93934e-06,8.49962e-06
0.52,7.37906e-06,7.10487e-06,7.04527e-06,7.12872e-06,7.4625e-06,7.93934e-06,8.51154e-06
0.56,7.39098e-06,7.14064e-06,6.99759e-06,7.14064e-06,7.45058e-06,7.95126e-06,8.51154e-06
0.6,7.36713e-06,7.1764e-06,7.02143e-06,7.15256e-06,7.45058e-06,7.96318e-06,8.53538e-06
0.64,7.37906e-06,7.12872e-06,7.02143e-06,7.14064e-06,7.42674e-06,7.9751e-06,8.55923e-06
0.68,7.39098e-06,7.1764e-06,7.06911e-06,7.15256e-06,7.42674e-06,7.95126e-06,8.52346e-06
0.72,7.4029e-06,7.14064e-06,7.06911e-06,7.18832e-06,7.45058e-06,7.9751e-06,8.53538e-06
0.76,7.36713e-06,7.12872e-06,7.03335e-06,7.1764e-06,7.47442e-06,7.96318e-06,8.57115e-06
0.8,7.34329e-06,7.15256e-06,7.00951e-06,7.16448e-06,7.45058e-06,7.96318e-06,8.57115e-06
0.84,7.39098e-06,7.14064e-06,7.04527e-06,7.1764e-06,7.45058e-06,7.99894e-06,8.55923e-06
0.88,7.4029e-06,7.14064e-06,7.06911e-06,7.14064e-06,7.43866e-06,7.95126e-06,8.55923e-06
0.92,7.34329e-06,7.14064e-06,7.03335e-06,7.12872e-06,7.42674e-06,7.95126e-06,8.51154e-06
0.96,7.37906e-06,7.11679e-06,7.09295e-06,7.15256e-06,7.43866e-06,7.93934e-06,8.57115e-06
1.0,7.37906e-06,7.16448e-06,7.08103e-06,7.11679e-06,7.43866e-06,7.9751e-06,8.58307e-06
1.04,7.37906e-06,7.16448e-06,7.08103e-06,7.15256e-06,7.49826e-06,7.99894e-06,8.59499e-06
1.08,7.35521e-06,7.11679e-06,7.04527e-06,7.12872e-06,7.48634e-06,7.99894e-06,8.59499e-06
1.12,7.36713e-06,7.16448e-06,7.04527e-06,7.16448e-06,7.4625e-06,8.04663e-06,8.60691e-06
1.16,7.34329e-06,7.12872e-06,7.08103e-06,7.16448e-06,7.4625e-06,8.01086e-06,8.57115e-06
1.2,7.37906e-06,7.11679e-06,7.09295e-06,7.15256e-06,7.45058e-06,7.9751e-06,8.57115e-06
1.24,7.36713e-06,7.10487e-06,7.10487e-06,7.12872e-06,7.4625e-06,7.96318e-06,8.54731e-06
1.28,7.36713e-06,7.11679e-06,7.09295e-06,7.1764e-06,7.45058e-06,8.01086e-06,8.55923e-06
1.32,7.37906e-06,7.14064e-06,7.08103e-06,7.18832e-06,7.43866e-06,7.99894e-06,8.61883e-06
1.36,7.4029e-06,7.14064e-06,7.09295e-06,7.15256e-06,7.41482e-06,8.01086e-06,8.54731e-06
1.4,7.37906e-06,7.12872e-06,7.08103e-06,7.12872e-06,7.48634e-06,7.99894e-06,8.52346e-06
