Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.89,7.79629e-06,7.82013e-06,7.78437e-06,7.72476e-06,7.71284e-06,7.56979e-06,7.51019e-06
0.9,7.90358e-06,7.85589e-06,7.78437e-06,7.72476e-06,7.56979e-06,7.60555e-06,7.61747e-06
0.91,7.87973e-06,7.80821e-06,7.83205e-06,7.689e-06,7.64132e-06,7.64132e-06,7.53403e-06
0.92,7.85589e-06,7.82013e-06,7.77245e-06,7.78437e-06,7.66516e-06,7.62939e-06,7.56979e-06
0.93,7.87973e-06,7.84397e-06,7.84397e-06,7.67708e-06,7.64132e-06,7.54595e-06,7.60555e-06
0.94,7.9155e-06,7.85589e-06,7.95126e-06,7.65324e-06,7.71284e-06,7.60555e-06,7.62939e-06
0.95,7.92742e-06,7.84397e-06,7.90358e-06,7.71284e-06,7.58171e-06,7.59363e-06,7.47442e-06
0.96,7.92742e-06,7.82013e-06,7.73668e-06,7.70092e-06,7.70092e-06,7.60555e-06,7.58171e-06
0.97,7.78437e-06,7.93934e-06,7.77245e-06,7.65324e-06,7.71284e-06,7.61747e-06,7.51019e-06
0.98,7.86781e-06,7.80821e-06,7.83205e-06,7.67708e-06,7.689e-06,7.49826e-06,7.59363e-06
0.99,7.87973e-06,7.78437e-06,7.76052e-06,7.72476e-06,7.67708e-06,7.54595e-06,7.58171e-06
1.0,7.89166e-06,7.83205e-06,7.86781e-06,7.72476e-06,7.64132e-06,7.65324e-06,7.58171e-06
1.01,7.84397e-06,7.95126e-06,7.84397e-06,7.64132e-06,7.70092e-06,7.62939e-06,7.55787e-06
1.02,7.89166e-06,7.86781e-06,7.82013e-06,7.689e-06,7.70092e-06,7.64132e-06,7.60555e-06
1.03,7.93934e-06,7.73668e-06,7.7486e-06,7.70092e-06,7.66516e-06,7.66516e-06,7.56979e-06
1.04,7.89166e-06,7.93934e-06,7.77245e-06,7.64132e-06,7.60555e-06,7.60555e-06,7.58171e-06
1.05,7.93934e-06,7.84397e-06,7.86781e-06,7.66516e-06,7.60555e-06,7.54595e-06,7.60555e-06
1.06,7.93934e-06,7.7486e-06,7.83205e-06,7.72476e-06,7.64132e-06,7.58171e-06,7.55787e-06
1.07,7.9751e-06,7.82013e-06,7.89166e-06,7.70092e-06,7.60555e-06,7.59363e-06,7.60555e-06
1.08,7.87973e-06,7.87973e-06,7.77245e-06,7.76052e-06,7.66516e-06,7.58171e-06,7.56979e-06
1.09,7.90358e-06,7.78437e-06,7.79629e-06,7.76052e-06,7.64132e-06,7.64132e-06,7.61747e-06
1.1,7.87973e-06,7.73668e-06,7.7486e-06,7.76052e-06,7.70092e-06,7.53403e-06,7.64132e-06
1.11,7.93934e-06,7.7486e-06,7.85589e-06,7.7486e-06,7.60555e-06,7.61747e-06,7.47442e-06
1.12,7.95126e-06,7.82013e-06,7.79629e-06,7.76052e-06,7.64132e-06,7.58171e-06,7.64132e-06
1.13,7.84397e-06,7.83205e-06,7.72476e-06,7.689e-06,7.689e-06,7.54595e-06,7.61747e-06
